month,method,feature,bin,n,residual_mean_bp,cuts
2025-10,joint_mlp,g,1,36,5.258111134247778,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_mlp,g,2,85,7.057050812135661,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_mlp,g,3,61,8.072198337797367,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_mlp,g,4,199,5.714622541992611,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_tensor,m,2,9,7.865099745676196,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_tensor,m,3,45,2.727850101747019,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_tensor,m,4,337,8.167086627838213,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_tensor,g,0,10,14.2012771497404,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_tensor,g,1,36,8.553938296338027,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_tensor,g,2,85,10.204897542428267,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_tensor,g,3,61,8.945165709510462,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_tensor,g,4,199,5.441313549342037,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_selected,m,2,9,5.4248844192256795,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,seq_selected,m,3,45,2.100032315418386,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,seq_selected,m,4,337,6.803416168206264,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,seq_selected,g,0,10,10.67420369994719,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_selected,g,1,36,4.975289659956553,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_selected,g,2,85,6.732696360063113,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_selected,g,3,61,7.83261644102459,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_selected,g,4,199,5.528419117520589,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_shrunk,m,2,9,5.4248844192256795,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,seq_shrunk,m,3,45,2.100032315418386,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,seq_shrunk,m,4,337,6.803416168206264,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,seq_shrunk,g,0,10,10.67420369994719,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_shrunk,g,1,36,4.975289659956553,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_shrunk,g,2,85,6.732696360063113,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_shrunk,g,3,61,7.83261644102459,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_shrunk,g,4,199,5.528419117520589,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_selected,m,2,9,5.389314343269437,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_selected,m,3,45,2.1155713178478712,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_selected,m,4,337,7.0778151245132355,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_selected,g,0,10,11.017293102691918,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_selected,g,1,36,5.258111134247778,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_selected,g,2,85,7.057050812135661,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_selected,g,3,61,8.072198337797367,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_selected,g,4,199,5.714622541992611,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
