definition,h,learner,seed,sample,minimum_gap_bp,block_days,n,premium_n,discount_n,days,outcome,estimate,lo,hi,bootstrap_valid,p
PCA,12,forest20,20260926,2026-02,5,5,80,38,42,20,total,6.111229397709583,2.769599984816302,10.052682082668255,1.0,0.007
PCA,12,forest20,20260926,2026-02,5,5,80,38,42,20,dominance,39.225308761391155,-24.178166706997537,80.6707077914417,1.0,0.1225
PCA,12,forest20,20260926,without_2026-02,5,5,237,76,161,56,local,-7.389272689010188,-22.05896970685245,5.881163842534668,1.0,0.3095
PCA,12,forest20,20260926,without_2026-02,5,5,237,76,161,56,basket_price,10.558606763181812,-2.633802441976002,25.075694306088188,1.0,0.138
PCA,12,forest20,20260926,without_2026-02,5,5,237,76,161,56,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260926,without_2026-02,5,5,237,76,161,56,numeraire,0.15633380309876968,-0.09629335526261462,0.38456874065862984,1.0,0.212
PCA,12,forest20,20260926,without_2026-02,5,5,237,76,161,56,global_control,-0.03523148271730468,-0.17633319418849838,0.10677179854699445,1.0,0.6205
PCA,12,forest20,20260926,without_2026-02,5,5,237,76,161,56,total,3.2904363945534016,-0.12322496892757334,6.085925562636941,1.0,0.038
PCA,12,forest20,20260926,without_2026-02,5,5,237,76,161,56,dominance,-17.947879452191994,-47.71141451342728,8.294568058506124,1.0,0.203
PCA,12,forest20,20260926,2026-03,5,5,76,24,52,13,local,-22.575755086516065,-57.58976677419943,-0.5329280480822975,1.0,0.1145
PCA,12,forest20,20260926,2026-03,5,5,76,24,52,13,basket_price,27.57928521935924,8.230846424033462,57.508412415832744,1.0,0.0385
PCA,12,forest20,20260926,2026-03,5,5,76,24,52,13,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260926,2026-03,5,5,76,24,52,13,numeraire,0.5406931571645466,0.0944878605854272,1.054921757536976,1.0,0.034
PCA,12,forest20,20260926,2026-03,5,5,76,24,52,13,global_control,0.05571664274716969,-0.019989472034428215,0.1317621949995395,1.0,0.1315
PCA,12,forest20,20260926,2026-03,5,5,76,24,52,13,total,5.5999399327548645,0.07427988104647465,8.953809375323864,1.0,0.0245
PCA,12,forest20,20260926,2026-03,5,5,76,24,52,13,dominance,-50.155040305875325,-114.77273915213728,-8.38210298837636,1.0,0.0695
PCA,12,forest20,20260926,without_2026-03,5,5,241,90,151,63,local,7.1285096952594715,-7.281758342347856,21.052339159547124,1.0,0.3125
PCA,12,forest20,20260926,without_2026-03,5,5,241,90,151,63,basket_price,-3.6876068873048733,-18.19668144345129,11.634290925585212,1.0,0.631
PCA,12,forest20,20260926,without_2026-03,5,5,241,90,151,63,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260926,without_2026-03,5,5,241,90,151,63,numeraire,-0.036168147061803664,-0.3010509008744603,0.18326271531962382,1.0,0.766
PCA,12,forest20,20260926,without_2026-03,5,5,241,90,151,63,global_control,-0.08014811963346154,-0.24766967043882573,0.07130492490969406,1.0,0.329
PCA,12,forest20,20260926,without_2026-03,5,5,241,90,151,63,total,3.324586541259953,0.2281028474340903,6.106102459854803,1.0,0.0245
PCA,12,forest20,20260926,without_2026-03,5,5,241,90,151,63,dominance,10.81611658256435,-18.685116073591338,39.330764052386606,1.0,0.471
PCA,12,forest20,20260926,common_path,5,5,146,50,96,72,local,-19.979368689412297,-40.78811189894049,-1.3021859366609152,1.0,0.046
PCA,12,forest20,20260926,common_path,5,5,146,50,96,72,basket_price,25.6806908649061,7.301442059595852,45.57248531170553,1.0,0.0125
PCA,12,forest20,20260926,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260926,common_path,5,5,146,50,96,72,numeraire,0.19924617337646652,-0.10226360820297692,0.5043730013263941,1.0,0.193
PCA,12,forest20,20260926,common_path,5,5,146,50,96,72,global_control,-0.344402330585039,-0.48978478470843184,-0.22063254325272205,1.0,0.0005
PCA,12,forest20,20260926,common_path,5,5,146,50,96,72,total,5.556166018285498,0.9879395562949549,10.772660287638441,1.0,0.0285
PCA,12,forest20,20260926,common_path,5,5,146,50,96,72,dominance,-45.6600595543184,-85.67553244099001,-9.217639306818548,1.0,0.021
PCA,12,forest20,20260927,full,5,1,317,114,203,76,local,0.0024668263931496076,-14.796982248247154,15.749086264931028,1.0,0.9995
PCA,12,forest20,20260927,full,5,1,317,114,203,76,basket_price,3.835215956006473,-12.822295481391725,19.431664588757197,1.0,0.6455
PCA,12,forest20,20260927,full,5,1,317,114,203,76,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260927,full,5,1,317,114,203,76,numeraire,0.10642651645345755,-0.18273685795604938,0.3726149527816604,1.0,0.4495
PCA,12,forest20,20260927,full,5,1,317,114,203,76,global_control,-0.0535602988570673,-0.18924939341034455,0.0879572812504697,1.0,0.428
PCA,12,forest20,20260927,full,5,1,317,114,203,76,total,3.890548999996462,0.25255639096927507,7.6146680414466,1.0,0.037
PCA,12,forest20,20260927,full,5,1,317,114,203,76,dominance,-3.8327491296133207,-33.68560957807221,28.303745342738658,1.0,0.814
PCA,12,forest20,20260927,full,5,5,317,114,203,76,local,0.0024668263931496076,-12.699608679941871,11.580849695214733,1.0,0.999
PCA,12,forest20,20260927,full,5,5,317,114,203,76,basket_price,3.835215956006473,-8.50027607133394,16.938434736043078,1.0,0.5375
PCA,12,forest20,20260927,full,5,5,317,114,203,76,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260927,full,5,5,317,114,203,76,numeraire,0.10642651645345755,-0.11849203465170244,0.30490463511908517,1.0,0.317
PCA,12,forest20,20260927,full,5,5,317,114,203,76,global_control,-0.0535602988570673,-0.17723063230090227,0.06326282190354433,1.0,0.385
PCA,12,forest20,20260927,full,5,5,317,114,203,76,total,3.890548999996462,1.1513194348697753,6.2457656034514715,1.0,0.0035
PCA,12,forest20,20260927,full,5,5,317,114,203,76,dominance,-3.8327491296133207,-29.757502667459633,19.7807290312386,1.0,0.751
PCA,12,forest20,20260927,full,5,10,317,114,203,76,local,0.0024668263931496076,-9.610281314284883,9.008968787074373,1.0,0.9995
PCA,12,forest20,20260927,full,5,10,317,114,203,76,basket_price,3.835215956006473,-5.413555804929559,13.449475660196905,1.0,0.4085
PCA,12,forest20,20260927,full,5,10,317,114,203,76,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260927,full,5,10,317,114,203,76,numeraire,0.10642651645345755,-0.07752967656961905,0.26095433772321214,1.0,0.225
PCA,12,forest20,20260927,full,5,10,317,114,203,76,global_control,-0.0535602988570673,-0.15309019952188946,0.0378058479241515,1.0,0.2775
PCA,12,forest20,20260927,full,5,10,317,114,203,76,total,3.890548999996462,1.2377421808862346,6.164979267506694,1.0,0.0025
PCA,12,forest20,20260927,full,5,10,317,114,203,76,dominance,-3.8327491296133207,-22.929149092521147,14.364105101644844,1.0,0.688
PCA,12,forest20,20260927,full,0,5,509,186,323,78,local,0.9062481432104875,-9.404602667925733,10.882397151351476,1.0,0.864
PCA,12,forest20,20260927,full,0,5,509,186,323,78,basket_price,2.974925794255843,-7.366504579346805,13.625647273681327,1.0,0.5905
PCA,12,forest20,20260927,full,0,5,509,186,323,78,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260927,full,0,5,509,186,323,78,numeraire,0.0326626953802906,-0.13520863481861028,0.1814120885525559,1.0,0.682
PCA,12,forest20,20260927,full,0,5,509,186,323,78,global_control,-0.0020707166055187573,-0.15881629566547895,0.1285369924382928,1.0,0.9775
PCA,12,forest20,20260927,full,0,5,509,186,323,78,total,3.911765916241204,2.2076730822526764,5.639796006633271,1.0,0.0005
PCA,12,forest20,20260927,full,0,5,509,186,323,78,dominance,-2.0686776510453573,-23.14028368301916,18.08308237026181,1.0,0.85
PCA,12,forest20,20260927,full,10,5,173,59,114,66,local,-6.025966981110609,-25.63813057867022,11.424897953987,1.0,0.5215
PCA,12,forest20,20260927,full,10,5,173,59,114,66,basket_price,8.940454217792954,-7.388454152425369,26.457830688179925,1.0,0.303
PCA,12,forest20,20260927,full,10,5,173,59,114,66,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260927,full,10,5,173,59,114,66,numeraire,0.17453973177729562,-0.12268762546242483,0.4467245467026146,1.0,0.2255
PCA,12,forest20,20260927,full,10,5,173,59,114,66,global_control,-0.06115928039429824,-0.21837323854936644,0.07778380049454839,1.0,0.4025
PCA,12,forest20,20260927,full,10,5,173,59,114,66,total,3.0278676880656894,-1.84492983381928,7.461753263473086,1.0,0.208
PCA,12,forest20,20260927,full,10,5,173,59,114,66,dominance,-14.966421198903568,-51.65155691401919,18.335522889363602,1.0,0.4035
PCA,12,forest20,20260927,nonoverlap,5,5,115,45,70,74,local,-13.088588730300563,-32.51335265390392,4.547576678103033,1.0,0.174
PCA,12,forest20,20260927,nonoverlap,5,5,115,45,70,74,basket_price,17.71344033137759,-0.17591357806052624,36.467691121595436,1.0,0.061
PCA,12,forest20,20260927,nonoverlap,5,5,115,45,70,74,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260927,nonoverlap,5,5,115,45,70,74,numeraire,0.14391135230430474,-0.11473186732445156,0.4221198394828917,1.0,0.309
PCA,12,forest20,20260927,nonoverlap,5,5,115,45,70,74,global_control,-0.17893272981067518,-0.39058423729455355,0.031970612429499654,1.0,0.0955
PCA,12,forest20,20260927,nonoverlap,5,5,115,45,70,74,total,4.5898302235706545,0.6001898221310003,8.440696010380753,1.0,0.025
PCA,12,forest20,20260927,nonoverlap,5,5,115,45,70,74,dominance,-30.80202906167814,-68.58408609089211,4.440787324251566,1.0,0.1095
PCA,12,forest20,20260927,overlap,5,5,240,93,147,73,local,-1.7797099865047092,-14.929057679511047,9.938845938120965,1.0,0.771
PCA,12,forest20,20260927,overlap,5,5,240,93,147,73,basket_price,5.695409793063698,-5.769921626197322,18.63738776086885,1.0,0.3555
PCA,12,forest20,20260927,overlap,5,5,240,93,147,73,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260927,overlap,5,5,240,93,147,73,numeraire,0.1449473416802396,-0.08107578524167437,0.3481849174255404,1.0,0.1955
PCA,12,forest20,20260927,overlap,5,5,240,93,147,73,global_control,-0.06800143414154526,-0.19041438427665788,0.045952307903026124,1.0,0.2635
PCA,12,forest20,20260927,overlap,5,5,240,93,147,73,total,3.9926457140981007,1.2956114464286501,6.462250223682461,1.0,0.003
PCA,12,forest20,20260927,overlap,5,5,240,93,147,73,dominance,-7.475119779568405,-33.57752296300162,15.444262630776336,1.0,0.5455
PCA,12,forest20,20260927,2025-12,5,5,84,34,50,23,local,9.388024526542914,-13.558030913612697,35.1242414695999,1.0,0.413
PCA,12,forest20,20260927,2025-12,5,5,84,34,50,23,basket_price,-6.415196675646964,-31.518568499472167,15.518426768495182,1.0,0.5485
PCA,12,forest20,20260927,2025-12,5,5,84,34,50,23,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260927,2025-12,5,5,84,34,50,23,numeraire,-0.20403254067588034,-1.005864955488812,0.24535779263211774,1.0,0.552
PCA,12,forest20,20260927,2025-12,5,5,84,34,50,23,global_control,0.01925326491020502,-0.0936274837454768,0.1072709222020145,1.0,0.6855
PCA,12,forest20,20260927,2025-12,5,5,84,34,50,23,total,2.7880485751309902,-5.167350467154873,9.4645626253922,1.0,0.4325
PCA,12,forest20,20260927,2025-12,5,5,84,34,50,23,dominance,15.803221202189881,-28.55471721238897,67.03188193058784,1.0,0.4605
PCA,12,forest20,20260927,without_2025-12,5,5,233,80,153,53,local,-2.694892905682595,-19.07732056907567,10.653518488014383,1.0,0.721
PCA,12,forest20,20260927,without_2025-12,5,5,233,80,153,53,basket_price,6.781130429404397,-7.282353002602082,23.376817147685205,1.0,0.3855
PCA,12,forest20,20260927,without_2025-12,5,5,233,80,153,53,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260927,without_2025-12,5,5,233,80,153,53,numeraire,0.1956508104072965,-0.007166558836960844,0.40609256239392205,1.0,0.0625
PCA,12,forest20,20260927,without_2025-12,5,5,233,80,153,53,global_control,-0.07448653266538278,-0.23527156669419835,0.06575522504880732,1.0,0.339
PCA,12,forest20,20260927,without_2025-12,5,5,233,80,153,53,total,4.207401801464091,1.4250763584386599,6.564252702930037,1.0,0.005
PCA,12,forest20,20260927,without_2025-12,5,5,233,80,153,53,dominance,-9.476023335086989,-42.773115019948904,18.17264557439706,1.0,0.537
PCA,12,forest20,20260927,2026-01,5,5,77,18,59,20,local,-4.540178712840362,-32.20720967555439,20.426372585514212,1.0,0.703
PCA,12,forest20,20260927,2026-01,5,5,77,18,59,20,basket_price,5.97935637418886,-23.120449681698584,35.27490850900835,1.0,0.648
PCA,12,forest20,20260927,2026-01,5,5,77,18,59,20,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260927,2026-01,5,5,77,18,59,20,numeraire,0.06910297173637733,-0.16807292525161338,0.3391137791414997,1.0,0.591
PCA,12,forest20,20260927,2026-01,5,5,77,18,59,20,global_control,-0.182162159224178,-0.5752109835809696,0.16228356801095953,1.0,0.338
PCA,12,forest20,20260927,2026-01,5,5,77,18,59,20,total,1.3261184738610012,-4.112376605381018,5.727515468774617,1.0,0.6305
PCA,12,forest20,20260927,2026-01,5,5,77,18,59,20,dominance,-10.51953508702922,-67.4332525556663,43.821346553776074,1.0,0.676
PCA,12,forest20,20260927,without_2026-01,5,5,240,96,144,56,local,1.896344277284236,-13.729381713042391,15.017079609867533,1.0,0.7835
PCA,12,forest20,20260927,without_2026-01,5,5,240,96,144,56,basket_price,2.9413009114650492,-9.608906939914705,18.071255809381057,1.0,0.6725
PCA,12,forest20,20260927,without_2026-01,5,5,240,96,144,56,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260927,without_2026-01,5,5,240,96,144,56,numeraire,0.12198710094469883,-0.19154099609106287,0.3952061465333556,1.0,0.392
PCA,12,forest20,20260927,without_2026-01,5,5,240,96,144,56,global_control,5.5190484637064324e-05,-0.08152926164938903,0.0684037202984377,1.0,0.997
PCA,12,forest20,20260927,without_2026-01,5,5,240,96,144,56,total,4.959687480179135,1.7926847386570413,7.8597184893975856,1.0,0.001
PCA,12,forest20,20260927,without_2026-01,5,5,240,96,144,56,dominance,-1.044956634180815,-31.2383772214847,24.59717946857613,1.0,0.934
PCA,12,forest20,20260927,2026-02,5,5,80,38,42,20,local,22.353319379521462,-7.036858231303364,42.01145693629761,1.0,0.0665
PCA,12,forest20,20260927,2026-02,5,5,80,38,42,20,basket_price,-15.959502685900741,-36.82266186181078,15.35306603374341,1.0,0.2155
PCA,12,forest20,20260927,2026-02,5,5,80,38,42,20,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260927,2026-02,5,5,80,38,42,20,numeraire,-0.028687957115981107,-0.45657180222285726,0.39438922623091227,1.0,0.8915
PCA,12,forest20,20260927,2026-02,5,5,80,38,42,20,global_control,-0.07916062045104115,-0.3607793580941176,0.08600746530376684,1.0,0.43
PCA,12,forest20,20260927,2026-02,5,5,80,38,42,20,total,6.285968116054617,2.8939218479097994,10.147599559702664,1.0,0.006
PCA,12,forest20,20260927,2026-02,5,5,80,38,42,20,dominance,38.312822065422196,-22.28130837261903,78.93367620931909,1.0,0.1185
PCA,12,forest20,20260927,without_2026-02,5,5,237,76,161,56,local,-6.470215539016756,-21.501926448640127,6.887648449744936,1.0,0.377
PCA,12,forest20,20260927,without_2026-02,5,5,237,76,161,56,basket_price,9.567656182936007,-3.7430522347633355,23.91742902153531,1.0,0.182
PCA,12,forest20,20260927,without_2026-02,5,5,237,76,161,56,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260927,without_2026-02,5,5,237,76,161,56,numeraire,0.14555491517139113,-0.1085790662119605,0.3734118780790314,1.0,0.2445
PCA,12,forest20,20260927,without_2026-02,5,5,237,76,161,56,global_control,-0.046146588362746814,-0.1864388975682049,0.09323982740124141,1.0,0.5265
PCA,12,forest20,20260927,without_2026-02,5,5,237,76,161,56,total,3.1968489707282153,-0.35310153202784184,6.053804213892972,1.0,0.05
PCA,12,forest20,20260927,without_2026-02,5,5,237,76,161,56,dominance,-16.037871721952754,-45.46446994959673,10.320197031608005,1.0,0.26
PCA,12,forest20,20260927,2026-03,5,5,76,24,52,13,local,-22.395284917440506,-57.28400841311166,-0.6761394620526706,1.0,0.1125
PCA,12,forest20,20260927,2026-03,5,5,76,24,52,13,basket_price,27.492037012498034,8.593366234924057,56.8322517465278,1.0,0.0365
PCA,12,forest20,20260927,2026-03,5,5,76,24,52,13,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260927,2026-03,5,5,76,24,52,13,numeraire,0.5352890291839553,0.09779791856674011,1.0480668944859637,1.0,0.033
PCA,12,forest20,20260927,2026-03,5,5,76,24,52,13,global_control,0.0524009624544035,-0.021337484361860483,0.1250845284513111,1.0,0.1395
PCA,12,forest20,20260927,2026-03,5,5,76,24,52,13,total,5.684442086695872,-0.28674518082861544,9.181302298451161,1.0,0.033
PCA,12,forest20,20260927,2026-03,5,5,76,24,52,13,dominance,-49.88732192993852,-114.42909271070702,-8.89075592934503,1.0,0.067
PCA,12,forest20,20260927,without_2026-03,5,5,241,90,151,63,local,7.78877487505763,-6.358641465356712,21.84795991128325,1.0,0.275
PCA,12,forest20,20260927,without_2026-03,5,5,241,90,151,63,basket_price,-4.388792341999944,-18.880396713373507,10.793526813102538,1.0,0.572
PCA,12,forest20,20260927,without_2026-03,5,5,241,90,151,63,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260927,without_2026-03,5,5,241,90,151,63,numeraire,-0.042662359646050176,-0.30782848233028,0.17742974136669298,1.0,0.734
PCA,12,forest20,20260927,without_2026-03,5,5,241,90,151,63,global_control,-0.09039645237963188,-0.256342789682581,0.059550443439687954,1.0,0.2655
PCA,12,forest20,20260927,without_2026-03,5,5,241,90,151,63,total,3.2669237210326187,0.12098745609239837,6.093648167203166,1.0,0.0305
PCA,12,forest20,20260927,without_2026-03,5,5,241,90,151,63,dominance,12.177567217057572,-17.05993270087099,40.65647151055633,1.0,0.4055
PCA,12,forest20,20260927,common_path,5,5,146,50,96,72,local,-19.02905542718354,-39.543638080944326,-0.6970886863351382,1.0,0.054
PCA,12,forest20,20260927,common_path,5,5,146,50,96,72,basket_price,24.655068464764586,6.44081143258419,44.747046543711434,1.0,0.0155
PCA,12,forest20,20260927,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest20,20260927,common_path,5,5,146,50,96,72,numeraire,0.18667412127332023,-0.11116960677798432,0.4851607525109914,1.0,0.215
PCA,12,forest20,20260927,common_path,5,5,146,50,96,72,global_control,-0.35536405016253697,-0.5029431547091401,-0.22846549741778935,1.0,0.0005
PCA,12,forest20,20260927,common_path,5,5,146,50,96,72,total,5.457323108692105,0.8629273230075968,10.600557991115394,1.0,0.0295
PCA,12,forest20,20260927,common_path,5,5,146,50,96,72,dominance,-43.68412389194813,-83.48930526462486,-7.082123698798695,1.0,0.027
PCA,12,forest40,20260926,full,5,1,317,114,203,76,local,-0.3869264584761574,-15.545109753862375,15.297816404940482,1.0,0.9595
PCA,12,forest40,20260926,full,5,1,317,114,203,76,basket_price,3.9782824861570645,-12.63135035247072,19.885604808333134,1.0,0.6405
PCA,12,forest40,20260926,full,5,1,317,114,203,76,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest40,20260926,full,5,1,317,114,203,76,numeraire,0.11396935297148743,-0.17259420022798888,0.38043579135402594,1.0,0.422
PCA,12,forest40,20260926,full,5,1,317,114,203,76,global_control,-0.04305363764608108,-0.17789365163474097,0.0980965775869973,1.0,0.534
PCA,12,forest40,20260926,full,5,1,317,114,203,76,total,3.6622717430067673,0.2692240319287631,7.094259248178753,1.0,0.0345
PCA,12,forest40,20260926,full,5,1,317,114,203,76,dominance,-4.3652089446332205,-35.40586790223896,27.928782181368053,1.0,0.795
PCA,12,forest40,20260926,full,5,5,317,114,203,76,local,-0.3869264584761574,-13.377533791244902,11.306746264572883,1.0,0.9455
PCA,12,forest40,20260926,full,5,5,317,114,203,76,basket_price,3.9782824861570645,-8.178254918422132,17.061294814221164,1.0,0.516
PCA,12,forest40,20260926,full,5,5,317,114,203,76,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest40,20260926,full,5,5,317,114,203,76,numeraire,0.11396935297148743,-0.11178720526081899,0.31659314535167876,1.0,0.291
PCA,12,forest40,20260926,full,5,5,317,114,203,76,global_control,-0.04305363764608108,-0.17094788385927187,0.08043728101413092,1.0,0.5095
PCA,12,forest40,20260926,full,5,5,317,114,203,76,total,3.6622717430067673,1.0863534496663565,5.83296613215886,1.0,0.0035
PCA,12,forest40,20260926,full,5,5,317,114,203,76,dominance,-4.3652089446332205,-30.532402114353896,19.494492234528987,1.0,0.715
PCA,12,forest40,20260926,full,5,10,317,114,203,76,local,-0.3869264584761574,-9.96439042462858,8.673993141190344,1.0,0.926
PCA,12,forest40,20260926,full,5,10,317,114,203,76,basket_price,3.9782824861570645,-5.279788976433727,13.15876070258132,1.0,0.3955
PCA,12,forest40,20260926,full,5,10,317,114,203,76,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest40,20260926,full,5,10,317,114,203,76,numeraire,0.11396935297148743,-0.07442606801385612,0.2712733416456606,1.0,0.204
PCA,12,forest40,20260926,full,5,10,317,114,203,76,global_control,-0.04305363764608108,-0.15515401570345613,0.057970603663693304,1.0,0.437
PCA,12,forest40,20260926,full,5,10,317,114,203,76,total,3.6622717430067673,1.239257691134834,5.791715162660028,1.0,0.0025
PCA,12,forest40,20260926,full,5,10,317,114,203,76,dominance,-4.3652089446332205,-23.064576527537657,13.797669198532228,1.0,0.632
PCA,12,forest40,20260926,full,0,5,509,186,323,78,local,0.8637831779522539,-9.288053348783919,10.735833663788393,1.0,0.869
PCA,12,forest40,20260926,full,0,5,509,186,323,78,basket_price,2.938173576692947,-7.256166956919786,13.683367435670315,1.0,0.5805
PCA,12,forest40,20260926,full,0,5,509,186,323,78,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest40,20260926,full,0,5,509,186,323,78,numeraire,0.03117807554207366,-0.13760185060118527,0.18167399774655002,1.0,0.7015
PCA,12,forest40,20260926,full,0,5,509,186,323,78,global_control,0.005078629582243762,-0.15029963549467512,0.13867834270216484,1.0,0.9345
PCA,12,forest40,20260926,full,0,5,509,186,323,78,total,3.8382134597696282,2.2040358737540595,5.483896133057213,1.0,0.0005
PCA,12,forest40,20260926,full,0,5,509,186,323,78,dominance,-2.074390398740694,-23.317380356116352,17.924809492508533,1.0,0.844
PCA,12,forest40,20260926,full,10,5,173,59,114,66,local,-6.901133246184074,-25.849148959219477,9.807601249790237,1.0,0.4565
PCA,12,forest40,20260926,full,10,5,173,59,114,66,basket_price,9.261096256450651,-6.401872530453182,26.6577428025125,1.0,0.2715
PCA,12,forest40,20260926,full,10,5,173,59,114,66,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest40,20260926,full,10,5,173,59,114,66,numeraire,0.18137586786845744,-0.11659849952802814,0.44999710050031433,1.0,0.208
PCA,12,forest40,20260926,full,10,5,173,59,114,66,global_control,-0.06605503993986123,-0.23081017274867252,0.0767949907078495,1.0,0.3805
PCA,12,forest40,20260926,full,10,5,173,59,114,66,total,2.475283838195489,-1.945539667554157,6.559050870366488,1.0,0.2555
PCA,12,forest40,20260926,full,10,5,173,59,114,66,dominance,-16.162229502634727,-52.21663320115061,15.892258086167175,1.0,0.3475
PCA,12,forest40,20260926,nonoverlap,5,5,115,45,70,74,local,-14.607880459438094,-33.49334292646788,2.701879489299034,1.0,0.117
PCA,12,forest40,20260926,nonoverlap,5,5,115,45,70,74,basket_price,19.012564441483097,1.5596705623153277,37.02791132441171,1.0,0.039
PCA,12,forest40,20260926,nonoverlap,5,5,115,45,70,74,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest40,20260926,nonoverlap,5,5,115,45,70,74,numeraire,0.1601195397415979,-0.09915774146389236,0.43172257068947584,1.0,0.256
PCA,12,forest40,20260926,nonoverlap,5,5,115,45,70,74,global_control,-0.17022711121282372,-0.3784814880806591,0.035264135670402555,1.0,0.1125
PCA,12,forest40,20260926,nonoverlap,5,5,115,45,70,74,total,4.394576410573791,0.6121089325166784,8.061407325904215,1.0,0.0245
PCA,12,forest40,20260926,nonoverlap,5,5,115,45,70,74,dominance,-33.62044490092119,-70.60861820634055,1.4436451397294963,1.0,0.068
PCA,12,forest40,20260926,overlap,5,5,248,91,157,73,local,1.8200215192102098,-10.412152279598093,13.670991180707944,1.0,0.76
PCA,12,forest40,20260926,overlap,5,5,248,91,157,73,basket_price,1.424685103820878,-10.057341448177032,13.970846102766068,1.0,0.8085
PCA,12,forest40,20260926,overlap,5,5,248,91,157,73,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest40,20260926,overlap,5,5,248,91,157,73,numeraire,0.09798511731329163,-0.13224421058462854,0.3055163934513611,1.0,0.3735
PCA,12,forest40,20260926,overlap,5,5,248,91,157,73,global_control,-0.03507110386223656,-0.16649964540329265,0.0866848167120611,1.0,0.5925
PCA,12,forest40,20260926,overlap,5,5,248,91,157,73,total,3.307620636482575,0.7043153903689453,5.637918280153561,1.0,0.0085
PCA,12,forest40,20260926,overlap,5,5,248,91,157,73,dominance,0.39533641538933045,-24.355228860206978,23.805582508400654,1.0,0.9665
PCA,12,forest40,20260926,2025-12,5,5,84,34,50,23,local,9.510475627664457,-13.679010112165258,35.88044249935626,1.0,0.4095
PCA,12,forest40,20260926,2025-12,5,5,84,34,50,23,basket_price,-7.511260485519605,-32.58020948383126,14.972675515030216,1.0,0.4845
PCA,12,forest40,20260926,2025-12,5,5,84,34,50,23,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest40,20260926,2025-12,5,5,84,34,50,23,numeraire,-0.18855820184461564,-0.972035531823072,0.2564730451683063,1.0,0.568
PCA,12,forest40,20260926,2025-12,5,5,84,34,50,23,global_control,0.032119670209724595,-0.0826626926236684,0.12182348523777076,1.0,0.5235
PCA,12,forest40,20260926,2025-12,5,5,84,34,50,23,total,1.8427766105106915,-5.146571181641327,8.000797191496153,1.0,0.5635
PCA,12,forest40,20260926,2025-12,5,5,84,34,50,23,dominance,17.021736113184055,-28.266840332215253,68.25675525346044,1.0,0.434
PCA,12,forest40,20260926,without_2025-12,5,5,233,80,153,53,local,-3.2723854099862377,-19.722566495442457,10.178672466067722,1.0,0.6615
PCA,12,forest40,20260926,without_2025-12,5,5,233,80,153,53,basket_price,7.327909421371501,-6.641808989578819,23.862538475087298,1.0,0.3515
PCA,12,forest40,20260926,without_2025-12,5,5,233,80,153,53,basket_weights,0.0,0.0,0.0,1.0,1.0
PCA,12,forest40,20260926,without_2025-12,5,5,233,80,153,53,numeraire,0.20216732992798103,-0.008245369781827378,0.417011776511437,1.0,0.061
PCA,12,forest40,20260926,without_2025-12,5,5,233,80,153,53,global_control,-0.06496943859862572,-0.23678474279878614,0.08311255617625518,1.0,0.4295
PCA,12,forest40,20260926,without_2025-12,5,5,233,80,153,53,total,4.192721902714995,1.5993910915595613,6.392145773176328,1.0,0.0035
PCA,12,forest40,20260926,without_2025-12,5,5,233,80,153,53,dominance,-10.600294831357742,-43.58848321122876,16.817327769587383,1.0,0.478
PCA,12,forest40,20260926,2026-01,5,5,77,18,59,20,local,-6.698941731122435,-34.29870247101485,18.14935228374837,1.0,0.6
