sample,horizon,calibration,comparison,n,block_days,difference_bp,improvement_pct,improvement_lo,improvement_hi,p_centered_boot,winning_months
common_origins,12,calibrated,own_scale__nonlinear_F,239,5,0.438714468016911,18.281470834520753,8.88517614192098,24.320564819468647,0.01,3
common_origins,12,calibrated,own_scale__market_B_vs_R,239,5,0.036293398814779394,1.7329427548759213,-0.7165809861299163,4.065670465902437,0.158,1
common_origins,12,calibrated,own_scale__position_F_vs_B,239,5,0.09696627406462047,4.711609981337839,0.7277646367556886,8.863740957355526,0.017,3
common_origins,12,calibrated,own_scale__total_F_vs_R,239,5,0.13325967287939988,6.36290323240416,2.901389513050858,10.025358428748625,0.0005,3
common_origins,12,calibrated,own_scale__ml_vs_threshold_F,239,5,0.15422476553294007,7.290961911915883,-0.26547182550335474,12.948547126534793,0.063,3
common_origins,12,calibrated,scale__R__linear,239,5,0.0025731588325897856,0.11491626105625263,-0.5465899586838913,0.8412974939302217,0.742,1
common_origins,12,calibrated,scale__R__qrf,239,5,-0.02693519842996708,-1.3515887293860773,-4.653075043875133,1.9854075738293633,0.437,2
common_origins,12,calibrated,scale__R__boosting,239,5,-0.06751705520477504,-3.3746135032086455,-8.266956586924234,0.2315968177767509,0.0755,1
common_origins,12,calibrated,scale__R__threshold,239,5,-0.05322713475736199,-2.5021976347106456,-5.768379142783103,0.1260222563836346,0.0625,2
common_origins,12,calibrated,scale__R__ml_selected,239,5,-0.09232971514214665,-4.611891994863204,-8.165107850840712,-0.861279814688677,0.0235,1
common_origins,12,calibrated,scale__B__linear,239,5,-0.005970340438802563,-0.26794754308376856,-1.0239517636595634,0.5030655582229353,0.4815,0
common_origins,12,calibrated,scale__B__qrf,239,5,-0.0750027705323704,-3.782238987215236,-6.668632375863321,-1.5989236242924079,0.0015,0
common_origins,12,calibrated,scale__B__boosting,239,5,0.030800459541830527,1.4974164260746492,-0.9592786667961573,3.4916709459373836,0.262,2
common_origins,12,calibrated,scale__B__threshold,239,5,0.034278781713595365,1.6128627344784263,-2.833396689912013,7.254394902195153,0.5125,2
common_origins,12,calibrated,scale__B__ml_selected,239,5,-0.0750027705323704,-3.782238987215236,-6.668632375863321,-1.5989236242924079,0.0015,0
common_origins,12,calibrated,scale__F__linear,239,5,0.009992902379900812,0.4146829051720591,-0.36190335785355554,1.1277740221554455,0.2955,3
common_origins,12,calibrated,scale__F__qrf,239,5,0.012460997638006548,0.6314087302671356,-0.5128517379764798,1.624935006156057,0.3025,3
common_origins,12,calibrated,scale__F__boosting,239,5,-0.017764852322741147,-0.8818389111879821,-2.629922226710975,0.4913119347945255,0.239,1
common_origins,12,calibrated,scale__F__threshold,239,5,0.10934117312790759,4.915031514993606,2.4151965439178174,7.828567470572016,0.0025,3
common_origins,12,calibrated,scale__F__ml_selected,239,5,0.012460997638006548,0.6314087302671356,-0.5128517379764798,1.624935006156057,0.3025,3
