horizon,variant,information,fold,candidate,kind,score,n
12,original,B,2025-12,52,threshold,1.4766001190310776,479
12,original,B,2025-12,53,threshold,1.4043086711343769,479
12,original,B,2025-12,54,threshold,1.6022422976710584,479
12,original,B,2025-12,55,threshold,1.4974634466635015,479
12,original,B,2025-12,56,threshold,1.397437034819937,479
12,original,B,2025-12,57,threshold,1.508893077243062,479
12,original,B,2025-12,58,threshold,1.4531417586755964,479
12,original,B,2025-12,59,threshold,1.3943096660044088,479
12,original,B,2026-01,0,linear,1.9640082326881998,445
12,original,B,2026-01,1,linear,1.9353285224997492,445
12,original,B,2026-01,2,linear,1.9751614803640003,445
12,original,B,2026-01,3,linear,1.9640082326882002,445
12,original,B,2026-01,4,linear,1.8102837481824812,445
12,original,B,2026-01,5,linear,1.775989155891265,445
12,original,B,2026-01,6,linear,1.9994204011798995,445
12,original,B,2026-01,7,linear,1.9115017081422248,445
12,original,B,2026-01,8,linear,1.9824577864754656,445
12,original,B,2026-01,9,linear,1.9994204011799002,445
12,original,B,2026-01,10,linear,1.8719630751534655,445
12,original,B,2026-01,11,linear,1.755328415339325,445
12,original,B,2026-01,12,qrf,1.9561423223996892,445
12,original,B,2026-01,13,qrf,1.9621446406112015,445
12,original,B,2026-01,14,qrf,1.9793394051482804,445
12,original,B,2026-01,15,qrf,1.693124673101338,445
12,original,B,2026-01,16,qrf,1.683147738110876,445
12,original,B,2026-01,17,qrf,1.6966448153618978,445
12,original,B,2026-01,18,qrf,1.997634265107289,445
12,original,B,2026-01,19,qrf,1.9904769514451761,445
12,original,B,2026-01,20,qrf,2.014630689098566,445
12,original,B,2026-01,21,qrf,1.707536851605382,445
12,original,B,2026-01,22,qrf,1.680534977340537,445
12,original,B,2026-01,23,qrf,1.702549113864803,445
12,original,B,2026-01,24,boosting,1.9381293473834504,445
12,original,B,2026-01,25,boosting,1.9175995926297547,445
12,original,B,2026-01,26,boosting,1.9367603231999504,445
12,original,B,2026-01,27,boosting,1.7083987400721965,445
12,original,B,2026-01,28,boosting,1.699292980844164,445
12,original,B,2026-01,29,boosting,1.6955749283928372,445
12,original,B,2026-01,30,boosting,1.9665381771846002,445
12,original,B,2026-01,31,boosting,1.9980540107997664,445
12,original,B,2026-01,32,boosting,2.0126198116553686,445
12,original,B,2026-01,33,boosting,1.7001638301054132,445
12,original,B,2026-01,34,boosting,1.7282131597278343,445
12,original,B,2026-01,35,boosting,1.7253161880470476,445
12,original,B,2026-01,36,threshold,2.3451770847496753,445
12,original,B,2026-01,37,threshold,2.3327012980517763,445
12,original,B,2026-01,38,threshold,1.9498128727577786,445
12,original,B,2026-01,39,threshold,2.0486909913049316,445
12,original,B,2026-01,40,threshold,1.9957731635533509,445
12,original,B,2026-01,41,threshold,1.889632861354018,445
12,original,B,2026-01,42,threshold,2.3451770847496776,445
12,original,B,2026-01,43,threshold,2.2220964276933297,445
12,original,B,2026-01,44,threshold,2.253579819521296,445
12,original,B,2026-01,45,threshold,2.0486909913049263,445
12,original,B,2026-01,46,threshold,1.9717089675562733,445
12,original,B,2026-01,47,threshold,1.8480525702976889,445
12,original,B,2026-01,48,threshold,2.2490518600436977,445
12,original,B,2026-01,49,threshold,2.18709048799789,445
12,original,B,2026-01,50,threshold,1.961271359885795,445
12,original,B,2026-01,51,threshold,2.0002193764568723,445
12,original,B,2026-01,52,threshold,1.9399429946287596,445
12,original,B,2026-01,53,threshold,1.8928787532494316,445
12,original,B,2026-01,54,threshold,2.2490518600436995,445
12,original,B,2026-01,55,threshold,2.160251356942285,445
12,original,B,2026-01,56,threshold,1.8933146720683351,445
12,original,B,2026-01,57,threshold,2.0002193764568785,445
12,original,B,2026-01,58,threshold,1.823880203372183,445
12,original,B,2026-01,59,threshold,1.7952659738884647,445
12,original,B,2026-02,0,linear,2.1009973267365614,400
12,original,B,2026-02,1,linear,2.0448075111461734,400
12,original,B,2026-02,2,linear,2.0897110770983174,400
12,original,B,2026-02,3,linear,2.1009973267365623,400
12,original,B,2026-02,4,linear,1.9348948649416144,400
12,original,B,2026-02,5,linear,1.949094882857172,400
12,original,B,2026-02,6,linear,2.2044370093329944,400
12,original,B,2026-02,7,linear,2.0321806293395137,400
12,original,B,2026-02,8,linear,2.0950109583419687,400
12,original,B,2026-02,9,linear,2.204437009332996,400
12,original,B,2026-02,10,linear,1.9924411746489796,400
12,original,B,2026-02,11,linear,1.962033152385431,400
12,original,B,2026-02,12,qrf,2.1111188467091897,400
12,original,B,2026-02,13,qrf,2.101126353744726,400
12,original,B,2026-02,14,qrf,2.096547364069721,400
12,original,B,2026-02,15,qrf,1.7751533519524987,400
12,original,B,2026-02,16,qrf,1.7531814025783865,400
12,original,B,2026-02,17,qrf,1.7670157836475584,400
12,original,B,2026-02,18,qrf,2.202032034218905,400
12,original,B,2026-02,19,qrf,2.1822909261386743,400
12,original,B,2026-02,20,qrf,2.1632063147715015,400
12,original,B,2026-02,21,qrf,1.7947784234705138,400
12,original,B,2026-02,22,qrf,1.7551363968594,400
12,original,B,2026-02,23,qrf,1.7895645733662817,400
12,original,B,2026-02,24,boosting,2.0883870737704147,400
12,original,B,2026-02,25,boosting,2.0879805711439,400
12,original,B,2026-02,26,boosting,2.077229378548196,400
12,original,B,2026-02,27,boosting,1.777283037624449,400
12,original,B,2026-02,28,boosting,1.7786712052386613,400
12,original,B,2026-02,29,boosting,1.7954975664308954,400
12,original,B,2026-02,30,boosting,2.1479072106656374,400
12,original,B,2026-02,31,boosting,2.1807666530687424,400
12,original,B,2026-02,32,boosting,2.192188890423358,400
12,original,B,2026-02,33,boosting,1.7949042156391675,400
12,original,B,2026-02,34,boosting,1.8431250462320543,400
12,original,B,2026-02,35,boosting,1.8507222084595998,400
12,original,B,2026-02,36,threshold,2.515102682401755,400
12,original,B,2026-02,37,threshold,2.5194303825026343,400
12,original,B,2026-02,38,threshold,2.1042783341551194,400
12,original,B,2026-02,39,threshold,2.1379555544776316,400
12,original,B,2026-02,40,threshold,2.0839625923839367,400
12,original,B,2026-02,41,threshold,2.002710327670751,400
12,original,B,2026-02,42,threshold,2.5151026824017544,400
12,original,B,2026-02,43,threshold,2.396941727600284,400
12,original,B,2026-02,44,threshold,2.435945310700617,400
12,original,B,2026-02,45,threshold,2.1379555544776263,400
12,original,B,2026-02,46,threshold,2.067079551454638,400
12,original,B,2026-02,47,threshold,1.971341994927355,400
12,original,B,2026-02,48,threshold,2.597973505915289,400
12,original,B,2026-02,49,threshold,2.4973331171700828,400
12,original,B,2026-02,50,threshold,2.169800617762269,400
12,original,B,2026-02,51,threshold,2.190449032116632,400
12,original,B,2026-02,52,threshold,2.142559925122973,400
12,original,B,2026-02,53,threshold,2.049358681095173,400
12,original,B,2026-02,54,threshold,2.5979735059152897,400
12,original,B,2026-02,55,threshold,2.4140764310861176,400
12,original,B,2026-02,56,threshold,2.047384758461736,400
12,original,B,2026-02,57,threshold,2.1904490321166334,400
12,original,B,2026-02,58,threshold,1.9848872994653626,400
12,original,B,2026-02,59,threshold,1.9371242565469657,400
12,original,B,2026-03,0,linear,2.0387485652337456,404
12,original,B,2026-03,1,linear,1.9892593582494367,404
12,original,B,2026-03,2,linear,2.0186096304070635,404
12,original,B,2026-03,3,linear,2.038748565233745,404
12,original,B,2026-03,4,linear,1.944850337364147,404
12,original,B,2026-03,5,linear,2.0690595736137345,404
12,original,B,2026-03,6,linear,2.2649950988973018,404
12,original,B,2026-03,7,linear,2.026916047947046,404
12,original,B,2026-03,8,linear,2.0271055926737453,404
12,original,B,2026-03,9,linear,2.2649950988973035,404
12,original,B,2026-03,10,linear,2.0232457705918123,404
12,original,B,2026-03,11,linear,2.1482249182648676,404
12,original,B,2026-03,12,qrf,2.0893682913461453,404
12,original,B,2026-03,13,qrf,2.073023141865349,404
12,original,B,2026-03,14,qrf,2.0576671669729594,404
12,original,B,2026-03,15,qrf,1.8287158681503835,404
12,original,B,2026-03,16,qrf,1.8069708512170615,404
12,original,B,2026-03,17,qrf,1.8180274417449078,404
12,original,B,2026-03,18,qrf,2.181199616421371,404
12,original,B,2026-03,19,qrf,2.1625285808020336,404
12,original,B,2026-03,20,qrf,2.145850857708296,404
12,original,B,2026-03,21,qrf,1.8680156522957723,404
12,original,B,2026-03,22,qrf,1.8531146134455947,404
12,original,B,2026-03,23,qrf,1.8769439928599674,404
12,original,B,2026-03,24,boosting,2.0551827395023623,404
12,original,B,2026-03,25,boosting,2.080896792038291,404
12,original,B,2026-03,26,boosting,2.0344186237729454,404
12,original,B,2026-03,27,boosting,1.8368652651601451,404
12,original,B,2026-03,28,boosting,1.8513599898123503,404
12,original,B,2026-03,29,boosting,1.8394337383889237,404
12,original,B,2026-03,30,boosting,2.096348543522441,404
12,original,B,2026-03,31,boosting,2.1302782989702806,404
12,original,B,2026-03,32,boosting,2.132514906872622,404
12,original,B,2026-03,33,boosting,1.8956859456631119,404
12,original,B,2026-03,34,boosting,1.9351537783956694,404
12,original,B,2026-03,35,boosting,1.9401024139791514,404
12,original,B,2026-03,36,threshold,2.3985953049834507,404
12,original,B,2026-03,37,threshold,2.4602805141138155,404
12,original,B,2026-03,38,threshold,2.0265091595413156,404
12,original,B,2026-03,39,threshold,2.109308463702239,404
12,original,B,2026-03,40,threshold,2.019624455210392,404
12,original,B,2026-03,41,threshold,1.9410128611270454,404
12,original,B,2026-03,42,threshold,2.3985953049834494,404
12,original,B,2026-03,43,threshold,2.3416509312540317,404
12,original,B,2026-03,44,threshold,2.401199777164986,404
12,original,B,2026-03,45,threshold,2.109308463702238,404
12,original,B,2026-03,46,threshold,2.0448126214198674,404
12,original,B,2026-03,47,threshold,1.9936074198109517,404
12,original,B,2026-03,48,threshold,2.65057335369215,404
12,original,B,2026-03,49,threshold,2.569780906097402,404
12,original,B,2026-03,50,threshold,2.1405412279594236,404
12,original,B,2026-03,51,threshold,2.31659941828175,404
12,original,B,2026-03,52,threshold,2.1852716096808615,404
12,original,B,2026-03,53,threshold,2.091910820785354,404
12,original,B,2026-03,54,threshold,2.6505733536921485,404
12,original,B,2026-03,55,threshold,2.4806739441252486,404
12,original,B,2026-03,56,threshold,2.1156432698422414,404
12,original,B,2026-03,57,threshold,2.316599418281755,404
12,original,B,2026-03,58,threshold,2.130480504880417,404
12,original,B,2026-03,59,threshold,2.0291165333438848,404
12,original,F,2025-12,0,linear,1.5083068850299255,479
12,original,F,2025-12,1,linear,1.4588811707576708,479
12,original,F,2025-12,2,linear,1.4342478100542677,479
12,original,F,2025-12,3,linear,1.5083068850299255,479
12,original,F,2025-12,4,linear,1.4206584386546004,479
12,original,F,2025-12,5,linear,1.4292278778048058,479
12,original,F,2025-12,6,linear,1.444565850872501,479
12,original,F,2025-12,7,linear,1.4132539726073425,479
12,original,F,2025-12,8,linear,1.4466926828858566,479
12,original,F,2025-12,9,linear,1.4445658508725019,479
12,original,F,2025-12,10,linear,1.420024145558441,479
12,original,F,2025-12,11,linear,1.420502419017827,479
12,original,F,2025-12,12,qrf,1.4902927382317661,479
12,original,F,2025-12,13,qrf,1.4781007841259526,479
12,original,F,2025-12,14,qrf,1.4794148529663587,479
12,original,F,2025-12,15,qrf,1.3539438529887295,479
12,original,F,2025-12,16,qrf,1.3417465711878014,479
12,original,F,2025-12,17,qrf,1.3852721472671552,479
12,original,F,2025-12,18,qrf,1.5017141485797874,479
12,original,F,2025-12,19,qrf,1.4905698665574123,479
12,original,F,2025-12,20,qrf,1.497939572809485,479
12,original,F,2025-12,21,qrf,1.3435221346787007,479
12,original,F,2025-12,22,qrf,1.3526159451729025,479
12,original,F,2025-12,23,qrf,1.3961948759735059,479
12,original,F,2025-12,24,boosting,1.4446472683641531,479
12,original,F,2025-12,25,boosting,1.4371246263271809,479
12,original,F,2025-12,26,boosting,1.4256298138476324,479
12,original,F,2025-12,27,boosting,1.4175912322405837,479
12,original,F,2025-12,28,boosting,1.396784449480721,479
12,original,F,2025-12,29,boosting,1.3506839651425577,479
12,original,F,2025-12,30,boosting,1.444077789559322,479
12,original,F,2025-12,31,boosting,1.4560018843154203,479
12,original,F,2025-12,32,boosting,1.4992260583598422,479
12,original,F,2025-12,33,boosting,1.404112299302594,479
12,original,F,2025-12,34,boosting,1.3904143356530039,479
12,original,F,2025-12,35,boosting,1.3548564099902192,479
12,original,F,2025-12,36,threshold,1.7790972261844575,479
12,original,F,2025-12,37,threshold,1.644879031349031,479
12,original,F,2025-12,38,threshold,1.4904652401200686,479
12,original,F,2025-12,39,threshold,1.6540966172257545,479
12,original,F,2025-12,40,threshold,1.606839901028851,479
12,original,F,2025-12,41,threshold,1.4680248043214243,479
12,original,F,2025-12,42,threshold,1.7790972261844673,479
12,original,F,2025-12,43,threshold,1.6388958226392807,479
12,original,F,2025-12,44,threshold,1.5173254134159015,479
12,original,F,2025-12,45,threshold,1.6540966172257492,479
12,original,F,2025-12,46,threshold,1.607286495497652,479
12,original,F,2025-12,47,threshold,1.4288157604459337,479
12,original,F,2025-12,48,threshold,2.2546301133377686,479
12,original,F,2025-12,49,threshold,1.6740944476060726,479
12,original,F,2025-12,50,threshold,1.5012828683592756,479
12,original,F,2025-12,51,threshold,1.6043940319443424,479
12,original,F,2025-12,52,threshold,1.5987698252097806,479
12,original,F,2025-12,53,threshold,1.465562619951282,479
12,original,F,2025-12,54,threshold,2.2546301133377598,479
12,original,F,2025-12,55,threshold,1.6700270908141528,479
12,original,F,2025-12,56,threshold,1.4969855128452823,479
12,original,F,2025-12,57,threshold,1.604394031944338,479
12,original,F,2025-12,58,threshold,1.6050064386465654,479
12,original,F,2025-12,59,threshold,1.4186989064746969,479
12,original,F,2026-01,0,linear,2.009214986081316,445
12,original,F,2026-01,1,linear,1.9499785392976285,445
12,original,F,2026-01,2,linear,1.9816623726859983,445
12,original,F,2026-01,3,linear,2.0092149860813153,445
12,original,F,2026-01,4,linear,1.8444359834514052,445
12,original,F,2026-01,5,linear,1.775989155891265,445
12,original,F,2026-01,6,linear,1.9262003149941802,445
12,original,F,2026-01,7,linear,1.9005690964042372,445
12,original,F,2026-01,8,linear,1.9892018593552991,445
12,original,F,2026-01,9,linear,1.9262003149941795,445
12,original,F,2026-01,10,linear,1.8778370847933075,445
12,original,F,2026-01,11,linear,1.755328415339325,445
12,original,F,2026-01,12,qrf,1.975902498175679,445
12,original,F,2026-01,13,qrf,1.9780062348655463,445
12,original,F,2026-01,14,qrf,1.9874080809378911,445
12,original,F,2026-01,15,qrf,1.6846658185712584,445
12,original,F,2026-01,16,qrf,1.6581180306762928,445
12,original,F,2026-01,17,qrf,1.6927664510899143,445
12,original,F,2026-01,18,qrf,2.004249059962,445
12,original,F,2026-01,19,qrf,2.0068351346334317,445
12,original,F,2026-01,20,qrf,2.0179395560667603,445
12,original,F,2026-01,21,qrf,1.6801416550914963,445
12,original,F,2026-01,22,qrf,1.6727052259200548,445
12,original,F,2026-01,23,qrf,1.7062898420002388,445
12,original,F,2026-01,24,boosting,1.9350151907107773,445
12,original,F,2026-01,25,boosting,1.9590739690816144,445
12,original,F,2026-01,26,boosting,1.9611809797035225,445
12,original,F,2026-01,27,boosting,1.7071038482254188,445
12,original,F,2026-01,28,boosting,1.6934822554383204,445
12,original,F,2026-01,29,boosting,1.670641441717811,445
12,original,F,2026-01,30,boosting,1.9456191212263243,445
12,original,F,2026-01,31,boosting,1.966721317657569,445
12,original,F,2026-01,32,boosting,2.0481146440217732,445
12,original,F,2026-01,33,boosting,1.70930540389673,445
12,original,F,2026-01,34,boosting,1.7101580809404429,445
12,original,F,2026-01,35,boosting,1.7050077438481495,445
12,original,F,2026-01,36,threshold,2.6009852188370632,445
12,original,F,2026-01,37,threshold,2.4223332933331996,445
12,original,F,2026-01,38,threshold,2.026967968729727,445
12,original,F,2026-01,39,threshold,2.102948598388969,445
12,original,F,2026-01,40,threshold,2.0495474305344312,445
12,original,F,2026-01,41,threshold,1.9089323625997223,445
12,original,F,2026-01,42,threshold,2.6009852188370957,445
12,original,F,2026-01,43,threshold,2.5212717648660554,445
12,original,F,2026-01,44,threshold,2.361660502391731,445
12,original,F,2026-01,45,threshold,2.1029485983889513,445
12,original,F,2026-01,46,threshold,2.056823787149937,445
12,original,F,2026-01,47,threshold,1.8659718204344051,445
12,original,F,2026-01,48,threshold,3.0373995216519387,445
12,original,F,2026-01,49,threshold,2.378465039036237,445
12,original,F,2026-01,50,threshold,2.038604605223483,445
12,original,F,2026-01,51,threshold,1.9299107398234823,445
12,original,F,2026-01,52,threshold,1.9909836761256354,445
12,original,F,2026-01,53,threshold,1.9244749903809169,445
12,original,F,2026-01,54,threshold,3.0373995216519227,445
12,original,F,2026-01,55,threshold,2.4653890060405708,445
12,original,F,2026-01,56,threshold,2.030065054562108,445
12,original,F,2026-01,57,threshold,1.9299107398234716,445
12,original,F,2026-01,58,threshold,1.9346773428718171,445
12,original,F,2026-01,59,threshold,1.7972624955319785,445
12,original,F,2026-02,0,linear,2.119827581823583,400
12,original,F,2026-02,1,linear,2.07400317370184,400
12,original,F,2026-02,2,linear,2.0897110770983174,400
12,original,F,2026-02,3,linear,2.1198275818235803,400
12,original,F,2026-02,4,linear,1.9588656636506192,400
12,original,F,2026-02,5,linear,1.949094882857172,400
12,original,F,2026-02,6,linear,2.231155365938855,400
12,original,F,2026-02,7,linear,2.067226354474248,400
12,original,F,2026-02,8,linear,2.0950109583419687,400
12,original,F,2026-02,9,linear,2.2311553659388554,400
12,original,F,2026-02,10,linear,2.0333578926659293,400
12,original,F,2026-02,11,linear,1.9778885243429165,400
12,original,F,2026-02,12,qrf,2.1283518110969903,400
12,original,F,2026-02,13,qrf,2.1283730118053823,400
12,original,F,2026-02,14,qrf,2.100067790768729,400
12,original,F,2026-02,15,qrf,1.7501551483102495,400
12,original,F,2026-02,16,qrf,1.7190209683887923,400
12,original,F,2026-02,17,qrf,1.755196714855514,400
12,original,F,2026-02,18,qrf,2.21980863159445,400
12,original,F,2026-02,19,qrf,2.208911110895574,400
12,original,F,2026-02,20,qrf,2.1333763284280045,400
12,original,F,2026-02,21,qrf,1.7693914671738973,400
12,original,F,2026-02,22,qrf,1.7506278452239241,400
12,original,F,2026-02,23,qrf,1.7754800504132675,400
12,original,F,2026-02,24,boosting,2.077934046545982,400
12,original,F,2026-02,25,boosting,2.0898822859018393,400
12,original,F,2026-02,26,boosting,2.069894692528687,400
12,original,F,2026-02,27,boosting,1.7761629588551806,400
12,original,F,2026-02,28,boosting,1.765875015113619,400
12,original,F,2026-02,29,boosting,1.7480722866510223,400
12,original,F,2026-02,30,boosting,2.1161701220126354,400
12,original,F,2026-02,31,boosting,2.137523575458627,400
12,original,F,2026-02,32,boosting,2.215605447658477,400
12,original,F,2026-02,33,boosting,1.803117084210055,400
12,original,F,2026-02,34,boosting,1.7966156233346158,400
12,original,F,2026-02,35,boosting,1.7983815313236022,400
12,original,F,2026-02,36,threshold,2.6656917342347497,400
12,original,F,2026-02,37,threshold,2.5176045764308315,400
12,original,F,2026-02,38,threshold,2.1133370956349258,400
12,original,F,2026-02,39,threshold,2.0800151335932737,400
12,original,F,2026-02,40,threshold,2.0759538956733077,400
12,original,F,2026-02,41,threshold,1.97973292240701,400
12,original,F,2026-02,42,threshold,2.6656917342347937,400
12,original,F,2026-02,43,threshold,2.6194775206288705,400
12,original,F,2026-02,44,threshold,2.4363228324997546,400
12,original,F,2026-02,45,threshold,2.080015133593258,400
12,original,F,2026-02,46,threshold,2.037250259524114,400
12,original,F,2026-02,47,threshold,1.9351090629545318,400
12,original,F,2026-02,48,threshold,2.9471647583499276,400
12,original,F,2026-02,49,threshold,2.525153135240083,400
12,original,F,2026-02,50,threshold,2.21748691893358,400
12,original,F,2026-02,51,threshold,1.9641711738757721,400
12,original,F,2026-02,52,threshold,2.006492373691152,400
12,original,F,2026-02,53,threshold,2.0353903360903267,400
12,original,F,2026-02,54,threshold,2.947164758349929,400
12,original,F,2026-02,55,threshold,2.646813966986141,400
12,original,F,2026-02,56,threshold,2.075455644262931,400
12,original,F,2026-02,57,threshold,1.9641711738757635,400
12,original,F,2026-02,58,threshold,1.9211077088137918,400
12,original,F,2026-02,59,threshold,1.8934576260569036,400
12,original,F,2026-03,0,linear,2.048657785488978,404
12,original,F,2026-03,1,linear,1.996567261952984,404
12,original,F,2026-03,2,linear,2.0186096304070635,404
12,original,F,2026-03,3,linear,2.048657785488975,404
12,original,F,2026-03,4,linear,1.9419662554003612,404
12,original,F,2026-03,5,linear,2.0690595736137345,404
12,original,F,2026-03,6,linear,2.320282627108277,404
12,original,F,2026-03,7,linear,2.0808666108331693,404
12,original,F,2026-03,8,linear,2.0271055926737453,404
12,original,F,2026-03,9,linear,2.320282627108276,404
12,original,F,2026-03,10,linear,2.0617241451677364,404
12,original,F,2026-03,11,linear,2.1635388080221953,404
12,original,F,2026-03,12,qrf,2.0962110276938963,404
12,original,F,2026-03,13,qrf,2.091688915668646,404
12,original,F,2026-03,14,qrf,2.0519676703986045,404
12,original,F,2026-03,15,qrf,1.7965865059584363,404
12,original,F,2026-03,16,qrf,1.7909803380331075,404
12,original,F,2026-03,17,qrf,1.8134210599044362,404
12,original,F,2026-03,18,qrf,2.197513928724251,404
12,original,F,2026-03,19,qrf,2.1742266943393638,404
12,original,F,2026-03,20,qrf,2.0937990507077258,404
12,original,F,2026-03,21,qrf,1.8519198643058625,404
12,original,F,2026-03,22,qrf,1.854978568840978,404
12,original,F,2026-03,23,qrf,1.8672652944839507,404
12,original,F,2026-03,24,boosting,2.046251042444187,404
12,original,F,2026-03,25,boosting,2.062852386516054,404
12,original,F,2026-03,26,boosting,2.0300043691970617,404
12,original,F,2026-03,27,boosting,1.8410755471681814,404
12,original,F,2026-03,28,boosting,1.8429116343388738,404
12,original,F,2026-03,29,boosting,1.8178554778030367,404
12,original,F,2026-03,30,boosting,2.121342250613004,404
12,original,F,2026-03,31,boosting,2.146480037110389,404
12,original,F,2026-03,32,boosting,2.1474914979437245,404
12,original,F,2026-03,33,boosting,1.918476701548339,404
12,original,F,2026-03,34,boosting,1.9179991804058252,404
12,original,F,2026-03,35,boosting,1.9309913391024374,404
12,original,F,2026-03,36,threshold,2.586060640700482,404
12,original,F,2026-03,37,threshold,2.3995639530335127,404
12,original,F,2026-03,38,threshold,2.0183158834027255,404
12,original,F,2026-03,39,threshold,2.153666901992683,404
12,original,F,2026-03,40,threshold,2.035733328232111,404
12,original,F,2026-03,41,threshold,1.9224798189911179,404
12,original,F,2026-03,42,threshold,2.58606064070051,404
12,original,F,2026-03,43,threshold,2.479493266300561,404
12,original,F,2026-03,44,threshold,2.415388506469769,404
12,original,F,2026-03,45,threshold,2.1536669019926777,404
12,original,F,2026-03,46,threshold,2.022177242197934,404
12,original,F,2026-03,47,threshold,1.9588792148995704,404
12,original,F,2026-03,48,threshold,3.2012693634071336,404
12,original,F,2026-03,49,threshold,2.754645786425615,404
12,original,F,2026-03,50,threshold,2.2728540965698474,404
12,original,F,2026-03,51,threshold,2.3334168712632777,404
12,original,F,2026-03,52,threshold,2.191141425914318,404
12,original,F,2026-03,53,threshold,2.1185160827534846,404
12,original,F,2026-03,54,threshold,3.201269363407128,404
12,original,F,2026-03,55,threshold,2.8492578774181427,404
12,original,F,2026-03,56,threshold,2.183571171608185,404
12,original,F,2026-03,57,threshold,2.333416871263275,404
12,original,F,2026-03,58,threshold,2.1218617398017257,404
12,original,F,2026-03,59,threshold,2.0759755798099344,404
12,own_scale,R,2025-12,0,linear,1.3989457243530987,479
12,own_scale,R,2025-12,1,linear,1.427859084611476,479
12,own_scale,R,2025-12,2,linear,1.4200593224000766,479
12,own_scale,R,2025-12,3,linear,1.3989457243530987,479
12,own_scale,R,2025-12,4,linear,1.3817810251619855,479
12,own_scale,R,2025-12,5,linear,1.4292278778048058,479
12,own_scale,R,2025-12,6,linear,1.469760935267631,479
12,own_scale,R,2025-12,7,linear,1.4409951241629242,479
12,own_scale,R,2025-12,8,linear,1.4322782759242816,479
12,own_scale,R,2025-12,9,linear,1.4697609352676317,479
12,own_scale,R,2025-12,10,linear,1.4198633586737046,479
12,own_scale,R,2025-12,11,linear,1.420502419017827,479
12,own_scale,R,2025-12,12,qrf,1.471068402492479,479
12,own_scale,R,2025-12,13,qrf,1.4689548671824335,479
12,own_scale,R,2025-12,14,qrf,1.4747335459616602,479
12,own_scale,R,2025-12,15,qrf,1.3912326966822017,479
12,own_scale,R,2025-12,16,qrf,1.390752940274518,479
12,own_scale,R,2025-12,17,qrf,1.3608036740496285,479
12,own_scale,R,2025-12,18,qrf,1.4747206515338136,479
12,own_scale,R,2025-12,19,qrf,1.4669144228646391,479
12,own_scale,R,2025-12,20,qrf,1.4636634337339158,479
12,own_scale,R,2025-12,21,qrf,1.3835798090234814,479
12,own_scale,R,2025-12,22,qrf,1.3826212466808188,479
12,own_scale,R,2025-12,23,qrf,1.363048952818409,479
12,own_scale,R,2025-12,24,boosting,1.453388023172232,479
12,own_scale,R,2025-12,25,boosting,1.4777963163593082,479
12,own_scale,R,2025-12,26,boosting,1.4870970318917465,479
12,own_scale,R,2025-12,27,boosting,1.4062059515034508,479
12,own_scale,R,2025-12,28,boosting,1.4219713683531925,479
12,own_scale,R,2025-12,29,boosting,1.3641733082806864,479
12,own_scale,R,2025-12,30,boosting,1.4400536989572037,479
12,own_scale,R,2025-12,31,boosting,1.4496776453547688,479
12,own_scale,R,2025-12,32,boosting,1.4692288715666915,479
12,own_scale,R,2025-12,33,boosting,1.3909490137336993,479
12,own_scale,R,2025-12,34,boosting,1.3979550666130371,479
12,own_scale,R,2025-12,35,boosting,1.3735771673554,479
12,own_scale,R,2025-12,36,threshold,1.5601902871645597,479
12,own_scale,R,2025-12,37,threshold,1.4849974176177512,479
12,own_scale,R,2025-12,38,threshold,1.4522081861730947,479
12,own_scale,R,2025-12,39,threshold,1.4892340731687963,479
12,own_scale,R,2025-12,40,threshold,1.4558192719811,479
12,own_scale,R,2025-12,41,threshold,1.461529184755474,479
12,own_scale,R,2025-12,42,threshold,1.5601902871645594,479
12,own_scale,R,2025-12,43,threshold,1.4675701983647749,479
12,own_scale,R,2025-12,44,threshold,1.420619646666777,479
12,own_scale,R,2025-12,45,threshold,1.4892340731687965,479
12,own_scale,R,2025-12,46,threshold,1.4413325040239415,479
12,own_scale,R,2025-12,47,threshold,1.3839782380688546,479
12,own_scale,R,2025-12,48,threshold,1.597783648165494,479
12,own_scale,R,2025-12,49,threshold,1.5341113657398922,479
12,own_scale,R,2025-12,50,threshold,1.4653406570357128,479
12,own_scale,R,2025-12,51,threshold,1.543211519718747,479
12,own_scale,R,2025-12,52,threshold,1.497851685992608,479
12,own_scale,R,2025-12,53,threshold,1.462212658297242,479
12,own_scale,R,2025-12,54,threshold,1.5977836481654937,479
12,own_scale,R,2025-12,55,threshold,1.5384981987697501,479
12,own_scale,R,2025-12,56,threshold,1.4580592129771641,479
12,own_scale,R,2025-12,57,threshold,1.5432115197187468,479
12,own_scale,R,2025-12,58,threshold,1.4709840444794227,479
12,own_scale,R,2025-12,59,threshold,1.4146868254930882,479
12,own_scale,R,2026-01,0,linear,1.8727735493717335,445
12,own_scale,R,2026-01,1,linear,1.9476144477845034,445
12,own_scale,R,2026-01,2,linear,1.9751614803640003,445
12,own_scale,R,2026-01,3,linear,1.8727735493717335,445
12,own_scale,R,2026-01,4,linear,1.8217448305624437,445
12,own_scale,R,2026-01,5,linear,1.775989155891265,445
12,own_scale,R,2026-01,6,linear,1.9488323701102968,445
12,own_scale,R,2026-01,7,linear,1.935836659437963,445
12,own_scale,R,2026-01,8,linear,1.9824577864754656,445
12,own_scale,R,2026-01,9,linear,1.9488323701102992,445
12,own_scale,R,2026-01,10,linear,1.8728045382967071,445
12,own_scale,R,2026-01,11,linear,1.755328415339325,445
