sample,horizon,calibration,comparison,n,fold,improvement_pct
common_origins,12,raw,scale__B__ml_selected,239,2026-01,-0.32876757209086005
common_origins,12,raw,scale__B__ml_selected,239,2026-02,-2.6580384809169466
common_origins,12,raw,scale__B__ml_selected,239,2026-03,-8.364569776264762
common_origins,12,raw,scale__F__linear,239,2025-12,0.0
common_origins,12,raw,scale__F__linear,239,2026-01,1.7774734773621237
common_origins,12,raw,scale__F__linear,239,2026-02,0.0
common_origins,12,raw,scale__F__linear,239,2026-03,1.059551584990437
common_origins,12,raw,scale__F__qrf,239,2025-12,2.5903096027360406
common_origins,12,raw,scale__F__qrf,239,2026-01,1.5510723411112592
common_origins,12,raw,scale__F__qrf,239,2026-02,0.351103146517473
common_origins,12,raw,scale__F__qrf,239,2026-03,-0.5651101586569451
common_origins,12,raw,scale__F__boosting,239,2025-12,-1.0847086891439428
common_origins,12,raw,scale__F__boosting,239,2026-01,-0.9386314501609982
common_origins,12,raw,scale__F__boosting,239,2026-02,2.411633135529201
common_origins,12,raw,scale__F__boosting,239,2026-03,3.654732438164121
common_origins,12,raw,scale__F__threshold,239,2025-12,-0.2420785197817299
common_origins,12,raw,scale__F__threshold,239,2026-01,1.4805741637457959
common_origins,12,raw,scale__F__threshold,239,2026-02,18.30285466963586
common_origins,12,raw,scale__F__threshold,239,2026-03,11.618710011647359
common_origins,12,raw,scale__F__ml_selected,239,2025-12,2.5903096027360406
common_origins,12,raw,scale__F__ml_selected,239,2026-01,1.5510723411112592
common_origins,12,raw,scale__F__ml_selected,239,2026-02,0.351103146517473
common_origins,12,raw,scale__F__ml_selected,239,2026-03,-0.5651101586569451
common_origins,12,calibrated,original__nonlinear_R,239,2025-12,20.74214323480581
common_origins,12,calibrated,original__nonlinear_R,239,2026-01,17.08597986429141
common_origins,12,calibrated,original__nonlinear_R,239,2026-02,2.847474874574052
common_origins,12,calibrated,original__nonlinear_R,239,2026-03,-15.932729738241559
common_origins,12,calibrated,original__nonlinear_F,239,2025-12,23.593613646664735
common_origins,12,calibrated,original__nonlinear_F,239,2026-01,23.40120856440927
common_origins,12,calibrated,original__nonlinear_F,239,2026-02,23.65752469538197
common_origins,12,calibrated,original__nonlinear_F,239,2026-03,-14.40347196350773
common_origins,12,calibrated,original__market_B_vs_R,239,2025-12,0.4402247552766192
common_origins,12,calibrated,original__market_B_vs_R,239,2026-01,0.1402186132231531
common_origins,12,calibrated,original__market_B_vs_R,239,2026-02,1.5748099190695641
common_origins,12,calibrated,original__market_B_vs_R,239,2026-03,1.9558979366693374
common_origins,12,calibrated,original__position_F_vs_B,239,2025-12,-0.19599143437076805
common_origins,12,calibrated,original__position_F_vs_B,239,2026-01,4.564327242228627
common_origins,12,calibrated,original__position_F_vs_B,239,2026-02,-0.0666249868304769
common_origins,12,calibrated,original__position_F_vs_B,239,2026-03,-1.4280731220915666
common_origins,12,calibrated,original__total_F_vs_R,239,2025-12,0.24509612371816925
common_origins,12,calibrated,original__total_F_vs_R,239,2026-01,4.698145819089761
common_origins,12,calibrated,original__total_F_vs_R,239,2026-02,1.5092341491402705
common_origins,12,calibrated,original__total_F_vs_R,239,2026-03,0.5557564673068893
common_origins,12,calibrated,original__ml_vs_threshold_F,239,2025-12,15.216319721695715
common_origins,12,calibrated,original__ml_vs_threshold_F,239,2026-01,13.132789382124576
common_origins,12,calibrated,original__ml_vs_threshold_F,239,2026-02,16.9633601783289
common_origins,12,calibrated,original__ml_vs_threshold_F,239,2026-03,-9.104237450751551
common_origins,12,calibrated,own_scale__nonlinear_R,239,2025-12,19.657384850514426
common_origins,12,calibrated,own_scale__nonlinear_R,239,2026-01,5.200191645147012
common_origins,12,calibrated,own_scale__nonlinear_R,239,2026-02,-2.930694004925094
common_origins,12,calibrated,own_scale__nonlinear_R,239,2026-03,-17.26652079992008
common_origins,12,calibrated,own_scale__nonlinear_F,239,2025-12,24.81232056334467
common_origins,12,calibrated,own_scale__nonlinear_F,239,2026-01,23.33993469527017
common_origins,12,calibrated,own_scale__nonlinear_F,239,2026-02,24.059105640201782
common_origins,12,calibrated,own_scale__nonlinear_F,239,2026-03,-17.341724846730223
common_origins,12,calibrated,own_scale__market_B_vs_R,239,2025-12,-1.124424924964873
common_origins,12,calibrated,own_scale__market_B_vs_R,239,2026-01,11.557653282650659
common_origins,12,calibrated,own_scale__market_B_vs_R,239,2026-02,-0.4441279189571157
common_origins,12,calibrated,own_scale__market_B_vs_R,239,2026-03,-0.47183405931250366
common_origins,12,calibrated,own_scale__position_F_vs_B,239,2025-12,4.473002971779804
common_origins,12,calibrated,own_scale__position_F_vs_B,239,2026-01,7.182502165534521
common_origins,12,calibrated,own_scale__position_F_vs_B,239,2026-02,7.936045775157153
common_origins,12,calibrated,own_scale__position_F_vs_B,239,2026-03,-1.071220516799709
common_origins,12,calibrated,own_scale__total_F_vs_R,239,2025-12,3.398873607124042
common_origins,12,calibrated,own_scale__total_F_vs_R,239,2026-01,17.91002675087382
common_origins,12,calibrated,own_scale__total_F_vs_R,239,2026-02,7.527164051148727
common_origins,12,calibrated,own_scale__total_F_vs_R,239,2026-03,-1.5481089593608388
common_origins,12,calibrated,own_scale__ml_vs_threshold_F,239,2025-12,15.43510897839523
common_origins,12,calibrated,own_scale__ml_vs_threshold_F,239,2026-01,7.691271940418298
common_origins,12,calibrated,own_scale__ml_vs_threshold_F,239,2026-02,5.385717308098781
common_origins,12,calibrated,own_scale__ml_vs_threshold_F,239,2026-03,-10.515206887384032
common_origins,12,calibrated,scale__R__linear,239,2025-12,0.0
common_origins,12,calibrated,scale__R__linear,239,2026-01,-0.30907652247764705
common_origins,12,calibrated,scale__R__linear,239,2026-02,0.0
common_origins,12,calibrated,scale__R__linear,239,2026-03,1.1490973652701908
common_origins,12,calibrated,scale__R__qrf,239,2025-12,0.035061678385461814
common_origins,12,calibrated,scale__R__qrf,239,2026-01,1.7478890057723961
common_origins,12,calibrated,scale__R__qrf,239,2026-02,-5.947523105590324
common_origins,12,calibrated,scale__R__qrf,239,2026-03,-1.5014527177153347
common_origins,12,calibrated,scale__R__boosting,239,2025-12,0.7385513893521711
common_origins,12,calibrated,scale__R__boosting,239,2026-01,-14.688459382610496
common_origins,12,calibrated,scale__R__boosting,239,2026-02,-2.549083545782871
common_origins,12,calibrated,scale__R__boosting,239,2026-03,-1.7592567118085656
common_origins,12,calibrated,scale__R__threshold,239,2025-12,0.0594242481536944
common_origins,12,calibrated,scale__R__threshold,239,2026-01,-5.0355983910560065
common_origins,12,calibrated,scale__R__threshold,239,2026-02,3.193780417114356
common_origins,12,calibrated,scale__R__threshold,239,2026-03,-13.346266086999648
common_origins,12,calibrated,scale__R__ml_selected,239,2025-12,-1.368644609587455
common_origins,12,calibrated,scale__R__ml_selected,239,2026-01,-14.688459382610496
common_origins,12,calibrated,scale__R__ml_selected,239,2026-02,-5.947523105590324
common_origins,12,calibrated,scale__R__ml_selected,239,2026-03,0.011830515168875788
common_origins,12,calibrated,scale__B__linear,239,2025-12,0.0
common_origins,12,calibrated,scale__B__linear,239,2026-01,-0.30907652247764705
common_origins,12,calibrated,scale__B__linear,239,2026-02,0.0
common_origins,12,calibrated,scale__B__linear,239,2026-03,-1.3692930504402234
common_origins,12,calibrated,scale__B__qrf,239,2025-12,-2.961721903957004
common_origins,12,calibrated,scale__B__qrf,239,2026-01,-1.5755927795233937
common_origins,12,calibrated,scale__B__qrf,239,2026-02,-8.120762121610504
common_origins,12,calibrated,scale__B__qrf,239,2026-03,-2.4640397633021394
common_origins,12,calibrated,scale__B__boosting,239,2025-12,1.2620209307561914
common_origins,12,calibrated,scale__B__boosting,239,2026-01,-1.9155964728057695
common_origins,12,calibrated,scale__B__boosting,239,2026-02,0.0
common_origins,12,calibrated,scale__B__boosting,239,2026-03,7.016274535211997
common_origins,12,calibrated,scale__B__threshold,239,2025-12,0.162260660599145
common_origins,12,calibrated,scale__B__threshold,239,2026-01,-1.2951440468746966
common_origins,12,calibrated,scale__B__threshold,239,2026-02,8.80975182356517
common_origins,12,calibrated,scale__B__threshold,239,2026-03,-2.277720962625507
common_origins,12,calibrated,scale__B__ml_selected,239,2025-12,-2.961721903957004
common_origins,12,calibrated,scale__B__ml_selected,239,2026-01,-1.5755927795233937
common_origins,12,calibrated,scale__B__ml_selected,239,2026-02,-8.120762121610504
common_origins,12,calibrated,scale__B__ml_selected,239,2026-03,-2.4640397633021394
common_origins,12,calibrated,scale__F__linear,239,2025-12,0.2450271839249618
common_origins,12,calibrated,scale__F__linear,239,2026-01,1.2899855953773853
common_origins,12,calibrated,scale__F__linear,239,2026-02,0.0
common_origins,12,calibrated,scale__F__linear,239,2026-03,0.4531443684516856
common_origins,12,calibrated,scale__F__qrf,239,2025-12,1.836151710898004
common_origins,12,calibrated,scale__F__qrf,239,2026-01,1.2110242385205527
common_origins,12,calibrated,scale__F__qrf,239,2026-02,0.5260255751695753
common_origins,12,calibrated,scale__F__qrf,239,2026-03,-2.1035423348017668
common_origins,12,calibrated,scale__F__boosting,239,2025-12,-0.2059783239489965
common_origins,12,calibrated,scale__F__boosting,239,2026-01,-5.411857463075065
common_origins,12,calibrated,scale__F__boosting,239,2026-02,2.1906668995288037
common_origins,12,calibrated,scale__F__boosting,239,2026-03,-1.5387038797384234
common_origins,12,calibrated,scale__F__threshold,239,2025-12,1.582178754243324
common_origins,12,calibrated,scale__F__threshold,239,2026-01,7.034546520264207
common_origins,12,calibrated,scale__F__threshold,239,2026-02,12.698333159251407
common_origins,12,calibrated,scale__F__threshold,239,2026-03,-0.7999662780413752
common_origins,12,calibrated,scale__F__ml_selected,239,2025-12,1.836151710898004
common_origins,12,calibrated,scale__F__ml_selected,239,2026-01,1.2110242385205527
common_origins,12,calibrated,scale__F__ml_selected,239,2026-02,0.5260255751695753
common_origins,12,calibrated,scale__F__ml_selected,239,2026-03,-2.1035423348017668
