sample,horizon,variant,information,strategy,calibration,state,bin,fold,n,loss_bp,below_rate
native,6,own_scale,F,ml_selected,calibrated,e_now,2,2025-12,65,1.9171525904130178,0.09230769230769231
native,6,own_scale,F,ml_selected,calibrated,e_now,2,2026-01,48,1.9608304153062293,0.1875
native,6,own_scale,F,ml_selected,calibrated,e_now,2,2026-02,73,1.659532077798279,0.0958904109589041
native,6,own_scale,F,ml_selected,calibrated,e_now,2,2026-03,31,1.8522147375916158,0.06451612903225806
native,6,own_scale,F,ml_selected,calibrated,e_change1,0,all,274,1.713071693706223,0.06934306569343066
native,6,own_scale,F,ml_selected,calibrated,e_change1,0,2025-12,71,1.844123719402121,0.07042253521126761
native,6,own_scale,F,ml_selected,calibrated,e_change1,0,2026-01,75,1.3307264786582318,0.06666666666666667
native,6,own_scale,F,ml_selected,calibrated,e_change1,0,2026-02,76,1.875540462225909,0.06578947368421052
native,6,own_scale,F,ml_selected,calibrated,e_change1,0,2026-03,52,1.8481403647964993,0.07692307692307693
native,6,own_scale,F,ml_selected,calibrated,e_change1,1,all,144,1.8294601725425867,0.13194444444444445
native,6,own_scale,F,ml_selected,calibrated,e_change1,1,2025-12,40,1.63021136698233,0.125
native,6,own_scale,F,ml_selected,calibrated,e_change1,1,2026-01,40,1.6243212616407416,0.125
native,6,own_scale,F,ml_selected,calibrated,e_change1,1,2026-02,34,1.9765560759637126,0.11764705882352941
native,6,own_scale,F,ml_selected,calibrated,e_change1,1,2026-03,30,2.2019351039481134,0.16666666666666666
native,6,own_scale,F,ml_selected,calibrated,e_change1,2,all,285,1.983623149639308,0.10877192982456141
native,6,own_scale,F,ml_selected,calibrated,e_change1,2,2025-12,89,2.3090875957370818,0.10112359550561797
native,6,own_scale,F,ml_selected,calibrated,e_change1,2,2026-01,74,1.645970215824783,0.12162162162162163
native,6,own_scale,F,ml_selected,calibrated,e_change1,2,2026-02,70,1.8942138377969644,0.11428571428571428
native,6,own_scale,F,ml_selected,calibrated,e_change1,2,2026-03,52,2.0274430194188664,0.09615384615384616
native,6,own_scale,F,ml_selected,calibrated,e_rms72,0,all,14,1.0815284000395333,0.07142857142857142
native,6,own_scale,F,ml_selected,calibrated,e_rms72,0,2026-01,14,1.0815284000395333,0.07142857142857142
native,6,own_scale,F,ml_selected,calibrated,e_rms72,1,all,74,1.482948371908594,0.06756756756756757
native,6,own_scale,F,ml_selected,calibrated,e_rms72,1,2025-12,3,0.765855293755522,0.0
native,6,own_scale,F,ml_selected,calibrated,e_rms72,1,2026-01,71,1.5132480794361884,0.07042253521126761
native,6,own_scale,F,ml_selected,calibrated,e_rms72,2,all,615,1.9077673649545543,0.1024390243902439
native,6,own_scale,F,ml_selected,calibrated,e_rms72,2,2025-12,197,2.027169892873997,0.09644670050761421
native,6,own_scale,F,ml_selected,calibrated,e_rms72,2,2026-01,104,1.5768953951491167,0.125
native,6,own_scale,F,ml_selected,calibrated,e_rms72,2,2026-02,180,1.9018830575429044,0.09444444444444444
native,6,own_scale,F,ml_selected,calibrated,e_rms72,2,2026-03,134,1.9969282768480776,0.1044776119402985
native,6,own_scale,F,qrf,calibrated,e_now,0,all,327,1.9478906639418945,0.0764525993883792
native,6,own_scale,F,qrf,calibrated,e_now,0,2025-12,92,2.2320461305528982,0.08695652173913043
native,6,own_scale,F,qrf,calibrated,e_now,0,2026-01,92,1.3837559010143778,0.043478260869565216
native,6,own_scale,F,qrf,calibrated,e_now,0,2026-02,70,2.075192820044892,0.04285714285714286
native,6,own_scale,F,qrf,calibrated,e_now,0,2026-03,73,2.178670723310519,0.136986301369863
native,6,own_scale,F,qrf,calibrated,e_now,1,all,159,1.6597294503376163,0.12578616352201258
native,6,own_scale,F,qrf,calibrated,e_now,1,2025-12,43,1.667136567203053,0.11627906976744186
native,6,own_scale,F,qrf,calibrated,e_now,1,2026-01,49,1.3296679491430465,0.12244897959183673
native,6,own_scale,F,qrf,calibrated,e_now,1,2026-02,37,2.0521516560893516,0.1891891891891892
native,6,own_scale,F,qrf,calibrated,e_now,1,2026-03,30,1.704225647687816,0.06666666666666667
native,6,own_scale,F,qrf,calibrated,e_now,2,all,217,1.8308722435767721,0.11059907834101383
native,6,own_scale,F,qrf,calibrated,e_now,2,2025-12,65,1.9171525904130178,0.09230769230769231
native,6,own_scale,F,qrf,calibrated,e_now,2,2026-01,48,1.9608304153062293,0.1875
native,6,own_scale,F,qrf,calibrated,e_now,2,2026-02,73,1.659532077798279,0.0958904109589041
native,6,own_scale,F,qrf,calibrated,e_now,2,2026-03,31,1.8522147375916158,0.06451612903225806
native,6,own_scale,F,qrf,calibrated,e_change1,0,all,274,1.713071693706223,0.06934306569343066
native,6,own_scale,F,qrf,calibrated,e_change1,0,2025-12,71,1.844123719402121,0.07042253521126761
native,6,own_scale,F,qrf,calibrated,e_change1,0,2026-01,75,1.3307264786582318,0.06666666666666667
native,6,own_scale,F,qrf,calibrated,e_change1,0,2026-02,76,1.875540462225909,0.06578947368421052
native,6,own_scale,F,qrf,calibrated,e_change1,0,2026-03,52,1.8481403647964993,0.07692307692307693
native,6,own_scale,F,qrf,calibrated,e_change1,1,all,144,1.8294601725425867,0.13194444444444445
native,6,own_scale,F,qrf,calibrated,e_change1,1,2025-12,40,1.63021136698233,0.125
native,6,own_scale,F,qrf,calibrated,e_change1,1,2026-01,40,1.6243212616407416,0.125
native,6,own_scale,F,qrf,calibrated,e_change1,1,2026-02,34,1.9765560759637126,0.11764705882352941
native,6,own_scale,F,qrf,calibrated,e_change1,1,2026-03,30,2.2019351039481134,0.16666666666666666
native,6,own_scale,F,qrf,calibrated,e_change1,2,all,285,1.983623149639308,0.10877192982456141
native,6,own_scale,F,qrf,calibrated,e_change1,2,2025-12,89,2.3090875957370818,0.10112359550561797
native,6,own_scale,F,qrf,calibrated,e_change1,2,2026-01,74,1.645970215824783,0.12162162162162163
native,6,own_scale,F,qrf,calibrated,e_change1,2,2026-02,70,1.8942138377969644,0.11428571428571428
native,6,own_scale,F,qrf,calibrated,e_change1,2,2026-03,52,2.0274430194188664,0.09615384615384616
native,6,own_scale,F,qrf,calibrated,e_rms72,0,all,14,1.0815284000395333,0.07142857142857142
native,6,own_scale,F,qrf,calibrated,e_rms72,0,2026-01,14,1.0815284000395333,0.07142857142857142
native,6,own_scale,F,qrf,calibrated,e_rms72,1,all,74,1.482948371908594,0.06756756756756757
native,6,own_scale,F,qrf,calibrated,e_rms72,1,2025-12,3,0.765855293755522,0.0
native,6,own_scale,F,qrf,calibrated,e_rms72,1,2026-01,71,1.5132480794361884,0.07042253521126761
native,6,own_scale,F,qrf,calibrated,e_rms72,2,all,615,1.9077673649545543,0.1024390243902439
native,6,own_scale,F,qrf,calibrated,e_rms72,2,2025-12,197,2.027169892873997,0.09644670050761421
native,6,own_scale,F,qrf,calibrated,e_rms72,2,2026-01,104,1.5768953951491167,0.125
native,6,own_scale,F,qrf,calibrated,e_rms72,2,2026-02,180,1.9018830575429044,0.09444444444444444
native,6,own_scale,F,qrf,calibrated,e_rms72,2,2026-03,134,1.9969282768480776,0.1044776119402985
native,6,own_scale,F,threshold,calibrated,e_now,0,all,327,1.9588272369721222,0.07033639143730887
native,6,own_scale,F,threshold,calibrated,e_now,0,2025-12,92,2.305252350423447,0.07608695652173914
native,6,own_scale,F,threshold,calibrated,e_now,0,2026-01,92,1.2269133430678318,0.05434782608695652
native,6,own_scale,F,threshold,calibrated,e_now,0,2026-02,70,2.218540932734315,0.04285714285714286
native,6,own_scale,F,threshold,calibrated,e_now,0,2026-03,73,2.195608183524442,0.1095890410958904
native,6,own_scale,F,threshold,calibrated,e_now,1,all,159,1.6984218347481495,0.13836477987421383
native,6,own_scale,F,threshold,calibrated,e_now,1,2025-12,43,1.8259689539943067,0.13953488372093023
native,6,own_scale,F,threshold,calibrated,e_now,1,2026-01,49,1.276948487517807,0.14285714285714285
native,6,own_scale,F,threshold,calibrated,e_now,1,2026-02,37,2.2726826200969454,0.1891891891891892
native,6,own_scale,F,threshold,calibrated,e_now,1,2026-03,30,1.495755795708036,0.06666666666666667
native,6,own_scale,F,threshold,calibrated,e_now,2,all,217,1.7951017754483758,0.1152073732718894
native,6,own_scale,F,threshold,calibrated,e_now,2,2025-12,65,1.9140594390274723,0.1076923076923077
native,6,own_scale,F,threshold,calibrated,e_now,2,2026-01,48,1.8155660909685782,0.16666666666666666
native,6,own_scale,F,threshold,calibrated,e_now,2,2026-02,73,1.6249273857336668,0.0958904109589041
native,6,own_scale,F,threshold,calibrated,e_now,2,2026-03,31,1.914720974531045,0.0967741935483871
native,6,own_scale,F,threshold,calibrated,e_change1,0,all,274,1.802438697718512,0.058394160583941604
native,6,own_scale,F,threshold,calibrated,e_change1,0,2025-12,71,2.112918112422375,0.056338028169014086
native,6,own_scale,F,threshold,calibrated,e_change1,0,2026-01,75,1.3042556082940222,0.05333333333333334
native,6,own_scale,F,threshold,calibrated,e_change1,0,2026-02,76,1.929284270699214,0.05263157894736842
native,6,own_scale,F,threshold,calibrated,e_change1,0,2026-03,52,1.911658499955608,0.07692307692307693
native,6,own_scale,F,threshold,calibrated,e_change1,1,all,144,1.7847331367981007,0.125
native,6,own_scale,F,threshold,calibrated,e_change1,1,2025-12,40,1.7454443208622785,0.125
native,6,own_scale,F,threshold,calibrated,e_change1,1,2026-01,40,1.4718821152662536,0.15
native,6,own_scale,F,threshold,calibrated,e_change1,1,2026-02,34,1.9865620021426071,0.08823529411764706
native,6,own_scale,F,threshold,calibrated,e_change1,1,2026-03,30,2.0255135393645545,0.13333333333333333
native,6,own_scale,F,threshold,calibrated,e_change1,2,all,285,1.9272031179415383,0.12631578947368421
native,6,own_scale,F,threshold,calibrated,e_change1,2,2025-12,89,2.1930200672024514,0.12359550561797752
native,6,own_scale,F,threshold,calibrated,e_change1,2,2026-01,74,1.4310705484378785,0.13513513513513514
native,6,own_scale,F,threshold,calibrated,e_change1,2,2026-02,70,2.054830124965112,0.14285714285714285
native,6,own_scale,F,threshold,calibrated,e_change1,2,2026-03,52,2.0064764096222962,0.09615384615384616
native,6,own_scale,F,threshold,calibrated,e_rms72,0,all,14,0.7160303164097724,0.14285714285714285
native,6,own_scale,F,threshold,calibrated,e_rms72,0,2026-01,14,0.7160303164097724,0.14285714285714285
native,6,own_scale,F,threshold,calibrated,e_rms72,1,all,74,1.339767252960255,0.06756756756756757
native,6,own_scale,F,threshold,calibrated,e_rms72,1,2025-12,3,1.0892893991917132,0.0
native,6,own_scale,F,threshold,calibrated,e_rms72,1,2026-01,71,1.3503508242462496,0.07042253521126761
native,6,own_scale,F,threshold,calibrated,e_rms72,2,all,615,1.9365129468916122,0.1024390243902439
native,6,own_scale,F,threshold,calibrated,e_rms72,2,2025-12,197,2.0900805918777805,0.10152284263959391
native,6,own_scale,F,threshold,calibrated,e_rms72,2,2026-01,104,1.5066763737104263,0.125
native,6,own_scale,F,threshold,calibrated,e_rms72,2,2026-02,180,1.988926785519704,0.09444444444444444
native,6,own_scale,F,threshold,calibrated,e_rms72,2,2026-03,134,1.9739434438730423,0.09701492537313433
native,12,original,F,boosting,raw,e_now,0,all,259,2.1056165205276,0.1776061776061776
native,12,original,F,boosting,raw,e_now,0,2025-12,65,2.8942321267497166,0.16923076923076924
native,12,original,F,boosting,raw,e_now,0,2026-01,81,1.558573011829113,0.19753086419753085
native,12,original,F,boosting,raw,e_now,0,2026-02,55,1.5648324575650197,0.09090909090909091
native,12,original,F,boosting,raw,e_now,0,2026-03,58,2.498610197477286,0.2413793103448276
native,12,original,F,boosting,raw,e_now,1,all,108,1.707781230025925,0.1388888888888889
native,12,original,F,boosting,raw,e_now,1,2025-12,31,1.1628249907132973,0.12903225806451613
native,12,original,F,boosting,raw,e_now,1,2026-01,33,1.5056920706027093,0.15151515151515152
native,12,original,F,boosting,raw,e_now,1,2026-02,28,1.555824879662006,0.07142857142857142
native,12,original,F,boosting,raw,e_now,1,2026-03,16,3.44636644814138,0.25
native,12,original,F,boosting,raw,e_now,2,all,142,2.5270469712956376,0.323943661971831
native,12,original,F,boosting,raw,e_now,2,2025-12,43,1.7746062193527885,0.20930232558139536
native,12,original,F,boosting,raw,e_now,2,2026-01,23,1.702757576578288,0.2608695652173913
native,12,original,F,boosting,raw,e_now,2,2026-02,45,2.664330236348983,0.35555555555555557
native,12,original,F,boosting,raw,e_now,2,2026-03,31,3.9830425030582512,0.4838709677419355
native,12,original,F,boosting,raw,e_change1,0,all,190,1.9538029488014457,0.18947368421052632
native,12,original,F,boosting,raw,e_change1,0,2025-12,52,1.974745636315465,0.1346153846153846
native,12,original,F,boosting,raw,e_change1,0,2026-01,46,1.5655484366920438,0.2608695652173913
native,12,original,F,boosting,raw,e_change1,0,2026-02,48,1.6705252095630165,0.10416666666666667
native,12,original,F,boosting,raw,e_change1,0,2026-03,44,2.6439852053866284,0.2727272727272727
native,12,original,F,boosting,raw,e_change1,1,all,130,1.8287618369215193,0.16153846153846155
native,12,original,F,boosting,raw,e_change1,1,2025-12,27,1.431104615684424,0.18518518518518517
native,12,original,F,boosting,raw,e_change1,1,2026-01,51,1.5236704438341768,0.09803921568627451
native,12,original,F,boosting,raw,e_change1,1,2026-02,29,1.6922635598234783,0.1724137931034483
native,12,original,F,boosting,raw,e_change1,1,2026-03,23,3.1441903611258333,0.2608695652173913
native,12,original,F,boosting,raw,e_change1,2,all,189,2.5379583201659086,0.26455026455026454
native,12,original,F,boosting,raw,e_change1,2,2025-12,60,2.6525688778521688,0.2
native,12,original,F,boosting,raw,e_change1,2,2026-01,40,1.6343313956492787,0.25
native,12,original,F,boosting,raw,e_change1,2,2026-02,51,2.358095865459035,0.2549019607843137
native,12,original,F,boosting,raw,e_change1,2,2026-03,38,3.5495748651538044,0.39473684210526316
native,12,original,F,boosting,raw,e_rms72,0,all,7,0.7121914796820699,0.2857142857142857
native,12,original,F,boosting,raw,e_rms72,0,2026-01,7,0.7121914796820699,0.2857142857142857
native,12,original,F,boosting,raw,e_rms72,1,all,61,1.449035384584176,0.14754098360655737
native,12,original,F,boosting,raw,e_rms72,1,2025-12,6,1.5454524773296772,0.0
native,12,original,F,boosting,raw,e_rms72,1,2026-01,55,1.438517156284667,0.16363636363636364
native,12,original,F,boosting,raw,e_rms72,2,all,441,2.256823634390067,0.21768707482993196
native,12,original,F,boosting,raw,e_rms72,2,2025-12,133,2.189533951270945,0.18045112781954886
native,12,original,F,boosting,raw,e_rms72,2,2026-01,75,1.7465585679455602,0.21333333333333335
native,12,original,F,boosting,raw,e_rms72,2,2026-02,128,1.9494042377524723,0.1796875
native,12,original,F,boosting,raw,e_rms72,2,2026-03,105,3.0812911639880993,0.3142857142857143
native,12,original,F,linear,raw,e_now,0,all,259,2.2422977700953495,0.1274131274131274
native,12,original,F,linear,raw,e_now,0,2025-12,65,3.798612307453691,0.16923076923076924
native,12,original,F,linear,raw,e_now,0,2026-01,81,1.4940751866957025,0.037037037037037035
native,12,original,F,linear,raw,e_now,0,2026-02,55,1.6151487428110314,0.03636363636363636
native,12,original,F,linear,raw,e_now,0,2026-03,58,2.1377939912628805,0.29310344827586204
native,12,original,F,linear,raw,e_now,1,all,108,1.5521289962333842,0.12962962962962962
native,12,original,F,linear,raw,e_now,1,2025-12,31,1.0216810071395055,0.12903225806451613
native,12,original,F,linear,raw,e_now,1,2026-01,33,1.4923766415620088,0.09090909090909091
native,12,original,F,linear,raw,e_now,1,2026-02,28,1.510264437662503,0.07142857142857142
native,12,original,F,linear,raw,e_now,1,2026-03,16,2.776374184111528,0.3125
native,12,original,F,linear,raw,e_now,2,all,142,2.8133258642589274,0.3380281690140845
native,12,original,F,linear,raw,e_now,2,2025-12,43,1.65137738036776,0.20930232558139536
native,12,original,F,linear,raw,e_now,2,2026-01,23,1.7289256108486055,0.2608695652173913
native,12,original,F,linear,raw,e_now,2,2026-02,45,3.5640446608660383,0.4
native,12,original,F,linear,raw,e_now,2,2026-03,31,4.139862792918206,0.4838709677419355
native,12,original,F,linear,raw,e_change1,0,all,190,2.0801159744631383,0.14210526315789473
native,12,original,F,linear,raw,e_change1,0,2025-12,52,2.4057955950164724,0.1346153846153846
native,12,original,F,linear,raw,e_change1,0,2026-01,46,1.6310027926978805,0.043478260869565216
native,12,original,F,linear,raw,e_change1,0,2026-02,48,1.6351821363197676,0.0625
native,12,original,F,linear,raw,e_change1,0,2026-03,44,2.650131663629281,0.3409090909090909
native,12,original,F,linear,raw,e_change1,1,all,130,1.8944432238099569,0.14615384615384616
native,12,original,F,linear,raw,e_change1,1,2025-12,27,1.1642740494327788,0.18518518518518517
native,12,original,F,linear,raw,e_change1,1,2026-01,51,1.515366827672023,0.058823529411764705
native,12,original,F,linear,raw,e_change1,1,2026-02,29,2.333184762674735,0.1724137931034483
native,12,original,F,linear,raw,e_change1,1,2026-03,23,3.0389631926856016,0.2608695652173913
native,12,original,F,linear,raw,e_change1,2,all,189,2.679246944599884,0.25925925925925924
native,12,original,F,linear,raw,e_change1,2,2025-12,60,3.21757280476811,0.2
native,12,original,F,linear,raw,e_change1,2,2026-01,40,1.443099291701011,0.175
native,12,original,F,linear,raw,e_change1,2,2026-02,51,2.850029297788477,0.27450980392156865
native,12,original,F,linear,raw,e_change1,2,2026-03,38,2.9012589049483872,0.42105263157894735
native,12,original,F,linear,raw,e_rms72,0,all,7,0.9316840607071599,0.0
native,12,original,F,linear,raw,e_rms72,0,2026-01,7,0.9316840607071599,0.0
