sample,horizon,variant,information,strategy,calibration,fold,n,loss_bp,below_rate
common_origins,6,original,F,qrf,raw,2026-02,60,1.5865056836124058,0.1
common_origins,6,original,F,qrf,raw,2026-03,50,1.6350293311021844,0.1
common_origins,6,original,F,threshold,raw,2025-12,66,1.8361527864869516,0.19696969696969696
common_origins,6,original,F,threshold,raw,2026-01,63,1.6548074239025494,0.15873015873015872
common_origins,6,original,F,threshold,raw,2026-02,60,1.741729449456242,0.15
common_origins,6,original,F,threshold,raw,2026-03,50,1.559461460881115,0.1
common_origins,6,original,R,boosting,raw,2025-12,66,1.6434937179610045,0.22727272727272727
common_origins,6,original,R,boosting,raw,2026-01,63,1.75842910564179,0.12698412698412698
common_origins,6,original,R,boosting,raw,2026-02,60,1.570421329511129,0.1
common_origins,6,original,R,boosting,raw,2026-03,50,1.8567341720383412,0.14
common_origins,6,original,R,linear,raw,2025-12,66,1.7407036217617355,0.19696969696969696
common_origins,6,original,R,linear,raw,2026-01,63,1.801149834206494,0.09523809523809523
common_origins,6,original,R,linear,raw,2026-02,60,1.7564097588999164,0.1
common_origins,6,original,R,linear,raw,2026-03,50,1.5901492612398889,0.04
common_origins,6,original,R,ml_selected,raw,2025-12,66,1.6402950278425263,0.13636363636363635
common_origins,6,original,R,ml_selected,raw,2026-01,63,1.75842910564179,0.12698412698412698
common_origins,6,original,R,ml_selected,raw,2026-02,60,1.570421329511129,0.1
common_origins,6,original,R,ml_selected,raw,2026-03,50,1.8567341720383412,0.14
common_origins,6,original,R,qrf,raw,2025-12,66,1.6402950278425263,0.13636363636363635
common_origins,6,original,R,qrf,raw,2026-01,63,1.6749486917096776,0.1111111111111111
common_origins,6,original,R,qrf,raw,2026-02,60,1.5536147279174486,0.1
common_origins,6,original,R,qrf,raw,2026-03,50,1.648325034425048,0.08
common_origins,6,original,R,threshold,raw,2025-12,66,1.8362920617965457,0.21212121212121213
common_origins,6,original,R,threshold,raw,2026-01,63,1.7133217108523782,0.1111111111111111
common_origins,6,original,R,threshold,raw,2026-02,60,1.749731984847468,0.13333333333333333
common_origins,6,original,R,threshold,raw,2026-03,50,1.5723282889229866,0.14
common_origins,6,own_scale,B,boosting,raw,2025-12,66,1.7032774545963405,0.19696969696969696
common_origins,6,own_scale,B,boosting,raw,2026-01,63,1.7540083257224006,0.12698412698412698
common_origins,6,own_scale,B,boosting,raw,2026-02,60,1.5870157043178628,0.08333333333333333
common_origins,6,own_scale,B,boosting,raw,2026-03,50,1.7262467128332628,0.08
common_origins,6,own_scale,B,linear,raw,2025-12,66,1.7407036217617355,0.19696969696969696
common_origins,6,own_scale,B,linear,raw,2026-01,63,1.801149834206494,0.09523809523809523
common_origins,6,own_scale,B,linear,raw,2026-02,60,1.7564097588999164,0.1
common_origins,6,own_scale,B,linear,raw,2026-03,50,1.6569790697038351,0.04
common_origins,6,own_scale,B,ml_selected,raw,2025-12,66,1.6905231668903127,0.16666666666666666
common_origins,6,own_scale,B,ml_selected,raw,2026-01,63,1.7540083257224006,0.12698412698412698
common_origins,6,own_scale,B,ml_selected,raw,2026-02,60,1.6006625852551721,0.1
common_origins,6,own_scale,B,ml_selected,raw,2026-03,50,1.6493743644913874,0.08
common_origins,6,own_scale,B,qrf,raw,2025-12,66,1.6905231668903127,0.16666666666666666
common_origins,6,own_scale,B,qrf,raw,2026-01,63,1.6017347671851596,0.1111111111111111
common_origins,6,own_scale,B,qrf,raw,2026-02,60,1.6006625852551721,0.1
common_origins,6,own_scale,B,qrf,raw,2026-03,50,1.6493743644913874,0.08
common_origins,6,own_scale,B,threshold,raw,2025-12,66,1.7915303736949584,0.16666666666666666
common_origins,6,own_scale,B,threshold,raw,2026-01,63,1.6785964164976295,0.12698412698412698
common_origins,6,own_scale,B,threshold,raw,2026-02,60,1.7720674543615431,0.13333333333333333
common_origins,6,own_scale,B,threshold,raw,2026-03,50,1.584002397045877,0.06
common_origins,6,own_scale,F,boosting,raw,2025-12,66,1.694948585204129,0.19696969696969696
common_origins,6,own_scale,F,boosting,raw,2026-01,63,1.7782524034970881,0.12698412698412698
common_origins,6,own_scale,F,boosting,raw,2026-02,60,1.5540492652790228,0.08333333333333333
common_origins,6,own_scale,F,boosting,raw,2026-03,50,1.7154808657494496,0.08
common_origins,6,own_scale,F,linear,raw,2025-12,66,1.7407036217617355,0.19696969696969696
common_origins,6,own_scale,F,linear,raw,2026-01,63,1.801149834206494,0.09523809523809523
common_origins,6,own_scale,F,linear,raw,2026-02,60,1.7564097588999164,0.1
common_origins,6,own_scale,F,linear,raw,2026-03,50,1.7240857640524143,0.06
common_origins,6,own_scale,F,ml_selected,raw,2025-12,66,1.6710650437172487,0.13636363636363635
common_origins,6,own_scale,F,ml_selected,raw,2026-01,63,1.6663669991721994,0.09523809523809523
common_origins,6,own_scale,F,ml_selected,raw,2026-02,60,1.587932827086228,0.1
common_origins,6,own_scale,F,ml_selected,raw,2026-03,50,1.6543952522605152,0.08
common_origins,6,own_scale,F,qrf,raw,2025-12,66,1.6710650437172487,0.13636363636363635
common_origins,6,own_scale,F,qrf,raw,2026-01,63,1.6663669991721994,0.09523809523809523
common_origins,6,own_scale,F,qrf,raw,2026-02,60,1.587932827086228,0.1
common_origins,6,own_scale,F,qrf,raw,2026-03,50,1.6543952522605152,0.08
common_origins,6,own_scale,F,threshold,raw,2025-12,66,1.8181821042867932,0.19696969696969696
common_origins,6,own_scale,F,threshold,raw,2026-01,63,1.7439351809323016,0.1746031746031746
common_origins,6,own_scale,F,threshold,raw,2026-02,60,1.7684708657041361,0.15
common_origins,6,own_scale,F,threshold,raw,2026-03,50,1.610097613896916,0.04
common_origins,6,own_scale,R,boosting,raw,2025-12,66,1.7821164637390146,0.19696969696969696
common_origins,6,own_scale,R,boosting,raw,2026-01,63,1.7841890501627604,0.12698412698412698
common_origins,6,own_scale,R,boosting,raw,2026-02,60,1.5577351217751267,0.06666666666666667
common_origins,6,own_scale,R,boosting,raw,2026-03,50,1.680889264904768,0.1
common_origins,6,own_scale,R,linear,raw,2025-12,66,1.7407036217617355,0.19696969696969696
common_origins,6,own_scale,R,linear,raw,2026-01,63,1.801149834206494,0.09523809523809523
common_origins,6,own_scale,R,linear,raw,2026-02,60,1.8687988339516395,0.016666666666666666
common_origins,6,own_scale,R,linear,raw,2026-03,50,1.6277893758800204,0.04
common_origins,6,own_scale,R,ml_selected,raw,2025-12,66,1.7821164637390146,0.19696969696969696
common_origins,6,own_scale,R,ml_selected,raw,2026-01,63,1.6335037759022866,0.12698412698412698
common_origins,6,own_scale,R,ml_selected,raw,2026-02,60,1.6096072276309974,0.08333333333333333
common_origins,6,own_scale,R,ml_selected,raw,2026-03,50,1.7076491991530656,0.08
common_origins,6,own_scale,R,qrf,raw,2025-12,66,1.6847533784442543,0.13636363636363635
common_origins,6,own_scale,R,qrf,raw,2026-01,63,1.6335037759022866,0.12698412698412698
common_origins,6,own_scale,R,qrf,raw,2026-02,60,1.6096072276309974,0.08333333333333333
common_origins,6,own_scale,R,qrf,raw,2026-03,50,1.7076491991530656,0.08
common_origins,6,own_scale,R,threshold,raw,2025-12,66,1.6949236179751703,0.15151515151515152
common_origins,6,own_scale,R,threshold,raw,2026-01,63,1.7328110943883077,0.09523809523809523
common_origins,6,own_scale,R,threshold,raw,2026-02,60,1.6242439383710388,0.05
common_origins,6,own_scale,R,threshold,raw,2026-03,50,1.5875597811221385,0.06
common_origins,6,original,B,boosting,calibrated,2025-12,66,1.8039615513751892,0.09090909090909091
common_origins,6,original,B,boosting,calibrated,2026-01,63,1.6557587100962476,0.09523809523809523
common_origins,6,original,B,boosting,calibrated,2026-02,60,1.9302125791440026,0.03333333333333333
common_origins,6,original,B,boosting,calibrated,2026-03,50,2.103286696767013,0.06
common_origins,6,original,B,linear,calibrated,2025-12,66,1.7603604390044107,0.07575757575757576
common_origins,6,original,B,linear,calibrated,2026-01,63,1.8749885818688656,0.07936507936507936
common_origins,6,original,B,linear,calibrated,2026-02,60,1.9592475738939306,0.03333333333333333
common_origins,6,original,B,linear,calibrated,2026-03,50,1.9328439471672731,0.02
common_origins,6,original,B,ml_selected,calibrated,2025-12,66,1.8566862618575652,0.09090909090909091
common_origins,6,original,B,ml_selected,calibrated,2026-01,63,1.6557587100962476,0.09523809523809523
common_origins,6,original,B,ml_selected,calibrated,2026-02,60,1.9302125791440026,0.03333333333333333
common_origins,6,original,B,ml_selected,calibrated,2026-03,50,1.955240620629779,0.04
common_origins,6,original,B,qrf,calibrated,2025-12,66,1.8566862618575652,0.09090909090909091
common_origins,6,original,B,qrf,calibrated,2026-01,63,1.7264693024718694,0.09523809523809523
common_origins,6,original,B,qrf,calibrated,2026-02,60,1.9076450698567577,0.05
common_origins,6,original,B,qrf,calibrated,2026-03,50,1.955240620629779,0.04
common_origins,6,original,B,threshold,calibrated,2025-12,66,1.832511152666235,0.09090909090909091
common_origins,6,original,B,threshold,calibrated,2026-01,63,1.6691070622550652,0.07936507936507936
common_origins,6,original,B,threshold,calibrated,2026-02,60,1.9244816947080488,0.05
common_origins,6,original,B,threshold,calibrated,2026-03,50,1.943002452251565,0.04
common_origins,6,original,F,boosting,calibrated,2025-12,66,1.7518247107977445,0.09090909090909091
common_origins,6,original,F,boosting,calibrated,2026-01,63,1.7764574153780004,0.07936507936507936
common_origins,6,original,F,boosting,calibrated,2026-02,60,1.910055523371643,0.03333333333333333
common_origins,6,original,F,boosting,calibrated,2026-03,50,2.0931609893430583,0.06
common_origins,6,original,F,linear,calibrated,2025-12,66,1.7603604390044107,0.07575757575757576
common_origins,6,original,F,linear,calibrated,2026-01,63,1.8749885818688656,0.07936507936507936
common_origins,6,original,F,linear,calibrated,2026-02,60,1.9592475738939306,0.03333333333333333
common_origins,6,original,F,linear,calibrated,2026-03,50,1.9220803700510993,0.0
common_origins,6,original,F,ml_selected,calibrated,2025-12,66,1.8766418348821874,0.09090909090909091
common_origins,6,original,F,ml_selected,calibrated,2026-01,63,1.7764574153780004,0.07936507936507936
common_origins,6,original,F,ml_selected,calibrated,2026-02,60,1.910055523371643,0.03333333333333333
common_origins,6,original,F,ml_selected,calibrated,2026-03,50,1.951597359890809,0.04
common_origins,6,original,F,qrf,calibrated,2025-12,66,1.8766418348821874,0.09090909090909091
common_origins,6,original,F,qrf,calibrated,2026-01,63,1.694914702964244,0.09523809523809523
common_origins,6,original,F,qrf,calibrated,2026-02,60,1.8207973358138418,0.03333333333333333
common_origins,6,original,F,qrf,calibrated,2026-03,50,1.951597359890809,0.04
common_origins,6,original,F,threshold,calibrated,2025-12,66,1.9019136423819685,0.10606060606060606
common_origins,6,original,F,threshold,calibrated,2026-01,63,1.6457858507089427,0.09523809523809523
common_origins,6,original,F,threshold,calibrated,2026-02,60,1.935112530461389,0.05
common_origins,6,original,F,threshold,calibrated,2026-03,50,1.9419603327676387,0.04
common_origins,6,original,R,boosting,calibrated,2025-12,66,1.6823784604618641,0.09090909090909091
common_origins,6,original,R,boosting,calibrated,2026-01,63,1.6861737603373215,0.1111111111111111
common_origins,6,original,R,boosting,calibrated,2026-02,60,1.8699676115196773,0.03333333333333333
common_origins,6,original,R,boosting,calibrated,2026-03,50,1.970377809207248,0.04
common_origins,6,original,R,linear,calibrated,2025-12,66,1.7603604390044107,0.07575757575757576
common_origins,6,original,R,linear,calibrated,2026-01,63,1.8749885818688656,0.07936507936507936
common_origins,6,original,R,linear,calibrated,2026-02,60,1.9592475738939306,0.03333333333333333
common_origins,6,original,R,linear,calibrated,2026-03,50,1.7951974474016448,0.04
common_origins,6,original,R,ml_selected,calibrated,2025-12,66,1.8421335137205244,0.09090909090909091
common_origins,6,original,R,ml_selected,calibrated,2026-01,63,1.6861737603373215,0.1111111111111111
common_origins,6,original,R,ml_selected,calibrated,2026-02,60,1.8699676115196773,0.03333333333333333
common_origins,6,original,R,ml_selected,calibrated,2026-03,50,1.970377809207248,0.04
common_origins,6,original,R,qrf,calibrated,2025-12,66,1.8421335137205244,0.09090909090909091
common_origins,6,original,R,qrf,calibrated,2026-01,63,1.694701509411303,0.07936507936507936
common_origins,6,original,R,qrf,calibrated,2026-02,60,1.7671143749542362,0.05
common_origins,6,original,R,qrf,calibrated,2026-03,50,1.9141724287067337,0.04
common_origins,6,original,R,threshold,calibrated,2025-12,66,1.9027824673897866,0.10606060606060606
common_origins,6,original,R,threshold,calibrated,2026-01,63,1.729962579780751,0.07936507936507936
common_origins,6,original,R,threshold,calibrated,2026-02,60,1.921184518259611,0.06666666666666667
common_origins,6,original,R,threshold,calibrated,2026-03,50,1.8032854929840831,0.06
common_origins,6,own_scale,B,boosting,calibrated,2025-12,66,1.8682687067667696,0.10606060606060606
common_origins,6,own_scale,B,boosting,calibrated,2026-01,63,1.6704252543397287,0.09523809523809523
common_origins,6,own_scale,B,boosting,calibrated,2026-02,60,1.9013550454226225,0.03333333333333333
common_origins,6,own_scale,B,boosting,calibrated,2026-03,50,2.0362997265691307,0.06
common_origins,6,own_scale,B,linear,calibrated,2025-12,66,1.7603604390044107,0.07575757575757576
common_origins,6,own_scale,B,linear,calibrated,2026-01,63,1.8749885818688656,0.07936507936507936
common_origins,6,own_scale,B,linear,calibrated,2026-02,60,1.9592475738939306,0.03333333333333333
common_origins,6,own_scale,B,linear,calibrated,2026-03,50,1.7344323097346632,0.02
common_origins,6,own_scale,B,ml_selected,calibrated,2025-12,66,1.8658741701061032,0.09090909090909091
common_origins,6,own_scale,B,ml_selected,calibrated,2026-01,63,1.6704252543397287,0.09523809523809523
common_origins,6,own_scale,B,ml_selected,calibrated,2026-02,60,1.8611676078752,0.03333333333333333
common_origins,6,own_scale,B,ml_selected,calibrated,2026-03,50,1.9296889677318614,0.06
common_origins,6,own_scale,B,qrf,calibrated,2025-12,66,1.8658741701061032,0.09090909090909091
common_origins,6,own_scale,B,qrf,calibrated,2026-01,63,1.5915265651104216,0.09523809523809523
common_origins,6,own_scale,B,qrf,calibrated,2026-02,60,1.8611676078752,0.03333333333333333
common_origins,6,own_scale,B,qrf,calibrated,2026-03,50,1.9296889677318614,0.06
common_origins,6,own_scale,B,threshold,calibrated,2025-12,66,2.2462853401909615,0.12121212121212122
common_origins,6,own_scale,B,threshold,calibrated,2026-01,63,1.676838765360188,0.07936507936507936
common_origins,6,own_scale,B,threshold,calibrated,2026-02,60,1.965106294449748,0.05
common_origins,6,own_scale,B,threshold,calibrated,2026-03,50,1.9609855004757648,0.04
common_origins,6,own_scale,F,boosting,calibrated,2025-12,66,1.7953858792192285,0.07575757575757576
common_origins,6,own_scale,F,boosting,calibrated,2026-01,63,1.668626480101083,0.1111111111111111
common_origins,6,own_scale,F,boosting,calibrated,2026-02,60,1.8974162163724884,0.03333333333333333
common_origins,6,own_scale,F,boosting,calibrated,2026-03,50,2.066648965429435,0.06
common_origins,6,own_scale,F,linear,calibrated,2025-12,66,1.7603604390044107,0.07575757575757576
common_origins,6,own_scale,F,linear,calibrated,2026-01,63,1.8749885818688656,0.07936507936507936
common_origins,6,own_scale,F,linear,calibrated,2026-02,60,1.9592475738939306,0.03333333333333333
common_origins,6,own_scale,F,linear,calibrated,2026-03,50,1.890339166563024,0.04
common_origins,6,own_scale,F,ml_selected,calibrated,2025-12,66,1.8502401286498669,0.09090909090909091
common_origins,6,own_scale,F,ml_selected,calibrated,2026-01,63,1.6950124491324101,0.09523809523809523
common_origins,6,own_scale,F,ml_selected,calibrated,2026-02,60,1.8345969191657043,0.03333333333333333
common_origins,6,own_scale,F,ml_selected,calibrated,2026-03,50,1.9459671039769029,0.06
common_origins,6,own_scale,F,qrf,calibrated,2025-12,66,1.8502401286498669,0.09090909090909091
common_origins,6,own_scale,F,qrf,calibrated,2026-01,63,1.6950124491324101,0.09523809523809523
common_origins,6,own_scale,F,qrf,calibrated,2026-02,60,1.8345969191657043,0.03333333333333333
common_origins,6,own_scale,F,qrf,calibrated,2026-03,50,1.9459671039769029,0.06
common_origins,6,own_scale,F,threshold,calibrated,2025-12,66,1.8863619263398184,0.10606060606060606
common_origins,6,own_scale,F,threshold,calibrated,2026-01,63,1.6776381001234086,0.1111111111111111
common_origins,6,own_scale,F,threshold,calibrated,2026-02,60,1.9832826719144552,0.05
common_origins,6,own_scale,F,threshold,calibrated,2026-03,50,1.950111533349969,0.04
common_origins,6,own_scale,R,boosting,calibrated,2025-12,66,1.8750511025181815,0.10606060606060606
common_origins,6,own_scale,R,boosting,calibrated,2026-01,63,1.6990535209506379,0.1111111111111111
common_origins,6,own_scale,R,boosting,calibrated,2026-02,60,1.8021205178085813,0.03333333333333333
common_origins,6,own_scale,R,boosting,calibrated,2026-03,50,1.9766878048770382,0.06
common_origins,6,own_scale,R,linear,calibrated,2025-12,66,1.7603604390044107,0.07575757575757576
common_origins,6,own_scale,R,linear,calibrated,2026-01,63,1.8749885818688656,0.07936507936507936
common_origins,6,own_scale,R,linear,calibrated,2026-02,60,1.880615821835561,0.03333333333333333
common_origins,6,own_scale,R,linear,calibrated,2026-03,50,1.6829503483161603,0.06
common_origins,6,own_scale,R,ml_selected,calibrated,2025-12,66,1.8750511025181815,0.10606060606060606
common_origins,6,own_scale,R,ml_selected,calibrated,2026-01,63,1.6231987214530887,0.09523809523809523
common_origins,6,own_scale,R,ml_selected,calibrated,2026-02,60,1.8374644844887855,0.03333333333333333
common_origins,6,own_scale,R,ml_selected,calibrated,2026-03,50,1.9615049498788384,0.06
common_origins,6,own_scale,R,qrf,calibrated,2025-12,66,1.923284003365772,0.09090909090909091
common_origins,6,own_scale,R,qrf,calibrated,2026-01,63,1.6231987214530887,0.09523809523809523
common_origins,6,own_scale,R,qrf,calibrated,2026-02,60,1.8374644844887855,0.03333333333333333
common_origins,6,own_scale,R,qrf,calibrated,2026-03,50,1.9615049498788384,0.06
common_origins,6,own_scale,R,threshold,calibrated,2025-12,66,2.060523136386737,0.09090909090909091
common_origins,6,own_scale,R,threshold,calibrated,2026-01,63,1.7533380810594832,0.09523809523809523
common_origins,6,own_scale,R,threshold,calibrated,2026-02,60,1.8308476944110945,0.05
common_origins,6,own_scale,R,threshold,calibrated,2026-03,50,1.8750151377415585,0.04
common_origins,12,original,B,boosting,raw,2025-12,66,2.8731914394902276,0.18181818181818182
common_origins,12,original,B,boosting,raw,2026-01,63,1.6247930907344386,0.23809523809523808
common_origins,12,original,B,boosting,raw,2026-02,60,2.1469898663817673,0.16666666666666666
common_origins,12,original,B,boosting,raw,2026-03,50,2.178488241253822,0.2
common_origins,12,original,B,linear,raw,2025-12,66,3.5761699678179704,0.16666666666666666
common_origins,12,original,B,linear,raw,2026-01,63,1.499947463463079,0.1111111111111111
common_origins,12,original,B,linear,raw,2026-02,60,2.1591321948995414,0.18333333333333332
common_origins,12,original,B,linear,raw,2026-03,50,2.185385539261838,0.3
common_origins,12,original,B,ml_selected,raw,2025-12,66,2.8894782653386812,0.19696969696969696
common_origins,12,original,B,ml_selected,raw,2026-01,63,1.3045144509511686,0.1111111111111111
common_origins,12,original,B,ml_selected,raw,2026-02,60,1.9244319982567661,0.16666666666666666
common_origins,12,original,B,ml_selected,raw,2026-03,50,2.1611142564328585,0.24
common_origins,12,original,B,qrf,raw,2025-12,66,2.8894782653386812,0.19696969696969696
common_origins,12,original,B,qrf,raw,2026-01,63,1.3045144509511686,0.1111111111111111
common_origins,12,original,B,qrf,raw,2026-02,60,1.9244319982567661,0.16666666666666666
common_origins,12,original,B,qrf,raw,2026-03,50,2.1611142564328585,0.24
common_origins,12,original,B,threshold,raw,2025-12,66,3.1341399201656888,0.18181818181818182
common_origins,12,original,B,threshold,raw,2026-01,63,1.4492346237386167,0.15873015873015872
common_origins,12,original,B,threshold,raw,2026-02,60,2.3744502406167607,0.2
common_origins,12,original,B,threshold,raw,2026-03,50,2.441313113812774,0.32
common_origins,12,original,F,boosting,raw,2025-12,66,2.841548275607338,0.18181818181818182
common_origins,12,original,F,boosting,raw,2026-01,63,1.6407075322799682,0.2698412698412698
common_origins,12,original,F,boosting,raw,2026-02,60,2.0111559644171577,0.18333333333333332
common_origins,12,original,F,boosting,raw,2026-03,50,2.604604619067219,0.26
common_origins,12,original,F,linear,raw,2025-12,66,3.632728080346267,0.16666666666666666
common_origins,12,original,F,linear,raw,2026-01,63,1.55058643329336,0.1111111111111111
common_origins,12,original,F,linear,raw,2026-02,60,2.6160882273386203,0.2
common_origins,12,original,F,linear,raw,2026-03,50,2.257091796572599,0.3
common_origins,12,original,F,ml_selected,raw,2025-12,66,2.8765562627501158,0.18181818181818182
common_origins,12,original,F,ml_selected,raw,2026-01,63,1.4517546760422253,0.25396825396825395
common_origins,12,original,F,ml_selected,raw,2026-02,60,1.9156128310228306,0.16666666666666666
common_origins,12,original,F,ml_selected,raw,2026-03,50,2.187262625180229,0.26
common_origins,12,original,F,qrf,raw,2025-12,66,2.8765562627501158,0.18181818181818182
common_origins,12,original,F,qrf,raw,2026-01,63,1.4517546760422253,0.25396825396825395
common_origins,12,original,F,qrf,raw,2026-02,60,1.9156128310228306,0.16666666666666666
common_origins,12,original,F,qrf,raw,2026-03,50,2.187262625180229,0.26
common_origins,12,original,F,threshold,raw,2025-12,66,3.338141806450278,0.18181818181818182
common_origins,12,original,F,threshold,raw,2026-01,63,1.4946998824685411,0.20634920634920634
common_origins,12,original,F,threshold,raw,2026-02,60,2.5895277928402574,0.26666666666666666
common_origins,12,original,F,threshold,raw,2026-03,50,2.5819015717340625,0.32
common_origins,12,original,R,boosting,raw,2025-12,66,2.917013882173123,0.19696969696969696
common_origins,12,original,R,boosting,raw,2026-01,63,1.3425530653400293,0.1746031746031746
common_origins,12,original,R,boosting,raw,2026-02,60,1.9949884243147271,0.15
common_origins,12,original,R,boosting,raw,2026-03,50,2.1762118181361014,0.22
common_origins,12,original,R,linear,raw,2025-12,66,3.5776954674872576,0.16666666666666666
common_origins,12,original,R,linear,raw,2026-01,63,1.499947463463079,0.1111111111111111
common_origins,12,original,R,linear,raw,2026-02,60,2.1590888684286855,0.16666666666666666
common_origins,12,original,R,linear,raw,2026-03,50,2.2244161032336125,0.32
common_origins,12,original,R,ml_selected,raw,2025-12,66,2.917013882173123,0.19696969696969696
common_origins,12,original,R,ml_selected,raw,2026-01,63,1.3425530653400293,0.1746031746031746
common_origins,12,original,R,ml_selected,raw,2026-02,60,1.960637135058073,0.16666666666666666
common_origins,12,original,R,ml_selected,raw,2026-03,50,2.2111823089230453,0.22
common_origins,12,original,R,qrf,raw,2025-12,66,2.941117645265963,0.19696969696969696
common_origins,12,original,R,qrf,raw,2026-01,63,1.4569901363654043,0.25396825396825395
common_origins,12,original,R,qrf,raw,2026-02,60,1.960637135058073,0.16666666666666666
common_origins,12,original,R,qrf,raw,2026-03,50,2.2111823089230453,0.22
common_origins,12,original,R,threshold,raw,2025-12,66,3.3195790174688495,0.18181818181818182
common_origins,12,original,R,threshold,raw,2026-01,63,1.3713413474124232,0.19047619047619047
common_origins,12,original,R,threshold,raw,2026-02,60,2.007688106073685,0.16666666666666666
common_origins,12,original,R,threshold,raw,2026-03,50,2.2434267124692364,0.22
common_origins,12,own_scale,B,boosting,raw,2025-12,66,2.852930201623337,0.18181818181818182
common_origins,12,own_scale,B,boosting,raw,2026-01,63,1.6131771099358572,0.23809523809523808
common_origins,12,own_scale,B,boosting,raw,2026-02,60,2.1469898663817673,0.16666666666666666
common_origins,12,own_scale,B,boosting,raw,2026-03,50,2.1476327314762633,0.18
common_origins,12,own_scale,B,linear,raw,2025-12,66,3.5761699678179704,0.16666666666666666
common_origins,12,own_scale,B,linear,raw,2026-01,63,1.5044157570317314,0.12698412698412698
common_origins,12,own_scale,B,linear,raw,2026-02,60,2.1591321948995414,0.18333333333333332
common_origins,12,own_scale,B,linear,raw,2026-03,50,2.0661997569605544,0.3
common_origins,12,own_scale,B,ml_selected,raw,2025-12,66,2.934554320962075,0.19696969696969696
common_origins,12,own_scale,B,ml_selected,raw,2026-01,63,1.3088032714391353,0.15873015873015872
common_origins,12,own_scale,B,ml_selected,raw,2026-02,60,1.9755841413095092,0.16666666666666666
common_origins,12,own_scale,B,ml_selected,raw,2026-03,50,2.3418821663569904,0.24
common_origins,12,own_scale,B,qrf,raw,2025-12,66,2.934554320962075,0.19696969696969696
common_origins,12,own_scale,B,qrf,raw,2026-01,63,1.3088032714391353,0.15873015873015872
common_origins,12,own_scale,B,qrf,raw,2026-02,60,1.9755841413095092,0.16666666666666666
common_origins,12,own_scale,B,qrf,raw,2026-03,50,2.3418821663569904,0.24
common_origins,12,own_scale,B,threshold,raw,2025-12,66,3.1342542015461414,0.18181818181818182
common_origins,12,own_scale,B,threshold,raw,2026-01,63,1.4041356980009172,0.15873015873015872
common_origins,12,own_scale,B,threshold,raw,2026-02,60,2.1714406156227977,0.3
common_origins,12,own_scale,B,threshold,raw,2026-03,50,2.2438775225522254,0.32
common_origins,12,own_scale,F,boosting,raw,2025-12,66,2.87237079665907,0.18181818181818182
common_origins,12,own_scale,F,boosting,raw,2026-01,63,1.656107729183109,0.25396825396825395
common_origins,12,own_scale,F,boosting,raw,2026-02,60,1.9626542607721016,0.18333333333333332
common_origins,12,own_scale,F,boosting,raw,2026-03,50,2.509413289168248,0.26
common_origins,12,own_scale,F,linear,raw,2025-12,66,3.632728080346267,0.16666666666666666
common_origins,12,own_scale,F,linear,raw,2026-01,63,1.523025170697995,0.14285714285714285
common_origins,12,own_scale,F,linear,raw,2026-02,60,2.6160882273386203,0.2
common_origins,12,own_scale,F,linear,raw,2026-03,50,2.233176744667325,0.3
common_origins,12,own_scale,F,ml_selected,raw,2025-12,66,2.802044549647995,0.18181818181818182
common_origins,12,own_scale,F,ml_selected,raw,2026-01,63,1.4292369108013447,0.25396825396825395
common_origins,12,own_scale,F,ml_selected,raw,2026-02,60,1.908887054098017,0.16666666666666666
common_origins,12,own_scale,F,ml_selected,raw,2026-03,50,2.199623068471629,0.26
common_origins,12,own_scale,F,qrf,raw,2025-12,66,2.802044549647995,0.18181818181818182
common_origins,12,own_scale,F,qrf,raw,2026-01,63,1.4292369108013447,0.25396825396825395
common_origins,12,own_scale,F,qrf,raw,2026-02,60,1.908887054098017,0.16666666666666666
common_origins,12,own_scale,F,qrf,raw,2026-03,50,2.199623068471629,0.26
common_origins,12,own_scale,F,threshold,raw,2025-12,66,3.346222730723548,0.19696969696969696
common_origins,12,own_scale,F,threshold,raw,2026-01,63,1.4725697421831727,0.2222222222222222
common_origins,12,own_scale,F,threshold,raw,2026-02,60,2.115570284286876,0.21666666666666667
common_origins,12,own_scale,F,threshold,raw,2026-03,50,2.281917915328116,0.26
common_origins,12,own_scale,R,boosting,raw,2025-12,66,2.8821080450519596,0.18181818181818182
common_origins,12,own_scale,R,boosting,raw,2026-01,63,1.4554749654657235,0.1746031746031746
common_origins,12,own_scale,R,boosting,raw,2026-02,60,2.0920347678431828,0.16666666666666666
common_origins,12,own_scale,R,boosting,raw,2026-03,50,2.1805375303331704,0.18
common_origins,12,own_scale,R,linear,raw,2025-12,66,3.5776954674872576,0.16666666666666666
common_origins,12,own_scale,R,linear,raw,2026-01,63,1.5044157570317314,0.12698412698412698
common_origins,12,own_scale,R,linear,raw,2026-02,60,2.1590888684286855,0.16666666666666666
common_origins,12,own_scale,R,linear,raw,2026-03,50,2.0898541621911537,0.3
common_origins,12,own_scale,R,ml_selected,raw,2025-12,66,2.9570408114011038,0.21212121212121213
common_origins,12,own_scale,R,ml_selected,raw,2026-01,63,1.4554749654657235,0.1746031746031746
common_origins,12,own_scale,R,ml_selected,raw,2026-02,60,1.9915661924663586,0.16666666666666666
common_origins,12,own_scale,R,ml_selected,raw,2026-03,50,2.1805375303331704,0.18
common_origins,12,own_scale,R,qrf,raw,2025-12,66,2.9570408114011038,0.21212121212121213
