scenario,model,period,n,days,mae_bp,rmse_bp,residual_mean_bp,residual_q10_bp,residual_q50_bp,residual_q90_bp,residual_lag1h_corr,exact_1h_pairs,reference_reconstruction_mse
clock_UTC_quote,ae_selected,2026-03,237,17,5.968962826053993,7.359913311399225,-0.6376709406714691,-10.29216684248958,-0.7927689293451579,8.733984340830327,0.27769270455968753,219,0.0014946427787873404
clock_UTC_quote,ae_reconstruction_selected,2026-03,237,17,5.968962826053993,7.359913311399225,-0.6376709406714691,-10.29216684248958,-0.7927689293451579,8.733984340830327,0.27769270455968753,219,0.0014946427787873404
clock_NY_quote,sequential_ols,2025-08,357,21,6.433219020164688,7.8456855610900025,1.3941809697531973,-9.122387937287112,1.97233795424971,11.304327754278702,0.39771849803763115,336,
clock_NY_quote,pca_1,2025-08,357,21,6.438984161714554,7.860162759384842,1.4254162482254047,-9.043175801258124,1.9920179948635308,11.370022220562,0.4004689791449824,336,0.004519500309853253
clock_NY_quote,pca_2,2025-08,357,21,5.869604281785289,7.372346820630991,0.5513098367210909,-9.205605344830268,0.8249187887256539,9.800309607820722,0.40779084476966593,336,0.0037991646568102896
clock_NY_quote,conditional_linear,2025-08,357,21,6.625868823970553,8.27650276993437,1.7189888462154503,-8.294479048042477,2.39189529421202,11.09708036305466,0.3998183204938689,336,0.004519500309853253
clock_NY_quote,ae_relu_1,2025-08,357,21,6.438976838511646,7.86015484709947,1.4254168493813766,-9.043170759860208,1.9920317523528297,11.37003629390987,0.40046926698924196,336,0.0047715490197742655
clock_NY_quote,ae_relu_2,2025-08,357,21,6.433908824802858,7.8502469876139305,1.4092878150434471,-9.082019729429703,1.9837359330508804,11.345460227239624,0.39906217244808145,336,0.0047715103187819345
clock_NY_quote,ae_tanh_1,2025-08,357,21,7.327099123197282,8.985563165888028,3.505031105057025,-7.110409054470159,3.5727539074847527,13.830965362368321,0.4773189947780398,336,0.004524880558614979
clock_NY_quote,ae_tanh_2,2025-08,357,21,7.260225604305537,8.959074985003543,3.226043834174537,-7.512634878255526,3.8943723432905912,13.766855347016707,0.4951316407726242,336,0.004526995027701
clock_NY_quote,conditional_neural,2025-08,357,21,6.268386089817205,7.658972708754917,1.0777385328139253,-9.357163032876704,2.1075948111294025,10.293645002824757,0.36600138946382654,336,0.004519500309853253
clock_NY_quote,pca_selected,2025-08,357,21,5.869604281785289,7.372346820630991,0.5513098367210909,-9.205605344830268,0.8249187887256539,9.800309607820722,0.40779084476966593,336,0.0037991646568102896
clock_NY_quote,ae_selected,2025-08,357,21,6.438976838511646,7.86015484709947,1.4254168493813766,-9.043170759860208,1.9920317523528297,11.37003629390987,0.40046926698924196,336,0.0047715490197742655
clock_NY_quote,ae_reconstruction_selected,2025-08,357,21,6.438976838511646,7.86015484709947,1.4254168493813766,-9.043170759860208,1.9920317523528297,11.37003629390987,0.40046926698924196,336,0.0047715490197742655
clock_NY_quote,sequential_ols,2025-09,374,22,4.909729832704175,6.423275943955718,0.9825438920007773,-7.029843198124363,1.0250661964669376,9.336579174013004,0.14815398945974614,352,
clock_NY_quote,pca_1,2025-09,374,22,4.910600462903385,6.423301297419554,1.0347996238392079,-7.013160039481486,1.0464087446050891,9.31761878840246,0.15244590143334066,352,0.005185707473862031
clock_NY_quote,pca_2,2025-09,374,22,4.350390732760662,5.760281423318187,1.1164345506270827,-5.8273803083694435,1.016475428311164,8.236548304344787,0.1942860672849735,352,0.0015831781499301826
clock_NY_quote,conditional_linear,2025-09,374,22,5.96744661206144,7.731608057499433,2.982306500884466,-6.088341132506462,2.2979560355259796,11.696251365014941,0.2748258391773652,352,0.005185707473862031
clock_NY_quote,ae_relu_1,2025-09,374,22,4.940842426525093,6.495074924549696,1.064180757840196,-7.003745821326647,1.0500622330483578,9.320062561626397,0.15806967652350126,352,0.005545050385981012
clock_NY_quote,ae_relu_2,2025-09,374,22,4.911727077853536,6.434243363630089,1.018242111116397,-7.001891335148419,1.0390571171418679,9.323039733460739,0.15170152822428967,352,0.005521431491072107
clock_NY_quote,ae_tanh_1,2025-09,374,22,8.148011781743998,11.167846093461257,0.23609941160958883,-16.452614389090723,2.9843922087827086,11.436991490385333,0.6265831408924937,352,0.006075408974437289
clock_NY_quote,ae_tanh_2,2025-09,374,22,7.035856126178507,9.896829828806588,-0.2971538508966308,-12.569719902100097,1.5442654384361276,9.660745388795688,0.5526637757158596,352,0.005927524558694009
clock_NY_quote,conditional_neural,2025-09,374,22,4.751541733204002,6.111383931898599,1.146098121490774,-6.566314823440259,1.0683583598220991,9.189239340244182,0.08834154151101024,352,0.005185707473862031
clock_NY_quote,pca_selected,2025-09,374,22,4.350390732760662,5.760281423318187,1.1164345506270827,-5.8273803083694435,1.016475428311164,8.236548304344787,0.1942860672849735,352,0.0015831781499301826
clock_NY_quote,ae_selected,2025-09,374,22,4.940842426525093,6.495074924549696,1.064180757840196,-7.003745821326647,1.0500622330483578,9.320062561626397,0.15806967652350126,352,0.005545050385981012
clock_NY_quote,ae_reconstruction_selected,2025-09,374,22,4.940842426525093,6.495074924549696,1.064180757840196,-7.003745821326647,1.0500622330483578,9.320062561626397,0.15806967652350126,352,0.005545050385981012
clock_NY_quote,sequential_ols,2025-10,391,23,7.540430068730532,9.333759952710194,6.230375343641027,-1.9442939531937211,5.818577962332753,15.192000485713606,0.35598688579117477,368,
clock_NY_quote,pca_1,2025-10,391,23,7.709894807088752,9.513528155016292,6.456243804534149,-1.96902981859418,6.034908233858516,15.426467792417156,0.36863802098367116,368,0.006480254845264361
clock_NY_quote,pca_2,2025-10,391,23,7.347443541773194,8.867716710206903,6.565443966691457,-1.4762950474154195,6.626246324966928,14.493627378322683,0.40588241914449436,368,0.001568628492698103
clock_NY_quote,conditional_linear,2025-10,391,23,13.909240249197754,18.24178847167556,12.503043232115173,-2.08478413831412,10.64344685894912,30.12817023453124,0.2832882540294999,368,0.006480254845264361
clock_NY_quote,ae_relu_1,2025-10,391,23,94.06332647800517,133.64553840716965,93.17036428350444,-0.773799943642075,71.88830134639852,227.30768930855504,0.9877293617916268,368,1.420772841322398
clock_NY_quote,ae_relu_2,2025-10,391,23,111.80060863609928,160.68346287204037,110.91313472747294,-0.8662842656340786,83.9888398985293,276.229285249542,0.9881403407406095,368,2.44054810645511
clock_NY_quote,ae_tanh_1,2025-10,391,23,99.88684363201588,146.41434886507042,89.64964981310175,-26.642900150567183,38.37829431890015,258.168053282074,0.9852614765476118,368,2.9183865447927757
clock_NY_quote,ae_tanh_2,2025-10,391,23,101.974856279961,150.1497675133845,94.15928427572044,-20.09232787923287,45.24460952671001,263.8794833476834,0.9855446145102584,368,2.9596332512265904
clock_NY_quote,conditional_neural,2025-10,391,23,7.9468932244134445,12.07427672043119,6.079287488785573,-3.760713735942204,4.412387041644251,15.830668755893669,0.04924707047828096,368,0.006480254845264361
clock_NY_quote,pca_selected,2025-10,391,23,7.347443541773194,8.867716710206903,6.565443966691457,-1.4762950474154195,6.626246324966928,14.493627378322683,0.40588241914449436,368,0.001568628492698103
clock_NY_quote,ae_selected,2025-10,391,23,94.06332647800517,133.64553840716965,93.17036428350444,-0.773799943642075,71.88830134639852,227.30768930855504,0.9877293617916268,368,1.420772841322398
clock_NY_quote,ae_reconstruction_selected,2025-10,391,23,94.06332647800517,133.64553840716965,93.17036428350444,-0.773799943642075,71.88830134639852,227.30768930855504,0.9877293617916268,368,1.420772841322398
clock_NY_quote,sequential_ols,2025-11,320,20,6.735783219121212,9.674787710319258,-0.736992721122817,-11.484269273767104,0.817840009879518,8.841921059138482,0.45364805582803486,300,
clock_NY_quote,pca_1,2025-11,320,20,6.716390197588732,9.63948693764556,-0.6639098160251906,-11.440501028929894,0.8956241306229771,8.807226377538676,0.45578778470330994,300,0.00311224936514162
clock_NY_quote,pca_2,2025-11,320,20,5.44410034117614,8.70767264750156,-1.382339455482644,-9.03808797789804,-0.11008864447290985,6.283162354067693,0.6130178216794185,300,0.0008762371052493474
clock_NY_quote,conditional_linear,2025-11,320,20,6.687456503349165,9.545109548421111,-0.7735437511402152,-10.960005753542015,0.2462068964536854,9.275512849054975,0.43014522587661347,300,0.00311224936514162
clock_NY_quote,ae_relu_1,2025-11,320,20,6.71748411609843,9.642715055121663,-0.6717739409589948,-11.424713118634733,0.8852200040898026,8.822763316127014,0.45581074106080305,300,0.0031861068308227645
clock_NY_quote,ae_relu_2,2025-11,320,20,6.834658897294271,9.768980898287436,-0.6122054084481621,-11.515177447071995,0.8910575139007761,8.973478615346497,0.4518094263773368,300,0.003115051976088109
clock_NY_quote,ae_tanh_1,2025-11,320,20,9.445259673772867,11.888521979752925,4.8250475080041655,-7.572086723646443,5.982999032944079,16.959615679092277,0.6148808031455023,300,0.0031236053675034597
