method,sample,h,q,term,n,effect,coefficient,ci_low,ci_high,successful,scenario,block_days,refit_first_stage
joint_ols,matched,6,0.1,downside,229,-0.0793497698895062,-5340.625934406034,-4.316315586343268,3.6471110830220854,199,clock_FXKST_USNY_quote,3,False
joint_ols,matched,6,0.1,btc_vol,229,0.13848852531756,66.44175384735385,-3.82596961652346,3.8481835863379383,199,clock_FXKST_USNY_quote,3,False
joint_ols,matched,6,0.1,btc_ret,229,-0.0554610330163473,-11.233271288788654,-1.8664440446167199,0.7823582627161481,199,clock_FXKST_USNY_quote,3,False
joint_ols,matched,6,0.1,account_ls,229,-0.6549275514781403,-1.213084496158395,-3.050824071383217,1.1390400512910832,199,clock_FXKST_USNY_quote,3,False
joint_ols,matched,12,0.1,e_origin,229,0.2377822618130416,0.023206391216388,-1.3676297694589197,2.7474177284149954,199,clock_FXKST_USNY_quote,3,False
joint_ols,matched,12,0.1,downside,229,-0.57104129796068,-38433.860233651474,-5.707243694547941,5.476555938506508,199,clock_FXKST_USNY_quote,3,False
joint_ols,matched,12,0.1,btc_vol,229,0.8117713542835752,389.4583495489318,-4.1669501264126385,4.5586462814155,199,clock_FXKST_USNY_quote,3,False
joint_ols,matched,12,0.1,btc_ret,229,1.7795874487003078,360.4438559137822,-1.785561346812823,2.636779633241147,199,clock_FXKST_USNY_quote,3,False
joint_ols,matched,12,0.1,account_ls,229,1.3790519784387636,2.554338370198284,-1.3582551188490843,2.9125470522152495,199,clock_FXKST_USNY_quote,3,False
sequential_ols,all,6,0.1,e_origin,576,0.3655673623944979,0.0384264292827254,-0.739182821097443,1.9008515740443912,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,all,6,0.1,downside,576,0.90365590685108,38374.62790244517,-3.543426288488301,4.285200572874481,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,all,6,0.1,btc_vol,576,-1.3028004081824447,-575.4956447736497,-5.66980416032592,3.1323113698841296,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,all,6,0.1,btc_ret,576,-0.7873391399316805,-145.58642897094938,-1.276010513327929,0.6626611194480175,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,all,6,0.1,account_ls,576,1.552908405481295,2.7020995115712583,-0.5184770158917711,3.1277332730128427,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,all,6,0.5,e_origin,576,1.3212139448274205,0.1388787387520503,0.5585977578871133,2.3466516146429153,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,all,6,0.5,downside,576,-1.9972715565028052,-84816.08123164014,-5.429588816411106,-0.26494801697778947,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,all,6,0.5,btc_vol,576,1.423615356777634,628.8641241688043,0.09833436620565658,3.7596238052631334,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,all,6,0.5,btc_ret,576,-0.2783203492573137,-51.46405621576965,-0.7813057086221007,0.5336682985173208,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,all,6,0.5,account_ls,576,0.496355550358202,0.8636710867521517,-0.0784465877784927,1.7249267209609125,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,matched,1,0.1,e_origin,228,1.833016536624417,0.1932172423601658,-0.3449015299227864,4.4072184626783875,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,matched,1,0.1,downside,228,-2.7108245118950496,-119978.53852798244,-6.264378506898633,1.0113200604656931,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,matched,1,0.1,btc_vol,228,-0.3862265786943027,-175.50727012184376,-3.871596977006451,3.9370134140920054,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,matched,1,0.1,btc_ret,228,0.0048766300842113,0.7719594803159661,-2.122799449531169,2.160694456958108,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,matched,1,0.1,account_ls,228,1.4553286508083674,2.45174157346072,-0.5566141144304269,4.08163401401633,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,matched,6,0.1,e_origin,228,1.4186311495441837,0.1495371117305542,-0.15130682327943867,2.901909297884256,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,matched,6,0.1,downside,228,0.1407168760725718,6227.996339611092,-2.2063593411724565,9.239053596009198,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,matched,6,0.1,btc_vol,228,-0.348409450678378,-158.32258820699153,-6.691104791684528,2.2574181858830245,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,matched,6,0.1,btc_ret,228,-1.4891353728543992,-235.72675160878117,-3.1606469089214118,0.9411258992921352,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,matched,6,0.1,account_ls,228,-0.4407669654129828,-0.7425447803222209,-2.7863180002971792,1.870253826492471,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,matched,12,0.1,e_origin,228,-0.2937600988909016,-0.0309650868331361,-1.488325908565736,2.9808165690285833,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,matched,12,0.1,downside,228,0.5990928917233188,26515.2868716016,-4.540399911399802,3.4799300647398663,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,matched,12,0.1,btc_vol,228,-1.01756480982112,-462.3970275362933,-4.318149287774867,2.4833567699182355,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,matched,12,0.1,btc_ret,228,2.54764038001028,403.2856931576648,-1.0359018423818442,2.889222136047056,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,matched,12,0.1,account_ls,228,3.3788616365089243,5.692250709555553,0.8765691385762574,5.441027886485116,199,clock_NY_macro_end1h_quote,7,True
pca_1,all,6,0.1,e_origin,576,0.3496247295408952,0.0370962517296075,-0.7152644076407997,1.8431475735427245,199,clock_NY_macro_end1h_quote,7,True
pca_1,all,6,0.1,downside,576,0.8892259613621957,37761.84621796738,-3.448381029987856,4.173222414918039,199,clock_NY_macro_end1h_quote,7,True
pca_1,all,6,0.1,btc_vol,576,-1.2746553816844506,-563.0629343830906,-5.673634234751661,3.036569464618592,199,clock_NY_macro_end1h_quote,7,True
pca_1,all,6,0.1,btc_ret,576,-0.7839925714524553,-144.9676169120958,-1.326804424255568,0.6568432436667911,199,clock_NY_macro_end1h_quote,7,True
pca_1,all,6,0.1,account_ls,576,1.5447842069981153,2.6879632027742795,-0.5108867984494379,3.0759421674730363,199,clock_NY_macro_end1h_quote,7,True
pca_1,all,6,0.5,e_origin,576,1.3748153601434558,0.1458721090712986,0.5693780334983002,2.3116638937889853,199,clock_NY_macro_end1h_quote,7,True
pca_1,all,6,0.5,downside,576,-2.0542910514464583,-87237.46959977773,-5.499391945645385,-0.30130385634240503,199,clock_NY_macro_end1h_quote,7,True
pca_1,all,6,0.5,btc_vol,576,1.4219389848179522,628.1236080039656,0.1643532796494447,3.7100731405487966,199,clock_NY_macro_end1h_quote,7,True
pca_1,all,6,0.5,btc_ret,576,-0.2554694186380161,-47.23870373575051,-0.8036729497299103,0.5081885871333869,199,clock_NY_macro_end1h_quote,7,True
pca_1,all,6,0.5,account_ls,576,0.5322411200724196,0.9261128766574556,-0.028452855866749144,1.7427068160068842,199,clock_NY_macro_end1h_quote,7,True
pca_1,matched,1,0.1,e_origin,228,1.8446551609904225,0.1962780833209473,-0.36644211493170786,4.390319548066638,199,clock_NY_macro_end1h_quote,7,True
pca_1,matched,1,0.1,downside,228,-2.7241533320423006,-120568.45954815634,-5.924763317371163,0.8483251285925782,199,clock_NY_macro_end1h_quote,7,True
pca_1,matched,1,0.1,btc_vol,228,-0.3504630542896215,-159.25577712666703,-3.6717989247874794,3.882424696696192,199,clock_NY_macro_end1h_quote,7,True
pca_1,matched,1,0.1,btc_ret,228,-0.0827993587020162,-13.10695066272188,-2.0980429839456005,2.0929941827733756,199,clock_NY_macro_end1h_quote,7,True
pca_1,matched,1,0.1,account_ls,228,1.473978005505416,2.483159492845164,-0.572646303138997,4.046123764821736,199,clock_NY_macro_end1h_quote,7,True
pca_1,matched,6,0.1,e_origin,228,1.5038192657541447,0.1600118924042467,-0.18952128730281675,2.840419861576016,199,clock_NY_macro_end1h_quote,7,True
pca_1,matched,6,0.1,downside,228,0.1584166568682346,7011.37195939429,-2.061163709380578,9.289109740670462,199,clock_NY_macro_end1h_quote,7,True
pca_1,matched,6,0.1,btc_vol,228,-0.3488312228648028,-158.51424794543567,-6.692586797354963,2.2658430289637774,199,clock_NY_macro_end1h_quote,7,True
pca_1,matched,6,0.1,btc_ret,228,-1.5338681620602823,-242.8078506694333,-3.0297204085677647,0.9064934634868279,199,clock_NY_macro_end1h_quote,7,True
pca_1,matched,6,0.1,account_ls,228,-0.4775128673607353,-0.8044493236084226,-2.7632371836348986,1.9725126663907828,199,clock_NY_macro_end1h_quote,7,True
pca_1,matched,12,0.1,e_origin,228,-0.1929811467914207,-0.0205339027100117,-1.4408285366971805,3.0005404637391044,199,clock_NY_macro_end1h_quote,7,True
pca_1,matched,12,0.1,downside,228,0.6230548187499484,27575.819182842737,-4.746704714174166,3.4924523312441873,199,clock_NY_macro_end1h_quote,7,True
pca_1,matched,12,0.1,btc_vol,228,-1.071411359134412,-486.865723883929,-4.363202787539612,2.312350308499545,199,clock_NY_macro_end1h_quote,7,True
pca_1,matched,12,0.1,btc_ret,228,2.551535071662526,403.9022140116031,-1.048439016536301,2.919218782506058,199,clock_NY_macro_end1h_quote,7,True
pca_1,matched,12,0.1,account_ls,228,3.312379907032956,5.580251251604069,0.9623136533874103,5.382853507486377,199,clock_NY_macro_end1h_quote,7,True
pca_2,all,6,0.1,e_origin,576,1.0334823936287378,0.1536871205495885,0.3018831456638517,1.71604248066207,199,clock_NY_macro_end1h_quote,7,True
pca_2,all,6,0.1,downside,576,0.0299168459525397,1270.4479910323682,-4.0400175168134265,3.1404936093990052,199,clock_NY_macro_end1h_quote,7,True
pca_2,all,6,0.1,btc_vol,576,-0.2325759461625289,-102.73749014430943,-3.34893447134802,2.1963308152182988,199,clock_NY_macro_end1h_quote,7,True
pca_2,all,6,0.1,btc_ret,576,-0.0004928689474462,-0.091136114502824,-1.4496771370725643,0.28006002348544196,199,clock_NY_macro_end1h_quote,7,True
pca_2,all,6,0.1,account_ls,576,1.1108950870746257,1.932985269186511,-0.20615522816658582,2.5284031962893647,199,clock_NY_macro_end1h_quote,7,True
pca_2,all,6,0.5,e_origin,576,0.8518533494374373,0.1266774249979073,0.06251816625289498,1.6840537707423813,199,clock_NY_macro_end1h_quote,7,True
pca_2,all,6,0.5,downside,576,-1.7828167983223548,-75709.05112793512,-3.0679727236507977,-0.3592460366004684,199,clock_NY_macro_end1h_quote,7,True
pca_2,all,6,0.5,btc_vol,576,1.803954398948178,796.8740978622399,0.248889075123351,2.7703184327283767,199,clock_NY_macro_end1h_quote,7,True
pca_2,all,6,0.5,btc_ret,576,-0.1854197308460301,-34.285856126713725,-0.617902513845488,0.7330887384628056,199,clock_NY_macro_end1h_quote,7,True
pca_2,all,6,0.5,account_ls,576,1.1733069909038774,2.041583544692004,0.36828018583569294,2.144706170946976,199,clock_NY_macro_end1h_quote,7,True
pca_2,matched,1,0.1,e_origin,228,2.7048478798030096,0.3963124722908646,0.7616442238232417,3.4987308048914296,199,clock_NY_macro_end1h_quote,7,True
pca_2,matched,1,0.1,downside,228,-2.571964456829091,-113832.72333647002,-5.255460669210216,-0.8990103089250768,199,clock_NY_macro_end1h_quote,7,True
pca_2,matched,1,0.1,btc_vol,228,2.301564379236112,1045.8660886958908,-0.4863641239723982,4.014545859724642,199,clock_NY_macro_end1h_quote,7,True
pca_2,matched,1,0.1,btc_ret,228,-0.4030848265144081,-63.80741369060267,-1.8264947132117353,1.314374991361057,199,clock_NY_macro_end1h_quote,7,True
pca_2,matched,1,0.1,account_ls,228,1.6358414981501237,2.7558452906009854,0.0786743534350149,2.865797402187909,199,clock_NY_macro_end1h_quote,7,True
pca_2,matched,6,0.1,e_origin,228,1.347451394748936,0.1974276622105698,0.4419312151575731,3.203060670036048,199,clock_NY_macro_end1h_quote,7,True
pca_2,matched,6,0.1,downside,228,1.2833671384767529,56800.62025174757,-4.921024271841632,3.590862050539403,199,clock_NY_macro_end1h_quote,7,True
pca_2,matched,6,0.1,btc_vol,228,-1.4797465808024568,-672.4194998354277,-4.360953231294507,3.2651583269628857,199,clock_NY_macro_end1h_quote,7,True
pca_2,matched,6,0.1,btc_ret,228,0.4345445077251403,68.78740986397865,-0.7788659968833405,1.2855024693103974,199,clock_NY_macro_end1h_quote,7,True
pca_2,matched,6,0.1,account_ls,228,0.7885052190295169,1.328367324666912,-0.8501235975809752,2.838649639249938,199,clock_NY_macro_end1h_quote,7,True
pca_2,matched,12,0.1,e_origin,228,1.1015842623886356,0.1614033771450923,-0.2529049609467622,3.0266975031319965,199,clock_NY_macro_end1h_quote,7,True
pca_2,matched,12,0.1,downside,228,1.8868571916235823,83510.52134457578,-2.057308571609463,4.749386685841195,199,clock_NY_macro_end1h_quote,7,True
pca_2,matched,12,0.1,btc_vol,228,-2.441082928874072,-1109.2654535482468,-4.637138589147654,1.788303312538224,199,clock_NY_macro_end1h_quote,7,True
pca_2,matched,12,0.1,btc_ret,228,-0.4605259914823541,-72.90021980705637,-2.209177867926658,1.3131816943946206,199,clock_NY_macro_end1h_quote,7,True
pca_2,matched,12,0.1,account_ls,228,0.5802004419120437,0.9774435098119628,-1.092895221462713,2.9064700296179526,199,clock_NY_macro_end1h_quote,7,True
ae_selected,all,6,0.1,e_origin,576,1.3429599112254993,0.155908561259738,-0.15266071505472234,2.0813717828756086,199,clock_NY_macro_end1h_quote,7,True
ae_selected,all,6,0.1,downside,576,1.0637046886908164,45171.25525006197,-3.503172006886899,2.6137908684387057,199,clock_NY_macro_end1h_quote,7,True
ae_selected,all,6,0.1,btc_vol,576,-0.7460983840580334,-329.5795487177388,-2.7919261294332807,2.765052185104857,199,clock_NY_macro_end1h_quote,7,True
ae_selected,all,6,0.1,btc_ret,576,0.2900639157929284,53.635552371100175,-1.006072084978809,0.9567015623784897,199,clock_NY_macro_end1h_quote,7,True
ae_selected,all,6,0.1,account_ls,576,-1.5196760332833164,-2.644274351782339,-3.3622217522567857,1.7270291737473145,199,clock_NY_macro_end1h_quote,7,True
ae_selected,all,6,0.5,e_origin,576,2.3224119250638573,0.2696163145769183,0.4319328658240072,2.896641113105183,199,clock_NY_macro_end1h_quote,7,True
ae_selected,all,6,0.5,downside,576,-0.8566381385009209,-36377.97259198742,-3.049053981551403,0.4773374031949195,199,clock_NY_macro_end1h_quote,7,True
ae_selected,all,6,0.5,btc_vol,576,1.0300950895663803,455.0315106020112,-0.4151629415798969,2.420132651622501,199,clock_NY_macro_end1h_quote,7,True
ae_selected,all,6,0.5,btc_ret,576,0.1858997309565347,34.374612671955575,-0.6474296331410414,0.8448484887776289,199,clock_NY_macro_end1h_quote,7,True
ae_selected,all,6,0.5,account_ls,576,-1.374739854574561,-2.392081771514507,-2.046153633359099,0.7303453050365329,199,clock_NY_macro_end1h_quote,7,True
ae_selected,matched,1,0.1,e_origin,228,3.815756994663652,0.4461058808344866,0.35590830708180776,4.990994961549099,199,clock_NY_macro_end1h_quote,7,True
ae_selected,matched,1,0.1,downside,228,-1.0181548591524974,-45062.57467433207,-5.89574951983258,1.1388515631382188,199,clock_NY_macro_end1h_quote,7,True
ae_selected,matched,1,0.1,btc_vol,228,0.2185484122433325,99.31174429259036,-3.7513482353527157,3.078221055052328,199,clock_NY_macro_end1h_quote,7,True
ae_selected,matched,1,0.1,btc_ret,228,-0.7311369307656594,-115.73731764912864,-2.1136240824184536,1.4514826289336513,199,clock_NY_macro_end1h_quote,7,True
ae_selected,matched,1,0.1,account_ls,228,-0.8401772660404853,-1.415417425530548,-3.1820212603643316,2.2692550193246306,199,clock_NY_macro_end1h_quote,7,True
ae_selected,matched,6,0.1,e_origin,228,2.3147859502790604,0.2706251018439288,-0.6005695610697512,3.5973019541680387,199,clock_NY_macro_end1h_quote,7,True
ae_selected,matched,6,0.1,downside,228,0.1201986104818213,5319.877238612441,-4.724464308343712,5.740694678139197,199,clock_NY_macro_end1h_quote,7,True
ae_selected,matched,6,0.1,btc_vol,228,0.4461541902509183,202.7392942481497,-3.3015923533037754,3.316202811338608,199,clock_NY_macro_end1h_quote,7,True
ae_selected,matched,6,0.1,btc_ret,228,0.2104709534865925,33.31707451035636,-1.6237701182985873,1.3067265108318236,199,clock_NY_macro_end1h_quote,7,True
ae_selected,matched,6,0.1,account_ls,228,-1.6201264719965205,-2.729370732481477,-4.349771982602946,1.0330695558751573,199,clock_NY_macro_end1h_quote,7,True
ae_selected,matched,12,0.1,e_origin,228,2.689328317724586,0.3144134125180073,-0.9918471943129599,3.047219491950325,199,clock_NY_macro_end1h_quote,7,True
ae_selected,matched,12,0.1,downside,228,1.402805158597551,62086.8344776738,-4.0577674430807535,3.8793910369468416,199,clock_NY_macro_end1h_quote,7,True
ae_selected,matched,12,0.1,btc_vol,228,-1.1033789946877957,-501.3923068736128,-4.2710704209535875,3.048783626879508,199,clock_NY_macro_end1h_quote,7,True
ae_selected,matched,12,0.1,btc_ret,228,0.736194396344606,116.53790297805888,-0.6209408763915923,2.689684596244582,199,clock_NY_macro_end1h_quote,7,True
ae_selected,matched,12,0.1,account_ls,228,-0.6490910767183938,-1.0935011668113022,-3.755060728515541,3.193709236245761,199,clock_NY_macro_end1h_quote,7,True
joint_ols,all,6,0.1,e_origin,576,0.3686331171610982,0.0387491731827704,-0.7052544195475652,1.8938644901678765,199,clock_NY_macro_end1h_quote,7,True
joint_ols,all,6,0.1,downside,576,0.8983934292253218,38151.15166641068,-3.5234710809832914,4.2544804011378305,199,clock_NY_macro_end1h_quote,7,True
joint_ols,all,6,0.1,btc_vol,576,-1.2978345359441417,-573.3020333595784,-5.628618476970427,3.1251209478391426,199,clock_NY_macro_end1h_quote,7,True
joint_ols,all,6,0.1,btc_ret,576,-0.7910941904867717,-146.2807732162622,-1.311871111505508,0.6599531228239724,199,clock_NY_macro_end1h_quote,7,True
joint_ols,all,6,0.1,account_ls,576,1.5786296201930288,2.746855069248889,-0.5057807749995424,3.1349605644799965,199,clock_NY_macro_end1h_quote,7,True
joint_ols,all,6,0.5,e_origin,576,1.315483631757571,0.1382781434794354,0.5483594195201067,2.3444023088768944,199,clock_NY_macro_end1h_quote,7,True
joint_ols,all,6,0.5,downside,576,-2.0546437497126893,-87252.44727504754,-5.471076236119758,-0.2615548984492556,199,clock_NY_macro_end1h_quote,7,True
joint_ols,all,6,0.5,btc_vol,576,1.4587668399337548,644.3918483978014,0.10695501078598277,3.901890451036355,199,clock_NY_macro_end1h_quote,7,True
joint_ols,all,6,0.5,btc_ret,576,-0.2654468695073653,-49.08362845577355,-0.7828004295067342,0.5184670843698505,199,clock_NY_macro_end1h_quote,7,True
joint_ols,all,6,0.5,account_ls,576,0.5239989092510239,0.91177122343686,-0.023852956243248718,1.7427149141111664,199,clock_NY_macro_end1h_quote,7,True
joint_ols,matched,1,0.1,e_origin,228,1.852920104338484,0.195313689074311,-0.34770140950014844,4.404295203951695,199,clock_NY_macro_end1h_quote,7,True
joint_ols,matched,1,0.1,downside,228,-2.665026063934592,-117951.54237642992,-6.414667863805959,0.8277353908066124,199,clock_NY_macro_end1h_quote,7,True
joint_ols,matched,1,0.1,btc_vol,228,-0.3985735541961054,-181.1179248103649,-3.856816319365313,3.9994500762869394,199,clock_NY_macro_end1h_quote,7,True
joint_ols,matched,1,0.1,btc_ret,228,-0.035221921864282,-5.575550334668806,-2.1279623961995866,2.1880092144576464,199,clock_NY_macro_end1h_quote,7,True
joint_ols,matched,1,0.1,account_ls,228,1.4623350231848398,2.463544965378417,-0.5386440741887166,4.092680190235942,199,clock_NY_macro_end1h_quote,7,True
joint_ols,matched,6,0.1,e_origin,228,1.4330019417236362,0.1510507091122618,-0.149728132141954,2.8948545494141396,199,clock_NY_macro_end1h_quote,7,True
joint_ols,matched,6,0.1,downside,228,0.0823385166925977,3644.2251624889486,-2.224649009310477,9.198489732627024,199,clock_NY_macro_end1h_quote,7,True
joint_ols,matched,6,0.1,btc_vol,228,-0.2709518864582827,-123.12468522342644,-6.710741852996572,2.2647573109442276,199,clock_NY_macro_end1h_quote,7,True
joint_ols,matched,6,0.1,btc_ret,228,-1.5028042482699773,-237.8905035809629,-3.171071128620335,0.9381352441383127,199,clock_NY_macro_end1h_quote,7,True
joint_ols,matched,6,0.1,account_ls,228,-0.401888278988714,-0.677047209189421,-2.762630945538368,1.8820994207424449,199,clock_NY_macro_end1h_quote,7,True
joint_ols,matched,12,0.1,e_origin,228,-0.2500313653666868,-0.0263554528010742,-1.4734811290758292,2.9621514883550666,199,clock_NY_macro_end1h_quote,7,True
joint_ols,matched,12,0.1,downside,228,0.5730608919008005,25363.135089012376,-4.683830930539695,3.529401152258869,199,clock_NY_macro_end1h_quote,7,True
joint_ols,matched,12,0.1,btc_vol,228,-1.010620497009041,-459.241425483632,-4.317417827400131,2.5608629331441484,199,clock_NY_macro_end1h_quote,7,True
joint_ols,matched,12,0.1,btc_ret,228,2.5624673413011108,405.6327674969287,-1.0246372873407361,2.9072882482926174,199,clock_NY_macro_end1h_quote,7,True
joint_ols,matched,12,0.1,account_ls,228,3.3941809269064622,5.718058585407305,0.8856032162357115,5.442790061869244,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,all,6,0.1,e_origin,576,0.3655673623944979,0.0384264292827254,-0.7470883960426107,2.135465098951528,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,all,6,0.1,downside,576,0.90365590685108,38374.62790244517,-3.485588545119918,3.412652297797559,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,all,6,0.1,btc_vol,576,-1.3028004081824447,-575.4956447736497,-4.508302736581014,3.129508968208345,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,all,6,0.1,btc_ret,576,-0.7873391399316805,-145.58642897094938,-1.3149312968077045,0.7423388596160014,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,all,6,0.1,account_ls,576,1.552908405481295,2.7020995115712583,-0.44005039970000986,3.1129706351752295,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,all,6,0.5,e_origin,576,1.3212139448274205,0.1388787387520503,0.21150091809594526,2.2872674220241875,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,all,6,0.5,downside,576,-1.9972715565028052,-84816.08123164014,-6.566283588517061,-0.07253851521744227,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,all,6,0.5,btc_vol,576,1.423615356777634,628.8641241688043,0.21786927390504174,4.029978824484369,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,all,6,0.5,btc_ret,576,-0.2783203492573137,-51.46405621576965,-1.0053210090413705,0.5396698846025965,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,all,6,0.5,account_ls,576,0.496355550358202,0.8636710867521517,-0.35186794988312614,1.7193195080114123,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,matched,1,0.1,e_origin,228,1.833016536624417,0.1932172423601658,-0.6317292599912476,3.9157366087065064,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,matched,1,0.1,downside,228,-2.7108245118950496,-119978.53852798244,-5.9891290996740825,1.3752846834419714,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,matched,1,0.1,btc_vol,228,-0.3862265786943027,-175.50727012184376,-4.768214087153792,2.868636356116425,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,matched,1,0.1,btc_ret,228,0.0048766300842113,0.7719594803159661,-2.2969819786153782,1.7920871542514953,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,matched,1,0.1,account_ls,228,1.4553286508083674,2.45174157346072,-0.7477329049336123,4.500846134262883,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,matched,6,0.1,e_origin,228,1.4186311495441837,0.1495371117305542,-0.8098319377949288,3.2602344439025615,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,matched,6,0.1,downside,228,0.1407168760725718,6227.996339611092,-2.8445946303243974,7.414490267676319,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,matched,6,0.1,btc_vol,228,-0.348409450678378,-158.32258820699153,-6.24864026108636,2.7393290926007996,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,matched,6,0.1,btc_ret,228,-1.4891353728543992,-235.72675160878117,-3.6910262137145784,1.418728178141545,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,matched,6,0.1,account_ls,228,-0.4407669654129828,-0.7425447803222209,-3.064079710995061,1.7303145922206489,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,matched,12,0.1,e_origin,228,-0.2937600988909016,-0.0309650868331361,-1.6673442754882675,2.905360423408225,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,matched,12,0.1,downside,228,0.5990928917233188,26515.2868716016,-5.541817322637156,5.7169252812687485,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,matched,12,0.1,btc_vol,228,-1.01756480982112,-462.3970275362933,-4.760711606007397,1.9732648671014201,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,matched,12,0.1,btc_ret,228,2.54764038001028,403.2856931576648,-1.2433609638507304,2.9630467691992246,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,matched,12,0.1,account_ls,228,3.3788616365089243,5.692250709555553,-0.06566557106068302,5.294923316536114,199,clock_NY_macro_end1h_quote,3,False
pca_1,all,6,0.1,e_origin,576,0.3496247295408952,0.0370962517296075,-0.7725191894779995,2.168206244065049,199,clock_NY_macro_end1h_quote,3,False
pca_1,all,6,0.1,downside,576,0.8892259613621957,37761.84621796738,-3.5442229111227057,3.41342447703976,199,clock_NY_macro_end1h_quote,3,False
pca_1,all,6,0.1,btc_vol,576,-1.2746553816844506,-563.0629343830906,-4.547609905051039,2.9685965662839053,199,clock_NY_macro_end1h_quote,3,False
pca_1,all,6,0.1,btc_ret,576,-0.7839925714524553,-144.9676169120958,-1.292553412865659,0.7312813484169213,199,clock_NY_macro_end1h_quote,3,False
pca_1,all,6,0.1,account_ls,576,1.5447842069981153,2.6879632027742795,-0.40904108710879317,3.049253263818178,199,clock_NY_macro_end1h_quote,3,False
pca_1,all,6,0.5,e_origin,576,1.3748153601434558,0.1458721090712986,0.15022307572675034,2.2478198310020034,199,clock_NY_macro_end1h_quote,3,False
pca_1,all,6,0.5,downside,576,-2.0542910514464583,-87237.46959977773,-6.210608352516905,-0.17088579806971937,199,clock_NY_macro_end1h_quote,3,False
pca_1,all,6,0.5,btc_vol,576,1.4219389848179522,628.1236080039656,0.2189977758346838,3.8955044163975625,199,clock_NY_macro_end1h_quote,3,False
pca_1,all,6,0.5,btc_ret,576,-0.2554694186380161,-47.23870373575051,-1.015548690666451,0.5468539156936937,199,clock_NY_macro_end1h_quote,3,False
pca_1,all,6,0.5,account_ls,576,0.5322411200724196,0.9261128766574556,-0.34566141651704135,1.7502488302460275,199,clock_NY_macro_end1h_quote,3,False
pca_1,matched,1,0.1,e_origin,228,1.8446551609904225,0.1962780833209473,-0.6880617288881249,3.919226856688017,199,clock_NY_macro_end1h_quote,3,False
pca_1,matched,1,0.1,downside,228,-2.7241533320423006,-120568.45954815634,-5.907435220767988,1.4872386135887798,199,clock_NY_macro_end1h_quote,3,False
pca_1,matched,1,0.1,btc_vol,228,-0.3504630542896215,-159.25577712666703,-4.94611353887332,2.773023432008877,199,clock_NY_macro_end1h_quote,3,False
pca_1,matched,1,0.1,btc_ret,228,-0.0827993587020162,-13.10695066272188,-2.3029938715893215,1.7038736600770445,199,clock_NY_macro_end1h_quote,3,False
pca_1,matched,1,0.1,account_ls,228,1.473978005505416,2.483159492845164,-0.7207145710035552,4.43298716665085,199,clock_NY_macro_end1h_quote,3,False
pca_1,matched,6,0.1,e_origin,228,1.5038192657541447,0.1600118924042467,-0.823681376272241,3.3588315419952437,199,clock_NY_macro_end1h_quote,3,False
