file,extension,sha256,bytes,rows,column_count,missing_cells,duplicate_rows,infinite_cells,time_column,start,end,timezone_explicit,invalid_timestamps,duplicate_timestamps,rows_in_paper_period,cells,status,rows_including_header
panel_upbit_binance_fx_kp_full_1h.parquet,.parquet,55eab11bb66e57b59a8ac67c0d0a6a29f96654309fa6a81bdcd0ffd89699134c,4729258,,,,,,,,,,,,,,retained; value inspection pending parquet reader,
panel_upbit_binance_fx_kp_residual_1h.parquet,.parquet,61b635a17f81537de9a48061921feee89b73f61839a8e01c3dded9fe2ea6e284,2746278,,,,,,,,,,,,,,retained; value inspection pending parquet reader,
perf_monthly_lstm.csv,.csv,b580b37ce54c4d0a01a2fccca2400be8b6255a5454e196eba6e49a3abbe55d84,789,11.0,4.0,0.0,0.0,0.0,Unnamed: 0,2024-04-30 00:00:00+00:00,2025-02-28 00:00:00+00:00,False,0.0,0.0,0.0,,,
perf_monthly_lstm_bmom.csv,.csv,b03d00e495d9abd09b71aa4ee1ab5968593d8234a7bc02ca5a9cd8c5487ea26b,783,11.0,4.0,0.0,0.0,0.0,Unnamed: 0,2024-04-30 00:00:00+00:00,2025-02-28 00:00:00+00:00,False,0.0,0.0,0.0,,,
predicted_ranking.csv,.csv,22f7816ca7fccf065daa1fc04db6307e13fea7b75bdd419577aa384ee483453a,72543,895.0,19.0,0.0,724.0,0.0,,,,,,,,,,
prices_realpath.csv,.csv,4c768b371b0d75f6cf735100df46b588853ec59907d3d05c5033fcb5c829ebfa,12286,528.0,3.0,0.0,0.0,0.0,date,2023-08-17 00:00:00+00:00,2023-11-17 00:00:00+00:00,False,0.0,462.0,0.0,,,
regression_dataset_baseline.csv,.csv,cf7d8bb63bde12a1bd8dc1d86f9c5d9798c02a2f6524229c1d61e08a3b26baa9,164825,718.0,11.0,0.0,0.0,0.0,datetime_utc,2025-06-02 10:00:00+00:00,2026-03-19 12:00:00+00:00,True,0.0,0.0,718.0,,,
regression_dataset_baseline_with_micro.csv,.csv,a4bd6334c8d42de5b4254ab7f53009bac4f1e0f571d90696989d5b3025ee1ba3,255086,695.0,18.0,0.0,0.0,0.0,datetime_utc,2025-06-10 09:00:00+00:00,2026-03-19 12:00:00+00:00,True,0.0,0.0,695.0,,,
regression_dataset_kp.csv,.csv,7ddade2f82f77f5c6a6432326b38c65c5203903066e7b713f8edceeb2c5f2d13,351797,715.0,27.0,0.0,0.0,0.0,datetime_utc,2025-06-03 09:00:00+00:00,2026-03-19 12:00:00+00:00,True,0.0,0.0,715.0,,,
regression_dataset_residual.csv,.csv,efd14061bc2295f0de86be5fc023028e3cc94c35103135b65bf9da6af5ec05aa,297257,715.0,23.0,0.0,0.0,0.0,datetime_utc,2025-06-03 09:00:00+00:00,2026-03-19 12:00:00+00:00,True,0.0,0.0,715.0,,,
result_static_sigma000.csv,.csv,c979b20d6a77d0860107b6e618633beb63aa3fdcef2912f5edd9dcad026d2623,80776,241.0,42.0,0.0,0.0,0.0,,,,,,,,,,
result_static_sigma005.csv,.csv,a2aa770308f00de2294920a963c9825ffbd309878a0e53794317679fe76d3bfb,80776,241.0,42.0,0.0,0.0,0.0,,,,,,,,,,
result_static_sigma010.csv,.csv,c8c4e4303c95225ca98338ca283dcf323fc41e85d5b2b14460bad981f296fbfd,80776,241.0,42.0,0.0,0.0,0.0,,,,,,,,,,
result_test.csv,.csv,fad2f71d5c3bab3b64f9713f9442ee057f215c661cdc2ad083e6cd2a477e672c,433792,832.0,61.0,19.0,0.0,0.0,,,,,,,,,,
result_test_h4.csv,.csv,8507b38ab85b008578c223bae485bbdc02704689e6223dd618819684b13f9850,111312,234.0,61.0,380.0,0.0,0.0,,,,,,,,,,
result_test_h4_l4.csv,.csv,5e605ceefa638febb1b8697a33d26be0d527bbc7b4e64ee919aa2ea08e0e792b,126561,241.0,61.0,19.0,0.0,0.0,,,,,,,,,,
result_test_l4.csv,.csv,41b0c0a397de02b97b989121fc81eaca08e460ce75f06236687fed4fc00d9145,111513,234.0,61.0,380.0,0.0,0.0,,,,,,,,,,
result_test_ret_arima_h4-l4.csv,.csv,4af2122f7e478e717f762325877d9a4df80e06d005782c69a9d4a14af35ca368,156991,461.0,61.0,8360.0,0.0,0.0,,,,,,,,,,
result_test_ret_arima_h4.csv,.csv,ca54196edbc938d2cceb8b9a23de7779acac4bac6c8042b6b1e9b48f6387c744,146892,461.0,61.0,8360.0,0.0,0.0,,,,,,,,,,
result_test_ret_arima_l4.csv,.csv,0517412ba3d6753355e76b665573673803c1c67f00e4d6c3e504e2a2b09dac8a,146538,461.0,61.0,8360.0,0.0,0.0,,,,,,,,,,
result_test_ret_h4.csv,.csv,3b19ce0660a17249f53c7a0f831b5645d3575d070d28421c4cec49e6ec19ac09,117702,241.0,61.0,19.0,0.0,0.0,,,,,,,,,,
result_test_ret_l4.csv,.csv,ef0f4918c60d341dd08fa3ca101b32d879bbe734719afdd2cff9ff1fffdf0cfc,117516,241.0,61.0,19.0,0.0,0.0,,,,,,,,,,
result_test_ret_var_h4-l4.csv,.csv,2d23cb2c0de4aa1e5aa5c44953065b6cfba8d28ea5af21c8cbf9873bdbf33602,156639,461.0,61.0,8360.0,0.0,0.0,,,,,,,,,,
result_test_ret_var_h4.csv,.csv,c01ecdee61baf4a7210e8743cf0c06ff5cf27899b5e814c9e39f9cb8009bbe04,146566,461.0,61.0,8360.0,0.0,0.0,,,,,,,,,,
result_test_ret_var_l4.csv,.csv,6cab8d621a05b7cd24d5329921e7426077775401e547a44b49e8806f085d0bfa,146656,461.0,61.0,8360.0,0.0,0.0,,,,,,,,,,
result_test_sigma010.csv,.csv,352fd8cf44f21eeb38919af1859bfd540ddbd265edefa21c7ae535558f4ac528,126753,241.0,61.0,19.0,0.0,0.0,,,,,,,,,,
robust_rl_buyer24_0pct.csv,.csv,138b1ed40a05e01deac1da6d3a3a5ef16998381e28c1d89fb793cc0fbdd0b056,207443,10000.0,1.0,0.0,0.0,0.0,,,,,,,,,,
robust_rl_buyer24_3pct.csv,.csv,a65c384c7c4723862d15c8c3de801b247f5e50e799a924af5c1adc2c869f5e18,204092,10000.0,1.0,0.0,0.0,0.0,,,,,,,,,,
rolling_path_mdd.csv,.csv,68ed3c2a91282c13e2405006b14e87e36570aaf254088ed86c8f477190a9f90d,496,20.0,2.0,0.0,0.0,0.0,,,,,,,,,,
stablecoin_mechanisms.csv,.csv,ad234e5dac1bb582ca48819391af5ba52b19208516eb6195459ddfaec964f36c,197,5.0,8.0,35.0,0.0,0.0,,,,,,,,,,
susd-usd-max.csv,.csv,56549f73a57791fa2b7aea3a55f3e1b0a047a5a8eace6b748403b6a7aa77bc91,210652,2650.0,4.0,0.0,0.0,0.0,snapped_at,2018-07-18 00:00:00+00:00,2025-10-20 00:00:00+00:00,True,0.0,0.0,141.0,,,
tusd-usd-max.csv,.csv,195952172b24dc76555e79f6880b8939d3a1fd7af970af5dc715cc9c1834cf34,219338,2751.0,4.0,0.0,0.0,0.0,snapped_at,2018-03-23 00:00:00+00:00,2025-10-02 00:00:00+00:00,True,0.0,0.0,123.0,,,
upbit_1h_2025-06-01_2026-03-19.csv,.csv,c0ea17c465872dafc4e641c5486fe4edd15b7abdc064ed587869882b78ad1efe,2247183,6983.0,31.0,400.0,0.0,0.0,datetime_utc,2025-06-01 18:00:00+00:00,2026-03-19 16:00:00+00:00,True,0.0,0.0,6983.0,,,
upbit_KRW-USDT_1h.csv,.csv,b6cf5d111a97f5ef84f0e3ea2383817a41728af6226fc8e15efcd7d8cf2d5d37,2690805,14224.0,13.0,0.0,0.0,0.0,candle_date_time_utc,2024-06-07 09:00:00+00:00,2026-01-22 05:00:00+00:00,True,0.0,0.0,5616.0,,,
usdc-usd-max.csv,.csv,57e20d430b25e9750b369e5dd493216749dbb99a3690772d46ac6c6eb73c5800,202846,2555.0,4.0,0.0,0.0,0.0,snapped_at,2018-10-05 00:00:00+00:00,2025-10-02 00:00:00+00:00,True,0.0,0.0,123.0,,,
usdp-usd-max.csv,.csv,4e12b83bb7cb4040a11686023c5a9f7516321779e3471b0932f38a018cccc5cc,205675,2589.0,4.0,0.0,0.0,0.0,snapped_at,2018-09-26 00:00:00+00:00,2025-10-27 00:00:00+00:00,True,0.0,0.0,148.0,,,
usdt-usd-max.csv,.csv,5fab7a549980eb7121c63bf2e65197bba86bddd80cb5dae80806d1e7e5260b21,275099,3850.0,4.0,0.0,0.0,0.0,snapped_at,2015-02-25 00:00:00+00:00,2025-10-02 00:00:00+00:00,True,0.0,0.0,123.0,,,
usdx-usd-max.csv,.csv,f78ba873fe5bd2663fc744a143c725c7efd06eef3c6c077c8658a8f9cf53ca57,141018,1772.0,4.0,0.0,0.0,0.0,snapped_at,2020-11-10 00:00:00+00:00,2025-10-27 00:00:00+00:00,True,0.0,0.0,107.0,,,
vai-usd-max.csv,.csv,7b8a1abb6655b8005c22f9ff1f62852a68bcea9976fe7021ac7dfcd1e4971fad,137290,1727.0,4.0,0.0,0.0,0.0,snapped_at,2021-02-04 00:00:00+00:00,2025-10-27 00:00:00+00:00,True,0.0,0.0,148.0,,,
ver2_result_test_h4_l4.csv,.csv,77c59886bcc95cebeb31362176f35ba92daac49a68d037ef99a8af49f12e79c2,136512,263.0,61.0,19.0,0.0,0.0,,,,,,,,,,
ver2_result_test_ret_h4.csv,.csv,d0aadcea8045ddafb51134f198d7c1c21dbfdc80107eba9406998a0254160cc9,127535,263.0,61.0,19.0,0.0,0.0,,,,,,,,,,
ver2_result_test_ret_l4.csv,.csv,413a70e817df95d762a1d378a8c4694daa16709eb9167ee54083bdb5572c0b16,128442,263.0,61.0,19.0,0.0,0.0,,,,,,,,,,
zusd-usd-max.csv,.csv,94b25e109b2fac4a83eec9596664be1acf00541f83a7efec27022d2d0c36bbe9,120645,1523.0,4.0,0.0,0.0,0.0,snapped_at,2021-08-13 00:00:00+00:00,2025-10-27 00:00:00+00:00,True,0.0,0.0,139.0,,,
