month,method,feature,bin,n,residual_mean_bp,cuts
2026-02,joint_selected,m,1,23,-1.3145810907815074,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_selected,m,2,45,2.615507755307928,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_selected,m,3,142,2.6116156040847454,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_selected,m,4,113,-1.9187450865922522,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_selected,g,0,22,1.8264410559114699,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_selected,g,1,45,4.1425532567665115,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_selected,g,2,37,4.84273050821869,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_selected,g,3,149,-1.2017946609569865,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_selected,g,4,71,0.5702614126616388,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_shrunk,m,0,1,25.705079509030845,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_shrunk,m,1,23,-1.3145810907815074,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_shrunk,m,2,45,2.615507755307928,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_shrunk,m,3,142,2.6116156040847454,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_shrunk,m,4,113,-1.9187450865922522,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_shrunk,g,0,22,1.8264410559114699,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_shrunk,g,1,45,4.1425532567665115,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_shrunk,g,2,37,4.84273050821869,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_shrunk,g,3,149,-1.2017946609569865,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_shrunk,g,4,71,0.5702614126616388,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-03,sequential_ols,m,0,219,-2.1985509011112025,"[-0.18439650942316005, 72.0214593340435, 143.32220319140222, 228.46037869254855]"
2026-03,sequential_ols,m,1,23,-3.027118008694259,"[-0.18439650942316005, 72.0214593340435, 143.32220319140222, 228.46037869254855]"
2026-03,sequential_ols,g,0,65,-0.7480088103426452,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-03,sequential_ols,g,1,155,-2.624287823198198,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-03,sequential_ols,g,2,17,-7.315414280788539,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-03,sequential_ols,g,3,5,5.728173299615264,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-03,joint_ols,m,0,219,-2.234788888981733,"[-0.18439650942316005, 72.0214593340435, 143.32220319140222, 228.46037869254855]"
2026-03,joint_ols,m,1,23,-3.040352516536293,"[-0.18439650942316005, 72.0214593340435, 143.32220319140222, 228.46037869254855]"
2026-03,joint_ols,g,0,65,-0.7767128549728929,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-03,joint_ols,g,1,155,-2.659310283799184,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-03,joint_ols,g,2,17,-7.356276657121718,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
