spec,side,reference,mode,period,n,cut,risk_count,fragile_risk,stable_risk,possible_new_risk,flippable_all_share,fragile_risk_share,flip_low95,flip_high95,fragile_low95,fragile_high95
q90,upper,median5,USDT,drop_top5_days,1745,8.149862666672472,175,152,23,441,0.33982808022922634,0.8685714285714285,0.2962129545807617,0.38746017733612736,0.8009938173211612,0.9265562639299227
q90,upper,median5,equal_1bp_any,all,1865,8.149862666672472,187,39,148,39,0.0418230563002681,0.20855614973262032,0.03079416531604538,0.053952991452991456,0.15382580382580383,0.26484141675922496
q90,upper,median5,equal_1bp_any,2026-01,744,8.149862666672472,62,11,51,12,0.030913978494623656,0.1774193548387097,0.016020927601809953,0.04814814814814815,0.0975609756097561,0.2501373626373625
q90,upper,median5,equal_1bp_any,2026-02,672,8.149862666672472,78,23,55,19,0.0625,0.2948717948717949,0.04666666666666667,0.08167283950617284,0.22665408805031445,0.3662041556268303
q90,upper,median5,equal_1bp_any,2026-03,449,8.149862666672472,47,5,42,8,0.028953229398663696,0.10638297872340426,0.011422748782425479,0.049042275869885535,0.030303030303030304,0.1794871794871795
q90,upper,median5,equal_1bp_any,drop_top1_days,1841,8.149862666672472,187,39,148,39,0.042368278109722976,0.20855614973262032,0.031330193138843866,0.05461894524394524,0.15382580382580383,0.26484141675922496
q90,upper,median5,equal_1bp_any,drop_top5_days,1745,8.149862666672472,175,37,138,34,0.040687679083094556,0.21142857142857144,0.030250342593586853,0.05229866160466102,0.15582972582972582,0.26967977528089887
q90,upper,BTC,BTC,all,1865,8.467595627571907,177,3,174,4,0.0037533512064343165,0.01694915254237288,0.0010683760683760685,0.006996770721205597,0.0,0.04017969310839914
q90,upper,BTC,BTC,2026-01,744,8.467595627571907,61,0,61,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,BTC,2026-02,672,8.467595627571907,67,0,67,3,0.004464285714285714,0.0,0.0,0.009114583333333334,0.0,0.0
q90,upper,BTC,BTC,2026-03,449,8.467595627571907,49,3,46,1,0.008908685968819599,0.061224489795918366,0.0,0.020833333333333332,0.0,0.1111111111111111
q90,upper,BTC,BTC,drop_top1_days,1841,8.467595627571907,177,3,174,4,0.0038022813688212928,0.01694915254237288,0.0010723860589812334,0.00731981981981982,0.0,0.04017969310839914
q90,upper,BTC,BTC,drop_top5_days,1745,8.467595627571907,159,3,156,4,0.0040114613180515755,0.018867924528301886,0.0011110186725827324,0.007779044951313857,0.0,0.043243243243243246
q90,upper,BTC,ETH,all,1865,8.467595627571907,177,0,177,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,ETH,2026-01,744,8.467595627571907,61,0,61,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,ETH,2026-02,672,8.467595627571907,67,0,67,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,ETH,2026-03,449,8.467595627571907,49,0,49,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,ETH,drop_top1_days,1841,8.467595627571907,177,0,177,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,ETH,drop_top5_days,1745,8.467595627571907,159,0,159,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,XRP,all,1865,8.467595627571907,177,0,177,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,XRP,2026-01,744,8.467595627571907,61,0,61,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,XRP,2026-02,672,8.467595627571907,67,0,67,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,XRP,2026-03,449,8.467595627571907,49,0,49,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,XRP,drop_top1_days,1841,8.467595627571907,177,0,177,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,XRP,drop_top5_days,1745,8.467595627571907,159,0,159,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,SOL,all,1865,8.467595627571907,177,0,177,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,SOL,2026-01,744,8.467595627571907,61,0,61,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,SOL,2026-02,672,8.467595627571907,67,0,67,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,SOL,2026-03,449,8.467595627571907,49,0,49,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,SOL,drop_top1_days,1841,8.467595627571907,177,0,177,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,SOL,drop_top5_days,1745,8.467595627571907,159,0,159,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,DOGE,all,1865,8.467595627571907,177,0,177,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,DOGE,2026-01,744,8.467595627571907,61,0,61,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,DOGE,2026-02,672,8.467595627571907,67,0,67,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,DOGE,2026-03,449,8.467595627571907,49,0,49,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,DOGE,drop_top1_days,1841,8.467595627571907,177,0,177,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,DOGE,drop_top5_days,1745,8.467595627571907,159,0,159,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,any_single,all,1865,8.467595627571907,177,3,174,4,0.0037533512064343165,0.01694915254237288,0.0010683760683760685,0.006996770721205597,0.0,0.04017969310839914
q90,upper,BTC,any_single,2026-01,744,8.467595627571907,61,0,61,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,any_single,2026-02,672,8.467595627571907,67,0,67,3,0.004464285714285714,0.0,0.0,0.009114583333333334,0.0,0.0
q90,upper,BTC,any_single,2026-03,449,8.467595627571907,49,3,46,1,0.008908685968819599,0.061224489795918366,0.0,0.020833333333333332,0.0,0.1111111111111111
q90,upper,BTC,any_single,drop_top1_days,1841,8.467595627571907,177,3,174,4,0.0038022813688212928,0.01694915254237288,0.0010723860589812334,0.00731981981981982,0.0,0.04017969310839914
q90,upper,BTC,any_single,drop_top5_days,1745,8.467595627571907,159,3,156,4,0.0040114613180515755,0.018867924528301886,0.0011110186725827324,0.007779044951313857,0.0,0.043243243243243246
q90,upper,BTC,joint_0.5,all,1865,8.467595627571907,177,2,175,1,0.0016085790884718498,0.011299435028248588,0.0,0.0037533512064343165,0.0,0.02604677287581699
q90,upper,BTC,joint_0.5,2026-01,744,8.467595627571907,61,0,61,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,joint_0.5,2026-02,672,8.467595627571907,67,0,67,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,joint_0.5,2026-03,449,8.467595627571907,49,2,47,1,0.0066815144766146995,0.04081632653061224,0.0,0.01427807376627652,0.0,0.07407407407407407
q90,upper,BTC,joint_0.5,drop_top1_days,1841,8.467595627571907,177,2,175,1,0.0016295491580662683,0.011299435028248588,0.0,0.0038022813688212928,0.0,0.02604677287581699
q90,upper,BTC,joint_0.5,drop_top5_days,1745,8.467595627571907,159,2,157,1,0.0017191977077363897,0.012578616352201259,0.0,0.004051395870928933,0.0,0.027785536933581618
q90,upper,BTC,joint_1.0,all,1865,8.467595627571907,177,3,174,4,0.0037533512064343165,0.01694915254237288,0.0010683760683760685,0.006996770721205597,0.0,0.04017969310839914
q90,upper,BTC,joint_1.0,2026-01,744,8.467595627571907,61,0,61,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,BTC,joint_1.0,2026-02,672,8.467595627571907,67,0,67,3,0.004464285714285714,0.0,0.0,0.009114583333333334,0.0,0.0
q90,upper,BTC,joint_1.0,2026-03,449,8.467595627571907,49,3,46,1,0.008908685968819599,0.061224489795918366,0.0,0.020833333333333332,0.0,0.1111111111111111
q90,upper,BTC,joint_1.0,drop_top1_days,1841,8.467595627571907,177,3,174,4,0.0038022813688212928,0.01694915254237288,0.0010723860589812334,0.00731981981981982,0.0,0.04017969310839914
q90,upper,BTC,joint_1.0,drop_top5_days,1745,8.467595627571907,159,3,156,4,0.0040114613180515755,0.018867924528301886,0.0011110186725827324,0.007779044951313857,0.0,0.043243243243243246
q90,upper,BTC,USDT,all,1865,8.467595627571907,177,152,25,458,0.32707774798927614,0.8587570621468926,0.28790916462972954,0.37052023899544007,0.8070175438596491,0.9085383275261324
q90,upper,BTC,USDT,2026-01,744,8.467595627571907,61,55,6,181,0.3172043010752688,0.9016393442622951,0.24641774891774892,0.4044292717086835,0.8307561929595828,0.9622641509433962
q90,upper,BTC,USDT,2026-02,672,8.467595627571907,67,57,10,180,0.35267857142857145,0.8507462686567164,0.28869047619047616,0.41868179563492064,0.756070460704607,0.926829268292683
q90,upper,BTC,USDT,2026-03,449,8.467595627571907,49,40,9,97,0.3051224944320713,0.8163265306122449,0.18393469387755101,0.4347003873319663,0.7058823529411765,0.9333333333333333
q90,upper,BTC,USDT,drop_top1_days,1841,8.467595627571907,177,152,25,454,0.3291689299293862,0.8587570621468926,0.28900742707545657,0.371877435746007,0.8070175438596491,0.9085383275261324
q90,upper,BTC,USDT,drop_top5_days,1745,8.467595627571907,159,137,22,433,0.32664756446991405,0.8616352201257862,0.2875877881366322,0.36905974002149017,0.804870832731996,0.9154975306383757
q90,upper,BTC,equal_1bp_any,all,1865,8.467595627571907,177,40,137,46,0.04611260053619303,0.22598870056497175,0.03524939741511865,0.05866523143164693,0.17196954617834395,0.2911392405063291
q90,upper,BTC,equal_1bp_any,2026-01,744,8.467595627571907,61,12,49,19,0.041666666666666664,0.19672131147540983,0.019230769230769232,0.06946486928104574,0.09523809523809523,0.2879079254079254
q90,upper,BTC,equal_1bp_any,2026-02,672,8.467595627571907,67,14,53,21,0.052083333333333336,0.208955223880597,0.035340244550770866,0.07118335573476701,0.12987012987012986,0.32
q90,upper,BTC,equal_1bp_any,2026-03,449,8.467595627571907,49,14,35,6,0.044543429844097995,0.2857142857142857,0.025,0.06705005520794996,0.17073170731707318,0.46153846153846156
q90,upper,BTC,equal_1bp_any,drop_top1_days,1841,8.467595627571907,177,40,137,46,0.046713742531233025,0.22598870056497175,0.0353887399463807,0.05967258966271633,0.17196954617834395,0.2911392405063291
q90,upper,BTC,equal_1bp_any,drop_top5_days,1745,8.467595627571907,159,38,121,42,0.045845272206303724,0.2389937106918239,0.034383954154727794,0.05967702763702483,0.183206106870229,0.3023501473960039
q90,upper,ETH,BTC,all,1865,11.126349630181869,131,0,131,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,BTC,2026-01,744,11.126349630181869,35,0,35,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,BTC,2026-02,672,11.126349630181869,55,0,55,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,BTC,2026-03,449,11.126349630181869,41,0,41,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,BTC,drop_top1_days,1841,11.126349630181869,131,0,131,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,BTC,drop_top5_days,1745,11.126349630181869,118,0,118,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,ETH,all,1865,11.126349630181869,131,68,63,104,0.09222520107238606,0.5190839694656488,0.07319632474032367,0.11183728691732105,0.4218655873493976,0.616822429906542
q90,upper,ETH,ETH,2026-01,744,11.126349630181869,35,16,19,37,0.07123655913978495,0.45714285714285713,0.041666666666666664,0.11166666666666666,0.2692307692307692,0.8125
q90,upper,ETH,ETH,2026-02,672,11.126349630181869,55,31,24,38,0.10267857142857142,0.5636363636363636,0.07770014332514333,0.125,0.45454545454545453,0.65625
q90,upper,ETH,ETH,2026-03,449,11.126349630181869,41,21,20,29,0.111358574610245,0.5121951219512195,0.06204857030943988,0.16666666666666666,0.35714285714285715,0.6666666666666666
q90,upper,ETH,ETH,drop_top1_days,1841,11.126349630181869,131,68,63,104,0.09342748506246605,0.5190839694656488,0.07398166612316279,0.11272139385211903,0.4218655873493976,0.616822429906542
q90,upper,ETH,ETH,drop_top5_days,1745,11.126349630181869,118,60,58,100,0.09169054441260745,0.5084745762711864,0.07134248229766396,0.11193495788401506,0.4117647058823529,0.6167028985507247
q90,upper,ETH,XRP,all,1865,11.126349630181869,131,0,131,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,XRP,2026-01,744,11.126349630181869,35,0,35,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,XRP,2026-02,672,11.126349630181869,55,0,55,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,XRP,2026-03,449,11.126349630181869,41,0,41,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,XRP,drop_top1_days,1841,11.126349630181869,131,0,131,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,XRP,drop_top5_days,1745,11.126349630181869,118,0,118,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,SOL,all,1865,11.126349630181869,131,0,131,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,SOL,2026-01,744,11.126349630181869,35,0,35,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,SOL,2026-02,672,11.126349630181869,55,0,55,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,SOL,2026-03,449,11.126349630181869,41,0,41,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,SOL,drop_top1_days,1841,11.126349630181869,131,0,131,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,SOL,drop_top5_days,1745,11.126349630181869,118,0,118,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,DOGE,all,1865,11.126349630181869,131,0,131,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,DOGE,2026-01,744,11.126349630181869,35,0,35,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,DOGE,2026-02,672,11.126349630181869,55,0,55,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,DOGE,2026-03,449,11.126349630181869,41,0,41,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,DOGE,drop_top1_days,1841,11.126349630181869,131,0,131,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,DOGE,drop_top5_days,1745,11.126349630181869,118,0,118,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,ETH,any_single,all,1865,11.126349630181869,131,68,63,104,0.09222520107238606,0.5190839694656488,0.07319632474032367,0.11183728691732105,0.4218655873493976,0.616822429906542
q90,upper,ETH,any_single,2026-01,744,11.126349630181869,35,16,19,37,0.07123655913978495,0.45714285714285713,0.041666666666666664,0.11166666666666666,0.2692307692307692,0.8125
q90,upper,ETH,any_single,2026-02,672,11.126349630181869,55,31,24,38,0.10267857142857142,0.5636363636363636,0.07770014332514333,0.125,0.45454545454545453,0.65625
q90,upper,ETH,any_single,2026-03,449,11.126349630181869,41,21,20,29,0.111358574610245,0.5121951219512195,0.06204857030943988,0.16666666666666666,0.35714285714285715,0.6666666666666666
q90,upper,ETH,any_single,drop_top1_days,1841,11.126349630181869,131,68,63,104,0.09342748506246605,0.5190839694656488,0.07398166612316279,0.11272139385211903,0.4218655873493976,0.616822429906542
q90,upper,ETH,any_single,drop_top5_days,1745,11.126349630181869,118,60,58,100,0.09169054441260745,0.5084745762711864,0.07134248229766396,0.11193495788401506,0.4117647058823529,0.6167028985507247
q90,upper,ETH,joint_0.5,all,1865,11.126349630181869,131,35,96,37,0.0386058981233244,0.26717557251908397,0.02938034188034188,0.04933073281652545,0.20666666666666667,0.3333333333333333
q90,upper,ETH,joint_0.5,2026-01,744,11.126349630181869,35,8,27,14,0.02956989247311828,0.22857142857142856,0.01743782299741602,0.04487179487179487,0.125,0.4375
q90,upper,ETH,joint_0.5,2026-02,672,11.126349630181869,55,17,38,11,0.041666666666666664,0.3090909090909091,0.028333333333333332,0.056818181818181816,0.22727272727272727,0.4
q90,upper,ETH,joint_0.5,2026-03,449,11.126349630181869,41,10,31,12,0.04899777282850779,0.24390243902439024,0.01891891891891892,0.08055555555555556,0.09090909090909091,0.3684210526315789
q90,upper,ETH,joint_0.5,drop_top1_days,1841,11.126349630181869,131,35,96,37,0.03910917979359044,0.26717557251908397,0.029596166999021695,0.0497475155332702,0.20666666666666667,0.3333333333333333
q90,upper,ETH,joint_0.5,drop_top5_days,1745,11.126349630181869,118,31,87,36,0.038395415472779366,0.2627118644067797,0.02806824435883324,0.04970300465094257,0.2,0.3368478260869565
q90,upper,ETH,joint_1.0,all,1865,11.126349630181869,131,68,63,104,0.09222520107238606,0.5190839694656488,0.07319632474032367,0.11183728691732105,0.4218655873493976,0.616822429906542
q90,upper,ETH,joint_1.0,2026-01,744,11.126349630181869,35,16,19,37,0.07123655913978495,0.45714285714285713,0.041666666666666664,0.11166666666666666,0.2692307692307692,0.8125
q90,upper,ETH,joint_1.0,2026-02,672,11.126349630181869,55,31,24,38,0.10267857142857142,0.5636363636363636,0.07770014332514333,0.125,0.45454545454545453,0.65625
q90,upper,ETH,joint_1.0,2026-03,449,11.126349630181869,41,21,20,29,0.111358574610245,0.5121951219512195,0.06204857030943988,0.16666666666666666,0.35714285714285715,0.6666666666666666
q90,upper,ETH,joint_1.0,drop_top1_days,1841,11.126349630181869,131,68,63,104,0.09342748506246605,0.5190839694656488,0.07398166612316279,0.11272139385211903,0.4218655873493976,0.616822429906542
q90,upper,ETH,joint_1.0,drop_top5_days,1745,11.126349630181869,118,60,58,100,0.09169054441260745,0.5084745762711864,0.07134248229766396,0.11193495788401506,0.4117647058823529,0.6167028985507247
q90,upper,ETH,USDT,all,1865,11.126349630181869,131,111,20,317,0.22949061662198392,0.8473282442748091,0.19194792454343393,0.2708069819664994,0.7899088044308632,0.9054107256863162
q90,upper,ETH,USDT,2026-01,744,11.126349630181869,35,32,3,132,0.22043010752688172,0.9142857142857143,0.1457997311827957,0.31207890070921984,0.8461538461538461,1.0
q90,upper,ETH,USDT,2026-02,672,11.126349630181869,55,45,10,118,0.2425595238095238,0.8181818181818182,0.1826793139293139,0.30128739316239317,0.7428354978354978,0.9032568238213399
q90,upper,ETH,USDT,2026-03,449,11.126349630181869,41,34,7,67,0.22494432071269488,0.8292682926829268,0.13592751549833096,0.32865607556891374,0.7058823529411765,1.0
q90,upper,ETH,USDT,drop_top1_days,1841,11.126349630181869,131,111,20,317,0.23248234655078762,0.8473282442748091,0.19462030659103188,0.27353098290598293,0.7899088044308632,0.9054107256863162
q90,upper,ETH,USDT,drop_top5_days,1745,11.126349630181869,118,101,17,305,0.23266475644699142,0.8559322033898306,0.19050310910118712,0.2754897023921054,0.792562962962963,0.9166666666666666
q90,upper,ETH,equal_1bp_any,all,1865,11.126349630181869,131,18,113,25,0.023056300268096516,0.13740458015267176,0.015549597855227882,0.03163538873994638,0.08333333333333333,0.19550810014727538
q90,upper,ETH,equal_1bp_any,2026-01,744,11.126349630181869,35,5,30,12,0.0228494623655914,0.14285714285714285,0.011666666666666667,0.03760646535036779,0.0,0.22733766233766228
q90,upper,ETH,equal_1bp_any,2026-02,672,11.126349630181869,55,9,46,4,0.019345238095238096,0.16363636363636364,0.00743609943977591,0.03422784391534392,0.040627362055933494,0.2978723404255319
q90,upper,ETH,equal_1bp_any,2026-03,449,11.126349630181869,41,4,37,9,0.028953229398663696,0.0975609756097561,0.011235955056179775,0.049751552795031066,0.02367109634551495,0.1603225806451613
q90,upper,ETH,equal_1bp_any,drop_top1_days,1841,11.126349630181869,131,18,113,25,0.023356871265616513,0.13740458015267176,0.015809425677216583,0.03174645889931143,0.08333333333333333,0.19550810014727538
q90,upper,ETH,equal_1bp_any,drop_top5_days,1745,11.126349630181869,118,15,103,24,0.022349570200573064,0.1271186440677966,0.014800297956867195,0.031164125880646827,0.07197142857142856,0.19299242424242422
q90,upper,without_DOGE,BTC,all,1865,7.6939668735582405,183,0,183,2,0.0010723860589812334,0.0,0.0,0.002680965147453083,0.0,0.0
q90,upper,without_DOGE,BTC,2026-01,744,7.6939668735582405,60,0,60,1,0.0013440860215053765,0.0,0.0,0.004166666666666667,0.0,0.0
q90,upper,without_DOGE,BTC,2026-02,672,7.6939668735582405,68,0,68,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,without_DOGE,BTC,2026-03,449,7.6939668735582405,55,0,55,1,0.0022271714922048997,0.0,0.0,0.008333333333333333,0.0,0.0
q90,upper,without_DOGE,BTC,drop_top1_days,1841,7.6939668735582405,183,0,183,2,0.0010863661053775121,0.0,0.0,0.0027412280701754384,0.0,0.0
q90,upper,without_DOGE,BTC,drop_top5_days,1745,7.6939668735582405,168,0,168,2,0.001146131805157593,0.0,0.0,0.0028887544932280633,0.0,0.0
q90,upper,without_DOGE,ETH,all,1865,7.6939668735582405,183,30,153,30,0.032171581769437,0.16393442622950818,0.023143164693218515,0.04075834663234415,0.114277950310559,0.22642030647347025
q90,upper,without_DOGE,ETH,2026-01,744,7.6939668735582405,60,6,54,6,0.016129032258064516,0.1,0.008333333333333333,0.028276785714285713,0.05128205128205128,0.19047619047619047
q90,upper,without_DOGE,ETH,2026-02,672,7.6939668735582405,68,13,55,16,0.043154761904761904,0.19117647058823528,0.03166666666666667,0.05667424242424241,0.10202352127291595,0.3157894736842105
q90,upper,without_DOGE,ETH,2026-03,449,7.6939668735582405,55,11,44,8,0.042316258351893093,0.2,0.024172651549793332,0.06481481481481481,0.08333333333333333,0.3760775862068966
q90,upper,without_DOGE,ETH,drop_top1_days,1841,7.6939668735582405,183,30,153,30,0.03259098316132537,0.16393442622950818,0.023356871265616513,0.04167448614834673,0.114277950310559,0.22642030647347025
q90,upper,without_DOGE,ETH,drop_top5_days,1745,7.6939668735582405,168,28,140,28,0.032091690544412604,0.16666666666666666,0.023026315789473683,0.04223744292237443,0.11363022113022113,0.22928635953026197
q90,upper,without_DOGE,XRP,all,1865,7.6939668735582405,183,42,141,51,0.04986595174262735,0.22950819672131148,0.03806970509383378,0.061356297093649086,0.1704424564796905,0.29870525815647764
q90,upper,without_DOGE,XRP,2026-01,744,7.6939668735582405,60,9,51,11,0.026881720430107527,0.15,0.0169140625,0.03676470588235294,0.07142857142857142,0.3104525862068965
q90,upper,without_DOGE,XRP,2026-02,672,7.6939668735582405,68,18,50,22,0.05952380952380952,0.2647058823529412,0.047034610215053764,0.07196969696969698,0.1969572776949826,0.3659820282413349
q90,upper,without_DOGE,XRP,2026-03,449,7.6939668735582405,55,15,40,18,0.07349665924276169,0.2727272727272727,0.04560619436474656,0.10842592592592595,0.13179583574320416,0.5025510204081632
q90,upper,without_DOGE,XRP,drop_top1_days,1841,7.6939668735582405,183,42,141,51,0.050516023900054316,0.22950819672131148,0.03834324754534539,0.06222258297258297,0.1704424564796905,0.29870525815647764
q90,upper,without_DOGE,XRP,drop_top5_days,1745,7.6939668735582405,168,38,130,49,0.0498567335243553,0.2261904761904762,0.03718332033250287,0.06280193236714976,0.16267045454545453,0.3
q90,upper,without_DOGE,SOL,all,1865,7.6939668735582405,183,78,105,85,0.08739946380697051,0.4262295081967213,0.06780212803412243,0.10738533645220942,0.3489446271929824,0.5136823674286154
q90,upper,without_DOGE,SOL,2026-01,744,7.6939668735582405,60,17,43,25,0.056451612903225805,0.2833333333333333,0.0337263431013431,0.08518728956228956,0.21052631578947367,0.39285714285714285
q90,upper,without_DOGE,SOL,2026-02,672,7.6939668735582405,68,35,33,38,0.10863095238095238,0.5147058823529411,0.08333333333333333,0.13541666666666666,0.39622641509433965,0.6885811192764273
q90,upper,without_DOGE,SOL,2026-03,449,7.6939668735582405,55,26,29,22,0.10690423162583519,0.4727272727272727,0.06698564593301436,0.15067675493905003,0.28037904124860646,0.6824162679425837
q90,upper,without_DOGE,SOL,drop_top1_days,1841,7.6939668735582405,183,78,105,85,0.08853883758826725,0.4262295081967213,0.06784188034188034,0.10910087719298246,0.3489446271929824,0.5136823674286154
q90,upper,without_DOGE,SOL,drop_top5_days,1745,7.6939668735582405,168,73,95,81,0.08825214899713467,0.43452380952380953,0.06643625533428166,0.11062762746319116,0.3505747126436782,0.525
q90,upper,without_DOGE,DOGE,all,1865,7.6939668735582405,183,0,183,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,without_DOGE,DOGE,2026-01,744,7.6939668735582405,60,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,without_DOGE,DOGE,2026-02,672,7.6939668735582405,68,0,68,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,without_DOGE,DOGE,2026-03,449,7.6939668735582405,55,0,55,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,without_DOGE,DOGE,drop_top1_days,1841,7.6939668735582405,183,0,183,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,without_DOGE,DOGE,drop_top5_days,1745,7.6939668735582405,168,0,168,0,0.0,0.0,0.0,0.0,0.0,0.0
q90,upper,without_DOGE,any_single,all,1865,7.6939668735582405,183,78,105,85,0.08739946380697051,0.4262295081967213,0.06780212803412243,0.10738533645220942,0.3489446271929824,0.5136823674286154
q90,upper,without_DOGE,any_single,2026-01,744,7.6939668735582405,60,17,43,25,0.056451612903225805,0.2833333333333333,0.0337263431013431,0.08518728956228956,0.21052631578947367,0.39285714285714285
q90,upper,without_DOGE,any_single,2026-02,672,7.6939668735582405,68,35,33,38,0.10863095238095238,0.5147058823529411,0.08333333333333333,0.13541666666666666,0.39622641509433965,0.6885811192764273
q90,upper,without_DOGE,any_single,2026-03,449,7.6939668735582405,55,26,29,22,0.10690423162583519,0.4727272727272727,0.06698564593301436,0.15067675493905003,0.28037904124860646,0.6824162679425837
q90,upper,without_DOGE,any_single,drop_top1_days,1841,7.6939668735582405,183,78,105,85,0.08853883758826725,0.4262295081967213,0.06784188034188034,0.10910087719298246,0.3489446271929824,0.5136823674286154
q90,upper,without_DOGE,any_single,drop_top5_days,1745,7.6939668735582405,168,73,95,81,0.08825214899713467,0.43452380952380953,0.06643625533428166,0.11062762746319116,0.3505747126436782,0.525
q90,upper,without_DOGE,joint_0.5,all,1865,7.6939668735582405,183,79,104,87,0.08900804289544235,0.43169398907103823,0.06891025641025642,0.10897435897435898,0.35714285714285715,0.5170673076923077
q90,upper,without_DOGE,joint_0.5,2026-01,744,7.6939668735582405,60,17,43,26,0.05779569892473118,0.2833333333333333,0.03570553221288515,0.0873015873015873,0.21052631578947367,0.39285714285714285
q90,upper,without_DOGE,joint_0.5,2026-02,672,7.6939668735582405,68,35,33,39,0.11011904761904762,0.5147058823529411,0.08333333333333333,0.13597222222222222,0.39622641509433965,0.6885811192764273
q90,upper,without_DOGE,joint_0.5,2026-03,449,7.6939668735582405,55,27,28,22,0.1091314031180401,0.4909090909090909,0.0700128913226024,0.15555555555555556,0.32432432432432434,0.6824162679425837
q90,upper,without_DOGE,joint_0.5,drop_top1_days,1841,7.6939668735582405,183,79,104,87,0.09016838674633351,0.43169398907103823,0.069443696926205,0.11062226238812278,0.35714285714285715,0.5170673076923077
q90,upper,without_DOGE,joint_0.5,drop_top5_days,1745,7.6939668735582405,168,74,94,83,0.08997134670487106,0.44047619047619047,0.06789330089710317,0.11232116173337994,0.35977923736544426,0.5268391562294001
q90,upper,without_DOGE,joint_1.0,all,1865,7.6939668735582405,183,119,64,212,0.17747989276139411,0.6502732240437158,0.13827946432281926,0.2193029490616622,0.5851063829787234,0.7277501454333916
