mode,definition,comparison,primary_comparison,calibration,n,reference_information,reference_strategy,candidate_information,candidate_strategy,block_days,difference_bp,improvement_pct,improvement_lo,improvement_hi,p_centered_boot,winning_months
strict,EQ,boosting_vs_linear_F,False,raw,467,F,linear,F,boosting,10,0.20917522302914185,9.671290242538277,3.7108723511860244,14.932927407017694,0.0085,4
strict,EQ,nonlinear_B,False,raw,467,B,linear,B,ml_selected,1,0.18389558049777727,8.718482935020667,0.3135492739288776,16.642050990149183,0.077,3
strict,EQ,nonlinear_B,False,raw,467,B,linear,B,ml_selected,5,0.18389558049777727,8.718482935020667,1.203186211628328,15.518290038702032,0.065,3
strict,EQ,nonlinear_B,False,raw,467,B,linear,B,ml_selected,10,0.18389558049777727,8.718482935020667,1.099942860690882,15.225487205798432,0.041,3
strict,EQ,matched_market,False,raw,467,R,matched_full_spec,B,matched_full_spec,1,0.024777471830268873,1.2417329269466482,-0.9832514196309179,3.549197749876857,0.2765,2
strict,EQ,matched_market,False,raw,467,R,matched_full_spec,B,matched_full_spec,5,0.024777471830268873,1.2417329269466482,-0.4805231730352772,3.2880601064355077,0.18,2
strict,EQ,matched_market,False,raw,467,R,matched_full_spec,B,matched_full_spec,10,0.024777471830268873,1.2417329269466482,-0.16941881643088202,2.815026243692782,0.0915,2
strict,EQ,matched_position,False,raw,467,B,matched_full_spec,F,matched_full_spec,1,0.023405484020989426,1.1877235628092175,-1.007529423902911,3.4020917953670957,0.2915,2
strict,EQ,matched_position,False,raw,467,B,matched_full_spec,F,matched_full_spec,5,0.023405484020989426,1.1877235628092175,-0.7521432614095142,3.0958004409581106,0.2095,2
strict,EQ,matched_position,False,raw,467,B,matched_full_spec,F,matched_full_spec,10,0.023405484020989426,1.1877235628092175,-0.5015204582426548,2.9478490669486797,0.165,2
strict,EQ,matched_total,False,raw,467,R,matched_full_spec,F,matched_full_spec,1,0.04818295585125829,2.4147081351953648,-0.44742859601861956,5.446962880348658,0.111,2
strict,EQ,matched_total,False,raw,467,R,matched_full_spec,F,matched_full_spec,5,0.04818295585125829,2.4147081351953648,0.24587929530103173,4.68379745107485,0.0265,2
strict,EQ,matched_total,False,raw,467,R,matched_full_spec,F,matched_full_spec,10,0.04818295585125829,2.4147081351953648,0.51507346475119,4.503100023600027,0.014,2
strict,EQ,nonlinear_R,True,calibrated,467,R,linear,R,ml_selected,1,0.20414154347497104,10.3065520561748,5.431914357292043,14.633446791480907,0.0015,3
strict,EQ,nonlinear_R,True,calibrated,467,R,linear,R,ml_selected,5,0.20414154347497104,10.3065520561748,6.4417657706520615,14.083798288319631,0.0005,3
strict,EQ,nonlinear_R,True,calibrated,467,R,linear,R,ml_selected,10,0.20414154347497104,10.3065520561748,7.387633427363994,13.415032665905702,0.0005,3
strict,EQ,nonlinear_F,True,calibrated,467,F,linear,F,ml_selected,1,0.22244687563462484,11.100696797972132,6.365846099745641,15.437917426014003,0.0005,4
strict,EQ,nonlinear_F,True,calibrated,467,F,linear,F,ml_selected,5,0.22244687563462484,11.100696797972132,7.471479705165845,14.214152012012248,0.0005,4
strict,EQ,nonlinear_F,True,calibrated,467,F,linear,F,ml_selected,10,0.22244687563462484,11.100696797972132,8.192847430751545,13.513717962012155,0.0005,4
strict,EQ,market_B_vs_R,True,calibrated,467,R,ml_selected,B,ml_selected,1,-0.0023373843509212192,-0.13156834747247714,-2.8241667001160686,2.2502153247554912,0.913,2
strict,EQ,market_B_vs_R,True,calibrated,467,R,ml_selected,B,ml_selected,5,-0.0023373843509212192,-0.13156834747247714,-3.011005247376123,2.2872508634849944,0.924,2
strict,EQ,market_B_vs_R,True,calibrated,467,R,ml_selected,B,ml_selected,10,-0.0023373843509212192,-0.13156834747247714,-2.517662316775987,2.0915743433455374,0.907,2
strict,EQ,position_F_vs_B,True,calibrated,467,B,ml_selected,F,ml_selected,1,-0.0025606280365396404,-0.1439450601839809,-2.1631033061992384,2.0145605208363073,0.8925,2
strict,EQ,position_F_vs_B,True,calibrated,467,B,ml_selected,F,ml_selected,5,-0.0025606280365396404,-0.1439450601839809,-2.3094275438869274,2.2302756834276374,0.9005,2
strict,EQ,position_F_vs_B,True,calibrated,467,B,ml_selected,F,ml_selected,10,-0.0025606280365396404,-0.1439450601839809,-2.333496862618816,2.2864708152557864,0.904,2
strict,EQ,total_F_vs_R,True,calibrated,467,R,ml_selected,F,ml_selected,1,-0.004898012387460859,-0.2757027937934087,-2.2168932696297974,1.5672168688428547,0.7685,2
strict,EQ,total_F_vs_R,True,calibrated,467,R,ml_selected,F,ml_selected,5,-0.004898012387460859,-0.2757027937934087,-1.9965378245817398,1.3634573826536063,0.7505,2
strict,EQ,total_F_vs_R,True,calibrated,467,R,ml_selected,F,ml_selected,10,-0.004898012387460859,-0.2757027937934087,-1.6642835737252102,1.1612765383196666,0.691,2
strict,EQ,ml_vs_threshold_F,True,calibrated,467,F,threshold,F,ml_selected,1,-0.08416388398111585,-4.958723380479113,-10.719761865930844,0.29834579810260276,0.0925,0
strict,EQ,ml_vs_threshold_F,True,calibrated,467,F,threshold,F,ml_selected,5,-0.08416388398111585,-4.958723380479113,-11.92413455051378,1.2885637333170707,0.182,0
strict,EQ,ml_vs_threshold_F,True,calibrated,467,F,threshold,F,ml_selected,10,-0.08416388398111585,-4.958723380479113,-10.890386126471938,1.0994403915014643,0.1665,0
strict,EQ,qrf_vs_linear_R,False,calibrated,467,R,linear,R,qrf,1,0.1831672328846496,9.247616083311295,4.520428632045767,13.399820719145202,0.0005,4
strict,EQ,qrf_vs_linear_R,False,calibrated,467,R,linear,R,qrf,5,0.1831672328846496,9.247616083311295,5.198484389329574,13.252651892666385,0.0005,4
strict,EQ,qrf_vs_linear_R,False,calibrated,467,R,linear,R,qrf,10,0.1831672328846496,9.247616083311295,5.786396405588666,12.746308276991199,0.0005,4
strict,EQ,boosting_vs_linear_R,False,calibrated,467,R,linear,R,boosting,1,0.2101377004030868,10.609281733165766,5.850256141900501,14.886044452849923,0.001,3
strict,EQ,boosting_vs_linear_R,False,calibrated,467,R,linear,R,boosting,5,0.2101377004030868,10.609281733165766,6.630383795045085,14.354336740704559,0.0005,3
strict,EQ,boosting_vs_linear_R,False,calibrated,467,R,linear,R,boosting,10,0.2101377004030868,10.609281733165766,7.350290612360481,13.854367711629346,0.0005,3
strict,EQ,qrf_vs_linear_B,False,calibrated,467,B,linear,B,qrf,1,0.2290761575971686,11.461234090690542,6.356208352817285,15.903771038317272,0.001,3
strict,EQ,qrf_vs_linear_B,False,calibrated,467,B,linear,B,qrf,5,0.2290761575971686,11.461234090690542,7.071475173311498,14.91522374798524,0.0005,3
strict,EQ,qrf_vs_linear_B,False,calibrated,467,B,linear,B,qrf,10,0.2290761575971686,11.461234090690542,7.596474077598581,14.537531193340287,0.0005,3
strict,EQ,boosting_vs_linear_B,False,calibrated,467,B,linear,B,boosting,1,0.19887246322184995,9.950070225929263,3.9167010536246747,15.48302213540104,0.008,3
strict,EQ,boosting_vs_linear_B,False,calibrated,467,B,linear,B,boosting,5,0.19887246322184995,9.950070225929263,5.478498949328801,13.703734532555245,0.0005,3
strict,EQ,boosting_vs_linear_B,False,calibrated,467,B,linear,B,boosting,10,0.19887246322184995,9.950070225929263,5.85361447757729,13.276118797988646,0.0005,3
strict,EQ,qrf_vs_linear_F,False,calibrated,467,F,linear,F,qrf,1,0.23081938831522694,11.518507677263578,6.937667524086641,15.719290550919204,0.0005,4
strict,EQ,qrf_vs_linear_F,False,calibrated,467,F,linear,F,qrf,5,0.23081938831522694,11.518507677263578,7.880152527529859,14.54676457566176,0.0005,4
strict,EQ,qrf_vs_linear_F,False,calibrated,467,F,linear,F,qrf,10,0.23081938831522694,11.518507677263578,8.69216636930679,13.972486099373869,0.0005,4
strict,EQ,boosting_vs_linear_F,False,calibrated,467,F,linear,F,boosting,1,0.213369093893532,10.647691097538925,5.629260671525061,15.244291930621873,0.0015,4
strict,EQ,boosting_vs_linear_F,False,calibrated,467,F,linear,F,boosting,5,0.213369093893532,10.647691097538925,7.121222876759895,13.779818017268637,0.0005,4
strict,EQ,boosting_vs_linear_F,False,calibrated,467,F,linear,F,boosting,10,0.213369093893532,10.647691097538925,7.9041454052104525,13.23777252957256,0.0005,4
strict,EQ,nonlinear_B,False,calibrated,467,B,linear,B,ml_selected,1,0.2198115077817558,10.997701257695148,5.73958230657493,15.747842927024006,0.001,3
strict,EQ,nonlinear_B,False,calibrated,467,B,linear,B,ml_selected,5,0.2198115077817558,10.997701257695148,6.873619825684432,14.405374163471791,0.0005,3
strict,EQ,nonlinear_B,False,calibrated,467,B,linear,B,ml_selected,10,0.2198115077817558,10.997701257695148,7.014704079956406,14.05703249370867,0.0005,3
strict,EQ,matched_market,False,calibrated,467,R,matched_full_spec,B,matched_full_spec,1,-0.018251431843753524,-1.0333960853480928,-2.746959900464579,0.790881994773708,0.252,1
strict,EQ,matched_market,False,calibrated,467,R,matched_full_spec,B,matched_full_spec,5,-0.018251431843753524,-1.0333960853480928,-2.8065139032217856,0.8707249958308614,0.263,1
strict,EQ,matched_market,False,calibrated,467,R,matched_full_spec,B,matched_full_spec,10,-0.018251431843753524,-1.0333960853480928,-2.4771461864760322,0.5213560932553077,0.175,1
strict,EQ,matched_position,False,calibrated,467,B,matched_full_spec,F,matched_full_spec,1,0.002958537700141164,0.16579904605739104,-1.4374034909887852,1.964328333759297,0.8515,2
strict,EQ,matched_position,False,calibrated,467,B,matched_full_spec,F,matched_full_spec,5,0.002958537700141164,0.16579904605739104,-1.6828867209160439,2.2569693072735757,0.8725,2
strict,EQ,matched_position,False,calibrated,467,B,matched_full_spec,F,matched_full_spec,10,0.002958537700141164,0.16579904605739104,-1.7526635551872098,2.2763234200544264,0.8765,2
strict,EQ,matched_total,False,calibrated,467,R,matched_full_spec,F,matched_full_spec,1,-0.015292894143612366,-0.8658836784392054,-2.8020458006133104,1.1454852970241312,0.4035,2
strict,EQ,matched_total,False,calibrated,467,R,matched_full_spec,F,matched_full_spec,5,-0.015292894143612366,-0.8658836784392054,-3.067623528065079,1.4865798434380773,0.482,2
strict,EQ,matched_total,False,calibrated,467,R,matched_full_spec,F,matched_full_spec,10,-0.015292894143612366,-0.8658836784392054,-3.018246993744442,1.5687172047078672,0.481,2
