definition,fold,candidate,kind,rule,rule_rank,score,n
EQ,2025-12,59,threshold,local_scaled_shrink180,6,1.4510560890005721,479
EQ,2025-12,60,historical,global60,0,1.7490137419587244,479
EQ,2025-12,60,historical,global180,1,1.683805834959554,479
EQ,2025-12,60,historical,scaled180,2,1.6854808869599196,479
EQ,2025-12,60,historical,local180,3,1.383669095557051,479
EQ,2025-12,60,historical,local_scaled180,4,1.3799919053718315,479
EQ,2025-12,60,historical,local_shrink180,5,1.4905211039758888,479
EQ,2025-12,60,historical,local_scaled_shrink180,6,1.488091636716712,479
EQ,2025-12,61,state_hist,global60,0,1.4669635000853538,479
EQ,2025-12,61,state_hist,global180,1,1.4285671869126808,479
EQ,2025-12,61,state_hist,scaled180,2,1.4245958181523186,479
EQ,2025-12,61,state_hist,local180,3,1.438495939156662,479
EQ,2025-12,61,state_hist,local_scaled180,4,1.4446931858760914,479
EQ,2025-12,61,state_hist,local_shrink180,5,1.4193778692433594,479
EQ,2025-12,61,state_hist,local_scaled_shrink180,6,1.42147371318985,479
EQ,2026-01,0,linear,global60,0,2.009214986081316,445
EQ,2026-01,0,linear,global180,1,1.959495247833583,445
EQ,2026-01,0,linear,scaled180,2,1.9697440064447154,445
EQ,2026-01,0,linear,local180,3,2.05227236796244,445
EQ,2026-01,0,linear,local_scaled180,4,1.993376951504885,445
EQ,2026-01,0,linear,local_shrink180,5,1.981909932991595,445
EQ,2026-01,0,linear,local_scaled_shrink180,6,1.956234839667112,445
EQ,2026-01,1,linear,global60,0,1.9499785392976285,445
EQ,2026-01,1,linear,global180,1,1.9334777097959293,445
EQ,2026-01,1,linear,scaled180,2,1.9381347499863506,445
EQ,2026-01,1,linear,local180,3,1.9872860529911003,445
EQ,2026-01,1,linear,local_scaled180,4,1.9264432489510406,445
EQ,2026-01,1,linear,local_shrink180,5,1.9337625287059708,445
EQ,2026-01,1,linear,local_scaled_shrink180,6,1.9055805380491173,445
EQ,2026-01,2,linear,global60,0,1.9816623726859983,445
EQ,2026-01,2,linear,global180,1,2.047390319535316,445
EQ,2026-01,2,linear,scaled180,2,2.0551362144404917,445
EQ,2026-01,2,linear,local180,3,2.0316675413839596,445
EQ,2026-01,2,linear,local_scaled180,4,1.9969703391884333,445
EQ,2026-01,2,linear,local_shrink180,5,2.01596892393477,445
EQ,2026-01,2,linear,local_scaled_shrink180,6,1.9865732317872244,445
EQ,2026-01,3,linear,global60,0,2.0092149860813153,445
EQ,2026-01,3,linear,global180,1,1.9594952478335816,445
EQ,2026-01,3,linear,scaled180,2,1.9697440064447154,445
EQ,2026-01,3,linear,local180,3,2.0522723679624395,445
EQ,2026-01,3,linear,local_scaled180,4,1.9933769515048854,445
EQ,2026-01,3,linear,local_shrink180,5,1.9819099329915941,445
EQ,2026-01,3,linear,local_scaled_shrink180,6,1.9562348396671119,445
EQ,2026-01,4,linear,global60,0,1.8444359834514052,445
EQ,2026-01,4,linear,global180,1,1.8218432890571492,445
EQ,2026-01,4,linear,scaled180,2,1.84272197626873,445
EQ,2026-01,4,linear,local180,3,1.91581715510311,445
EQ,2026-01,4,linear,local_scaled180,4,1.8878126559492447,445
EQ,2026-01,4,linear,local_shrink180,5,1.8534363833156628,445
EQ,2026-01,4,linear,local_scaled_shrink180,6,1.8504592346274638,445
EQ,2026-01,5,linear,global60,0,1.775989155891265,445
EQ,2026-01,5,linear,global180,1,1.7323428852981542,445
EQ,2026-01,5,linear,scaled180,2,1.7346426393259817,445
EQ,2026-01,5,linear,local180,3,1.7753572697269628,445
EQ,2026-01,5,linear,local_scaled180,4,1.774480157867323,445
EQ,2026-01,5,linear,local_shrink180,5,1.739962682286579,445
EQ,2026-01,5,linear,local_scaled_shrink180,6,1.7394719510277032,445
EQ,2026-01,6,linear,global60,0,1.9262003149941802,445
EQ,2026-01,6,linear,global180,1,1.9716933441573115,445
EQ,2026-01,6,linear,scaled180,2,1.9307188256253078,445
EQ,2026-01,6,linear,local180,3,2.0316479536098524,445
EQ,2026-01,6,linear,local_scaled180,4,1.9176181843781879,445
EQ,2026-01,6,linear,local_shrink180,5,1.9894862323836895,445
EQ,2026-01,6,linear,local_scaled_shrink180,6,1.9148507058694517,445
EQ,2026-01,7,linear,global60,0,1.9005690964042372,445
EQ,2026-01,7,linear,global180,1,1.9260230236924,445
EQ,2026-01,7,linear,scaled180,2,1.9259903625113577,445
EQ,2026-01,7,linear,local180,3,1.9862225635142985,445
EQ,2026-01,7,linear,local_scaled180,4,1.8932939738288879,445
EQ,2026-01,7,linear,local_shrink180,5,1.9390674905509224,445
EQ,2026-01,7,linear,local_scaled_shrink180,6,1.8931353479030921,445
EQ,2026-01,8,linear,global60,0,1.9892018593552991,445
EQ,2026-01,8,linear,global180,1,2.078408408067812,445
EQ,2026-01,8,linear,scaled180,2,2.076448988983798,445
EQ,2026-01,8,linear,local180,3,2.062966627600958,445
EQ,2026-01,8,linear,local_scaled180,4,2.029097226692199,445
EQ,2026-01,8,linear,local_shrink180,5,2.046951183653173,445
EQ,2026-01,8,linear,local_scaled_shrink180,6,2.0139866804535353,445
EQ,2026-01,9,linear,global60,0,1.9262003149941795,445
EQ,2026-01,9,linear,global180,1,1.9716933441573141,445
EQ,2026-01,9,linear,scaled180,2,1.9307188256253158,445
EQ,2026-01,9,linear,local180,3,2.031647953609853,445
EQ,2026-01,9,linear,local_scaled180,4,1.9176181843781892,445
EQ,2026-01,9,linear,local_shrink180,5,1.9894862323836906,445
EQ,2026-01,9,linear,local_scaled_shrink180,6,1.9148507058694557,445
EQ,2026-01,10,linear,global60,0,1.8778370847933075,445
EQ,2026-01,10,linear,global180,1,1.8953772232005577,445
EQ,2026-01,10,linear,scaled180,2,1.8761484455350461,445
EQ,2026-01,10,linear,local180,3,1.962865456534479,445
EQ,2026-01,10,linear,local_scaled180,4,1.8537537554400985,445
EQ,2026-01,10,linear,local_shrink180,5,1.9114866931806813,445
EQ,2026-01,10,linear,local_scaled_shrink180,6,1.849578857237,445
EQ,2026-01,11,linear,global60,0,1.755328415339325,445
EQ,2026-01,11,linear,global180,1,1.7712047114351737,445
EQ,2026-01,11,linear,scaled180,2,1.7874468578444853,445
EQ,2026-01,11,linear,local180,3,1.8442836026810707,445
EQ,2026-01,11,linear,local_scaled180,4,1.8450480133474856,445
EQ,2026-01,11,linear,local_shrink180,5,1.7979622397810069,445
EQ,2026-01,11,linear,local_scaled_shrink180,6,1.8055770891970486,445
EQ,2026-01,12,qrf,global60,0,1.975902498175679,445
EQ,2026-01,12,qrf,global180,1,2.035878853977878,445
EQ,2026-01,12,qrf,scaled180,2,2.0214195746944053,445
EQ,2026-01,12,qrf,local180,3,2.056033974621408,445
EQ,2026-01,12,qrf,local_scaled180,4,1.9864914172695396,445
EQ,2026-01,12,qrf,local_shrink180,5,2.0184259855018087,445
EQ,2026-01,12,qrf,local_scaled_shrink180,6,1.9719245521210509,445
EQ,2026-01,13,qrf,global60,0,1.9780062348655463,445
EQ,2026-01,13,qrf,global180,1,2.036920287581776,445
EQ,2026-01,13,qrf,scaled180,2,2.02283520083527,445
EQ,2026-01,13,qrf,local180,3,2.044162032437156,445
EQ,2026-01,13,qrf,local_scaled180,4,1.9766986775291473,445
EQ,2026-01,13,qrf,local_shrink180,5,2.008884687678153,445
EQ,2026-01,13,qrf,local_scaled_shrink180,6,1.9643397795233422,445
EQ,2026-01,14,qrf,global60,0,1.9874080809378911,445
EQ,2026-01,14,qrf,global180,1,2.0682105335464365,445
EQ,2026-01,14,qrf,scaled180,2,2.054863834153063,445
EQ,2026-01,14,qrf,local180,3,2.067006078022279,445
EQ,2026-01,14,qrf,local_scaled180,4,2.0096342938828835,445
EQ,2026-01,14,qrf,local_shrink180,5,2.0384632982936632,445
EQ,2026-01,14,qrf,local_scaled_shrink180,6,1.9966757538264561,445
EQ,2026-01,15,qrf,global60,0,1.6846658185712584,445
EQ,2026-01,15,qrf,global180,1,1.6914117109152171,445
EQ,2026-01,15,qrf,scaled180,2,1.6899354602364076,445
EQ,2026-01,15,qrf,local180,3,1.7248852759628042,445
EQ,2026-01,15,qrf,local_scaled180,4,1.7239040462355515,445
EQ,2026-01,15,qrf,local_shrink180,5,1.7040199284028474,445
EQ,2026-01,15,qrf,local_scaled_shrink180,6,1.701632030891429,445
EQ,2026-01,16,qrf,global60,0,1.6581180306762928,445
EQ,2026-01,16,qrf,global180,1,1.6571852546996775,445
EQ,2026-01,16,qrf,scaled180,2,1.666983066662504,445
EQ,2026-01,16,qrf,local180,3,1.7006446355086748,445
EQ,2026-01,16,qrf,local_scaled180,4,1.7062554899977753,445
EQ,2026-01,16,qrf,local_shrink180,5,1.6754663864116042,445
EQ,2026-01,16,qrf,local_scaled_shrink180,6,1.6824193380441663,445
EQ,2026-01,17,qrf,global60,0,1.6927664510899143,445
EQ,2026-01,17,qrf,global180,1,1.6805469140729914,445
EQ,2026-01,17,qrf,scaled180,2,1.6829061367358402,445
EQ,2026-01,17,qrf,local180,3,1.7166075898333988,445
EQ,2026-01,17,qrf,local_scaled180,4,1.7238788730291241,445
EQ,2026-01,17,qrf,local_shrink180,5,1.6965167987358536,445
EQ,2026-01,17,qrf,local_scaled_shrink180,6,1.6997628224678143,445
EQ,2026-01,18,qrf,global60,0,2.004249059962,445
EQ,2026-01,18,qrf,global180,1,2.0972114470240943,445
EQ,2026-01,18,qrf,scaled180,2,2.0666586171022474,445
EQ,2026-01,18,qrf,local180,3,2.1064237199582085,445
EQ,2026-01,18,qrf,local_scaled180,4,2.018114990946216,445
EQ,2026-01,18,qrf,local_shrink180,5,2.0765103648331666,445
EQ,2026-01,18,qrf,local_scaled_shrink180,6,2.01772626149247,445
EQ,2026-01,19,qrf,global60,0,2.0068351346334317,445
EQ,2026-01,19,qrf,global180,1,2.0919136384323904,445
EQ,2026-01,19,qrf,scaled180,2,2.0719564643724167,445
EQ,2026-01,19,qrf,local180,3,2.103155814791845,445
EQ,2026-01,19,qrf,local_scaled180,4,2.02552809311866,445
EQ,2026-01,19,qrf,local_shrink180,5,2.0743254503661195,445
EQ,2026-01,19,qrf,local_scaled_shrink180,6,2.023728205190074,445
EQ,2026-01,20,qrf,global60,0,2.0179395560667603,445
EQ,2026-01,20,qrf,global180,1,2.117572615382465,445
EQ,2026-01,20,qrf,scaled180,2,2.0877248547509857,445
EQ,2026-01,20,qrf,local180,3,2.1127185542645988,445
EQ,2026-01,20,qrf,local_scaled180,4,2.024780022709772,445
EQ,2026-01,20,qrf,local_shrink180,5,2.0906238549019145,445
EQ,2026-01,20,qrf,local_scaled_shrink180,6,2.0308743739256627,445
EQ,2026-01,21,qrf,global60,0,1.6801416550914963,445
EQ,2026-01,21,qrf,global180,1,1.7193052275642915,445
EQ,2026-01,21,qrf,scaled180,2,1.7170774117415215,445
EQ,2026-01,21,qrf,local180,3,1.7384971448656104,445
EQ,2026-01,21,qrf,local_scaled180,4,1.7435225238353353,445
EQ,2026-01,21,qrf,local_shrink180,5,1.7254119121131526,445
EQ,2026-01,21,qrf,local_scaled_shrink180,6,1.7252216455136988,445
EQ,2026-01,22,qrf,global60,0,1.6727052259200548,445
EQ,2026-01,22,qrf,global180,1,1.6950828005527625,445
EQ,2026-01,22,qrf,scaled180,2,1.705738125008349,445
EQ,2026-01,22,qrf,local180,3,1.7335208578123507,445
EQ,2026-01,22,qrf,local_scaled180,4,1.732035091470988,445
EQ,2026-01,22,qrf,local_shrink180,5,1.7101595996606318,445
EQ,2026-01,22,qrf,local_scaled_shrink180,6,1.7125935551483784,445
EQ,2026-01,23,qrf,global60,0,1.7062898420002388,445
EQ,2026-01,23,qrf,global180,1,1.7149111592114827,445
EQ,2026-01,23,qrf,scaled180,2,1.7302401781843681,445
EQ,2026-01,23,qrf,local180,3,1.743889266423572,445
EQ,2026-01,23,qrf,local_scaled180,4,1.743909869886118,445
EQ,2026-01,23,qrf,local_shrink180,5,1.7266058531457469,445
EQ,2026-01,23,qrf,local_scaled_shrink180,6,1.7332807215878594,445
EQ,2026-01,24,boosting,global60,0,1.9350151907107773,445
EQ,2026-01,24,boosting,global180,1,1.9353519598772513,445
EQ,2026-01,24,boosting,scaled180,2,1.9120370698696,445
EQ,2026-01,24,boosting,local180,3,1.9615960013323632,445
EQ,2026-01,24,boosting,local_scaled180,4,1.8927727832402024,445
EQ,2026-01,24,boosting,local_shrink180,5,1.9209349635843065,445
EQ,2026-01,24,boosting,local_scaled_shrink180,6,1.8751051478900618,445
EQ,2026-01,25,boosting,global60,0,1.9590739690816144,445
EQ,2026-01,25,boosting,global180,1,1.9716078413993618,445
EQ,2026-01,25,boosting,scaled180,2,1.954569317019254,445
EQ,2026-01,25,boosting,local180,3,1.9969605115640872,445
EQ,2026-01,25,boosting,local_scaled180,4,1.937714588791582,445
EQ,2026-01,25,boosting,local_shrink180,5,1.9564128846027222,445
EQ,2026-01,25,boosting,local_scaled_shrink180,6,1.91799173564424,445
EQ,2026-01,26,boosting,global60,0,1.9611809797035225,445
EQ,2026-01,26,boosting,global180,1,1.9896051502698902,445
EQ,2026-01,26,boosting,scaled180,2,1.9593020377361958,445
EQ,2026-01,26,boosting,local180,3,2.0024462993816106,445
EQ,2026-01,26,boosting,local_scaled180,4,1.9167330672857754,445
EQ,2026-01,26,boosting,local_shrink180,5,1.968602607058214,445
EQ,2026-01,26,boosting,local_scaled_shrink180,6,1.905271989355967,445
EQ,2026-01,27,boosting,global60,0,1.7071038482254188,445
EQ,2026-01,27,boosting,global180,1,1.6630769430504473,445
EQ,2026-01,27,boosting,scaled180,2,1.6554270948873064,445
EQ,2026-01,27,boosting,local180,3,1.694536612760217,445
EQ,2026-01,27,boosting,local_scaled180,4,1.6994731706857404,445
EQ,2026-01,27,boosting,local_shrink180,5,1.6678861515647267,445
EQ,2026-01,27,boosting,local_scaled_shrink180,6,1.6662673332961218,445
EQ,2026-01,28,boosting,global60,0,1.6934822554383204,445
EQ,2026-01,28,boosting,global180,1,1.6342882394075804,445
EQ,2026-01,28,boosting,scaled180,2,1.6293175815801946,445
EQ,2026-01,28,boosting,local180,3,1.6451094117129952,445
EQ,2026-01,28,boosting,local_scaled180,4,1.646875949614813,445
EQ,2026-01,28,boosting,local_shrink180,5,1.6311841280615083,445
EQ,2026-01,28,boosting,local_scaled_shrink180,6,1.631374410812769,445
EQ,2026-01,29,boosting,global60,0,1.670641441717811,445
EQ,2026-01,29,boosting,global180,1,1.6152718985220111,445
EQ,2026-01,29,boosting,scaled180,2,1.607439821396024,445
EQ,2026-01,29,boosting,local180,3,1.6584600479828837,445
EQ,2026-01,29,boosting,local_scaled180,4,1.6561176244206086,445
EQ,2026-01,29,boosting,local_shrink180,5,1.6311934492947426,445
EQ,2026-01,29,boosting,local_scaled_shrink180,6,1.6225428328953821,445
EQ,2026-01,30,boosting,global60,0,1.9456191212263243,445
EQ,2026-01,30,boosting,global180,1,2.0197162870388317,445
EQ,2026-01,30,boosting,scaled180,2,2.0050184594253326,445
EQ,2026-01,30,boosting,local180,3,2.0397813359283274,445
EQ,2026-01,30,boosting,local_scaled180,4,1.9655127959871617,445
EQ,2026-01,30,boosting,local_shrink180,5,2.001438146654917,445
EQ,2026-01,30,boosting,local_scaled_shrink180,6,1.9626856755723812,445
EQ,2026-01,31,boosting,global60,0,1.966721317657569,445
EQ,2026-01,31,boosting,global180,1,2.0148749428311943,445
EQ,2026-01,31,boosting,scaled180,2,1.9764794975074647,445
EQ,2026-01,31,boosting,local180,3,2.02679905036843,445
EQ,2026-01,31,boosting,local_scaled180,4,1.9404806603660034,445
EQ,2026-01,31,boosting,local_shrink180,5,1.9927833445738856,445
EQ,2026-01,31,boosting,local_scaled_shrink180,6,1.9382211191954393,445
EQ,2026-01,32,boosting,global60,0,2.0481146440217732,445
EQ,2026-01,32,boosting,global180,1,2.1035679620984062,445
EQ,2026-01,32,boosting,scaled180,2,2.0458654564125247,445
EQ,2026-01,32,boosting,local180,3,2.1065462280060374,445
EQ,2026-01,32,boosting,local_scaled180,4,1.9904700825683175,445
EQ,2026-01,32,boosting,local_shrink180,5,2.069830589218173,445
EQ,2026-01,32,boosting,local_scaled_shrink180,6,1.9885959905894468,445
EQ,2026-01,33,boosting,global60,0,1.70930540389673,445
EQ,2026-01,33,boosting,global180,1,1.6899022323621906,445
EQ,2026-01,33,boosting,scaled180,2,1.6921619985243617,445
EQ,2026-01,33,boosting,local180,3,1.7171755835836167,445
EQ,2026-01,33,boosting,local_scaled180,4,1.71954251937131,445
EQ,2026-01,33,boosting,local_shrink180,5,1.6965235775250835,445
EQ,2026-01,33,boosting,local_scaled_shrink180,6,1.699604982792878,445
EQ,2026-01,34,boosting,global60,0,1.7101580809404429,445
EQ,2026-01,34,boosting,global180,1,1.6801095707476064,445
EQ,2026-01,34,boosting,scaled180,2,1.6698957468620776,445
EQ,2026-01,34,boosting,local180,3,1.7133651924211049,445
EQ,2026-01,34,boosting,local_scaled180,4,1.7191063564922873,445
EQ,2026-01,34,boosting,local_shrink180,5,1.688200498780225,445
EQ,2026-01,34,boosting,local_scaled_shrink180,6,1.6840508223210489,445
EQ,2026-01,35,boosting,global60,0,1.7050077438481495,445
EQ,2026-01,35,boosting,global180,1,1.683738814779718,445
EQ,2026-01,35,boosting,scaled180,2,1.6731560752358685,445
EQ,2026-01,35,boosting,local180,3,1.699905297939968,445
EQ,2026-01,35,boosting,local_scaled180,4,1.699288549735615,445
EQ,2026-01,35,boosting,local_shrink180,5,1.6850803723661745,445
EQ,2026-01,35,boosting,local_scaled_shrink180,6,1.6782055471724804,445
EQ,2026-01,36,threshold,global60,0,2.6009852188370632,445
EQ,2026-01,36,threshold,global180,1,2.507341992347149,445
EQ,2026-01,36,threshold,scaled180,2,2.4618090553430307,445
EQ,2026-01,36,threshold,local180,3,2.6124897183315157,445
EQ,2026-01,36,threshold,local_scaled180,4,2.4530649890924794,445
EQ,2026-01,36,threshold,local_shrink180,5,2.536950243323158,445
EQ,2026-01,36,threshold,local_scaled_shrink180,6,2.4268475015468054,445
EQ,2026-01,37,threshold,global60,0,2.4223332933331996,445
EQ,2026-01,37,threshold,global180,1,2.3007598230019086,445
EQ,2026-01,37,threshold,scaled180,2,2.2812207170831624,445
EQ,2026-01,37,threshold,local180,3,2.429907705858588,445
EQ,2026-01,37,threshold,local_scaled180,4,2.2969039428839095,445
EQ,2026-01,37,threshold,local_shrink180,5,2.3435463331055764,445
EQ,2026-01,37,threshold,local_scaled_shrink180,6,2.2632437120189945,445
EQ,2026-01,38,threshold,global60,0,2.026967968729727,445
EQ,2026-01,38,threshold,global180,1,1.9474695710903525,445
EQ,2026-01,38,threshold,scaled180,2,1.9438038487610616,445
EQ,2026-01,38,threshold,local180,3,2.0329867823126095,445
EQ,2026-01,38,threshold,local_scaled180,4,1.9734511448178558,445
EQ,2026-01,38,threshold,local_shrink180,5,1.9735278585930693,445
EQ,2026-01,38,threshold,local_scaled_shrink180,6,1.939443464534952,445
EQ,2026-01,39,threshold,global60,0,2.102948598388969,445
EQ,2026-01,39,threshold,global180,1,1.9722579955745099,445
EQ,2026-01,39,threshold,scaled180,2,1.9417382123818943,445
EQ,2026-01,39,threshold,local180,3,2.068872840445084,445
EQ,2026-01,39,threshold,local_scaled180,4,1.958351371636491,445
EQ,2026-01,39,threshold,local_shrink180,5,2.0029886517983315,445
EQ,2026-01,39,threshold,local_scaled_shrink180,6,1.9387347383740168,445
EQ,2026-01,40,threshold,global60,0,2.0495474305344312,445
EQ,2026-01,40,threshold,global180,1,1.8928798194564054,445
EQ,2026-01,40,threshold,scaled180,2,1.8683243310764124,445
EQ,2026-01,40,threshold,local180,3,2.0021657664747328,445
EQ,2026-01,40,threshold,local_scaled180,4,1.8800831929811868,445
EQ,2026-01,40,threshold,local_shrink180,5,1.9241985378909343,445
EQ,2026-01,40,threshold,local_scaled_shrink180,6,1.8570607481454977,445
EQ,2026-01,41,threshold,global60,0,1.9089323625997223,445
EQ,2026-01,41,threshold,global180,1,1.8618049369828769,445
EQ,2026-01,41,threshold,scaled180,2,1.8766449525503544,445
EQ,2026-01,41,threshold,local180,3,1.9422739194880945,445
EQ,2026-01,41,threshold,local_scaled180,4,1.850227027975569,445
EQ,2026-01,41,threshold,local_shrink180,5,1.879340199557373,445
EQ,2026-01,41,threshold,local_scaled_shrink180,6,1.8379973133724163,445
EQ,2026-01,42,threshold,global60,0,2.6009852188370957,445
EQ,2026-01,42,threshold,global180,1,2.507341992347125,445
EQ,2026-01,42,threshold,scaled180,2,2.461809055343032,445
EQ,2026-01,42,threshold,local180,3,2.6124897183315374,445
EQ,2026-01,42,threshold,local_scaled180,4,2.4530649890924843,445
EQ,2026-01,42,threshold,local_shrink180,5,2.53695024332315,445
EQ,2026-01,42,threshold,local_scaled_shrink180,6,2.426847501546805,445
EQ,2026-01,43,threshold,global60,0,2.5212717648660554,445
EQ,2026-01,43,threshold,global180,1,2.3859838815194188,445
EQ,2026-01,43,threshold,scaled180,2,2.373562636571282,445
EQ,2026-01,43,threshold,local180,3,2.5358678932303764,445
EQ,2026-01,43,threshold,local_scaled180,4,2.398022827679969,445
EQ,2026-01,43,threshold,local_shrink180,5,2.440502752763256,445
EQ,2026-01,43,threshold,local_scaled_shrink180,6,2.365243884382452,445
EQ,2026-01,44,threshold,global60,0,2.361660502391731,445
EQ,2026-01,44,threshold,global180,1,2.2923675613200034,445
EQ,2026-01,44,threshold,scaled180,2,2.292749379970447,445
EQ,2026-01,44,threshold,local180,3,2.360921396748138,445
EQ,2026-01,44,threshold,local_scaled180,4,2.2994941084140583,445
EQ,2026-01,44,threshold,local_shrink180,5,2.3116248139162354,445
EQ,2026-01,44,threshold,local_scaled_shrink180,6,2.2794188852485804,445
EQ,2026-01,45,threshold,global60,0,2.1029485983889513,445
EQ,2026-01,45,threshold,global180,1,1.972257995574499,445
EQ,2026-01,45,threshold,scaled180,2,1.9417382123818796,445
EQ,2026-01,45,threshold,local180,3,2.0688728404450747,445
EQ,2026-01,45,threshold,local_scaled180,4,1.9583513716364853,445
EQ,2026-01,45,threshold,local_shrink180,5,2.0029886517983213,445
