definition,family,rule,sample,n,pinball,below,q_change,too_low,too_high,cost_5,missed_severity_5,cost_10,missed_severity_10,cost_20,missed_severity_20,event_5,alarm_5,tp_5,fp_5,fn_5,event_10,alarm_10,tp_10,fp_10,fn_10,event_20,alarm_20,tp_20,fp_20,fn_20,coverage_abs_error,conditional_abs_error
EQ,historical,local_shrink180,2026-03,105,2.115937672670764,0.11428571428571428,-17.226917965999565,1.6164767800717406,0.49946089259902343,0.06095238095238094,0.0,0.07047619047619046,0.0,0.024761904761904763,0.027634625416174903,41.0,105.0,41.0,64.0,0.0,31.0,105.0,31.0,74.0,0.0,16.0,32.0,15.0,17.0,1.0,0.014285714285714277,0.04857142857142857
EQ,historical,scaled180,full,509,2.4531105779195683,0.10805500982318271,-16.289386486861098,1.7446215647858043,0.7084890131337642,0.06777996070726916,0.0,0.07956777996070727,0.0,0.06306483300589391,0.40429270828829467,164.0,509.0,164.0,345.0,0.0,104.0,509.0,104.0,405.0,0.0,39.0,80.0,11.0,69.0,28.0,0.008055009823182704,0.12868369351669945
EQ,historical,scaled180,2025-12,139,2.525245269945528,0.1223021582733813,-15.148679448588785,1.7055945281085585,0.8196507418369694,0.06546762589928055,0.0,0.07913669064748201,0.0,0.051798561151079135,0.48787914686157613,48.0,139.0,48.0,91.0,0.0,29.0,139.0,29.0,110.0,0.0,8.0,0.0,0.0,0.0,8.0,0.022302158273381292,0.13309352517985612
EQ,historical,scaled180,2026-01,137,1.8103205261519641,0.051094890510948905,-15.575026271211135,1.6718758338766402,0.13844469227532388,0.07445255474452554,0.0,0.08759124087591241,0.0,0.013138686131386862,0.028161535771752223,35.0,137.0,35.0,102.0,0.0,17.0,137.0,17.0,120.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0489051094890511,0.08832116788321168
EQ,historical,scaled180,2026-02,128,2.868017511250993,0.1484375,-14.27127525229794,1.630135564216149,1.237881947034844,0.06874999999999999,0.0,0.07890625,0.0,0.09140625000000001,0.6394045888928586,40.0,128.0,40.0,88.0,0.0,27.0,128.0,27.0,101.0,0.0,13.0,0.0,0.0,0.0,13.0,0.048437499999999994,0.16250000000000003
EQ,historical,scaled180,2026-03,105,2.6905146487208165,0.11428571428571428,-21.19170901912756,2.0307656724582652,0.6597489762625506,0.06095238095238094,0.0,0.07047619047619046,0.0,0.1085714285714286,0.4977892316758757,41.0,105.0,41.0,64.0,0.0,31.0,105.0,31.0,74.0,0.0,16.0,80.0,11.0,69.0,5.0,0.014285714285714277,0.1361904761904762
EQ,linear,global180,full,509,2.0785220644718003,0.10805500982318271,-12.462568901813526,1.3627491307867459,0.7157729336850541,0.061689587426326124,0.15821571065689802,0.0662082514734774,0.18422455524795064,0.04066797642436149,0.2309750465239292,164.0,458.0,162.0,296.0,2.0,104.0,371.0,97.0,274.0,7.0,39.0,56.0,20.0,36.0,19.0,0.008055009823182704,0.0693516699410609
EQ,linear,global180,2025-12,139,2.477802469387974,0.09352517985611511,-11.031782728190228,1.3303295432169333,1.147472926171041,0.061870503597122296,0.5793654440601517,0.05827338129496404,0.5074229980169862,0.041726618705035974,0.3924356540975018,48.0,114.0,46.0,68.0,2.0,29.0,90.0,27.0,63.0,2.0,8.0,26.0,4.0,22.0,4.0,0.006474820143884896,0.04244604316546762
EQ,linear,global180,2026-01,137,1.600611242131276,0.051094890510948905,-13.899690526722354,1.5001246884705808,0.10048655366069498,0.07445255474452554,0.0,0.08613138686131387,0.0011673446630991518,0.01386861313868613,0.028161535771752223,35.0,137.0,35.0,102.0,0.0,17.0,125.0,16.0,109.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0489051094890511,0.08540145985401462
EQ,linear,global180,2026-02,128,2.1745930579634574,0.1328125,-12.917433185630085,1.4389473328872882,0.7356457250761692,0.06484374999999999,0.0,0.05390624999999999,0.0,0.06640625,0.3247394983118162,40.0,123.0,40.0,83.0,0.0,27.0,96.0,27.0,69.0,0.0,13.0,8.0,4.0,4.0,9.0,0.032812499999999994,0.13124999999999998
EQ,linear,global180,2026-03,105,2.0563955807610523,0.17142857142857143,-11.927054494124091,1.1335348584119767,0.9228607223490757,0.04095238095238095,0.0,0.06571428571428571,0.21979595883810668,0.04285714285714286,0.16755196739509215,41.0,84.0,41.0,43.0,0.0,31.0,60.0,27.0,33.0,4.0,16.0,21.0,12.0,9.0,4.0,0.07142857142857142,0.07142857142857142
EQ,linear,global60,full,509,2.187985099820513,0.10609037328094302,-14.488430510865932,1.556022979136334,0.631962120684179,0.06247544204322201,0.15821571065689802,0.07308447937131632,0.20203457507321687,0.043222003929273084,0.21478647559301736,164.0,462.0,162.0,300.0,2.0,104.0,386.0,95.0,291.0,9.0,39.0,109.0,24.0,85.0,15.0,0.006090373280943015,0.06738703339882121
EQ,linear,global60,2025-12,139,2.7544244733491072,0.08633093525179857,-15.711196076778277,1.779138944985971,0.9752855283631365,0.06330935251798561,0.5793654440601517,0.0762589928057554,0.5552840493979184,0.05395683453237411,0.36354876794528773,48.0,116.0,46.0,70.0,2.0,29.0,95.0,25.0,70.0,4.0,8.0,53.0,5.0,48.0,3.0,0.01366906474820144,0.03525179856115108
EQ,linear,global60,2026-01,137,1.689924826663614,0.072992700729927,-12.662921375569201,1.3977468233200312,0.29217800334358307,0.07372262773722628,0.0,0.09197080291970801,0.1097120422447766,0.013138686131386862,0.028161535771752223,35.0,136.0,35.0,101.0,0.0,17.0,113.0,14.0,99.0,3.0,2.0,0.0,0.0,0.0,2.0,0.027007299270073004,0.0781021897810219
EQ,linear,global60,2026-02,128,2.201939631829208,0.1171875,-16.411913284292794,1.7561851991535073,0.4457544326757004,0.06796875,0.0,0.06640625,0.0,0.04687500000000001,0.14856919300690774,40.0,127.0,40.0,87.0,0.0,27.0,112.0,27.0,85.0,0.0,13.0,33.0,9.0,24.0,4.0,0.017187499999999994,0.11562499999999999
EQ,linear,global60,2026-03,105,2.070966094152966,0.1619047619047619,-12.906759490629717,1.2231653594366743,0.8478007347162917,0.039999999999999994,0.0,0.05238095238095238,0.10114824817545078,0.06380952380952382,0.3420766688270154,41.0,83.0,41.0,42.0,0.0,31.0,66.0,29.0,37.0,2.0,16.0,23.0,10.0,13.0,6.0,0.06190476190476191,0.07714285714285714
EQ,linear,local180,full,509,2.014288676077276,0.1100196463654224,-12.74948799582773,1.3821485104085722,0.6321401656687037,0.06542239685658152,0.18655117927519296,0.0581532416502947,0.1982433833543054,0.03418467583497053,0.1280138792398521,164.0,437.0,158.0,279.0,6.0,104.0,300.0,94.0,206.0,10.0,39.0,113.0,29.0,84.0,10.0,0.010019646365422394,0.03595284872298625
EQ,linear,local180,2025-12,139,2.763685007833459,0.09352517985611511,-14.258739828559866,1.649343936094749,1.1143410717387097,0.07482014388489208,0.5793654440601517,0.07769784172661871,0.5233776528752218,0.05971223021582734,0.41451007486962643,48.0,132.0,46.0,86.0,2.0,29.0,107.0,26.0,81.0,3.0,8.0,41.0,3.0,38.0,5.0,0.006474820143884896,0.02517985611510791
EQ,linear,local180,2026-01,137,1.4915027395828262,0.08759124087591241,-11.976464567129614,1.3161235018523894,0.17537923773043676,0.07956204379562043,0.018369025157234972,0.06496350364963505,0.019008441841961404,0.006569343065693431,0.0,35.0,124.0,33.0,91.0,2.0,17.0,86.0,15.0,71.0,2.0,2.0,11.0,2.0,9.0,0.0,0.012408759124087593,0.0343065693430657
EQ,linear,local180,2026-02,128,1.7929684265259707,0.109375,-13.251397241866655,1.430841634804831,0.3621267917211396,0.0625,0.02544295775050695,0.02890625,0.0,0.032031250000000004,0.02415315179769928,40.0,110.0,39.0,71.0,1.0,27.0,64.0,27.0,37.0,0.0,13.0,34.0,11.0,23.0,2.0,0.009374999999999994,0.0921875
EQ,linear,local180,2026-03,105,1.9741417725362975,0.1619047619047619,-11.148286295721947,1.0552203397333084,0.918921432802989,0.0380952380952381,0.0823761760772005,0.05904761904761905,0.2433545890032087,0.03904761904761905,0.04238629234382027,41.0,71.0,40.0,31.0,1.0,31.0,43.0,26.0,17.0,5.0,16.0,27.0,13.0,14.0,3.0,0.06190476190476191,0.06190476190476189
EQ,linear,local_scaled180,full,509,1.9200896452846261,0.10805500982318271,-12.649701894649441,1.363747858223261,0.5563417870613651,0.06385068762278978,0.13638322295547703,0.05795677799607074,0.1982433833543054,0.02789783889980354,0.11978986679867622,164.0,439.0,159.0,280.0,5.0,104.0,299.0,94.0,205.0,10.0,39.0,111.0,32.0,79.0,7.0,0.008055009823182704,0.030058939096267192
EQ,linear,local_scaled180,2025-12,139,2.4810121432081984,0.09352517985611511,-13.668023374348806,1.567912168753228,0.9130999744549708,0.0683453237410072,0.3956568845872351,0.07697841726618705,0.5233776528752218,0.05179856115107914,0.41451007486962643,48.0,133.0,47.0,86.0,1.0,29.0,106.0,26.0,80.0,3.0,8.0,30.0,3.0,27.0,5.0,0.006474820143884896,0.02517985611510791
EQ,linear,local_scaled180,2026-01,137,1.4727234424321385,0.08759124087591241,-11.831815649570094,1.3012271695569637,0.17149627287517463,0.08029197080291971,0.018369025157234972,0.06496350364963505,0.019008441841961404,0.00583941605839416,0.0,35.0,125.0,33.0,92.0,2.0,17.0,86.0,15.0,71.0,2.0,2.0,10.0,2.0,8.0,0.0,0.012408759124087593,0.0343065693430657
EQ,linear,local_scaled180,2026-02,128,1.7057868972180428,0.09375,-13.732771770024454,1.46544718940824,0.24033970780980285,0.0625,0.02544295775050695,0.02890625,0.0,0.02421875,0.0,40.0,110.0,39.0,71.0,1.0,27.0,64.0,27.0,37.0,0.0,13.0,44.0,13.0,31.0,0.0,0.0062500000000000056,0.0765625
EQ,linear,local_scaled180,2026-03,105,2.022486734160216,0.17142857142857143,-11.048471283693793,1.0510714848131664,0.9714152493470497,0.0380952380952381,0.0823761760772005,0.05904761904761905,0.2433545890032087,0.02952380952380953,0.03196325517760112,41.0,71.0,40.0,31.0,1.0,31.0,43.0,26.0,17.0,5.0,16.0,27.0,14.0,13.0,2.0,0.07142857142857142,0.07142857142857142
EQ,linear,local_scaled_shrink180,full,509,1.9674659221872115,0.10412573673870335,-12.769542007754522,1.3792710960929768,0.5881948260942347,0.06424361493123773,0.17520883145867805,0.0618860510805501,0.18902657943951082,0.03084479371316307,0.14826417650355198,164.0,461.0,161.0,300.0,3.0,104.0,339.0,96.0,243.0,8.0,39.0,86.0,28.0,58.0,11.0,0.0041257367387033395,0.05756385068762279
EQ,linear,local_scaled_shrink180,2025-12,139,2.4466233661574344,0.08633093525179857,-12.74243181919964,1.4811700510847263,0.9654533150727079,0.07338129496402877,0.5793654440601517,0.0683453237410072,0.5074229980169862,0.04244604316546763,0.3924356540975018,48.0,130.0,46.0,84.0,2.0,29.0,104.0,27.0,77.0,2.0,8.0,27.0,4.0,23.0,4.0,0.01366906474820144,0.02517985611510791
EQ,linear,local_scaled_shrink180,2026-01,137,1.5003526148001436,0.06569343065693431,-12.737010633428678,1.3854576353410366,0.1148949794591068,0.07445255474452554,0.0,0.07591240875912408,0.019008441841961404,0.00948905109489051,0.00012626768993024255,35.0,137.0,35.0,102.0,0.0,17.0,101.0,15.0,86.0,2.0,2.0,5.0,1.0,4.0,1.0,0.034306569343065696,0.05620437956204379
EQ,linear,local_scaled_shrink180,2026-02,128,1.8999635567939606,0.1015625,-13.969148460127794,1.5061387574751324,0.3938247993188281,0.06328125,0.0,0.04296875,0.0,0.03671875000000001,0.12851601993073147,40.0,121.0,40.0,81.0,0.0,27.0,82.0,27.0,55.0,0.0,13.0,30.0,10.0,20.0,3.0,0.0015624999999999944,0.1
EQ,linear,local_scaled_shrink180,2026-03,105,2.024912980953911,0.18095238095238095,-11.385499041925856,1.0816466077334215,0.9432663732204897,0.04,0.0823761760772005,0.05809523809523811,0.21979595883810668,0.03619047619047619,0.04238629234382027,41.0,73.0,40.0,33.0,1.0,31.0,52.0,27.0,25.0,4.0,16.0,24.0,13.0,11.0,3.0,0.08095238095238094,0.08095238095238094
EQ,linear,local_shrink180,full,509,2.014010522471015,0.10609037328094302,-12.606028448820627,1.3692093358173067,0.6448011866537087,0.06286836935166994,0.17520883145867805,0.06326129666011789,0.19338354805502111,0.033595284872298625,0.17277295214037194,164.0,454.0,161.0,293.0,3.0,104.0,336.0,95.0,241.0,9.0,39.0,80.0,26.0,54.0,13.0,0.006090373280943015,0.0555992141453831
EQ,linear,local_shrink180,2025-12,139,2.5906239038265912,0.08633093525179857,-12.645261278375044,1.4868247561774284,1.1037991476491626,0.07194244604316546,0.5793654440601517,0.07841726618705035,0.5233776528752218,0.039568345323741004,0.3924356540975018,48.0,128.0,46.0,82.0,2.0,29.0,108.0,26.0,82.0,3.0,8.0,23.0,4.0,19.0,4.0,0.01366906474820144,0.02517985611510791
EQ,linear,local_shrink180,2026-01,137,1.509502805996844,0.058394160583941604,-12.938077546925983,1.4044686766754644,0.10503412932137966,0.07372262773722628,0.0,0.07591240875912408,0.019008441841961404,0.004379562043795621,0.0,35.0,136.0,35.0,101.0,0.0,17.0,101.0,15.0,86.0,2.0,2.0,8.0,2.0,6.0,0.0,0.0416058394160584,0.048905109489051087
EQ,linear,local_shrink180,2026-02,128,1.947390027909543,0.109375,-13.08441521374837,1.4312554124125425,0.5161346154970008,0.06093749999999999,0.0,0.0359375,0.0,0.055468750000000004,0.22611184393590186,40.0,118.0,40.0,78.0,0.0,27.0,73.0,27.0,46.0,0.0,13.0,24.0,7.0,17.0,6.0,0.009374999999999994,0.1078125
EQ,linear,local_shrink180,2026-03,105,1.9901602410653476,0.19047619047619047,-11.537670394923019,1.0918667555143098,0.8982934855510379,0.03904761904761905,0.0823761760772005,0.060000000000000005,0.21979595883810668,0.037142857142857144,0.04238629234382027,41.0,72.0,40.0,32.0,1.0,31.0,54.0,27.0,27.0,4.0,16.0,25.0,13.0,12.0,3.0,0.09047619047619046,0.09047619047619047
EQ,linear,scaled180,full,509,2.077574458064457,0.10412573673870335,-12.889382120859601,1.4010675598601585,0.6765068982042982,0.06208251473477407,0.15821571065689802,0.06679764243614932,0.18422455524795064,0.03850687622789784,0.23014134363476949,164.0,460.0,162.0,298.0,2.0,104.0,374.0,97.0,277.0,7.0,39.0,65.0,22.0,43.0,17.0,0.0041257367387033395,0.05795677799607073
EQ,linear,scaled180,2025-12,139,2.4658091238514843,0.07913669064748201,-11.81684026405047,1.399785386890706,1.0660237369607783,0.06402877697841726,0.5793654440601517,0.05827338129496404,0.5074229980169862,0.03669064748201439,0.3924249920828694,48.0,117.0,46.0,71.0,2.0,29.0,90.0,27.0,63.0,2.0,8.0,29.0,5.0,24.0,3.0,0.020863309352517997,0.056834532374100716
EQ,linear,scaled180,2026-01,137,1.5903934251249257,0.06569343065693431,-13.642205617287258,1.4759292649207874,0.11446416020413801,0.07445255474452554,0.0,0.0854014598540146,0.0011673446630991518,0.01386861313868613,0.028161535771752223,35.0,137.0,35.0,102.0,0.0,17.0,124.0,16.0,108.0,1.0,2.0,1.0,0.0,1.0,2.0,0.034306569343065696,0.07372262773722629
EQ,linear,scaled180,2026-02,128,2.155337110220371,0.1171875,-14.205525150231136,1.552950014927074,0.6023870952932971,0.06796875,0.0,0.05859375,0.0,0.05625,0.27679190553209065,40.0,127.0,40.0,87.0,0.0,27.0,102.0,27.0,75.0,0.0,13.0,15.0,6.0,9.0,7.0,0.017187499999999994,0.11562499999999999
EQ,linear,scaled180,2026-03,105,2.104484586563141,0.17142857142857143,-11.722526800157917,1.11993626653523,0.9845483200279114,0.03619047619047619,0.0,0.06380952380952382,0.21979595883810668,0.051428571428571435,0.22197500668324913,41.0,79.0,41.0,38.0,0.0,31.0,58.0,27.0,31.0,4.0,16.0,20.0,11.0,9.0,5.0,0.07142857142857142,0.07142857142857142
EQ,ml_selected,global180,full,509,1.8540960877884087,0.11886051080550099,-11.153697303215253,1.2225080892445626,0.6315879985438465,0.0612475442043222,0.2095616741925117,0.05338899803536346,0.2204204124597296,0.02657170923379175,0.14650360049351283,164.0,393.25,155.75,237.5,8.25,104.0,243.25,90.75,152.5,13.25,39.0,86.75,30.25,56.5,8.75,0.018860510805500982,0.03300589390962672
EQ,ml_selected,global180,2025-12,139,2.1217214846309793,0.10251798561151079,-10.504942971033607,1.2473058665971377,0.8744156180338417,0.06007194244604318,0.6472430636044311,0.0539568345323741,0.5552840493979184,0.03920863309352518,0.3924356540975018,48.0,101.5,45.0,56.5,3.0,29.0,64.0,25.0,39.0,4.0,8.0,22.5,4.0,18.5,4.0,0.002517985611510787,0.01618705035971223
EQ,ml_selected,global180,2026-01,137,1.4391562521637882,0.12773722627737227,-8.88003283568862,1.0322099972807963,0.4069462548829919,0.07627737226277372,0.11037016772912338,0.0572992700729927,0.08277360740714391,0.005839416058394161,0.0,35.0,99.5,31.0,68.5,4.0,17.0,45.5,12.0,33.5,5.0,2.0,10.0,2.0,8.0,0.0,0.027737226277372268,0.048905109489051087
EQ,ml_selected,global180,2026-02,128,1.7699203355436888,0.103515625,-12.699332456340372,1.3788509950092371,0.39106934053445164,0.0599609375,0.012339010500645748,0.0375,0.0,0.015625,0.0,40.0,104.25,38.75,65.5,1.25,27.0,75.0,27.0,48.0,0.0,13.0,33.0,13.0,20.0,0.0,0.0035156249999999944,0.086328125
EQ,ml_selected,global180,2026-03,105,2.14382297928155,0.14761904761904762,-13.094912394876035,1.2473848093317015,0.8964381699498487,0.04476190476190475,0.0,0.0669047619047619,0.2254240272467904,0.05023809523809524,0.19068358792043116,41.0,88.0,41.0,47.0,0.0,31.0,58.75,26.75,32.0,4.25,16.0,21.25,11.25,10.0,4.75,0.047619047619047616,0.06285714285714285
EQ,ml_selected,global60,full,509,1.8621683633449244,0.10216110019646366,-12.224830749005635,1.3197173269213485,0.5424510364235762,0.060707269155206287,0.035149842045600926,0.056286836935167,0.20603560889590097,0.026866404715127704,0.13620679328327992,164.0,423.0,159.0,264.0,5.0,104.0,270.5,92.0,178.5,12.0,39.0,95.75,31.0,64.75,8.0,0.00216110019646365,0.03654223968565815
EQ,ml_selected,global60,2025-12,139,2.176910461076422,0.07553956834532374,-12.664614222964852,1.447195176915494,0.7297152841609277,0.05719424460431655,0.06787761954427934,0.06366906474820144,0.5552840493979184,0.04568345323741008,0.3730210628485054,48.0,117.5,47.0,70.5,1.0,29.0,77.5,25.0,52.5,4.0,8.0,29.0,3.75,25.25,4.25,0.024460431654676262,0.04316546762589928
EQ,ml_selected,global60,2026-01,137,1.3936107203243608,0.1332116788321168,-8.376475715975376,0.9823353033226615,0.41127541700169934,0.0697080291970803,0.056032720185297626,0.054562043795620435,0.08277360740714391,0.0040145985401459855,0.0,35.0,100.5,32.0,68.5,3.0,17.0,41.75,12.0,29.75,5.0,2.0,7.5,2.0,5.5,0.0,0.03321167883211679,0.04927007299270072
EQ,ml_selected,global60,2026-02,128,1.7839725041349799,0.07421875,-13.985422282593266,1.4960042962311269,0.28796820790385325,0.0625,0.006092170462267704,0.0427734375,0.0,0.0171875,0.0,40.0,110.0,39.0,71.0,1.0,27.0,81.75,27.0,54.75,0.0,13.0,35.0,13.0,22.0,0.0,0.025781250000000006,0.06484375
EQ,ml_selected,global60,2026-03,105,2.152190415611706,0.13095238095238096,-14.51758332372561,1.3762619365611783,0.7759284790505272,0.05142857142857142,0.0,0.06523809523809525,0.15569197949451632,0.04357142857142857,0.1664698099547356,41.0,95.0,41.0,54.0,0.0,31.0,69.5,28.0,41.5,3.0,16.0,24.25,12.25,12.0,3.75,0.030952380952380953,0.05095238095238095
EQ,ml_selected,local180,full,509,1.8740471201443119,0.13408644400785855,-11.352076585051105,1.2423573278453792,0.6316897922989324,0.06331041257367387,0.2309091379146995,0.05486247544204322,0.23698795866381725,0.023575638506876228,0.1148367527788357,164.0,388.75,154.25,234.5,9.75,104.0,220.75,87.75,133.0,16.25,39.0,94.0,32.5,61.5,6.5,0.03408644400785854,0.03998035363457761
EQ,ml_selected,local180,2025-12,139,2.19167742500168,0.12050359712230216,-11.04581836700215,1.3029802462713767,0.8886971787303033,0.05863309352517987,0.5916551069256393,0.056654676258992814,0.582830603207775,0.04100719424460433,0.3924356540975018,48.0,104.5,45.5,59.0,2.5,29.0,57.75,24.0,33.75,5.0,8.0,25.0,4.0,21.0,4.0,0.020503597122302153,0.02194244604316546
EQ,ml_selected,local180,2026-01,137,1.443776519515693,0.1386861313868613,-9.055593774157066,1.0484725084781465,0.3953040110375464,0.07846715328467153,0.11037016772912338,0.052554744525547446,0.059825788813259284,0.007116788321167885,0.0,35.0,102.5,31.0,71.5,4.0,17.0,46.5,12.75,33.75,4.25,2.0,11.75,2.0,9.75,0.0,0.038686131386861305,0.05912408759124086
EQ,ml_selected,local180,2026-02,128,1.7532578440822013,0.109375,-13.32437952185711,1.433438981759595,0.31981886232260615,0.054296874999999994,0.001523042615566926,0.040429687500000006,0.002155113690836437,0.0162109375,0.0,40.0,107.0,39.75,67.25,0.25,27.0,71.25,26.25,45.0,0.75,13.0,33.75,13.0,20.75,0.0,0.009374999999999994,0.07265625
EQ,ml_selected,local180,2026-03,105,2.162213665352852,0.1761904761904762,-12.349536218290337,1.182140022046119,0.980073643306733,0.060714285714285714,0.1902574181165306,0.0730952380952381,0.2965850428015111,0.030952380952380957,0.03717477376071069,41.0,74.75,38.0,36.75,3.0,31.0,45.25,24.75,20.5,6.25,16.0,23.5,13.5,10.0,2.5,0.0761904761904762,0.07619047619047617
EQ,ml_selected,local_scaled180,full,509,1.8831574570195584,0.12868369351669942,-11.585129303337224,1.2642431061786545,0.6189143508409038,0.06576620825147346,0.22686983136623465,0.058005893909626724,0.2601843351046785,0.023870333988212183,0.12045013109441183,164.0,406.25,154.75,251.5,9.25,104.0,234.25,87.5,146.75,16.5,39.0,90.5,32.0,58.5,7.0,0.028683693516699416,0.034577603143418456
