model,month,stage,epoch,train_loss_scaled,validation_tail_loss_bp,selected_counts
mlp_tick_20260911,2026-01,validation,2,0.18308960549388897,1.5084553684055755,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-01,validation,3,0.1756777026976905,1.488811276362713,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-01,validation,4,0.17079933644001505,1.532544729971869,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-01,validation,5,0.16803893306578957,1.694161819490245,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-01,validation,6,0.1654515768352308,1.5469278234961474,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-01,validation,7,0.16397927490958217,1.680106538741978,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-01,validation,8,0.16235991668503041,1.6565197320090794,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-01,validation,9,0.15906621482728922,1.6447870555381325,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-01,validation,10,0.15745475409433782,1.6596053871998167,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-01,validation,11,0.15488829271780158,1.6256461856051276,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-01,refit,1,0.1994274906564838,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-01,refit,2,0.19297717137553902,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-01,refit,3,0.18710271002856205,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-01,validation,1,0.1919308376196679,1.4845391963899628,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-01,validation,2,0.1840684510911931,1.721486961089303,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-01,validation,3,0.17715384136276563,1.622115789087274,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-01,validation,4,0.17325738782367547,1.5498631952535515,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-01,validation,5,0.16948649316118033,1.5667109463909838,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-01,validation,6,0.16723026376516864,1.6551405307300495,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-01,validation,7,0.16482322627982934,1.6590321640664225,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-01,validation,8,0.16190906962859664,1.6785511820726877,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-01,validation,9,0.1605075686922364,1.7138636776280156,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260912,2026-01,refit,1,0.19778022185985983,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tcn_hard_shuffled_20260910,2026-01,validation,1,0.1921276643335654,1.4870941185718398,"[128, 0, 2, 61, 73, 69, 111, 126, 168, 751, 1399]"
tcn_hard_shuffled_20260910,2026-01,validation,2,0.1850015154918475,1.6994113581948251,"[0, 0, 0, 110, 20, 140, 25, 248, 60, 920, 1365]"
tcn_hard_shuffled_20260910,2026-01,validation,3,0.17871731948984626,1.4999985596778918,"[0, 0, 1, 107, 45, 141, 79, 206, 114, 871, 1324]"
tcn_hard_shuffled_20260910,2026-01,validation,4,0.17499220420779282,1.5266833791077266,"[0, 2, 1, 97, 67, 134, 91, 167, 159, 876, 1294]"
tcn_hard_shuffled_20260910,2026-01,validation,5,0.17208514732006844,1.5078970132068683,"[0, 3, 1, 87, 72, 134, 100, 174, 187, 959, 1171]"
tcn_hard_shuffled_20260910,2026-01,validation,6,0.17048147027677446,1.4765195531253699,"[0, 0, 1, 81, 82, 113, 106, 160, 172, 1008, 1165]"
tcn_hard_shuffled_20260910,2026-01,validation,7,0.169487140928279,1.5284040887518624,"[0, 1, 0, 82, 68, 115, 95, 182, 167, 1024, 1154]"
tcn_hard_shuffled_20260910,2026-01,validation,8,0.16730364661797922,1.4820096602585935,"[0, 3, 0, 73, 55, 110, 84, 172, 163, 1086, 1142]"
tcn_hard_shuffled_20260910,2026-01,validation,9,0.16701751641949789,1.5197659817435656,"[0, 0, 1, 70, 61, 123, 97, 172, 154, 1070, 1140]"
tcn_hard_shuffled_20260910,2026-01,validation,10,0.16514084118720238,1.5234430830198784,"[0, 1, 1, 71, 56, 129, 101, 164, 172, 1021, 1172]"
tcn_hard_shuffled_20260910,2026-01,validation,11,0.164974752142819,1.4962150631545046,"[0, 2, 0, 56, 57, 123, 95, 170, 165, 1049, 1171]"
tcn_hard_shuffled_20260910,2026-01,validation,12,0.163978932843314,1.4938454844701285,"[0, 1, 1, 56, 47, 106, 94, 171, 183, 1060, 1169]"
tcn_hard_shuffled_20260910,2026-01,validation,13,0.1622086336573075,1.5068680156945928,"[0, 1, 0, 64, 47, 134, 92, 168, 170, 1092, 1120]"
tcn_hard_shuffled_20260910,2026-01,validation,14,0.16186696266203376,1.5160873632360217,"[0, 2, 0, 67, 65, 109, 94, 166, 160, 1064, 1161]"
tcn_hard_shuffled_20260910,2026-01,refit,1,0.2002769763512594,,"[128, 1, 0, 89, 82, 141, 109, 217, 175, 1052, 1563]"
tcn_hard_shuffled_20260910,2026-01,refit,2,0.19325345201642452,,"[0, 2, 0, 170, 47, 217, 71, 276, 149, 957, 1668]"
tcn_hard_shuffled_20260910,2026-01,refit,3,0.18745345735620306,,"[0, 3, 1, 100, 82, 139, 122, 196, 210, 983, 1721]"
tcn_hard_shuffled_20260910,2026-01,refit,4,0.18556591193093522,,"[0, 0, 0, 90, 100, 152, 153, 201, 219, 1077, 1565]"
tcn_hard_shuffled_20260910,2026-01,refit,5,0.1832569053426431,,"[0, 2, 1, 80, 88, 133, 123, 204, 222, 1153, 1551]"
tcn_hard_shuffled_20260910,2026-01,refit,6,0.18158685122945184,,"[0, 0, 0, 96, 93, 160, 125, 208, 206, 1213, 1456]"
tcn_hard_shuffled_20260911,2026-01,validation,1,0.19229553553206108,1.4829366708623,"[128, 0, 0, 71, 55, 104, 86, 186, 125, 980, 1153]"
tcn_hard_shuffled_20260911,2026-01,validation,2,0.18607497041905685,1.7799568883391208,"[0, 1, 0, 63, 32, 95, 68, 156, 94, 960, 1419]"
tcn_hard_shuffled_20260911,2026-01,validation,3,0.17826408151939635,1.536154758331078,"[0, 0, 0, 101, 46, 135, 70, 208, 112, 942, 1274]"
tcn_hard_shuffled_20260911,2026-01,validation,4,0.17451646560777256,1.4571202551590046,"[0, 1, 0, 90, 52, 144, 72, 204, 105, 1055, 1165]"
tcn_hard_shuffled_20260911,2026-01,validation,5,0.1720867269257099,1.5399309746813827,"[0, 0, 1, 88, 57, 139, 70, 238, 142, 1085, 1068]"
tcn_hard_shuffled_20260911,2026-01,validation,6,0.17088898999869329,1.463263972128301,"[0, 0, 0, 97, 58, 130, 94, 189, 145, 1143, 1032]"
tcn_hard_shuffled_20260911,2026-01,validation,7,0.1686248923767967,1.4902722887838495,"[0, 0, 2, 91, 62, 136, 79, 190, 148, 1106, 1074]"
tcn_hard_shuffled_20260911,2026-01,validation,8,0.16802227513611812,1.4807836053790848,"[0, 0, 0, 81, 58, 120, 82, 185, 148, 1118, 1096]"
tcn_hard_shuffled_20260911,2026-01,validation,9,0.16646954896047175,1.5377414767585778,"[0, 0, 0, 65, 65, 123, 81, 177, 139, 1096, 1142]"
tcn_hard_shuffled_20260911,2026-01,validation,10,0.16501680660445933,1.5189848237156205,"[0, 1, 0, 71, 45, 127, 96, 181, 140, 1102, 1125]"
tcn_hard_shuffled_20260911,2026-01,validation,11,0.16345744140425547,1.5125196786165076,"[0, 0, 0, 70, 48, 128, 89, 178, 139, 1101, 1135]"
tcn_hard_shuffled_20260911,2026-01,validation,12,0.16271328381224023,1.5341846263703236,"[0, 0, 0, 77, 49, 119, 88, 171, 134, 1102, 1148]"
tcn_hard_shuffled_20260911,2026-01,refit,1,0.20055828016646163,,"[128, 0, 0, 99, 79, 147, 136, 236, 221, 1230, 1281]"
tcn_hard_shuffled_20260911,2026-01,refit,2,0.19665464672574443,,"[0, 0, 1, 84, 39, 147, 93, 218, 144, 1261, 1570]"
tcn_hard_shuffled_20260911,2026-01,refit,3,0.18893359619511424,,"[0, 1, 0, 126, 55, 208, 82, 292, 121, 1085, 1587]"
tcn_hard_shuffled_20260911,2026-01,refit,4,0.18501574565159795,,"[0, 1, 0, 113, 62, 169, 95, 219, 156, 1244, 1498]"
tcn_hard_shuffled_20260912,2026-01,validation,1,0.19188456208421914,1.4796927350570162,"[128, 0, 0, 82, 38, 117, 84, 201, 133, 797, 1308]"
tcn_hard_shuffled_20260912,2026-01,validation,2,0.18462522249472768,1.8842407566511274,"[0, 1, 0, 107, 32, 181, 48, 259, 93, 717, 1450]"
tcn_hard_shuffled_20260912,2026-01,validation,3,0.1788863901286244,1.5275481290800437,"[0, 0, 0, 102, 20, 151, 41, 261, 67, 842, 1404]"
tcn_hard_shuffled_20260912,2026-01,validation,4,0.17518279105012105,1.6096001458191065,"[0, 2, 0, 101, 22, 135, 48, 223, 95, 940, 1322]"
tcn_hard_shuffled_20260912,2026-01,validation,5,0.17275115599922858,1.4792108586407506,"[0, 1, 2, 103, 32, 125, 49, 207, 109, 947, 1313]"
tcn_hard_shuffled_20260912,2026-01,validation,6,0.17018523779272043,1.6482103809000075,"[0, 1, 2, 102, 33, 146, 60, 179, 127, 1042, 1196]"
tcn_hard_shuffled_20260912,2026-01,validation,7,0.16904714464150639,1.5451794017734684,"[0, 0, 1, 78, 51, 97, 70, 174, 143, 1068, 1206]"
tcn_hard_shuffled_20260912,2026-01,validation,8,0.16763657059035472,1.5524254392752266,"[0, 0, 1, 70, 59, 93, 80, 154, 150, 1064, 1217]"
tcn_hard_shuffled_20260912,2026-01,validation,9,0.16590652381614304,1.5700941920028517,"[0, 0, 0, 64, 59, 106, 88, 164, 170, 1059, 1178]"
tcn_hard_shuffled_20260912,2026-01,validation,10,0.1648696573487279,1.5731908836126347,"[0, 0, 1, 59, 61, 100, 94, 166, 147, 1062, 1198]"
tcn_hard_shuffled_20260912,2026-01,validation,11,0.164668523621361,1.563431734371544,"[0, 0, 2, 60, 63, 82, 99, 154, 155, 1086, 1187]"
tcn_hard_shuffled_20260912,2026-01,validation,12,0.16350170808981,1.5558719218757422,"[0, 0, 1, 56, 61, 93, 91, 155, 164, 1040, 1227]"
tcn_hard_shuffled_20260912,2026-01,validation,13,0.16323075598296696,1.6056261652565569,"[0, 0, 1, 67, 62, 93, 89, 138, 155, 1103, 1180]"
tcn_hard_shuffled_20260912,2026-01,refit,1,0.19950737147928457,,"[128, 0, 0, 72, 44, 131, 76, 235, 131, 1002, 1738]"
tcn_hard_shuffled_20260912,2026-01,refit,2,0.19229804894328956,,"[0, 4, 1, 164, 30, 269, 67, 349, 140, 832, 1701]"
tcn_hard_shuffled_20260912,2026-01,refit,3,0.18614398625448644,,"[0, 0, 2, 115, 41, 176, 91, 260, 138, 1094, 1640]"
tcn_hard_shuffled_20260912,2026-01,refit,4,0.18439635838857688,,"[0, 2, 0, 117, 42, 156, 92, 233, 129, 1200, 1586]"
tcn_hard_shuffled_20260912,2026-01,refit,5,0.1826769922736122,,"[1, 1, 1, 75, 71, 130, 106, 205, 170, 1315, 1482]"
tcn_hard_tick_20260910,2026-01,validation,1,0.19188800363329309,1.4881388991444822,"[128, 0, 0, 85, 138, 108, 81, 78, 331, 545, 1394]"
tcn_hard_tick_20260910,2026-01,validation,2,0.1839455925031382,1.6948009740163328,"[0, 0, 0, 186, 82, 132, 68, 336, 245, 727, 1112]"
tcn_hard_tick_20260910,2026-01,validation,3,0.17751068372145254,1.5287492533589075,"[0, 0, 0, 162, 120, 117, 99, 493, 492, 470, 935]"
tcn_hard_tick_20260910,2026-01,validation,4,0.17365760857708898,1.5245267626690033,"[0, 0, 0, 100, 123, 61, 84, 409, 599, 492, 1020]"
tcn_hard_tick_20260910,2026-01,validation,5,0.17052691258552002,1.5286066391244506,"[0, 1, 0, 100, 125, 50, 53, 474, 609, 516, 960]"
tcn_hard_tick_20260910,2026-01,validation,6,0.16902057360083772,1.5074074034236273,"[0, 1, 1, 108, 133, 101, 123, 375, 486, 652, 908]"
tcn_hard_tick_20260910,2026-01,validation,7,0.16828469151935418,1.5517482501049207,"[0, 1, 0, 75, 61, 125, 168, 471, 450, 695, 842]"
tcn_hard_tick_20260910,2026-01,validation,8,0.16630768689257286,1.5078661212849367,"[0, 2, 1, 39, 40, 173, 174, 457, 528, 671, 803]"
tcn_hard_tick_20260910,2026-01,validation,9,0.1657542627604054,1.5303858315379424,"[0, 5, 1, 36, 58, 211, 224, 451, 473, 702, 727]"
tcn_hard_tick_20260910,2026-01,refit,1,0.1999697207667233,,"[128, 0, 0, 143, 79, 385, 310, 338, 302, 716, 1156]"
tcn_hard_tick_20260911,2026-01,validation,1,0.19211958559266087,1.485160464882586,"[128, 0, 0, 178, 197, 75, 79, 179, 144, 1015, 893]"
tcn_hard_tick_20260911,2026-01,validation,2,0.18488828032961183,1.762714441254662,"[0, 0, 0, 200, 175, 125, 97, 244, 208, 828, 1011]"
tcn_hard_tick_20260911,2026-01,validation,3,0.17708851690107436,1.555766937442944,"[0, 0, 0, 202, 169, 188, 184, 406, 321, 605, 813]"
tcn_hard_tick_20260911,2026-01,validation,4,0.17378164530625964,1.463083957393056,"[0, 0, 0, 154, 131, 162, 154, 458, 409, 580, 840]"
tcn_hard_tick_20260911,2026-01,validation,5,0.17138620756999937,1.484005842982397,"[0, 0, 0, 135, 116, 150, 128, 507, 509, 596, 747]"
tcn_hard_tick_20260911,2026-01,validation,6,0.17081250155401362,1.4722501682452893,"[0, 0, 0, 127, 123, 146, 125, 534, 602, 575, 656]"
tcn_hard_tick_20260911,2026-01,validation,7,0.16797249964399683,1.467699978035951,"[0, 0, 0, 136, 119, 163, 101, 560, 542, 594, 673]"
tcn_hard_tick_20260911,2026-01,validation,8,0.1672896617337277,1.4629285571734707,"[0, 0, 1, 113, 77, 166, 105, 604, 495, 637, 690]"
tcn_hard_tick_20260911,2026-01,validation,9,0.1654301625044392,1.493395145005979,"[0, 0, 0, 85, 59, 192, 132, 547, 457, 673, 743]"
tcn_hard_tick_20260911,2026-01,validation,10,0.1642681744125081,1.4843344628070945,"[0, 1, 0, 70, 42, 227, 126, 553, 404, 732, 733]"
tcn_hard_tick_20260911,2026-01,validation,11,0.16308774503974705,1.4901104417020685,"[0, 1, 0, 96, 44, 220, 115, 522, 343, 745, 802]"
tcn_hard_tick_20260911,2026-01,validation,12,0.1625932803444585,1.517409867918578,"[0, 0, 1, 112, 66, 227, 132, 437, 319, 800, 794]"
tcn_hard_tick_20260911,2026-01,validation,13,0.1617333922029532,1.4916230533739947,"[0, 0, 0, 133, 79, 240, 134, 440, 315, 775, 772]"
tcn_hard_tick_20260911,2026-01,validation,14,0.16118153739834096,1.4815856696404281,"[0, 0, 1, 131, 79, 246, 136, 411, 302, 796, 786]"
tcn_hard_tick_20260911,2026-01,validation,15,0.15969815602593146,1.5038171870227717,"[0, 2, 2, 185, 104, 235, 129, 378, 252, 845, 756]"
tcn_hard_tick_20260911,2026-01,validation,16,0.158553348353695,1.5146740081380565,"[0, 3, 1, 189, 145, 218, 118, 332, 248, 808, 826]"
tcn_hard_tick_20260911,2026-01,refit,1,0.20025107877824894,,"[128, 1, 0, 338, 464, 50, 93, 244, 150, 995, 1094]"
tcn_hard_tick_20260911,2026-01,refit,2,0.19557323121843562,,"[0, 0, 0, 463, 423, 146, 98, 459, 231, 683, 1054]"
tcn_hard_tick_20260911,2026-01,refit,3,0.187921108859692,,"[0, 0, 0, 256, 261, 119, 96, 720, 531, 535, 1039]"
tcn_hard_tick_20260911,2026-01,refit,4,0.18392460403866,,"[0, 0, 0, 165, 222, 95, 83, 699, 786, 536, 971]"
tcn_hard_tick_20260911,2026-01,refit,5,0.18121217923919103,,"[0, 0, 0, 133, 172, 68, 65, 691, 697, 684, 1047]"
tcn_hard_tick_20260911,2026-01,refit,6,0.18051781527758784,,"[0, 0, 0, 80, 96, 114, 69, 683, 553, 848, 1114]"
tcn_hard_tick_20260911,2026-01,refit,7,0.17884090979313094,,"[0, 0, 1, 45, 72, 104, 68, 676, 633, 820, 1138]"
tcn_hard_tick_20260911,2026-01,refit,8,0.1772510261139509,,"[0, 1, 0, 51, 73, 141, 90, 741, 664, 772, 1024]"
tcn_hard_tick_20260912,2026-01,validation,1,0.19175691865487773,1.480530677520136,"[128, 0, 0, 95, 10, 391, 82, 265, 42, 676, 1199]"
tcn_hard_tick_20260912,2026-01,validation,2,0.18358708761240305,1.848903748588515,"[0, 0, 0, 224, 31, 335, 54, 315, 48, 617, 1264]"
tcn_hard_tick_20260912,2026-01,validation,3,0.17757998080795162,1.4992792170164198,"[0, 0, 0, 80, 27, 277, 101, 491, 222, 550, 1140]"
tcn_hard_tick_20260912,2026-01,validation,4,0.1739820624570107,1.597982041563301,"[0, 0, 0, 45, 22, 179, 181, 370, 366, 607, 1118]"
tcn_hard_tick_20260912,2026-01,validation,5,0.17150053708011753,1.4985649816890465,"[0, 0, 0, 31, 22, 174, 190, 473, 460, 556, 982]"
tcn_hard_tick_20260912,2026-01,validation,6,0.16931036552233708,1.6469622160656088,"[0, 0, 0, 25, 24, 142, 224, 523, 515, 611, 824]"
tcn_hard_tick_20260912,2026-01,validation,7,0.1682472264915292,1.5467532313755423,"[0, 0, 0, 20, 15, 141, 234, 525, 516, 676, 761]"
tcn_hard_tick_20260912,2026-01,validation,8,0.16664973772298597,1.5634297307644194,"[0, 0, 0, 20, 12, 124, 236, 485, 506, 699, 806]"
tcn_hard_tick_20260912,2026-01,validation,9,0.16524657668994736,1.5893383995025834,"[0, 0, 0, 15, 14, 108, 183, 561, 489, 702, 816]"
tcn_hard_tick_20260912,2026-01,refit,1,0.19928110357597031,,"[128, 0, 0, 72, 41, 586, 132, 161, 65, 928, 1444]"
gru_clean_20260910,2026-02,validation,1,0.19771556744831306,1.3778321801029914,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260910,2026-02,validation,2,0.1903478393477413,1.3776235275315114,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260910,2026-02,validation,3,0.1875293206597347,1.3787812244834186,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260910,2026-02,validation,4,0.1861447724101263,1.3827473048381695,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260910,2026-02,validation,5,0.18444107859269238,1.381578491977046,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260910,2026-02,validation,6,0.18298778414193329,1.392020688113219,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260910,2026-02,validation,7,0.18215568899925144,1.3921707000926513,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260910,2026-02,validation,8,0.18046828176379703,1.393791667326111,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260910,2026-02,validation,9,0.17977581912827045,1.3904012929117886,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260910,2026-02,validation,10,0.17850872432929105,1.4069043093199338,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260910,2026-02,refit,1,0.20234099660753166,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260910,2026-02,refit,2,0.1947670549827305,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260911,2026-02,validation,1,0.19859028241010843,1.380803252786913,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260911,2026-02,validation,2,0.19182927043419973,1.3722460365726339,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260911,2026-02,validation,3,0.18795612880340265,1.3736156259913712,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260911,2026-02,validation,4,0.18605842302051395,1.3780526927745917,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260911,2026-02,validation,5,0.18460513109699844,1.3800656424138436,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260911,2026-02,validation,6,0.1832331227511792,1.3836769588130406,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260911,2026-02,validation,7,0.18164180850359807,1.387981362803606,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260911,2026-02,validation,8,0.18030699678691747,1.3979707948492301,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260911,2026-02,validation,9,0.17924354703574916,1.399152112282108,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260911,2026-02,validation,10,0.17799617901348674,1.4047918762201612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260911,2026-02,refit,1,0.20327832170007817,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260911,2026-02,refit,2,0.19650325201884686,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260912,2026-02,validation,1,0.19715882514684885,1.376204804499622,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260912,2026-02,validation,2,0.1901205632857485,1.3710317431751433,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260912,2026-02,validation,3,0.18784542319310982,1.3771208695243546,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260912,2026-02,validation,4,0.186246254651298,1.3773530277884065,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260912,2026-02,validation,5,0.18475269773763198,1.3791655327991115,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260912,2026-02,validation,6,0.18337226496058556,1.377701730230286,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260912,2026-02,validation,7,0.18221616503928553,1.3811573963115293,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260912,2026-02,validation,8,0.18108534727159176,1.3830832975925218,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260912,2026-02,validation,9,0.18031522428466476,1.3832877709564702,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260912,2026-02,validation,10,0.17888763548192715,1.389599600788386,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260912,2026-02,refit,1,0.20165167010354873,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260912,2026-02,refit,2,0.19507325465007266,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-02,validation,1,0.1977478098056609,1.3781867030549613,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-02,validation,2,0.19085431720548318,1.3766785806957844,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-02,validation,3,0.1878354703873754,1.3756535645610635,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-02,validation,4,0.18705360870365992,1.3810808420612743,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-02,validation,5,0.1854292760434248,1.3787835992837432,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-02,validation,6,0.18408254775280858,1.3882368992104133,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-02,validation,7,0.18344356464370398,1.3860228505478498,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-02,validation,8,0.1814381149052308,1.3898256975232464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-02,validation,9,0.18119587169891965,1.384310320141739,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-02,validation,10,0.17989142027171706,1.3972018393378758,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-02,validation,11,0.17809950819925477,1.397656004394483,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-02,refit,1,0.20249969515904795,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-02,refit,2,0.19508086149481094,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-02,refit,3,0.1934666309292752,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-02,validation,1,0.19866173716689262,1.3811672498983085,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-02,validation,2,0.19222709573191216,1.3708752921341403,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-02,validation,3,0.18866288883871257,1.3734960032888146,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-02,validation,4,0.18690023047692883,1.3772211191383545,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-02,validation,5,0.18529883211103357,1.38031053221746,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-02,validation,6,0.1845796281738833,1.3792168587332607,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-02,validation,7,0.18330166706012327,1.3820287324804381,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-02,validation,8,0.18180859062667665,1.3894923372436918,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-02,validation,9,0.18080339689649794,1.3866955493762643,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-02,validation,10,0.17939086202620527,1.3980455270806598,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-02,refit,1,0.20340085340875425,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-02,refit,2,0.19701203276580487,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-02,validation,1,0.19723663816541293,1.376416862711614,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
