date,window_days,reference,n_before,n_after,estimate,regime
2026-01-18 00:00:00+00:00,28,XRP,28,28,4.678642623224292,after
2026-01-18 00:00:00+00:00,28,SOL,28,28,4.703736187854872,after
2026-01-19 00:00:00+00:00,28,ETH,28,28,5.183967236051473,after
2026-01-19 00:00:00+00:00,28,XRP,28,28,5.041404003419288,after
2026-01-19 00:00:00+00:00,28,SOL,28,28,5.016615017920337,after
2026-01-20 00:00:00+00:00,28,ETH,28,28,5.427419033748276,after
2026-01-20 00:00:00+00:00,28,XRP,28,28,5.329003570745012,after
2026-01-20 00:00:00+00:00,28,SOL,28,28,5.287623008121702,after
2026-01-21 00:00:00+00:00,28,ETH,28,28,5.555447764679975,after
2026-01-21 00:00:00+00:00,28,XRP,28,28,5.513787140988882,after
2026-01-21 00:00:00+00:00,28,SOL,28,28,5.30143114871704,after
2026-01-22 00:00:00+00:00,28,ETH,28,28,5.833550676843551,after
2026-01-22 00:00:00+00:00,28,XRP,28,28,5.86785926095774,after
2026-01-22 00:00:00+00:00,28,SOL,28,28,5.613803352864291,after
2026-01-23 00:00:00+00:00,28,ETH,28,28,5.879077864828069,after
2026-01-23 00:00:00+00:00,28,XRP,28,28,5.9625159583732525,after
2026-01-23 00:00:00+00:00,28,SOL,28,28,5.705072288801343,after
2026-01-24 00:00:00+00:00,28,ETH,28,28,6.124588787872689,after
2026-01-24 00:00:00+00:00,28,XRP,28,28,6.271389544379584,after
2026-01-24 00:00:00+00:00,28,SOL,28,28,5.890135463400007,after
2026-01-25 00:00:00+00:00,28,ETH,28,28,6.447711188140268,after
2026-01-25 00:00:00+00:00,28,XRP,28,28,6.617171440137536,after
2026-01-25 00:00:00+00:00,28,SOL,28,28,6.250278515801327,after
2026-01-26 00:00:00+00:00,28,ETH,28,28,6.427208439788107,after
2026-01-26 00:00:00+00:00,28,XRP,28,28,6.581060451788499,after
2026-01-26 00:00:00+00:00,28,SOL,28,28,6.213306109200456,after
2026-01-27 00:00:00+00:00,28,ETH,28,28,6.714697961604983,after
2026-01-27 00:00:00+00:00,28,XRP,28,28,6.897018562001307,after
2026-01-27 00:00:00+00:00,28,SOL,28,28,6.4669649076303735,after
2026-01-28 00:00:00+00:00,28,ETH,28,28,7.404744760016708,after
2026-01-28 00:00:00+00:00,28,XRP,28,28,7.640409963193804,after
2026-01-28 00:00:00+00:00,28,SOL,28,28,7.166199617659714,after
2026-01-29 00:00:00+00:00,28,ETH,28,28,7.668080774801275,after
2026-01-29 00:00:00+00:00,28,XRP,28,28,7.982803702266288,after
2026-01-29 00:00:00+00:00,28,SOL,28,28,7.6105103778119165,after
2026-01-30 00:00:00+00:00,28,ETH,28,28,8.174166358376826,after
2026-01-30 00:00:00+00:00,28,XRP,28,28,8.562352337406988,after
2026-01-30 00:00:00+00:00,28,SOL,28,28,8.04447649724099,after
2026-01-31 00:00:00+00:00,28,ETH,28,28,8.215649532219505,after
2026-01-31 00:00:00+00:00,28,XRP,28,28,8.606965675558804,after
2026-01-31 00:00:00+00:00,28,SOL,28,28,7.9945166688863765,after
2026-02-01 00:00:00+00:00,28,ETH,28,28,8.101747138841485,after
2026-02-01 00:00:00+00:00,28,XRP,28,28,8.488501027845867,after
2026-02-01 00:00:00+00:00,28,SOL,28,28,7.913360607469439,after
2026-02-02 00:00:00+00:00,28,ETH,28,28,8.09304947304041,after
2026-02-02 00:00:00+00:00,28,XRP,28,28,8.55301585772429,after
2026-02-02 00:00:00+00:00,28,SOL,28,28,7.90360793775363,after
2026-02-03 00:00:00+00:00,28,ETH,28,28,7.9810391539846215,after
2026-02-03 00:00:00+00:00,28,XRP,28,28,8.316896380056448,after
2026-02-03 00:00:00+00:00,28,SOL,28,28,7.7129662103981715,after
2026-02-04 00:00:00+00:00,28,ETH,28,28,7.9311805069186505,after
2026-02-04 00:00:00+00:00,28,XRP,28,28,8.26733450492263,after
2026-02-04 00:00:00+00:00,28,SOL,28,28,7.652569818368285,after
2026-02-05 00:00:00+00:00,28,ETH,28,28,7.873464432706843,after
2026-02-05 00:00:00+00:00,28,XRP,28,28,8.203506512902127,after
2026-02-05 00:00:00+00:00,28,SOL,28,28,7.68335285347856,after
2026-02-06 00:00:00+00:00,28,ETH,28,28,7.925749361991709,after
2026-02-06 00:00:00+00:00,28,XRP,28,28,8.171082842288406,after
2026-02-06 00:00:00+00:00,28,SOL,28,28,7.63640825555186,after
2026-02-07 00:00:00+00:00,28,ETH,28,28,7.596347533017738,after
2026-02-07 00:00:00+00:00,28,XRP,28,28,7.859045450679261,after
2026-02-07 00:00:00+00:00,28,SOL,28,28,7.273618917436664,after
2026-02-08 00:00:00+00:00,28,ETH,28,28,7.256533540510411,after
2026-02-08 00:00:00+00:00,28,XRP,28,28,7.495217967043246,after
2026-02-08 00:00:00+00:00,28,SOL,28,28,6.88726686104393,after
2026-02-09 00:00:00+00:00,28,ETH,28,28,6.979828207494876,after
2026-02-09 00:00:00+00:00,28,XRP,28,28,7.331591918604957,after
2026-02-09 00:00:00+00:00,28,SOL,28,28,6.52578378315436,after
2026-02-10 00:00:00+00:00,28,ETH,28,28,5.706655727732262,after
2026-02-10 00:00:00+00:00,28,XRP,28,28,6.137884386457809,after
2026-02-10 00:00:00+00:00,28,SOL,28,28,5.390967598195093,after
2026-02-11 00:00:00+00:00,28,ETH,28,28,4.980292272967517,after
2026-02-11 00:00:00+00:00,28,XRP,28,28,5.419714451224269,after
2026-02-11 00:00:00+00:00,28,SOL,28,28,4.742421812971671,after
2026-02-12 00:00:00+00:00,28,ETH,28,28,4.247606950727967,after
2026-02-12 00:00:00+00:00,28,XRP,28,28,4.689307229122679,after
2026-02-12 00:00:00+00:00,28,SOL,28,28,4.1133819311960345,after
2026-02-13 00:00:00+00:00,28,ETH,28,28,3.510030236525065,after
2026-02-13 00:00:00+00:00,28,XRP,28,28,4.0991361529311305,after
2026-02-13 00:00:00+00:00,28,SOL,28,28,3.529843685018612,after
2026-02-14 00:00:00+00:00,28,ETH,28,28,3.805708928006002,after
2026-02-14 00:00:00+00:00,28,XRP,28,28,4.237741669335364,after
2026-02-14 00:00:00+00:00,28,SOL,28,28,3.758512500214376,after
2026-02-15 00:00:00+00:00,28,ETH,28,28,3.0818506414996882,after
2026-02-15 00:00:00+00:00,28,XRP,28,28,3.504562451726585,after
2026-02-15 00:00:00+00:00,28,SOL,28,28,3.074058678243599,after
2026-02-16 00:00:00+00:00,28,ETH,28,28,3.192001032827921,after
2026-02-16 00:00:00+00:00,28,XRP,28,28,3.5514752824778846,after
2026-02-16 00:00:00+00:00,28,SOL,28,28,3.1044242186579716,after
2026-02-17 00:00:00+00:00,28,ETH,28,28,3.1025417022268478,after
2026-02-17 00:00:00+00:00,28,XRP,28,28,3.3017358301413537,after
2026-02-17 00:00:00+00:00,28,SOL,28,28,2.8521885993097413,after
