target,h,model,state,value,days,n,tail_loss,q10_loss,q50_loss,q90_loss,below10,above90,coverage80,width80
mean5,12,hist28,high_downside,1,53,864,1.8034582537080364,1.7724585592348778,4.204074099282189,1.8344579481811947,0.13194444444444445,0.12268518518518519,0.7453703703703703,24.52152457625055
mean5,12,hist28,high_dispersion,0,77,859,1.675441619598355,1.6632621244022134,3.912063324901563,1.687621114794497,0.1280558789289872,0.10244470314318975,0.7694994179278231,24.04944927084291
mean5,12,hist28,high_dispersion,1,78,972,1.7030910276030078,1.642047947576846,3.9206910301433564,1.7641341076291694,0.11008230452674897,0.09876543209876543,0.7911522633744856,24.37394037503212
mean5,12,hist28,low_usdt_volume,0,78,1379,1.6851319686088782,1.6400298545287577,3.9647498183583876,1.7302340826889977,0.12400290065264685,0.09717186366932559,0.7788252356780275,24.218076743503456
mean5,12,hist28,low_usdt_volume,1,73,452,1.7053359410474964,1.6885212400686704,3.769876278481346,1.7221506420263224,0.10176991150442478,0.11061946902654868,0.7876106194690266,24.232785705517703
mean5,12,hist28,negative_basis,0,78,757,1.7418417001508495,1.7243535068654945,3.986652092448678,1.7593298934362045,0.11360634081902246,0.11492734478203434,0.7714663143989432,24.27613204249709
mean5,12,hist28,negative_basis,1,77,1074,1.6536635596377258,1.601002947121989,3.8672983644377426,1.7063241721534625,0.12197392923649907,0.09031657355679702,0.7877094972067039,24.18334731100091
mean5,12,delta28,high_downside,0,59,967,2.160916884959758,2.121667218953232,4.942895587551393,2.2001665509662844,0.09410548086866598,0.09513960703205791,0.8107549120992761,32.07112988332719
mean5,12,delta28,high_downside,1,53,864,2.4964900126020497,2.5381213193733108,5.62116400363227,2.4548587058307896,0.12037037037037036,0.1261574074074074,0.7534722222222222,32.74884523949796
mean5,12,delta28,high_dispersion,0,77,859,2.027631806793394,2.0660596656397634,4.666672178213535,1.9892039479470238,0.08731082654249127,0.08149010477299184,0.8311990686845169,32.172776206729544
mean5,12,delta28,high_dispersion,1,78,972,2.5769941117373785,2.5409915307425495,5.789911863389972,2.612996692732208,0.12345679012345678,0.13477366255144033,0.7417695473251029,32.58371411782196
mean5,12,delta28,low_usdt_volume,0,78,1379,2.340608899302972,2.3441668660539037,5.333859012184522,2.3370509325520405,0.11022480058013052,0.11094996374184192,0.7788252356780275,32.3943986428237
mean5,12,delta28,low_usdt_volume,1,73,452,2.2541467400563246,2.2389002486238536,5.046624235615092,2.2693932314887952,0.09513274336283185,0.10619469026548672,0.7986725663716814,32.380329990375536
mean5,12,delta28,negative_basis,0,78,757,2.420602076449238,2.3372244216445925,5.6798209409179385,2.5039797312538834,0.2404227212681638,0.010568031704095112,0.7490092470277411,32.552926228369465
mean5,12,delta28,negative_basis,1,77,1074,2.2478381999741,2.3047580386232385,4.969125959055493,2.190918361324962,0.012104283054003724,0.17970204841713222,0.8081936685288641,32.27674090244687
