definition,reference,cohort,h,group,outcome,n,outcome_n,days,status,mean,ci_low,ci_high,bootstrap_valid_fraction
PCA,linear,full12,12,reference_only,local_change_krw,124,124,47,adequate,-0.4435483870967742,-1.550765968495759,0.5002252252252251,1.0
PCA,linear,full12,12,reference_only,delta_log_volume,124,124,47,adequate,0.033976725957393115,-0.05886395689922284,0.14846974946231747,1.0
PCA,linear,full12,12,reference_only,delta_local_bp,124,124,47,adequate,-3.0930609688189112,-10.773239930677995,3.4640196910791077,1.0
PCA,linear,full12,12,reference_only,delta_quote_bp,124,124,47,adequate,-0.03020498488611343,-0.6762167293521925,0.4820216687013546,1.0
PCA,linear,full12,12,reference_only,delta_fx_bp,124,124,47,adequate,-2.3625805177843198,-10.617992042766495,6.559656961265145,1.0
PCA,linear,full12,12,reference_only,delta_market_bp,124,124,47,adequate,11.516720049059584,4.154830248994039,19.196680763334932,1.0
PCA,linear,full12,12,reference_only,delta_g_bp,124,124,47,adequate,-0.016897485301769037,-0.1457100093683109,0.14838028023497515,1.0
PCA,linear,full12,12,reference_only,fall10,124,124,47,adequate,0.04838709677419355,0.016260162601626018,0.08065702087286526,1.0
PCA,linear,full12,12,reference_only,local_down,124,124,47,adequate,0.46774193548387094,0.3737012987012987,0.5486315359477124,1.0
PCA,linear,full12,12,neither,e_now,111,111,45,adequate,-14.101652721027136,-18.972814786272355,-10.728496584924232,1.0
PCA,linear,full12,12,neither,delta_e,111,111,45,adequate,7.8832901539044276,5.747818945733758,10.514422483252329,1.0
PCA,linear,full12,12,neither,target,111,111,45,adequate,-6.218362567122706,-10.67769538184199,-1.952086825232722,1.0
PCA,linear,full12,12,neither,local_logreturn_bp,111,111,45,adequate,10.582435735774867,-0.8355277654759851,21.504371522234877,1.0
PCA,linear,full12,12,neither,local_change_krw,111,111,45,adequate,1.5405405405405406,-0.13725947934352006,3.1450512168069418,1.0
PCA,linear,full12,12,neither,delta_log_volume,111,111,45,adequate,-0.12421700626288971,-0.2960332974991397,0.028788774275270414,1.0
PCA,linear,full12,12,neither,delta_local_bp,111,111,45,adequate,10.637054282027156,-0.9318837917893882,21.750994015262645,1.0
PCA,linear,full12,12,neither,delta_quote_bp,111,111,45,adequate,-0.19267024496609342,-0.7581535543425864,0.23754631422366343,1.0
PCA,linear,full12,12,neither,delta_fx_bp,111,111,45,adequate,-3.588934348258589,-14.882374652509677,10.626553848408637,1.0
PCA,linear,full12,12,neither,delta_market_bp,111,111,45,adequate,0.9789604555562558,-10.853488667156105,12.994261203756963,1.0
PCA,linear,full12,12,neither,delta_g_bp,111,111,45,adequate,0.048880009545445795,-0.023463187884400712,0.1363082475432291,1.0
PCA,linear,full12,12,neither,fall10,111,111,45,adequate,0.06306306306306306,0.017086773866434885,0.11512174875484227,1.0
PCA,linear,full12,12,neither,local_down,111,111,45,adequate,0.38738738738738737,0.2833080808080808,0.5,1.0
PCA,linear,common_path,1,both,e_now,122,122,62,adequate,3.0758568993655953,1.3473907591763097,4.844938984439819,1.0
PCA,linear,common_path,1,both,delta_e,122,122,62,adequate,-3.8962713372468363,-5.8930000346944365,-2.1991709257727807,1.0
PCA,linear,common_path,1,both,target,122,122,62,adequate,-0.8204144378812408,-3.0443249649213833,1.2584896669938923,1.0
PCA,linear,common_path,1,both,local_logreturn_bp,122,122,62,adequate,-2.569226975722925,-4.1377650497277205,-1.0820171545712471,1.0
PCA,linear,common_path,1,both,local_change_krw,122,122,62,adequate,-0.3770491803278688,-0.6084510178117047,-0.15823642455898299,1.0
PCA,linear,common_path,1,both,delta_log_volume,122,122,62,adequate,-0.06802616773430424,-0.1287336488641047,0.0022307607863083717,1.0
PCA,linear,common_path,1,both,delta_local_bp,122,122,62,adequate,-2.5869282860544676,-4.178417207872917,-1.088729267816844,1.0
PCA,linear,common_path,1,both,delta_quote_bp,122,122,62,adequate,0.18158133545984528,0.07105716206034772,0.30685124883417325,1.0
PCA,linear,common_path,1,both,delta_fx_bp,122,122,62,adequate,1.6416292687916967,-0.26943066040987673,3.717484191131184,1.0
PCA,linear,common_path,1,both,delta_market_bp,122,122,62,adequate,-3.1222074858041937,-5.934228318097155,-0.7095790683117603,1.0
PCA,linear,common_path,1,both,delta_g_bp,122,122,62,adequate,-0.010346169639520956,-0.03689201653050143,0.014126033155538878,1.0
PCA,linear,common_path,1,both,fall10,122,122,62,adequate,0.29508196721311475,0.22374443738080102,0.3739673913043478,1.0
PCA,linear,common_path,1,both,local_down,122,122,62,adequate,0.45901639344262296,0.3796262503379292,0.5371962501541877,1.0
PCA,linear,common_path,1,ml_only,e_now,6,6,5,limited,-3.8578372818132984,-13.355204914903744,1.4428839981371042,0.9989994997498749
PCA,linear,common_path,1,ml_only,delta_e,6,6,5,limited,6.891087199906983,-0.1480093983022565,17.669908325688517,0.9989994997498749
PCA,linear,common_path,1,ml_only,target,6,6,5,limited,3.0332499180936843,-5.513463588541334,11.232109262657097,0.9989994997498749
PCA,linear,common_path,1,ml_only,local_logreturn_bp,6,6,5,limited,-5.656335858327466,-14.948021599517256,6.776556044036564,0.9989994997498749
PCA,linear,common_path,1,ml_only,local_change_krw,6,6,5,limited,-0.8333333333333334,-2.205,1.0,0.9989994997498749
PCA,linear,common_path,1,ml_only,delta_log_volume,6,6,5,limited,-0.1818514183240998,-0.49111735210104346,0.044608252850381835,0.9989994997498749
PCA,linear,common_path,1,ml_only,delta_local_bp,6,6,5,limited,-5.630917508099341,-14.819933193221312,6.723919498206144,0.9989994997498749
PCA,linear,common_path,1,ml_only,delta_quote_bp,6,6,5,limited,-0.4976303542206992,-0.9976953805473473,-0.12594799157011088,0.9989994997498749
PCA,linear,common_path,1,ml_only,delta_fx_bp,6,6,5,limited,0.5345858660004043,-11.03033631002586,11.90870228431524,0.9989994997498749
PCA,linear,common_path,1,ml_only,delta_market_bp,6,6,5,limited,12.45644556694048,2.194819913018251,25.73530500999938,0.9989994997498749
PCA,linear,common_path,1,ml_only,delta_g_bp,6,6,5,limited,0.028603629285811075,-0.07111709778848908,0.1213694367516778,0.9989994997498749
PCA,linear,common_path,1,ml_only,fall10,6,6,5,limited,0.0,0.0,0.0,0.9989994997498749
PCA,linear,common_path,1,ml_only,local_down,6,6,5,limited,0.6666666666666666,0.0,1.0,0.9989994997498749
PCA,linear,common_path,1,reference_only,e_now,58,58,37,adequate,-6.89300050480429,-8.145780793227308,-5.611812922825595,1.0
PCA,linear,common_path,1,reference_only,delta_e,58,58,37,adequate,2.737817107948092,1.1735536563931448,4.733325821044851,1.0
PCA,linear,common_path,1,reference_only,target,58,58,37,adequate,-4.155183396856197,-6.157529357449692,-1.9631600735645893,1.0
PCA,linear,common_path,1,reference_only,local_logreturn_bp,58,58,37,adequate,1.6587265891619867,-1.0360433106900284,4.405296959286865,1.0
PCA,linear,common_path,1,reference_only,local_change_krw,58,58,37,adequate,0.2413793103448276,-0.15559027777777779,0.6482407407407407,1.0
PCA,linear,common_path,1,reference_only,delta_log_volume,58,58,37,adequate,-0.04649266792184764,-0.1315066063586378,0.05070958190429381,1.0
PCA,linear,common_path,1,reference_only,delta_local_bp,58,58,37,adequate,1.674575245540954,-1.0430315106569137,4.45417467109586,1.0
PCA,linear,common_path,1,reference_only,delta_quote_bp,58,58,37,adequate,0.17368199425448666,-0.019450197260072594,0.34138760260407036,1.0
PCA,linear,common_path,1,reference_only,delta_fx_bp,58,58,37,adequate,-0.666584846606044,-3.2756754606970278,1.4595997328213084,1.0
PCA,linear,common_path,1,reference_only,delta_market_bp,58,58,37,adequate,1.5927965551609744,-1.2619045146206382,5.526154297685477,1.0
PCA,linear,common_path,1,reference_only,delta_g_bp,58,58,37,adequate,-0.03665184040265171,-0.06980793341285733,0.0021791243400555316,1.0
PCA,linear,common_path,1,reference_only,fall10,58,58,37,adequate,0.034482758620689655,0.0,0.07142857142857142,1.0
PCA,linear,common_path,1,reference_only,local_down,58,58,37,adequate,0.27586206896551724,0.17543859649122806,0.3898305084745763,1.0
PCA,linear,common_path,1,neither,e_now,53,53,32,adequate,-13.345643944135821,-17.098199618208184,-10.534892790404855,1.0
PCA,linear,common_path,1,neither,delta_e,53,53,32,adequate,6.384541368960019,4.367212357808622,8.73257053218923,1.0
PCA,linear,common_path,1,neither,target,53,53,32,adequate,-6.961102575175805,-11.77515119898174,-3.0520426144354893,1.0
PCA,linear,common_path,1,neither,local_logreturn_bp,53,53,32,adequate,-0.5242609884942141,-4.036738403892164,3.175032935186782,1.0
PCA,linear,common_path,1,neither,local_change_krw,53,53,32,adequate,-0.07547169811320754,-0.591632847935068,0.4644047619047618,1.0
PCA,linear,common_path,1,neither,delta_log_volume,53,53,32,adequate,0.00033348381798234877,-0.12112561250933039,0.1365210527251077,1.0
PCA,linear,common_path,1,neither,delta_local_bp,53,53,32,adequate,-0.5624885507675194,-4.105219063188923,3.151821034342864,1.0
PCA,linear,common_path,1,neither,delta_quote_bp,53,53,32,adequate,0.09402501934182231,-0.09581266452984297,0.27225436633954003,1.0
PCA,linear,common_path,1,neither,delta_fx_bp,53,53,32,adequate,0.4089504544871752,-3.434728877392283,4.160756461498552,1.0
PCA,linear,common_path,1,neither,delta_market_bp,53,53,32,adequate,6.431626932616691,3.384395060085162,10.02004425766382,1.0
PCA,linear,common_path,1,neither,delta_g_bp,53,53,32,adequate,0.012427513280874105,-0.014932839629381425,0.042184764968410865,1.0
PCA,linear,common_path,1,neither,fall10,53,53,32,adequate,0.05660377358490566,0.0,0.13563174114021567,1.0
PCA,linear,common_path,1,neither,local_down,53,53,32,adequate,0.33962264150943394,0.2222222222222222,0.45655279503105584,1.0
PCA,linear,common_path,6,both,e_now,122,122,62,adequate,3.0758568993655953,1.3473907591763097,4.844938984439819,1.0
PCA,linear,common_path,6,both,delta_e,122,122,62,adequate,-1.9873507651166247,-3.839714343285778,-0.2937470409563071,1.0
PCA,linear,common_path,6,both,target,122,122,62,adequate,1.0885061342489704,-0.28438208440886725,2.4335601782240186,1.0
PCA,linear,common_path,6,both,local_logreturn_bp,122,122,62,adequate,-1.5253179017423726,-6.539333287309166,2.908436510645886,1.0
PCA,linear,common_path,6,both,local_change_krw,122,122,62,adequate,-0.22950819672131148,-0.9685148514851485,0.42117117117117103,1.0
PCA,linear,common_path,6,both,delta_log_volume,122,122,62,adequate,-0.2223494021405257,-0.3614530990483417,-0.05311592087958512,1.0
PCA,linear,common_path,6,both,delta_local_bp,122,122,62,adequate,-1.5792483916896485,-6.611376970586521,2.868417318337628,1.0
PCA,linear,common_path,6,both,delta_quote_bp,122,122,62,adequate,0.15708025006250637,-0.12248958824407234,0.43838407388781614,1.0
PCA,linear,common_path,6,both,delta_fx_bp,122,122,62,adequate,3.5907279227217415,-2.5993871177986825,9.534902006618879,1.0
PCA,linear,common_path,6,both,delta_market_bp,122,122,62,adequate,-4.14071188638379,-8.01251252580578,0.15322421956990273,1.0
PCA,linear,common_path,6,both,delta_g_bp,122,122,62,adequate,-0.015198659827641839,-0.07126088828537952,0.044238008556504324,1.0
PCA,linear,common_path,6,both,fall10,122,122,62,adequate,0.20491803278688525,0.14953271028037382,0.2672721674876847,1.0
PCA,linear,common_path,6,both,local_down,122,122,62,adequate,0.45081967213114754,0.36287400654511454,0.5483870967741935,1.0
PCA,linear,common_path,6,ml_only,e_now,6,6,5,limited,-3.8578372818132984,-13.355204914903744,1.4428839981371042,0.9989994997498749
PCA,linear,common_path,6,ml_only,delta_e,6,6,5,limited,2.2227809000993344,-6.28986508111998,16.181506921549484,0.9989994997498749
PCA,linear,common_path,6,ml_only,target,6,6,5,limited,-1.6350563817139632,-6.579869346755936,7.623029490777381,0.9989994997498749
PCA,linear,common_path,6,ml_only,local_logreturn_bp,6,6,5,limited,1.1724821107382446,-8.460471027039652,20.438388386294037,0.9989994997498749
PCA,linear,common_path,6,ml_only,local_change_krw,6,6,5,limited,0.16666666666666666,-1.25,3.0,0.9989994997498749
PCA,linear,common_path,6,ml_only,delta_log_volume,6,6,5,limited,-0.4261485371671734,-0.6433060006730567,-0.11938446143634884,0.9989994997498749
PCA,linear,common_path,6,ml_only,delta_local_bp,6,6,5,limited,1.120114132246404,-8.443154314849384,20.246651026437977,0.9989994997498749
PCA,linear,common_path,6,ml_only,delta_quote_bp,6,6,5,limited,-0.1637110719827095,-0.6629087314318788,0.5032298811996897,0.9989994997498749
PCA,linear,common_path,6,ml_only,delta_fx_bp,6,6,5,limited,0.5820039331384796,-64.10180500670967,34.10574251291572,0.9989994997498749
PCA,linear,common_path,6,ml_only,delta_market_bp,6,6,5,limited,0.6891647143132497,-33.698825746048215,54.79552192376017,0.9989994997498749
PCA,linear,common_path,6,ml_only,delta_g_bp,6,6,5,limited,-0.004790807616599363,-0.14825864950524525,0.08546395013273488,0.9989994997498749
PCA,linear,common_path,6,ml_only,fall10,6,6,5,limited,0.16666666666666666,0.0,0.3333333333333333,0.9989994997498749
PCA,linear,common_path,6,ml_only,local_down,6,6,5,limited,0.5,0.0,0.8333333333333334,0.9989994997498749
PCA,linear,common_path,6,reference_only,e_now,58,58,37,adequate,-6.89300050480429,-8.145780793227308,-5.611812922825595,1.0
PCA,linear,common_path,6,reference_only,delta_e,58,58,37,adequate,4.603936209936589,2.6884353241386707,6.913696182098048,1.0
PCA,linear,common_path,6,reference_only,target,58,58,37,adequate,-2.289064294867701,-4.042724781180773,-0.09244990156593128,1.0
PCA,linear,common_path,6,reference_only,local_logreturn_bp,58,58,37,adequate,6.354848492565948,1.141859043483712,11.459846986928651,1.0
PCA,linear,common_path,6,reference_only,local_change_krw,58,58,37,adequate,0.9310344827586207,0.1636178107606679,1.6790178571428567,1.0
PCA,linear,common_path,6,reference_only,delta_log_volume,58,58,37,adequate,-0.2242544277717285,-0.4004037996308871,-0.027010863291629984,1.0
PCA,linear,common_path,6,reference_only,delta_local_bp,58,58,37,adequate,6.396000115953714,1.1365355545591673,11.552941360802702,1.0
PCA,linear,common_path,6,reference_only,delta_quote_bp,58,58,37,adequate,0.1385424251327484,-0.28172216795923755,0.49534086471521926,1.0
PCA,linear,common_path,6,reference_only,delta_fx_bp,58,58,37,adequate,-1.360170864370638,-6.410965794137191,3.2947372840069344,1.0
PCA,linear,common_path,6,reference_only,delta_market_bp,58,58,37,adequate,-0.5510688762002071,-5.548117631140614,5.575170547305707,1.0
PCA,linear,common_path,6,reference_only,delta_g_bp,58,58,37,adequate,-0.019366590579305787,-0.11690919711769339,0.08634885410193839,1.0
PCA,linear,common_path,6,reference_only,fall10,58,58,37,adequate,0.05172413793103448,0.0,0.10416666666666667,1.0
PCA,linear,common_path,6,reference_only,local_down,58,58,37,adequate,0.3275862068965517,0.22807017543859648,0.4444444444444444,1.0
PCA,linear,common_path,6,neither,e_now,53,53,32,adequate,-13.345643944135821,-17.098199618208184,-10.534892790404855,1.0
PCA,linear,common_path,6,neither,delta_e,53,53,32,adequate,8.23958008887318,5.199851281724327,11.293353088689843,1.0
PCA,linear,common_path,6,neither,target,53,53,32,adequate,-5.106063855262644,-10.267578319114003,-1.0288974770284007,1.0
PCA,linear,common_path,6,neither,local_logreturn_bp,53,53,32,adequate,10.090183045763949,2.801084678630661,17.098384810307927,1.0
PCA,linear,common_path,6,neither,local_change_krw,53,53,32,adequate,1.471698113207547,0.4036538461538462,2.4916666666666663,1.0
PCA,linear,common_path,6,neither,delta_log_volume,53,53,32,adequate,-0.40635047645508965,-0.5619298486540347,-0.23694533225988446,1.0
PCA,linear,common_path,6,neither,delta_local_bp,53,53,32,adequate,10.154258114897983,2.7828828113241024,17.215816992566513,1.0
PCA,linear,common_path,6,neither,delta_quote_bp,53,53,32,adequate,0.1884793783819846,-0.29553768533914976,0.6012589485427383,1.0
PCA,linear,common_path,6,neither,delta_fx_bp,53,53,32,adequate,-11.125347529487724,-23.544880440392905,3.2601696572257417,1.0
PCA,linear,common_path,6,neither,delta_market_bp,53,53,32,adequate,8.996448505462793,-0.4554740646719744,17.69785743748465,1.0
PCA,linear,common_path,6,neither,delta_g_bp,53,53,32,adequate,0.025741619618760633,-0.040687725224702265,0.10197666997830626,1.0
PCA,linear,common_path,6,neither,fall10,53,53,32,adequate,0.03773584905660377,0.0,0.08,1.0
PCA,linear,common_path,6,neither,local_down,53,53,32,adequate,0.2641509433962264,0.16071428571428573,0.39473684210526316,1.0
PCA,linear,common_path,12,both,e_now,122,122,62,adequate,3.0758568993655953,1.3473907591763097,4.844938984439819,1.0
PCA,linear,common_path,12,both,delta_e,122,122,62,adequate,-3.9779039527148803,-6.369749702125329,-1.7310159560637604,1.0
PCA,linear,common_path,12,both,target,122,122,62,adequate,-0.902047053349285,-2.9828927748266,1.020793951983055,1.0
PCA,linear,common_path,12,both,local_logreturn_bp,122,122,62,adequate,1.523886924606908,-8.06421247258142,10.962422385383787,1.0
PCA,linear,common_path,12,both,local_change_krw,122,122,62,adequate,0.22131147540983606,-1.1859471688069732,1.606837606837607,1.0
PCA,linear,common_path,12,both,delta_log_volume,122,122,62,adequate,-0.060954842487893665,-0.25437121116256306,0.13480074807811843,1.0
PCA,linear,common_path,12,both,delta_local_bp,122,122,62,adequate,1.530267886811281,-8.0461638425486,10.951302628736427,1.0
PCA,linear,common_path,12,both,delta_quote_bp,122,122,62,adequate,-0.7265020046186619,-1.276328982892778,-0.2638193921905875,1.0
PCA,linear,common_path,12,both,delta_fx_bp,122,122,62,adequate,1.7400950995391675,-9.53992407112901,13.705510271178573,1.0
PCA,linear,common_path,12,both,delta_market_bp,122,122,62,adequate,-6.619515870515504,-15.722466986124955,2.834959395305517,1.0
PCA,linear,common_path,12,both,delta_g_bp,122,122,62,adequate,0.09775093606939939,0.016973559982275864,0.19484993539656384,1.0
PCA,linear,common_path,12,both,fall10,122,122,62,adequate,0.26229508196721313,0.19378594648662167,0.3368152524167561,1.0
PCA,linear,common_path,12,both,local_down,122,122,62,adequate,0.4016393442622951,0.28682669789227166,0.5271531465543552,1.0
PCA,linear,common_path,12,ml_only,e_now,6,6,5,limited,-3.8578372818132984,-13.355204914903744,1.4428839981371042,0.9989994997498749
PCA,linear,common_path,12,ml_only,delta_e,6,6,5,limited,-0.9375462372974775,-9.768176154965563,10.68129577540236,0.9989994997498749
PCA,linear,common_path,12,ml_only,target,6,6,5,limited,-4.795383519110776,-11.733662829424071,4.407582224937174,0.9989994997498749
PCA,linear,common_path,12,ml_only,local_logreturn_bp,6,6,5,limited,10.26031563522784,-28.181063948397767,51.06562262847906,0.9989994997498749
PCA,linear,common_path,12,ml_only,local_change_krw,6,6,5,limited,1.5,-4.166666666666667,7.5,0.9989994997498749
PCA,linear,common_path,12,ml_only,delta_log_volume,6,6,5,limited,-0.16767684892567894,-0.7404598775829717,0.47987055482697516,0.9989994997498749
PCA,linear,common_path,12,ml_only,delta_local_bp,6,6,5,limited,10.214098409877552,-27.941954147225758,50.83059836204845,0.9989994997498749
PCA,linear,common_path,12,ml_only,delta_quote_bp,6,6,5,limited,-0.49477682750782287,-1.9800660207768548,0.4968946317345053,0.9989994997498749
PCA,linear,common_path,12,ml_only,delta_fx_bp,6,6,5,limited,6.509127281453679,-48.8809371276594,39.60572181664969,0.9989994997498749
PCA,linear,common_path,12,ml_only,delta_market_bp,6,6,5,limited,-17.14228940185666,-41.716968822942356,13.705181216783576,0.9989994997498749
PCA,linear,common_path,12,ml_only,delta_g_bp,6,6,5,limited,-0.02370569926282969,-0.23705699262829694,0.14223419557697817,0.9989994997498749
PCA,linear,common_path,12,ml_only,fall10,6,6,5,limited,0.3333333333333333,0.0,0.6666666666666666,0.9989994997498749
PCA,linear,common_path,12,ml_only,local_down,6,6,5,limited,0.3333333333333333,0.0,0.8,0.9989994997498749
PCA,linear,common_path,12,reference_only,e_now,58,58,37,adequate,-6.89300050480429,-8.145780793227308,-5.611812922825595,1.0
PCA,linear,common_path,12,reference_only,delta_e,58,58,37,adequate,4.0811604730430515,1.2193907358893903,7.361839614063661,1.0
PCA,linear,common_path,12,reference_only,target,58,58,37,adequate,-2.8118400317612364,-5.249249377672071,-0.049790489711510406,1.0
PCA,linear,common_path,12,reference_only,local_logreturn_bp,58,58,37,adequate,6.446846121189339,-2.750476059749392,15.053295897453946,1.0
PCA,linear,common_path,12,reference_only,local_change_krw,58,58,37,adequate,0.9482758620689655,-0.4077917540181691,2.210606060606061,1.0
PCA,linear,common_path,12,reference_only,delta_log_volume,58,58,37,adequate,-0.041758574758668385,-0.22426493669008127,0.13105950932546623,1.0
PCA,linear,common_path,12,reference_only,delta_local_bp,58,58,37,adequate,6.491380154116939,-2.7641432613678654,15.183048968711654,1.0
PCA,linear,common_path,12,reference_only,delta_quote_bp,58,58,37,adequate,-0.6780074291027914,-1.4493110382475405,-0.11407084387004636,1.0
PCA,linear,common_path,12,reference_only,delta_fx_bp,58,58,37,adequate,4.186923392578658,-4.5470135604621795,13.196598475321123,1.0
PCA,linear,common_path,12,reference_only,delta_market_bp,58,58,37,adequate,-6.0945975321624,-17.33432035685104,5.492383343753447,1.0
PCA,linear,common_path,12,reference_only,delta_g_bp,58,58,37,adequate,0.17546188761220086,0.022335186386512683,0.35516527088177013,1.0
PCA,linear,common_path,12,reference_only,fall10,58,58,37,adequate,0.06896551724137931,0.01818181818181818,0.12,1.0
PCA,linear,common_path,12,reference_only,local_down,58,58,37,adequate,0.3275862068965517,0.19607843137254902,0.4655747126436781,1.0
PCA,linear,common_path,12,neither,e_now,53,53,32,adequate,-13.345643944135821,-17.098199618208184,-10.534892790404855,1.0
PCA,linear,common_path,12,neither,delta_e,53,53,32,adequate,6.444704570556061,2.5388904696564145,10.470913088069654,1.0
PCA,linear,common_path,12,neither,target,53,53,32,adequate,-6.900939373579762,-13.397766391457619,-1.3875435204873952,1.0
PCA,linear,common_path,12,neither,local_logreturn_bp,53,53,32,adequate,22.86875732466544,6.2664025415345765,37.873470797340474,1.0
PCA,linear,common_path,12,neither,local_change_krw,53,53,32,adequate,3.339622641509434,0.9045238095238095,5.529607843137255,1.0
PCA,linear,common_path,12,neither,delta_log_volume,53,53,32,adequate,-0.16653722149839065,-0.46173547538234716,0.10137871656401816,1.0
PCA,linear,common_path,12,neither,delta_local_bp,53,53,32,adequate,23.006396502519678,6.242248200606725,38.26489682259231,1.0
PCA,linear,common_path,12,neither,delta_quote_bp,53,53,32,adequate,-0.5548015250888858,-1.268808524595328,0.07289138668282541,1.0
PCA,linear,common_path,12,neither,delta_fx_bp,53,53,32,adequate,-12.505291730272324,-32.15476066631985,8.783736239960742,1.0
PCA,linear,common_path,12,neither,delta_market_bp,53,53,32,adequate,-3.6429367687880077,-18.06460070004949,11.001422444985021,1.0
PCA,linear,common_path,12,neither,delta_g_bp,53,53,32,adequate,0.14133809218517188,0.05928386443317987,0.23451911893027633,1.0
PCA,linear,common_path,12,neither,fall10,53,53,32,adequate,0.07547169811320754,0.0,0.1836734693877551,1.0
PCA,linear,common_path,12,neither,local_down,53,53,32,adequate,0.2641509433962264,0.125,0.43757621951219505,1.0
PCA,threshold,full12,12,both,e_now,244,244,65,adequate,4.437162090642682,2.8964729822509137,6.017629788637727,1.0
PCA,threshold,full12,12,both,delta_e,244,244,65,adequate,-6.056395880148692,-7.273632224496143,-4.999546153150455,1.0
PCA,threshold,full12,12,both,target,244,244,65,adequate,-1.6192337895060114,-3.0581400702940593,-0.31509213829039806,1.0
PCA,threshold,full12,12,both,local_logreturn_bp,244,244,65,adequate,-3.9215371908609593,-10.010882690667799,2.470801839362601,1.0
PCA,threshold,full12,12,both,local_change_krw,244,244,65,adequate,-0.5737704918032787,-1.4653362708719853,0.3631692451945615,1.0
PCA,threshold,full12,12,both,delta_log_volume,244,244,65,adequate,0.052873293322811696,-0.03397514303297355,0.1275748025302016,1.0
PCA,threshold,full12,12,both,delta_local_bp,244,244,65,adequate,-3.9697787611587803,-10.05049407032643,2.4064068635933973,1.0
PCA,threshold,full12,12,both,delta_quote_bp,244,244,65,adequate,-0.13030279832114997,-0.4377850910821894,0.18252745824799063,1.0
PCA,threshold,full12,12,both,delta_fx_bp,244,244,65,adequate,1.2999437448124362,-5.157246762123168,8.911750559840307,1.0
PCA,threshold,full12,12,both,delta_market_bp,244,244,65,adequate,-3.2416118150103377,-9.496825324230961,2.6510601426614886,1.0
PCA,threshold,full12,12,both,delta_g_bp,244,244,65,adequate,-0.014646250470915629,-0.06790351212513578,0.04362937630083062,1.0
PCA,threshold,full12,12,both,fall10,244,244,65,adequate,0.3524590163934426,0.2965567417373501,0.40929270333187834,1.0
PCA,threshold,full12,12,both,local_down,244,244,65,adequate,0.4713114754098361,0.3866632302405498,0.5555923473142016,1.0
PCA,threshold,full12,12,ml_only,e_now,30,30,22,adequate,-3.2207050787783107,-6.710925241969786,-0.6475996033364045,1.0
PCA,threshold,full12,12,ml_only,delta_e,30,30,22,adequate,1.5076618901146013,-1.1341759067674329,4.637141708364266,1.0
PCA,threshold,full12,12,ml_only,target,30,30,22,adequate,-1.7130431886637096,-4.225217793129968,0.6820267320486797,1.0
PCA,threshold,full12,12,ml_only,local_logreturn_bp,30,30,22,adequate,5.059551704579676,-7.104005775352097,18.05666154878376,1.0
PCA,threshold,full12,12,ml_only,local_change_krw,30,30,22,adequate,0.7333333333333333,-1.050625,2.6454032258064513,1.0
PCA,threshold,full12,12,ml_only,delta_log_volume,30,30,22,adequate,0.03741991124331398,-0.24162416045581736,0.2635414729176144,1.0
PCA,threshold,full12,12,ml_only,delta_local_bp,30,30,22,adequate,4.995764536266878,-7.209217274172255,17.90533743596664,1.0
PCA,threshold,full12,12,ml_only,delta_quote_bp,30,30,22,adequate,0.61319713182568,-0.6031853668554987,1.8960938931682338,1.0
PCA,threshold,full12,12,ml_only,delta_fx_bp,30,30,22,adequate,-9.141903814904614,-21.804724562053856,5.628647724989647,1.0
PCA,threshold,full12,12,ml_only,delta_market_bp,30,30,22,adequate,5.1543932040930285,-6.454046653270598,16.487868944237906,1.0
PCA,threshold,full12,12,ml_only,delta_g_bp,30,30,22,adequate,-0.11378916716666097,-0.3016588017476876,0.069019033119982,1.0
PCA,threshold,full12,12,ml_only,fall10,30,30,22,adequate,0.16666666666666666,0.06451612903225806,0.28125,1.0
PCA,threshold,full12,12,ml_only,local_down,30,30,22,adequate,0.4666666666666667,0.2857142857142857,0.6666666666666666,1.0
PCA,threshold,full12,12,reference_only,e_now,83,83,40,adequate,-8.221655309697544,-10.042481740431711,-6.749803868622671,1.0
PCA,threshold,full12,12,reference_only,delta_e,83,83,40,adequate,6.329931554554233,3.240664147693882,9.845180792408145,1.0
PCA,threshold,full12,12,reference_only,target,83,83,40,adequate,-1.8917237551433117,-4.343903196941976,0.4733707170379345,1.0
PCA,threshold,full12,12,reference_only,local_logreturn_bp,83,83,40,adequate,-4.973466162134742,-13.02039464509131,3.037769913316831,1.0
PCA,threshold,full12,12,reference_only,local_change_krw,83,83,40,adequate,-0.7349397590361446,-1.9183400483481063,0.4448412698412695,1.0
PCA,threshold,full12,12,reference_only,delta_log_volume,83,83,40,adequate,-0.041685512026019965,-0.15211219352015415,0.06596024637872495,1.0
PCA,threshold,full12,12,reference_only,delta_local_bp,83,83,40,adequate,-5.055245571684877,-13.267749676368433,3.062458515730619,1.0
PCA,threshold,full12,12,reference_only,delta_quote_bp,83,83,40,adequate,-0.3864361850565409,-1.198090419681323,0.2956489339322486,1.0
PCA,threshold,full12,12,reference_only,delta_fx_bp,83,83,40,adequate,-2.7938112751783635,-9.814384056794447,5.755595820733679,1.0
PCA,threshold,full12,12,reference_only,delta_market_bp,83,83,40,adequate,14.503110820410523,6.600080465378162,21.58663480686145,1.0
PCA,threshold,full12,12,reference_only,delta_g_bp,83,83,40,adequate,0.062313766063347986,-0.08319932320280453,0.2361417306432186,1.0
