definition,variant,information,calibration,threshold_bp,sample,strategy,fold,n,events,alarms,true_positives,false_positives,false_negatives,alarm_rate,recall,precision,cost,missed_severity_bp
CAP,original,R,calibrated,-20.0,nonoverlap,threshold,2025-12,40,0.0,18.0,0.0,18.0,0.0,0.45,,0.0,0.045,0.0
CAP,original,R,calibrated,-20.0,nonoverlap,threshold,2026-01,37,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
CAP,original,R,calibrated,-20.0,nonoverlap,threshold,2026-02,36,2.0,2.0,1.0,1.0,1.0,0.05555555555555555,0.5,0.5,0.027777777777777776,0.026144078812535457
CAP,original,R,calibrated,-20.0,nonoverlap,threshold,2026-03,25,2.0,2.0,2.0,0.0,0.0,0.08,1.0,1.0,0.0,0.0
CAP,original,R,calibrated,-20.0,nonoverlap,historical,2025-12,40,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
CAP,original,R,calibrated,-20.0,nonoverlap,historical,2026-01,37,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
CAP,original,R,calibrated,-20.0,nonoverlap,historical,2026-02,36,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.05,0.21767668741884016
CAP,original,R,calibrated,-20.0,nonoverlap,historical,2026-03,25,2.0,4.0,0.0,4.0,2.0,0.16,0.0,0.0,0.08800000000000001,0.4268478835211239
CAP,original,R,calibrated,-20.0,nonoverlap,state_hist,2025-12,40,0.0,2.0,0.0,2.0,0.0,0.05,,0.0,0.005,0.0
CAP,original,R,calibrated,-20.0,nonoverlap,state_hist,2026-01,37,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
CAP,original,R,calibrated,-20.0,nonoverlap,state_hist,2026-02,36,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.05,0.21767668741884016
CAP,original,R,calibrated,-20.0,nonoverlap,state_hist,2026-03,25,2.0,3.0,1.0,2.0,1.0,0.12,0.5,0.3333333333333333,0.044000000000000004,0.075912591836167
CAP,original,R,calibrated,-20.0,nonoverlap,always_alarm,2025-12,40,0.0,40.0,0.0,40.0,0.0,1.0,,0.0,0.1,0.0
CAP,original,R,calibrated,-20.0,nonoverlap,always_alarm,2026-01,37,0.0,37.0,0.0,37.0,0.0,1.0,,0.0,0.10000000000000002,0.0
CAP,original,R,calibrated,-20.0,nonoverlap,always_alarm,2026-02,36,2.0,36.0,2.0,34.0,0.0,1.0,1.0,0.05555555555555555,0.09444444444444446,0.0
CAP,original,R,calibrated,-20.0,nonoverlap,always_alarm,2026-03,25,2.0,25.0,2.0,23.0,0.0,1.0,1.0,0.08,0.09200000000000001,0.0
CAP,original,R,calibrated,-20.0,nonoverlap,never_alarm,2025-12,40,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
CAP,original,R,calibrated,-20.0,nonoverlap,never_alarm,2026-01,37,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
CAP,original,R,calibrated,-20.0,nonoverlap,never_alarm,2026-02,36,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.05,0.21767668741884016
CAP,original,R,calibrated,-20.0,nonoverlap,never_alarm,2026-03,25,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.07200000000000001,0.4268478835211239
CAP,original,B,raw,-5.0,full,ml_selected,2025-12,139,44.0,98.0,44.0,54.0,0.0,0.7050359712230215,1.0,0.4489795918367347,0.03884892086330936,0.0
CAP,original,B,raw,-5.0,full,ml_selected,2026-01,137,34.0,62.0,28.0,34.0,6.0,0.45255474452554745,0.8235294117647058,0.45161290322580644,0.06423357664233577,0.13832101141405082
CAP,original,B,raw,-5.0,full,ml_selected,2026-02,128,32.0,81.0,30.0,51.0,2.0,0.6328125,0.9375,0.37037037037037035,0.05390625,0.038798621832738335
CAP,original,B,raw,-5.0,full,ml_selected,2026-03,105,33.0,51.0,29.0,22.0,4.0,0.4857142857142857,0.8787878787878788,0.5686274509803921,0.055238095238095246,0.250368770462155
CAP,original,B,raw,-5.0,full,linear,2025-12,139,44.0,133.0,44.0,89.0,0.0,0.9568345323741008,1.0,0.3308270676691729,0.06402877697841726,0.0
CAP,original,B,raw,-5.0,full,linear,2026-01,137,34.0,100.0,32.0,68.0,2.0,0.7299270072992701,0.9411764705882353,0.32,0.06277372262773724,0.03457592553136408
CAP,original,B,raw,-5.0,full,linear,2026-02,128,32.0,109.0,32.0,77.0,0.0,0.8515625,1.0,0.29357798165137616,0.060156249999999994,0.0
CAP,original,B,raw,-5.0,full,linear,2026-03,105,33.0,57.0,30.0,27.0,3.0,0.5428571428571428,0.9090909090909091,0.5263157894736842,0.051428571428571435,0.18168047449189917
CAP,original,B,raw,-5.0,full,threshold,2025-12,139,44.0,96.0,44.0,52.0,0.0,0.6906474820143885,1.0,0.4583333333333333,0.03741007194244605,0.0
CAP,original,B,raw,-5.0,full,threshold,2026-01,137,34.0,66.0,27.0,39.0,7.0,0.48175182481751827,0.7941176470588235,0.4090909090909091,0.07445255474452554,0.16242468742142524
CAP,original,B,raw,-5.0,full,threshold,2026-02,128,32.0,79.0,30.0,49.0,2.0,0.6171875,0.9375,0.379746835443038,0.05234375,0.038798621832738335
CAP,original,B,raw,-5.0,full,threshold,2026-03,105,33.0,54.0,28.0,26.0,5.0,0.5142857142857142,0.8484848484848485,0.5185185185185185,0.06761904761904763,0.2515399211405197
CAP,original,B,raw,-5.0,full,historical,2025-12,139,44.0,139.0,44.0,95.0,0.0,1.0,1.0,0.31654676258992803,0.0683453237410072,0.0
CAP,original,B,raw,-5.0,full,historical,2026-01,137,34.0,137.0,34.0,103.0,0.0,1.0,1.0,0.24817518248175183,0.07518248175182482,0.0
CAP,original,B,raw,-5.0,full,historical,2026-02,128,32.0,128.0,32.0,96.0,0.0,1.0,1.0,0.25,0.075,0.0
CAP,original,B,raw,-5.0,full,historical,2026-03,105,33.0,105.0,33.0,72.0,0.0,1.0,1.0,0.3142857142857143,0.06857142857142856,0.0
CAP,original,B,raw,-5.0,full,state_hist,2025-12,139,44.0,81.0,41.0,40.0,3.0,0.5827338129496403,0.9318181818181818,0.5061728395061729,0.04820143884892086,0.07966039017036475
CAP,original,B,raw,-5.0,full,state_hist,2026-01,137,34.0,56.0,25.0,31.0,9.0,0.40875912408759124,0.7352941176470589,0.44642857142857145,0.08175182481751826,0.18398243753767554
CAP,original,B,raw,-5.0,full,state_hist,2026-02,128,32.0,75.0,28.0,47.0,4.0,0.5859375,0.875,0.37333333333333335,0.06484375,0.14311769613477401
CAP,original,B,raw,-5.0,full,state_hist,2026-03,105,33.0,47.0,27.0,20.0,6.0,0.44761904761904764,0.8181818181818182,0.574468085106383,0.07047619047619048,0.2783621901423404
CAP,original,B,raw,-5.0,full,always_alarm,2025-12,139,44.0,139.0,44.0,95.0,0.0,1.0,1.0,0.31654676258992803,0.0683453237410072,0.0
CAP,original,B,raw,-5.0,full,always_alarm,2026-01,137,34.0,137.0,34.0,103.0,0.0,1.0,1.0,0.24817518248175183,0.07518248175182482,0.0
CAP,original,B,raw,-5.0,full,always_alarm,2026-02,128,32.0,128.0,32.0,96.0,0.0,1.0,1.0,0.25,0.075,0.0
CAP,original,B,raw,-5.0,full,always_alarm,2026-03,105,33.0,105.0,33.0,72.0,0.0,1.0,1.0,0.3142857142857143,0.06857142857142856,0.0
CAP,original,B,raw,-5.0,full,never_alarm,2025-12,139,44.0,0.0,0.0,0.0,44.0,0.0,0.0,,0.2848920863309352,2.0628731908550457
CAP,original,B,raw,-5.0,full,never_alarm,2026-01,137,34.0,0.0,0.0,0.0,34.0,0.0,0.0,,0.22335766423357664,0.9953896576640119
CAP,original,B,raw,-5.0,full,never_alarm,2026-02,128,32.0,0.0,0.0,0.0,32.0,0.0,0.0,,0.22499999999999998,1.5726888965958539
CAP,original,B,raw,-5.0,full,never_alarm,2026-03,105,33.0,0.0,0.0,0.0,33.0,0.0,0.0,,0.28285714285714286,2.8611311800325967
CAP,original,B,raw,-5.0,nonoverlap,ml_selected,2025-12,40,9.0,23.0,9.0,14.0,0.0,0.575,1.0,0.391304347826087,0.035,0.0
CAP,original,B,raw,-5.0,nonoverlap,ml_selected,2026-01,37,9.0,15.0,8.0,7.0,1.0,0.40540540540540543,0.8888888888888888,0.5333333333333333,0.043243243243243246,0.086551049678844
CAP,original,B,raw,-5.0,nonoverlap,ml_selected,2026-02,36,11.0,21.0,11.0,10.0,0.0,0.5833333333333334,1.0,0.5238095238095238,0.027777777777777776,0.0
CAP,original,B,raw,-5.0,nonoverlap,ml_selected,2026-03,25,9.0,14.0,8.0,6.0,1.0,0.56,0.8888888888888888,0.5714285714285714,0.06,0.23913424350366674
CAP,original,B,raw,-5.0,nonoverlap,linear,2025-12,40,9.0,39.0,9.0,30.0,0.0,0.975,1.0,0.23076923076923078,0.07500000000000001,0.0
CAP,original,B,raw,-5.0,nonoverlap,linear,2026-01,37,9.0,27.0,9.0,18.0,0.0,0.7297297297297297,1.0,0.3333333333333333,0.04864864864864866,0.0
CAP,original,B,raw,-5.0,nonoverlap,linear,2026-02,36,11.0,28.0,11.0,17.0,0.0,0.7777777777777778,1.0,0.39285714285714285,0.04722222222222223,0.0
CAP,original,B,raw,-5.0,nonoverlap,linear,2026-03,25,9.0,15.0,8.0,7.0,1.0,0.6,0.8888888888888888,0.5333333333333333,0.064,0.23913424350366674
CAP,original,B,raw,-5.0,nonoverlap,threshold,2025-12,40,9.0,23.0,9.0,14.0,0.0,0.575,1.0,0.391304347826087,0.034999999999999996,0.0
CAP,original,B,raw,-5.0,nonoverlap,threshold,2026-01,37,9.0,17.0,8.0,9.0,1.0,0.4594594594594595,0.8888888888888888,0.47058823529411764,0.04864864864864866,0.086551049678844
CAP,original,B,raw,-5.0,nonoverlap,threshold,2026-02,36,11.0,22.0,11.0,11.0,0.0,0.6111111111111112,1.0,0.5,0.030555555555555558,0.0
CAP,original,B,raw,-5.0,nonoverlap,threshold,2026-03,25,9.0,14.0,7.0,7.0,2.0,0.56,0.7777777777777778,0.5,0.1,0.24405307635279855
CAP,original,B,raw,-5.0,nonoverlap,historical,2025-12,40,9.0,40.0,9.0,31.0,0.0,1.0,1.0,0.225,0.07750000000000001,0.0
CAP,original,B,raw,-5.0,nonoverlap,historical,2026-01,37,9.0,37.0,9.0,28.0,0.0,1.0,1.0,0.24324324324324326,0.0756756756756757,0.0
CAP,original,B,raw,-5.0,nonoverlap,historical,2026-02,36,11.0,36.0,11.0,25.0,0.0,1.0,1.0,0.3055555555555556,0.06944444444444446,0.0
CAP,original,B,raw,-5.0,nonoverlap,historical,2026-03,25,9.0,25.0,9.0,16.0,0.0,1.0,1.0,0.36,0.064,0.0
CAP,original,B,raw,-5.0,nonoverlap,state_hist,2025-12,40,9.0,19.0,9.0,10.0,0.0,0.475,1.0,0.47368421052631576,0.025,0.0
CAP,original,B,raw,-5.0,nonoverlap,state_hist,2026-01,37,9.0,14.0,7.0,7.0,2.0,0.3783783783783784,0.7777777777777778,0.5,0.06756756756756759,0.12411191416954392
CAP,original,B,raw,-5.0,nonoverlap,state_hist,2026-02,36,11.0,20.0,10.0,10.0,1.0,0.5555555555555556,0.9090909090909091,0.5,0.052777777777777785,0.057090228457523456
CAP,original,B,raw,-5.0,nonoverlap,state_hist,2026-03,25,9.0,12.0,6.0,6.0,3.0,0.48,0.6666666666666666,0.5,0.132,0.3567066061604457
CAP,original,B,raw,-5.0,nonoverlap,always_alarm,2025-12,40,9.0,40.0,9.0,31.0,0.0,1.0,1.0,0.225,0.07750000000000001,0.0
CAP,original,B,raw,-5.0,nonoverlap,always_alarm,2026-01,37,9.0,37.0,9.0,28.0,0.0,1.0,1.0,0.24324324324324326,0.0756756756756757,0.0
CAP,original,B,raw,-5.0,nonoverlap,always_alarm,2026-02,36,11.0,36.0,11.0,25.0,0.0,1.0,1.0,0.3055555555555556,0.06944444444444446,0.0
CAP,original,B,raw,-5.0,nonoverlap,always_alarm,2026-03,25,9.0,25.0,9.0,16.0,0.0,1.0,1.0,0.36,0.064,0.0
CAP,original,B,raw,-5.0,nonoverlap,never_alarm,2025-12,40,9.0,0.0,0.0,0.0,9.0,0.0,0.0,,0.20250000000000004,1.5788166257987342
CAP,original,B,raw,-5.0,nonoverlap,never_alarm,2026-01,37,9.0,0.0,0.0,0.0,9.0,0.0,0.0,,0.2189189189189189,0.9251983212285364
CAP,original,B,raw,-5.0,nonoverlap,never_alarm,2026-02,36,11.0,0.0,0.0,0.0,11.0,0.0,0.0,,0.275,2.8184873692832664
CAP,original,B,raw,-5.0,nonoverlap,never_alarm,2026-03,25,9.0,0.0,0.0,0.0,9.0,0.0,0.0,,0.324,2.3805666382806145
CAP,original,B,raw,-10.0,full,ml_selected,2025-12,139,24.0,53.0,22.0,31.0,2.0,0.381294964028777,0.9166666666666666,0.41509433962264153,0.035251798561151085,0.040542066292334006
CAP,original,B,raw,-10.0,full,ml_selected,2026-01,137,10.0,28.0,8.0,20.0,2.0,0.20437956204379562,0.8,0.2857142857142857,0.027737226277372264,0.06541050393805095
CAP,original,B,raw,-10.0,full,ml_selected,2026-02,128,16.0,43.0,12.0,31.0,4.0,0.3359375,0.75,0.27906976744186046,0.05234375000000001,0.08116047419342867
CAP,original,B,raw,-10.0,full,ml_selected,2026-03,105,21.0,28.0,13.0,15.0,8.0,0.26666666666666666,0.6190476190476191,0.4642857142857143,0.08285714285714287,0.17448330380144098
CAP,original,B,raw,-10.0,full,linear,2025-12,139,24.0,54.0,22.0,32.0,2.0,0.38848920863309355,0.9166666666666666,0.4074074074074074,0.03597122302158273,0.040542066292334006
CAP,original,B,raw,-10.0,full,linear,2026-01,137,10.0,31.0,8.0,23.0,2.0,0.22627737226277372,0.8,0.25806451612903225,0.029927007299270076,0.06541050393805095
CAP,original,B,raw,-10.0,full,linear,2026-02,128,16.0,44.0,12.0,32.0,4.0,0.34375,0.75,0.2727272727272727,0.053125000000000006,0.08116047419342867
CAP,original,B,raw,-10.0,full,linear,2026-03,105,21.0,33.0,13.0,20.0,8.0,0.3142857142857143,0.6190476190476191,0.3939393939393939,0.08761904761904762,0.2195441876252951
CAP,original,B,raw,-10.0,full,threshold,2025-12,139,24.0,46.0,22.0,24.0,2.0,0.33093525179856115,0.9166666666666666,0.4782608695652174,0.030215827338129497,0.040542066292334006
CAP,original,B,raw,-10.0,full,threshold,2026-01,137,10.0,29.0,8.0,21.0,2.0,0.2116788321167883,0.8,0.27586206896551724,0.028467153284671535,0.06541050393805095
CAP,original,B,raw,-10.0,full,threshold,2026-02,128,16.0,48.0,12.0,36.0,4.0,0.375,0.75,0.25,0.05625000000000001,0.08116047419342867
CAP,original,B,raw,-10.0,full,threshold,2026-03,105,21.0,28.0,13.0,15.0,8.0,0.26666666666666666,0.6190476190476191,0.4642857142857143,0.08285714285714287,0.17448330380144098
CAP,original,B,raw,-10.0,full,historical,2025-12,139,24.0,139.0,24.0,115.0,0.0,1.0,1.0,0.17266187050359713,0.08273381294964027,0.0
CAP,original,B,raw,-10.0,full,historical,2026-01,137,10.0,137.0,10.0,127.0,0.0,1.0,1.0,0.072992700729927,0.0927007299270073,0.0
CAP,original,B,raw,-10.0,full,historical,2026-02,128,16.0,128.0,16.0,112.0,0.0,1.0,1.0,0.125,0.08750000000000001,0.0
CAP,original,B,raw,-10.0,full,historical,2026-03,105,21.0,105.0,21.0,84.0,0.0,1.0,1.0,0.2,0.07999999999999999,0.0
CAP,original,B,raw,-10.0,full,state_hist,2025-12,139,24.0,42.0,21.0,21.0,3.0,0.302158273381295,0.875,0.5,0.034532374100719423,0.054644565830983295
CAP,original,B,raw,-10.0,full,state_hist,2026-01,137,10.0,24.0,7.0,17.0,3.0,0.17518248175182483,0.7,0.2916666666666667,0.032116788321167884,0.09078241087988172
CAP,original,B,raw,-10.0,full,state_hist,2026-02,128,16.0,39.0,12.0,27.0,4.0,0.3046875,0.75,0.3076923076923077,0.049218750000000006,0.08116047419342867
CAP,original,B,raw,-10.0,full,state_hist,2026-03,105,21.0,27.0,13.0,14.0,8.0,0.2571428571428571,0.6190476190476191,0.48148148148148145,0.08190476190476192,0.17448330380144098
CAP,original,B,raw,-10.0,full,always_alarm,2025-12,139,24.0,139.0,24.0,115.0,0.0,1.0,1.0,0.17266187050359713,0.08273381294964027,0.0
CAP,original,B,raw,-10.0,full,always_alarm,2026-01,137,10.0,137.0,10.0,127.0,0.0,1.0,1.0,0.072992700729927,0.0927007299270073,0.0
CAP,original,B,raw,-10.0,full,always_alarm,2026-02,128,16.0,128.0,16.0,112.0,0.0,1.0,1.0,0.125,0.08750000000000001,0.0
CAP,original,B,raw,-10.0,full,always_alarm,2026-03,105,21.0,105.0,21.0,84.0,0.0,1.0,1.0,0.2,0.07999999999999999,0.0
CAP,original,B,raw,-10.0,full,never_alarm,2025-12,139,24.0,0.0,0.0,0.0,24.0,0.0,0.0,,0.15539568345323743,0.8342180765407337
CAP,original,B,raw,-10.0,full,never_alarm,2026-01,137,10.0,0.0,0.0,0.0,10.0,0.0,0.0,,0.06569343065693431,0.26691457572467436
CAP,original,B,raw,-10.0,full,never_alarm,2026-02,128,16.0,0.0,0.0,0.0,16.0,0.0,0.0,,0.1125,0.663256351439466
CAP,original,B,raw,-10.0,full,never_alarm,2026-03,105,21.0,0.0,0.0,0.0,21.0,0.0,0.0,,0.18,1.609093450008528
CAP,original,B,raw,-10.0,nonoverlap,ml_selected,2025-12,40,5.0,11.0,5.0,6.0,0.0,0.275,1.0,0.45454545454545453,0.015000000000000003,0.0
CAP,original,B,raw,-10.0,nonoverlap,ml_selected,2026-01,37,3.0,7.0,3.0,4.0,0.0,0.1891891891891892,1.0,0.42857142857142855,0.010810810810810811,0.0
CAP,original,B,raw,-10.0,nonoverlap,ml_selected,2026-02,36,8.0,13.0,7.0,6.0,1.0,0.3611111111111111,0.875,0.5384615384615384,0.04166666666666668,0.022371919517519254
CAP,original,B,raw,-10.0,nonoverlap,ml_selected,2026-03,25,4.0,8.0,2.0,6.0,2.0,0.32,0.5,0.25,0.096,0.06118269480288653
CAP,original,B,raw,-10.0,nonoverlap,linear,2025-12,40,5.0,11.0,5.0,6.0,0.0,0.275,1.0,0.45454545454545453,0.015000000000000003,0.0
CAP,original,B,raw,-10.0,nonoverlap,linear,2026-01,37,3.0,7.0,3.0,4.0,0.0,0.1891891891891892,1.0,0.42857142857142855,0.010810810810810811,0.0
CAP,original,B,raw,-10.0,nonoverlap,linear,2026-02,36,8.0,11.0,7.0,4.0,1.0,0.3055555555555556,0.875,0.6363636363636364,0.03611111111111112,0.022371919517519254
CAP,original,B,raw,-10.0,nonoverlap,linear,2026-03,25,4.0,9.0,2.0,7.0,2.0,0.36,0.5,0.2222222222222222,0.1,0.06118269480288653
CAP,original,B,raw,-10.0,nonoverlap,threshold,2025-12,40,5.0,9.0,5.0,4.0,0.0,0.225,1.0,0.5555555555555556,0.01,0.0
CAP,original,B,raw,-10.0,nonoverlap,threshold,2026-01,37,3.0,7.0,3.0,4.0,0.0,0.1891891891891892,1.0,0.42857142857142855,0.010810810810810811,0.0
CAP,original,B,raw,-10.0,nonoverlap,threshold,2026-02,36,8.0,13.0,7.0,6.0,1.0,0.3611111111111111,0.875,0.5384615384615384,0.04166666666666668,0.022371919517519254
CAP,original,B,raw,-10.0,nonoverlap,threshold,2026-03,25,4.0,8.0,2.0,6.0,2.0,0.32,0.5,0.25,0.096,0.06118269480288653
CAP,original,B,raw,-10.0,nonoverlap,historical,2025-12,40,5.0,40.0,5.0,35.0,0.0,1.0,1.0,0.125,0.0875,0.0
CAP,original,B,raw,-10.0,nonoverlap,historical,2026-01,37,3.0,37.0,3.0,34.0,0.0,1.0,1.0,0.08108108108108109,0.09189189189189191,0.0
CAP,original,B,raw,-10.0,nonoverlap,historical,2026-02,36,8.0,36.0,8.0,28.0,0.0,1.0,1.0,0.2222222222222222,0.07777777777777779,0.0
CAP,original,B,raw,-10.0,nonoverlap,historical,2026-03,25,4.0,25.0,4.0,21.0,0.0,1.0,1.0,0.16,0.084,0.0
CAP,original,B,raw,-10.0,nonoverlap,state_hist,2025-12,40,5.0,9.0,5.0,4.0,0.0,0.225,1.0,0.5555555555555556,0.01,0.0
CAP,original,B,raw,-10.0,nonoverlap,state_hist,2026-01,37,3.0,6.0,2.0,4.0,1.0,0.16216216216216217,0.6666666666666666,0.3333333333333333,0.03513513513513514,0.09394462840623823
CAP,original,B,raw,-10.0,nonoverlap,state_hist,2026-02,36,8.0,11.0,7.0,4.0,1.0,0.3055555555555556,0.875,0.6363636363636364,0.03611111111111112,0.022371919517519254
CAP,original,B,raw,-10.0,nonoverlap,state_hist,2026-03,25,4.0,7.0,2.0,5.0,2.0,0.28,0.5,0.2857142857142857,0.092,0.06118269480288653
CAP,original,B,raw,-10.0,nonoverlap,always_alarm,2025-12,40,5.0,40.0,5.0,35.0,0.0,1.0,1.0,0.125,0.0875,0.0
CAP,original,B,raw,-10.0,nonoverlap,always_alarm,2026-01,37,3.0,37.0,3.0,34.0,0.0,1.0,1.0,0.08108108108108109,0.09189189189189191,0.0
CAP,original,B,raw,-10.0,nonoverlap,always_alarm,2026-02,36,8.0,36.0,8.0,28.0,0.0,1.0,1.0,0.2222222222222222,0.07777777777777779,0.0
CAP,original,B,raw,-10.0,nonoverlap,always_alarm,2026-03,25,4.0,25.0,4.0,21.0,0.0,1.0,1.0,0.16,0.084,0.0
CAP,original,B,raw,-10.0,nonoverlap,never_alarm,2025-12,40,5.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.1125,0.6053391644377285
CAP,original,B,raw,-10.0,nonoverlap,never_alarm,2026-01,37,3.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.07297297297297298,0.24893070881002952
CAP,original,B,raw,-10.0,nonoverlap,never_alarm,2026-02,36,8.0,0.0,0.0,0.0,8.0,0.0,0.0,,0.20000000000000004,1.5672633686880135
CAP,original,B,raw,-10.0,nonoverlap,never_alarm,2026-03,25,4.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.14400000000000002,1.2880305783240105
CAP,original,B,raw,-20.0,full,ml_selected,2025-12,139,2.0,2.0,0.0,2.0,2.0,0.014388489208633094,0.0,0.0,0.014388489208633094,0.03292301868384474
CAP,original,B,raw,-20.0,full,ml_selected,2026-01,137,1.0,1.0,1.0,0.0,0.0,0.0072992700729927005,1.0,1.0,0.0,0.0
CAP,original,B,raw,-20.0,full,ml_selected,2026-02,128,2.0,1.0,0.0,1.0,2.0,0.0078125,0.0,0.0,0.01484375,0.06122156833654879
CAP,original,B,raw,-20.0,full,ml_selected,2026-03,105,7.0,4.0,3.0,1.0,4.0,0.0380952380952381,0.42857142857142855,0.75,0.03523809523809524,0.18897933315015447
CAP,original,B,raw,-20.0,full,linear,2025-12,139,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.012949640287769784,0.03292301868384474
CAP,original,B,raw,-20.0,full,linear,2026-01,137,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.006569343065693431,0.011267890936370904
CAP,original,B,raw,-20.0,full,linear,2026-02,128,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0140625,0.06122156833654879
CAP,original,B,raw,-20.0,full,linear,2026-03,105,7.0,4.0,3.0,1.0,4.0,0.0380952380952381,0.42857142857142855,0.75,0.03523809523809524,0.3279303812957089
CAP,original,B,raw,-20.0,full,threshold,2025-12,139,2.0,7.0,1.0,6.0,1.0,0.050359712230215826,0.5,0.14285714285714285,0.010791366906474822,0.006372121938829868
CAP,original,B,raw,-20.0,full,threshold,2026-01,137,1.0,1.0,1.0,0.0,0.0,0.0072992700729927005,1.0,1.0,0.0,0.0
CAP,original,B,raw,-20.0,full,threshold,2026-02,128,2.0,1.0,0.0,1.0,2.0,0.0078125,0.0,0.0,0.01484375,0.06122156833654879
CAP,original,B,raw,-20.0,full,threshold,2026-03,105,7.0,4.0,3.0,1.0,4.0,0.0380952380952381,0.42857142857142855,0.75,0.03523809523809524,0.18897933315015447
CAP,original,B,raw,-20.0,full,historical,2025-12,139,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.012949640287769784,0.03292301868384474
CAP,original,B,raw,-20.0,full,historical,2026-01,137,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.006569343065693431,0.011267890936370904
CAP,original,B,raw,-20.0,full,historical,2026-02,128,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0140625,0.06122156833654879
CAP,original,B,raw,-20.0,full,historical,2026-03,105,7.0,0.0,0.0,0.0,7.0,0.0,0.0,,0.060000000000000005,0.43567515468939555
CAP,original,B,raw,-20.0,full,state_hist,2025-12,139,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.012949640287769784,0.03292301868384474
CAP,original,B,raw,-20.0,full,state_hist,2026-01,137,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.006569343065693431,0.011267890936370904
CAP,original,B,raw,-20.0,full,state_hist,2026-02,128,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0140625,0.06122156833654879
CAP,original,B,raw,-20.0,full,state_hist,2026-03,105,7.0,0.0,0.0,0.0,7.0,0.0,0.0,,0.060000000000000005,0.43567515468939555
CAP,original,B,raw,-20.0,full,always_alarm,2025-12,139,2.0,139.0,2.0,137.0,0.0,1.0,1.0,0.014388489208633094,0.09856115107913667,0.0
CAP,original,B,raw,-20.0,full,always_alarm,2026-01,137,1.0,137.0,1.0,136.0,0.0,1.0,1.0,0.0072992700729927005,0.09927007299270071,0.0
CAP,original,B,raw,-20.0,full,always_alarm,2026-02,128,2.0,128.0,2.0,126.0,0.0,1.0,1.0,0.015625,0.09843750000000001,0.0
CAP,original,B,raw,-20.0,full,always_alarm,2026-03,105,7.0,105.0,7.0,98.0,0.0,1.0,1.0,0.06666666666666667,0.09333333333333332,0.0
CAP,original,B,raw,-20.0,full,never_alarm,2025-12,139,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.012949640287769784,0.03292301868384474
CAP,original,B,raw,-20.0,full,never_alarm,2026-01,137,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.006569343065693431,0.011267890936370904
CAP,original,B,raw,-20.0,full,never_alarm,2026-02,128,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0140625,0.06122156833654879
CAP,original,B,raw,-20.0,full,never_alarm,2026-03,105,7.0,0.0,0.0,0.0,7.0,0.0,0.0,,0.060000000000000005,0.43567515468939555
CAP,original,B,raw,-20.0,nonoverlap,ml_selected,2025-12,40,0.0,1.0,0.0,1.0,0.0,0.025,,0.0,0.0025,0.0
CAP,original,B,raw,-20.0,nonoverlap,ml_selected,2026-01,37,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
CAP,original,B,raw,-20.0,nonoverlap,ml_selected,2026-02,36,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.05,0.21767668741884016
CAP,original,B,raw,-20.0,nonoverlap,ml_selected,2026-03,25,2.0,1.0,1.0,0.0,1.0,0.04,0.5,1.0,0.036000000000000004,0.3509352916849569
CAP,original,B,raw,-20.0,nonoverlap,linear,2025-12,40,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
CAP,original,B,raw,-20.0,nonoverlap,linear,2026-01,37,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
CAP,original,B,raw,-20.0,nonoverlap,linear,2026-02,36,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.05,0.21767668741884016
