definition,variant,information,calibration,threshold_bp,sample,reference,n,block_days,reference_cost,ml_cost,difference,difference_lo,difference_hi,improvement_pct,improvement_lo,improvement_hi,ratio_valid_fraction,p_centered_boot
PCA,original,R,calibrated,-20.0,full,state_hist,509,5,0.024754420432220044,0.027897838899803535,-0.0031434184675834973,-0.01018010202259497,0.0028131765045461086,-12.698412698412698,-48.1387903861308,11.226536911060716,1.0,0.343
PCA,original,R,calibrated,-20.0,nonoverlap,linear,138,5,0.03115942028985507,0.02282608695652174,0.008333333333333333,-0.007388422266139658,0.023732789855072465,26.74418604651163,-45.3125,62.28404875463696,1.0,0.31
PCA,original,R,calibrated,-20.0,nonoverlap,threshold,138,5,0.02608695652173913,0.02282608695652174,0.003260869565217391,-0.00766495046923879,0.01698816064887493,12.5,-66.20098039215686,52.70961302211302,1.0,0.635
PCA,original,R,calibrated,-20.0,nonoverlap,historical,138,5,0.06811594202898551,0.02282608695652174,0.045289855072463775,0.01985445686004388,0.07370556526806525,66.48936170212768,39.20600034141344,85.81230566850036,1.0,0.0005
PCA,original,R,calibrated,-20.0,nonoverlap,state_hist,138,5,0.02318840579710145,0.02282608695652174,0.00036231884057971026,-0.004049295774647888,0.004809243176178659,1.5625000000000004,-24.999999999999996,23.61476608187134,1.0,0.879
PCA,original,B,raw,-5.0,full,linear,509,5,0.06404715127701377,0.060609037328094306,0.00343811394891945,-0.0058306834894868735,0.013740072520286181,5.368098159509201,-9.56075137993511,19.367198701189174,1.0,0.4895
PCA,original,B,raw,-5.0,full,threshold,509,5,0.06915520628683694,0.060609037328094306,0.008546168958742632,0.00042907257046526245,0.0183458170638099,12.357954545454543,0.7438370473537617,23.51727332170881,1.0,0.061
PCA,original,B,raw,-5.0,full,historical,509,5,0.06836935166994106,0.060609037328094306,0.007760314341846758,-0.002531530764815031,0.016491119629814456,11.35057471264368,-3.729273148698432,24.023545126573623,1.0,0.1085
PCA,original,B,raw,-5.0,full,state_hist,509,5,0.07642436149312379,0.060609037328094306,0.01581532416502947,-0.0009637640140258197,0.034329720182223765,20.69408740359897,-1.64917883211679,35.829236861956254,1.0,0.0795
PCA,original,B,raw,-5.0,nonoverlap,linear,138,5,0.07318840579710147,0.06068840579710145,0.0125,0.002304220128850631,0.025716450216450214,17.079207920792076,3.5714285714285707,32.37703690390605,1.0,0.0355
PCA,original,B,raw,-5.0,nonoverlap,threshold,138,5,0.07536231884057973,0.06068840579710145,0.01467391304347826,-0.0007778248370039527,0.03477440564105007,19.47115384615384,-1.3037494806813466,37.79140669313669,1.0,0.1015
PCA,original,B,raw,-5.0,nonoverlap,historical,138,5,0.06521739130434782,0.06068840579710145,0.004528985507246377,-0.014835164835164826,0.023766574159728642,6.944444444444445,-23.840403782264247,36.36363636363636,1.0,0.6665
PCA,original,B,raw,-5.0,nonoverlap,state_hist,138,5,0.0746376811594203,0.06068840579710145,0.013949275362318842,-0.00903483132383388,0.042240643374038885,18.689320388349515,-18.029351087771936,44.00192307692308,1.0,0.293
PCA,original,B,raw,-10.0,full,linear,509,5,0.053241650294695485,0.05834970530451866,-0.005108055009823184,-0.011943376068376069,0.0009832013624701407,-9.594095940959413,-22.615275594970818,1.9153752669439135,1.0,0.116
PCA,original,B,raw,-10.0,full,threshold,509,5,0.06856581532416504,0.05834970530451866,0.010216110019646367,0.0012989339535188966,0.01855758038702168,14.89971346704871,2.0764603817235394,26.748880998855753,1.0,0.0175
PCA,original,B,raw,-10.0,full,historical,509,5,0.07956777996070727,0.05834970530451866,0.021218074656188603,0.006883666467355718,0.035503626205405765,26.666666666666664,8.723491131405193,44.30625465376024,1.0,0.0045
PCA,original,B,raw,-10.0,full,state_hist,509,5,0.06031434184675836,0.05834970530451866,0.0019646365422396855,-0.004796673473055495,0.009657526463466863,3.2573289902280123,-8.993885096700799,15.237014338137932,1.0,0.617
PCA,original,B,raw,-10.0,nonoverlap,linear,138,5,0.05652173913043479,0.06938405797101449,-0.01286231884057971,-0.029925196850393705,0.003196148470259353,-22.756410256410252,-63.463461538461544,5.459595959595957,1.0,0.119
PCA,original,B,raw,-10.0,nonoverlap,threshold,138,5,0.0855072463768116,0.06938405797101449,0.016123188405797097,-0.007814436983471075,0.040586438923395446,18.855932203389823,-11.349282832810392,42.38259441707717,1.0,0.2015
PCA,original,B,raw,-10.0,nonoverlap,historical,138,5,0.0782608695652174,0.06938405797101449,0.008876811594202892,-0.020584035827186518,0.03838667083144025,11.342592592592583,-27.580665146708967,46.81796233703523,1.0,0.55
PCA,original,B,raw,-10.0,nonoverlap,state_hist,138,5,0.0782608695652174,0.06938405797101449,0.008876811594202899,-0.005307878787878787,0.024822761194029843,11.342592592592592,-8.068899018232818,30.224416208791197,1.0,0.2675
PCA,original,B,raw,-20.0,full,linear,509,5,0.043025540275049116,0.03393909626719058,0.00908644400785855,-0.0008968027933922653,0.02008855810690929,21.11872146118722,-2.4754778672032183,41.555619644034294,1.0,0.095
PCA,original,B,raw,-20.0,full,threshold,509,5,0.04734774066797643,0.03393909626719058,0.013408644400785855,0.0019002923976608188,0.025002530364372468,28.319502074688792,5.407167111326705,46.55636759547807,1.0,0.0225
PCA,original,B,raw,-20.0,full,historical,509,5,0.06542239685658152,0.03393909626719058,0.031483300589390965,0.017028933912422075,0.049345806794055196,48.12312312312313,31.072277046783622,62.879435379435385,1.0,0.001
PCA,original,B,raw,-20.0,full,state_hist,509,5,0.041846758349705304,0.03393909626719058,0.007907662082514736,-0.0010843696758152054,0.0191241584262571,18.896713615023476,-2.875476437976441,41.640227079796276,1.0,0.123
PCA,original,B,raw,-20.0,nonoverlap,linear,138,5,0.053623188405797106,0.04076086956521739,0.01286231884057971,-0.012157027000777,0.04223578211694409,23.986486486486484,-34.06555584148225,62.30977757182576,1.0,0.3435
PCA,original,B,raw,-20.0,nonoverlap,threshold,138,5,0.06231884057971014,0.04076086956521739,0.021557971014492756,-0.006120908077429818,0.054006766917293225,34.59302325581396,-14.225010656436485,68.9196316824602,1.0,0.1625
PCA,original,B,raw,-20.0,nonoverlap,historical,138,5,0.07173913043478261,0.04076086956521739,0.03097826086956522,3.7888563538795373e-19,0.06544117647058824,43.18181818181819,5.94984842040984e-16,72.22222222222221,1.0,0.064
PCA,original,B,raw,-20.0,nonoverlap,state_hist,138,5,0.04710144927536232,0.04076086956521739,0.006340579710144929,-0.02746744857635019,0.04284493079833341,13.461538461538465,-158.81249999999997,64.4047214673913,1.0,0.744
PCA,original,B,calibrated,-5.0,full,linear,509,5,0.06267190569744599,0.06301571709233793,-0.00034381139489194463,-0.004900995108787317,0.004361651570584139,-0.5485893416927892,-8.484061532440926,6.537204060788967,1.0,0.894
PCA,original,B,calibrated,-5.0,full,threshold,509,5,0.06110019646365423,0.06301571709233793,-0.0019155206286836932,-0.007446404796966093,0.004404352553929345,-3.135048231511253,-12.912026599257597,6.739597225926917,1.0,0.5435
PCA,original,B,calibrated,-5.0,full,historical,509,5,0.06836935166994106,0.06301571709233793,0.005353634577603144,0.0007399006149006151,0.0101062630480167,7.830459770114944,1.1010227073679526,14.629282482223665,1.0,0.024
PCA,original,B,calibrated,-5.0,full,state_hist,509,5,0.06777996070726916,0.06301571709233793,0.0047642436149312375,-0.0010462706212706204,0.010291632457580732,7.028985507246376,-1.6885849904745591,14.326583181421912,1.0,0.0945
PCA,original,B,calibrated,-5.0,nonoverlap,linear,138,5,0.057971014492753624,0.059057971014492755,-0.0010869565217391313,-0.014583333333333334,0.013096504559270514,-1.8750000000000016,-28.288365209471763,19.18030513176144,1.0,0.862
PCA,original,B,calibrated,-5.0,nonoverlap,threshold,138,5,0.05942028985507246,0.059057971014492755,0.00036231884057970966,-0.00903955859576665,0.009895260074560614,0.6097560975609748,-16.67214912280702,15.06290584415584,1.0,0.9365
PCA,original,B,calibrated,-5.0,nonoverlap,historical,138,5,0.06521739130434782,0.059057971014492755,0.006159420289855073,-0.004581641492068651,0.015789473684210527,9.444444444444446,-7.11111111111111,23.596285892634203,1.0,0.24
PCA,original,B,calibrated,-5.0,nonoverlap,state_hist,138,5,0.06086956521739129,0.059057971014492755,0.0018115942028985507,-0.008582672574626866,0.010852713178294573,2.9761904761904767,-14.287720706260032,17.411246908191465,1.0,0.736
PCA,original,B,calibrated,-10.0,full,linear,509,5,0.06326129666011789,0.06159135559921415,0.001669941060903732,-0.004857391922870253,0.007755948906152406,2.6397515527950297,-7.761679622539352,12.283215742944575,1.0,0.628
PCA,original,B,calibrated,-10.0,full,threshold,509,5,0.06404715127701377,0.06159135559921415,0.0024557956777996053,-0.006530294433462676,0.011314212918330811,3.8343558282208554,-10.874975345167657,16.301510155364955,1.0,0.5855
PCA,original,B,calibrated,-10.0,full,historical,509,5,0.07956777996070727,0.06159135559921415,0.01797642436149312,0.00599755584790796,0.02985642226685342,22.59259259259259,7.638861748900847,37.438694779379944,1.0,0.0035
PCA,original,B,calibrated,-10.0,full,state_hist,509,5,0.05481335952848724,0.06159135559921415,-0.006777996070726917,-0.016336720831172515,0.002084899749373432,-12.365591397849464,-34.79655762346472,3.2890596570841426,1.0,0.149
PCA,original,B,calibrated,-10.0,nonoverlap,linear,138,5,0.06304347826086956,0.07119565217391305,-0.008152173913043478,-0.02784342145949289,0.009537898252826306,-12.931034482758621,-50.76045783926218,14.073660714285703,1.0,0.407
PCA,original,B,calibrated,-10.0,nonoverlap,threshold,138,5,0.07246376811594203,0.07119565217391305,0.0012681159420289841,-0.020294197935278934,0.020965780542986416,1.7499999999999982,-34.42680345220648,26.287530637254896,1.0,0.898
PCA,original,B,calibrated,-10.0,nonoverlap,historical,138,5,0.0782608695652174,0.07119565217391305,0.007065217391304347,-0.014343403411874752,0.029749836583505825,9.027777777777777,-18.595234229114233,37.39491150442477,1.0,0.522
PCA,original,B,calibrated,-10.0,nonoverlap,state_hist,138,5,0.063768115942029,0.07119565217391305,-0.007427536231884057,-0.022410136986301368,0.0038591220884326887,-11.64772727272727,-42.977570564516135,5.2092803030303,1.0,0.2945
PCA,original,B,calibrated,-20.0,full,linear,509,5,0.034970530451866405,0.023722986247544202,0.011247544204322201,0.000677545961578186,0.022420250126819367,32.16292134831461,2.585101679929266,55.49249829989798,1.0,0.042
PCA,original,B,calibrated,-20.0,full,threshold,509,5,0.036345776031434185,0.023722986247544202,0.012622789783889981,0.0022860052134245686,0.023846484777173115,34.72972972972973,7.538938837533237,57.44489302967564,1.0,0.022
PCA,original,B,calibrated,-20.0,full,historical,509,5,0.05776031434184675,0.023722986247544202,0.03403732809430256,0.024027720856102004,0.0452555527675551,58.928571428571445,44.15747277731247,73.10128244658378,1.0,0.0005
PCA,original,B,calibrated,-20.0,full,state_hist,509,5,0.024754420432220044,0.023722986247544202,0.001031434184675835,-0.0028508010680907882,0.004659787773710906,4.166666666666667,-13.891009329940626,19.298780487804873,1.0,0.6045
PCA,original,B,calibrated,-20.0,nonoverlap,linear,138,5,0.03188405797101449,0.01992753623188406,0.011956521739130435,-0.002177157689811811,0.026224644150176064,37.5,-12.523148148148147,70.46840354767183,1.0,0.1055
PCA,original,B,calibrated,-20.0,nonoverlap,threshold,138,5,0.044202898550724644,0.01992753623188406,0.024275362318840577,0.00971111482906698,0.04291276099786738,54.918032786885234,26.65277777777778,81.0655467720685,1.0,0.007
PCA,original,B,calibrated,-20.0,nonoverlap,historical,138,5,0.06811594202898551,0.01992753623188406,0.04818840579710145,0.023331050228310505,0.07649366802351878,70.74468085106383,45.697929111907605,88.98389830508475,1.0,0.0005
PCA,original,B,calibrated,-20.0,nonoverlap,state_hist,138,5,0.02318840579710145,0.01992753623188406,0.003260869565217392,-0.0003732746044215015,0.007145426515930111,14.062500000000002,-2.087862318840579,36.67543859649122,1.0,0.1115
PCA,own_scale,F,raw,-5.0,full,linear,509,5,0.06502946954813361,0.06463654223968567,0.00039292730844793576,-0.011778495681991364,0.011176590148254426,0.6042296072507529,-17.995300169678686,17.459621993127147,1.0,0.9615
PCA,own_scale,F,raw,-5.0,full,threshold,509,5,0.06777996070726916,0.06463654223968567,0.0031434184675834973,-0.009645934435069003,0.015019284585235245,4.63768115942029,-14.898442288872875,21.14129422718809,1.0,0.621
PCA,own_scale,F,raw,-5.0,full,historical,509,5,0.06836935166994106,0.06463654223968567,0.003732809430255401,-0.012315920074349437,0.01822957086104952,5.459770114942526,-18.44539875152121,26.26583630053232,1.0,0.6325
PCA,own_scale,F,raw,-5.0,full,state_hist,509,5,0.07642436149312379,0.06463654223968567,0.011787819253438114,-0.0001493212669683281,0.027083562271062275,15.424164524421592,-0.25727972901739565,29.60800653594771,1.0,0.085
PCA,own_scale,F,raw,-5.0,nonoverlap,linear,138,5,0.06884057971014494,0.06648550724637682,0.002355072463768114,-0.01545896128841608,0.017659512020825885,3.421052631578944,-24.336546184738953,24.999999999999993,1.0,0.786
PCA,own_scale,F,raw,-5.0,nonoverlap,threshold,138,5,0.05724637681159421,0.06648550724637682,-0.009239130434782611,-0.028723232351618704,0.007610723556132381,-16.139240506329116,-61.628408179631116,11.463541666666663,1.0,0.3095
PCA,own_scale,F,raw,-5.0,nonoverlap,historical,138,5,0.06521739130434782,0.06648550724637682,-0.0012681159420289835,-0.024999999999999998,0.022206802525832375,-1.9444444444444413,-38.5990980573543,33.24259205983887,1.0,0.908
PCA,own_scale,F,raw,-5.0,nonoverlap,state_hist,138,5,0.0746376811594203,0.06648550724637682,0.008152173913043476,-0.011052699683992591,0.036263111648086106,10.922330097087375,-20.243347338935575,39.148685367218086,1.0,0.547
PCA,own_scale,F,raw,-10.0,full,linear,509,5,0.05618860510805501,0.05888998035363458,-0.0027013752455795686,-0.010858189464364761,0.0051426395279642635,-4.807692307692309,-20.325872922351774,9.195075757575749,1.0,0.493
PCA,own_scale,F,raw,-10.0,full,threshold,509,5,0.0675834970530452,0.05888998035363458,0.008693516699410611,-0.001390011696865583,0.01869653395539926,12.863372093023255,-2.227408960432261,26.709196354598177,1.0,0.0915
PCA,own_scale,F,raw,-10.0,full,historical,509,5,0.07956777996070727,0.05888998035363458,0.02067779960707269,0.006248310810810808,0.035491018077917554,25.987654320987655,7.887529137529148,44.13958851146094,1.0,0.006
PCA,own_scale,F,raw,-10.0,full,state_hist,509,5,0.06031434184675836,0.05888998035363458,0.001424361493123772,-0.00314482895983956,0.005871691936280336,2.3615635179153087,-5.786851375152419,9.952225719424458,1.0,0.587
PCA,own_scale,F,raw,-10.0,nonoverlap,linear,138,5,0.059420289855072486,0.06829710144927537,-0.008876811594202899,-0.02578620158450704,0.00799605926860025,-14.939024390243897,-53.14418859649122,13.08306328631338,1.0,0.308
PCA,own_scale,F,raw,-10.0,nonoverlap,threshold,138,5,0.06086956521739131,0.06829710144927537,-0.007427536231884061,-0.028903949620934212,0.01384996797082882,-12.202380952380956,-63.660190615835766,19.422925420168067,1.0,0.51
PCA,own_scale,F,raw,-10.0,nonoverlap,historical,138,5,0.0782608695652174,0.06829710144927537,0.009963768115942026,-0.01917175764307628,0.03936880786097125,12.731481481481477,-24.77040816326529,48.877351097178654,1.0,0.506
PCA,own_scale,F,raw,-10.0,nonoverlap,state_hist,138,5,0.0782608695652174,0.06829710144927537,0.009963768115942028,-0.00038197526480856885,0.020396126760563377,12.73148148148148,-0.5753887762001355,27.220409761190133,1.0,0.0705
PCA,own_scale,F,raw,-20.0,full,linear,509,5,0.0475442043222004,0.03113948919449902,0.016404715127701374,0.004528545724567316,0.028957274787869598,34.50413223140495,11.068789632071075,53.196482287000364,1.0,0.0095
PCA,own_scale,F,raw,-20.0,full,threshold,509,5,0.030844793713163066,0.03113948919449902,-0.00029469548133595355,-0.009381947546288884,0.009981589147286822,-0.9554140127388557,-46.312260536398476,27.186839012925972,1.0,0.9465
PCA,own_scale,F,raw,-20.0,full,historical,509,5,0.06542239685658152,0.03113948919449902,0.034282907662082515,0.01681564814890271,0.05343916701976249,52.402402402402416,31.94035947712418,68.06118618618619,1.0,0.0005
PCA,own_scale,F,raw,-20.0,full,state_hist,509,5,0.041846758349705304,0.03113948919449902,0.010707269155206289,0.0018788331536243848,0.02009548391049367,25.586854460093903,4.768832693128466,44.894813025118616,1.0,0.022
PCA,own_scale,F,raw,-20.0,nonoverlap,linear,138,5,0.06594202898550725,0.04329710144927536,0.022644927536231884,0.0024967532467532467,0.04425868401959006,34.34065934065934,6.242378048780485,58.333333333333336,1.0,0.029
PCA,own_scale,F,raw,-20.0,nonoverlap,threshold,138,5,0.036231884057971016,0.04329710144927536,-0.007065217391304348,-0.023445625,0.008276378896882491,-19.5,-138.49158653846155,21.227096546863976,1.0,0.388
PCA,own_scale,F,raw,-20.0,nonoverlap,historical,138,5,0.07173913043478261,0.04329710144927536,0.028442028985507246,0.006121670042062625,0.051978448275862066,39.64646464646464,12.49007936507936,63.64898989898988,1.0,0.0155
PCA,own_scale,F,raw,-20.0,nonoverlap,state_hist,138,5,0.04710144927536232,0.04329710144927536,0.0038043478260869567,-0.02518532442216653,0.03153732767460408,8.076923076923077,-125.00000000000001,49.01315789473685,1.0,0.7725
PCA,own_scale,F,calibrated,-5.0,full,linear,509,5,0.06286836935166994,0.06296660117878192,-9.823182711198481e-05,-0.008816712317397078,0.007649509803921566,-0.15625000000000083,-14.632352941176473,11.790863801054027,1.0,0.982
PCA,own_scale,F,calibrated,-5.0,full,threshold,509,5,0.06483300589390963,0.06296660117878192,0.0018664047151277009,-0.008812351453470656,0.011944649943169357,2.878787878787878,-14.44102413001676,17.481677593586536,1.0,0.733
PCA,own_scale,F,calibrated,-5.0,full,historical,509,5,0.06836935166994106,0.06296660117878192,0.0054027504911591355,-0.0032297667688117107,0.013132633899087314,7.902298850574713,-4.778465821812595,18.962195345580653,1.0,0.2
PCA,own_scale,F,calibrated,-5.0,full,state_hist,509,5,0.06777996070726916,0.06296660117878192,0.00481335952848723,-0.003805848226193651,0.01299006479229042,7.101449275362319,-5.879523019169608,18.329616761942322,1.0,0.2785
PCA,own_scale,F,calibrated,-5.0,nonoverlap,linear,138,5,0.060144927536231886,0.0644927536231884,-0.004347826086956523,-0.024836701367626047,0.014378869541182965,-7.2289156626506035,-45.31249999999998,21.721738663228024,1.0,0.6815
PCA,own_scale,F,calibrated,-5.0,nonoverlap,threshold,138,5,0.052173913043478265,0.0644927536231884,-0.012318840579710146,-0.032327494547437295,0.0037247340425531905,-23.61111111111111,-64.56787010891489,6.730769230769232,1.0,0.1855
PCA,own_scale,F,calibrated,-5.0,nonoverlap,historical,138,5,0.06521739130434782,0.0644927536231884,0.000724637681159421,-0.017988116649537516,0.016346515326778485,1.1111111111111123,-27.721971177332684,24.74999999999999,1.0,0.9355
PCA,own_scale,F,calibrated,-5.0,nonoverlap,state_hist,138,5,0.06086956521739129,0.0644927536231884,-0.0036231884057971015,-0.021534448654371204,0.011030266757865937,-5.952380952380953,-34.706699346405216,17.733027006751684,1.0,0.6695
PCA,own_scale,F,calibrated,-10.0,full,linear,509,5,0.0744597249508841,0.0581532416502947,0.016306483300589394,0.008040071910526232,0.024445101906640367,21.899736147757256,11.59584693307458,32.37583739971882,1.0,0.0005
PCA,own_scale,F,calibrated,-10.0,full,threshold,509,5,0.07229862475442043,0.0581532416502947,0.014145383104125739,0.005426788652517811,0.023588247571341835,19.56521739130435,7.990629756468804,31.069545026416424,1.0,0.0025
PCA,own_scale,F,calibrated,-10.0,full,historical,509,5,0.07956777996070727,0.0581532416502947,0.02141453831041257,0.00886323274652317,0.033249522132796784,26.913580246913575,11.202049409838914,41.55030848180822,1.0,0.0015
PCA,own_scale,F,calibrated,-10.0,full,state_hist,509,5,0.05481335952848724,0.0581532416502947,-0.0033398821218074653,-0.01340632126279698,0.006016785714285713,-6.0931899641577045,-28.508045986118606,10.016791854910984,1.0,0.5255
PCA,own_scale,F,calibrated,-10.0,nonoverlap,linear,138,5,0.06739130434782609,0.06811594202898551,-0.0007246376811594186,-0.02061586695747001,0.018078588734100544,-1.0752688172042983,-35.138246799431,25.47689075630252,1.0,0.944
PCA,own_scale,F,calibrated,-10.0,nonoverlap,threshold,138,5,0.06811594202898551,0.06811594202898551,0.0,-0.021260283229521684,0.021053571428571432,0.0,-40.32851043643262,26.90895562770563,1.0,1.0
PCA,own_scale,F,calibrated,-10.0,nonoverlap,historical,138,5,0.0782608695652174,0.06811594202898551,0.010144927536231882,-0.011853230890464916,0.032685864231188654,12.96296296296296,-15.352564102564093,41.24301474130454,1.0,0.37
PCA,own_scale,F,calibrated,-10.0,nonoverlap,state_hist,138,5,0.063768115942029,0.06811594202898551,-0.004347826086956522,-0.017590355198340683,0.006028963777428721,-6.818181818181817,-34.00593547077923,8.980991600305444,1.0,0.5195
PCA,own_scale,F,calibrated,-20.0,full,linear,509,5,0.03948919449901769,0.02455795677799607,0.014931237721021614,0.004678563934701414,0.026091308390725525,37.810945273631845,14.857298704954953,57.30913637923297,1.0,0.008
PCA,own_scale,F,calibrated,-20.0,full,threshold,509,5,0.03398821218074656,0.02455795677799607,0.009430255402750493,0.0012642549494652864,0.01778840315725562,27.745664739884397,4.424600502738127,48.68066358774916,1.0,0.0245
PCA,own_scale,F,calibrated,-20.0,full,historical,509,5,0.05776031434184675,0.02455795677799607,0.03320235756385068,0.023165639860470884,0.0445171117489237,57.48299319727891,42.63559202482837,71.91680518617022,1.0,0.0005
PCA,own_scale,F,calibrated,-20.0,full,state_hist,509,5,0.024754420432220044,0.02455795677799607,0.00019646365422396875,-0.003132164302778555,0.0038465656399275243,0.7936507936507942,-14.876698054955233,16.093476994758287,1.0,0.9145
PCA,own_scale,F,calibrated,-20.0,nonoverlap,linear,138,5,0.04130434782608696,0.02355072463768116,0.017753623188405798,0.0024368131868131877,0.035993635545675876,42.98245614035088,9.801530368244856,70.4171668667467,1.0,0.039
PCA,own_scale,F,calibrated,-20.0,nonoverlap,threshold,138,5,0.034782608695652174,0.02355072463768116,0.011231884057971014,-0.0015734265734265733,0.027310984968773152,32.29166666666667,-7.751240694789077,63.77869897959184,1.0,0.1425
PCA,own_scale,F,calibrated,-20.0,nonoverlap,historical,138,5,0.06811594202898551,0.02355072463768116,0.04456521739130435,0.018026585634253703,0.07398494967092527,65.42553191489361,36.67346014492752,85.83712121212123,1.0,0.0015
PCA,own_scale,F,calibrated,-20.0,nonoverlap,state_hist,138,5,0.02318840579710145,0.02355072463768116,-0.00036231884057971004,-0.0066306818181818186,0.004898648648648649,-1.5624999999999993,-39.2951127819549,25.0,1.0,0.911
