definition,variant,information,fold,candidate,kind,n,score
CAP,own_scale,B,2026-01,24,boosting,445,1.9066343422866272
CAP,own_scale,B,2026-01,25,boosting,445,1.9555008607852995
CAP,own_scale,B,2026-01,26,boosting,445,1.9764710826118421
CAP,own_scale,B,2026-01,27,boosting,445,1.377019450321035
CAP,own_scale,B,2026-01,28,boosting,445,1.4394415646151082
CAP,own_scale,B,2026-01,29,boosting,445,1.457880561278004
CAP,own_scale,B,2026-01,30,boosting,445,1.9701050837581662
CAP,own_scale,B,2026-01,31,boosting,445,1.974945955989682
CAP,own_scale,B,2026-01,32,boosting,445,2.0571897618341355
CAP,own_scale,B,2026-01,33,boosting,445,1.4355004103324862
CAP,own_scale,B,2026-01,34,boosting,445,1.4598162371788053
CAP,own_scale,B,2026-01,35,boosting,445,1.4947048902728826
CAP,own_scale,B,2026-01,36,threshold,445,1.8574617710205548
CAP,own_scale,B,2026-01,37,threshold,445,1.900133158865915
CAP,own_scale,B,2026-01,38,threshold,445,1.9175392833644986
CAP,own_scale,B,2026-01,39,threshold,445,1.7917615794614767
CAP,own_scale,B,2026-01,40,threshold,445,1.9019317277353271
CAP,own_scale,B,2026-01,41,threshold,445,1.9420422069445442
CAP,own_scale,B,2026-01,42,threshold,445,1.8574617710205448
CAP,own_scale,B,2026-01,43,threshold,445,1.8078480415676927
CAP,own_scale,B,2026-01,44,threshold,445,1.7523111450203703
CAP,own_scale,B,2026-01,45,threshold,445,1.7917615794614794
CAP,own_scale,B,2026-01,46,threshold,445,1.8202616229619493
CAP,own_scale,B,2026-01,47,threshold,445,1.7668770384018178
CAP,own_scale,B,2026-01,48,threshold,445,2.5535281246207395
CAP,own_scale,B,2026-01,49,threshold,445,2.348514041238665
CAP,own_scale,B,2026-01,50,threshold,445,2.0706828382398683
CAP,own_scale,B,2026-01,51,threshold,445,2.160937396738794
CAP,own_scale,B,2026-01,52,threshold,445,1.9392778902561276
CAP,own_scale,B,2026-01,53,threshold,445,1.9472374207624723
CAP,own_scale,B,2026-01,54,threshold,445,2.553528124620741
CAP,own_scale,B,2026-01,55,threshold,445,2.3380559158407226
CAP,own_scale,B,2026-01,56,threshold,445,1.9265434591227468
CAP,own_scale,B,2026-01,57,threshold,445,2.160937396738798
CAP,own_scale,B,2026-01,58,threshold,445,1.9570814448287253
CAP,own_scale,B,2026-01,59,threshold,445,1.8284015622971408
CAP,own_scale,B,2026-02,0,linear,400,1.8020080448353577
CAP,own_scale,B,2026-02,1,linear,400,1.9252004215957539
CAP,own_scale,B,2026-02,2,linear,400,1.8877210994954245
CAP,own_scale,B,2026-02,3,linear,400,1.802008044835351
CAP,own_scale,B,2026-02,4,linear,400,1.8022265800835335
CAP,own_scale,B,2026-02,5,linear,400,1.7164350853591623
CAP,own_scale,B,2026-02,6,linear,400,1.8233089933197897
CAP,own_scale,B,2026-02,7,linear,400,1.98782898989755
CAP,own_scale,B,2026-02,8,linear,400,1.9007854531938762
CAP,own_scale,B,2026-02,9,linear,400,1.8233089933197875
CAP,own_scale,B,2026-02,10,linear,400,1.988536960625131
CAP,own_scale,B,2026-02,11,linear,400,1.8920862312313562
CAP,own_scale,B,2026-02,12,qrf,400,2.0348726369528967
CAP,own_scale,B,2026-02,13,qrf,400,2.0341257506927533
CAP,own_scale,B,2026-02,14,qrf,400,1.9021994128098942
CAP,own_scale,B,2026-02,15,qrf,400,1.4351865234934165
CAP,own_scale,B,2026-02,16,qrf,400,1.4236309995806216
CAP,own_scale,B,2026-02,17,qrf,400,1.421628845554664
CAP,own_scale,B,2026-02,18,qrf,400,2.2091272839771943
CAP,own_scale,B,2026-02,19,qrf,400,2.196099036539033
CAP,own_scale,B,2026-02,20,qrf,400,2.03899545465661
CAP,own_scale,B,2026-02,21,qrf,400,1.5176328452119952
CAP,own_scale,B,2026-02,22,qrf,400,1.4621960598187351
CAP,own_scale,B,2026-02,23,qrf,400,1.4421267723022375
CAP,own_scale,B,2026-02,24,boosting,400,1.9862732108694623
CAP,own_scale,B,2026-02,25,boosting,400,2.0325777510543754
CAP,own_scale,B,2026-02,26,boosting,400,2.067457224873234
CAP,own_scale,B,2026-02,27,boosting,400,1.366335990242191
CAP,own_scale,B,2026-02,28,boosting,400,1.4237490149918113
CAP,own_scale,B,2026-02,29,boosting,400,1.4363856437737967
CAP,own_scale,B,2026-02,30,boosting,400,2.123162800068572
CAP,own_scale,B,2026-02,31,boosting,400,2.1340183620823683
CAP,own_scale,B,2026-02,32,boosting,400,2.1653394952185727
CAP,own_scale,B,2026-02,33,boosting,400,1.449146410837056
CAP,own_scale,B,2026-02,34,boosting,400,1.476517701097056
CAP,own_scale,B,2026-02,35,boosting,400,1.501850359368562
CAP,own_scale,B,2026-02,36,threshold,400,1.8742009832873463
CAP,own_scale,B,2026-02,37,threshold,400,1.9257433640048245
CAP,own_scale,B,2026-02,38,threshold,400,1.9551405755956606
CAP,own_scale,B,2026-02,39,threshold,400,1.8635036092013209
CAP,own_scale,B,2026-02,40,threshold,400,1.961412750490243
CAP,own_scale,B,2026-02,41,threshold,400,1.9383712691138402
CAP,own_scale,B,2026-02,42,threshold,400,1.874200983287335
CAP,own_scale,B,2026-02,43,threshold,400,1.827944973227459
CAP,own_scale,B,2026-02,44,threshold,400,1.7902326611727348
CAP,own_scale,B,2026-02,45,threshold,400,1.8635036092013235
CAP,own_scale,B,2026-02,46,threshold,400,1.8819931637988696
CAP,own_scale,B,2026-02,47,threshold,400,1.8310161320911238
CAP,own_scale,B,2026-02,48,threshold,400,2.7161514795881168
CAP,own_scale,B,2026-02,49,threshold,400,2.4562229303511094
CAP,own_scale,B,2026-02,50,threshold,400,2.1490346085039342
CAP,own_scale,B,2026-02,51,threshold,400,2.218533524573449
CAP,own_scale,B,2026-02,52,threshold,400,1.9989883523654521
CAP,own_scale,B,2026-02,53,threshold,400,1.932864338354414
CAP,own_scale,B,2026-02,54,threshold,400,2.7161514795881168
CAP,own_scale,B,2026-02,55,threshold,400,2.4955477656228755
CAP,own_scale,B,2026-02,56,threshold,400,2.001946384378381
CAP,own_scale,B,2026-02,57,threshold,400,2.2185335245734534
CAP,own_scale,B,2026-02,58,threshold,400,2.009687439885178
CAP,own_scale,B,2026-02,59,threshold,400,1.9147044488368243
CAP,own_scale,B,2026-03,0,linear,404,1.4511495693378005
CAP,own_scale,B,2026-03,1,linear,404,1.4665767025823573
CAP,own_scale,B,2026-03,2,linear,404,1.4331516959770914
CAP,own_scale,B,2026-03,3,linear,404,1.4511495693377983
CAP,own_scale,B,2026-03,4,linear,404,1.4338605998752574
CAP,own_scale,B,2026-03,5,linear,404,1.4612585626631438
CAP,own_scale,B,2026-03,6,linear,404,1.6377791489926072
CAP,own_scale,B,2026-03,7,linear,404,1.564447633844518
CAP,own_scale,B,2026-03,8,linear,404,1.4327415133128485
CAP,own_scale,B,2026-03,9,linear,404,1.6377791489926063
CAP,own_scale,B,2026-03,10,linear,404,1.6506585897562083
CAP,own_scale,B,2026-03,11,linear,404,1.6273942976026636
CAP,own_scale,B,2026-03,12,qrf,404,1.6101448230311777
CAP,own_scale,B,2026-03,13,qrf,404,1.6033681248547063
CAP,own_scale,B,2026-03,14,qrf,404,1.4757411272928107
CAP,own_scale,B,2026-03,15,qrf,404,1.2677959559263394
CAP,own_scale,B,2026-03,16,qrf,404,1.2659785574620184
CAP,own_scale,B,2026-03,17,qrf,404,1.2438704662371254
CAP,own_scale,B,2026-03,18,qrf,404,1.8125102715949384
CAP,own_scale,B,2026-03,19,qrf,404,1.7955469430992737
CAP,own_scale,B,2026-03,20,qrf,404,1.6467568302434357
CAP,own_scale,B,2026-03,21,qrf,404,1.3238776315473364
CAP,own_scale,B,2026-03,22,qrf,404,1.3009980074480232
CAP,own_scale,B,2026-03,23,qrf,404,1.2736806232160927
CAP,own_scale,B,2026-03,24,boosting,404,1.5412553114814889
CAP,own_scale,B,2026-03,25,boosting,404,1.5650667869698345
CAP,own_scale,B,2026-03,26,boosting,404,1.610267435217056
CAP,own_scale,B,2026-03,27,boosting,404,1.237044709275356
CAP,own_scale,B,2026-03,28,boosting,404,1.271838310433329
CAP,own_scale,B,2026-03,29,boosting,404,1.2840976057158981
CAP,own_scale,B,2026-03,30,boosting,404,1.6916604263723152
CAP,own_scale,B,2026-03,31,boosting,404,1.6994922221499356
CAP,own_scale,B,2026-03,32,boosting,404,1.7389981132685606
CAP,own_scale,B,2026-03,33,boosting,404,1.3065082765452525
CAP,own_scale,B,2026-03,34,boosting,404,1.339181003555205
CAP,own_scale,B,2026-03,35,boosting,404,1.3349260126009306
CAP,own_scale,B,2026-03,36,threshold,404,1.531065352206444
CAP,own_scale,B,2026-03,37,threshold,404,1.5388502549986876
CAP,own_scale,B,2026-03,38,threshold,404,1.5169812714507864
CAP,own_scale,B,2026-03,39,threshold,404,1.5769638738080696
CAP,own_scale,B,2026-03,40,threshold,404,1.5436291266149114
CAP,own_scale,B,2026-03,41,threshold,404,1.488150520026139
CAP,own_scale,B,2026-03,42,threshold,404,1.5310653522064321
CAP,own_scale,B,2026-03,43,threshold,404,1.495921921936221
CAP,own_scale,B,2026-03,44,threshold,404,1.4491230774296293
CAP,own_scale,B,2026-03,45,threshold,404,1.5769638738080796
CAP,own_scale,B,2026-03,46,threshold,404,1.5252064501725895
CAP,own_scale,B,2026-03,47,threshold,404,1.4572561049812935
CAP,own_scale,B,2026-03,48,threshold,404,2.0474070458999987
CAP,own_scale,B,2026-03,49,threshold,404,1.9187281452009104
CAP,own_scale,B,2026-03,50,threshold,404,1.706053056964301
CAP,own_scale,B,2026-03,51,threshold,404,1.8676683994486047
CAP,own_scale,B,2026-03,52,threshold,404,1.6846090906846105
CAP,own_scale,B,2026-03,53,threshold,404,1.566688368776049
CAP,own_scale,B,2026-03,54,threshold,404,2.0474070458999947
CAP,own_scale,B,2026-03,55,threshold,404,1.906732133553904
CAP,own_scale,B,2026-03,56,threshold,404,1.628887537913362
CAP,own_scale,B,2026-03,57,threshold,404,1.8676683994486054
CAP,own_scale,B,2026-03,58,threshold,404,1.6930538934871613
CAP,own_scale,B,2026-03,59,threshold,404,1.5498404686644562
CAP,own_scale,F,2025-12,0,linear,479,1.4927013847321555
CAP,own_scale,F,2025-12,1,linear,479,1.5075111857244834
CAP,own_scale,F,2025-12,2,linear,479,1.5196291624059297
CAP,own_scale,F,2025-12,3,linear,479,1.492701384732154
CAP,own_scale,F,2025-12,4,linear,479,1.4337922575000313
CAP,own_scale,F,2025-12,5,linear,479,1.3729773186967953
CAP,own_scale,F,2025-12,6,linear,479,1.507888683225828
CAP,own_scale,F,2025-12,7,linear,479,1.5039687556853083
CAP,own_scale,F,2025-12,8,linear,479,1.5337813048495337
CAP,own_scale,F,2025-12,9,linear,479,1.5078886832258291
CAP,own_scale,F,2025-12,10,linear,479,1.4271510754082564
CAP,own_scale,F,2025-12,11,linear,479,1.4136762621032475
CAP,own_scale,F,2025-12,12,qrf,479,1.5320776793059494
CAP,own_scale,F,2025-12,13,qrf,479,1.5405115734559158
CAP,own_scale,F,2025-12,14,qrf,479,1.5291379129464668
CAP,own_scale,F,2025-12,15,qrf,479,1.2975649844446115
CAP,own_scale,F,2025-12,16,qrf,479,1.281301274794118
CAP,own_scale,F,2025-12,17,qrf,479,1.3094983086707193
CAP,own_scale,F,2025-12,18,qrf,479,1.534343297662338
CAP,own_scale,F,2025-12,19,qrf,479,1.5330460578535026
CAP,own_scale,F,2025-12,20,qrf,479,1.5219798448752762
CAP,own_scale,F,2025-12,21,qrf,479,1.316389841742465
CAP,own_scale,F,2025-12,22,qrf,479,1.2786968246597303
CAP,own_scale,F,2025-12,23,qrf,479,1.3045250165459832
CAP,own_scale,F,2025-12,24,boosting,479,1.5205125482328732
CAP,own_scale,F,2025-12,25,boosting,479,1.5206341447949756
CAP,own_scale,F,2025-12,26,boosting,479,1.5530633216657106
CAP,own_scale,F,2025-12,27,boosting,479,1.2613958846201996
CAP,own_scale,F,2025-12,28,boosting,479,1.2793905795687506
CAP,own_scale,F,2025-12,29,boosting,479,1.2829851125732201
CAP,own_scale,F,2025-12,30,boosting,479,1.5306934073051794
CAP,own_scale,F,2025-12,31,boosting,479,1.5383584123711869
CAP,own_scale,F,2025-12,32,boosting,479,1.5415980050770337
CAP,own_scale,F,2025-12,33,boosting,479,1.2937423580235285
CAP,own_scale,F,2025-12,34,boosting,479,1.2924786595200624
CAP,own_scale,F,2025-12,35,boosting,479,1.282074817286672
CAP,own_scale,F,2025-12,36,threshold,479,1.658500190088047
CAP,own_scale,F,2025-12,37,threshold,479,1.5731845361729422
CAP,own_scale,F,2025-12,38,threshold,479,1.5447835997245987
CAP,own_scale,F,2025-12,39,threshold,479,1.639770133602128
CAP,own_scale,F,2025-12,40,threshold,479,1.584340688019266
CAP,own_scale,F,2025-12,41,threshold,479,1.5773098907420522
CAP,own_scale,F,2025-12,42,threshold,479,1.6585001900880372
CAP,own_scale,F,2025-12,43,threshold,479,1.5401860409284633
CAP,own_scale,F,2025-12,44,threshold,479,1.4645654467474631
CAP,own_scale,F,2025-12,45,threshold,479,1.6397701336021464
CAP,own_scale,F,2025-12,46,threshold,479,1.5367064109867463
CAP,own_scale,F,2025-12,47,threshold,479,1.457890513951559
CAP,own_scale,F,2025-12,48,threshold,479,1.892727174885838
CAP,own_scale,F,2025-12,49,threshold,479,1.7678656948131364
CAP,own_scale,F,2025-12,50,threshold,479,1.5576975333852092
CAP,own_scale,F,2025-12,51,threshold,479,1.7785980212590482
CAP,own_scale,F,2025-12,52,threshold,479,1.6976848744695054
CAP,own_scale,F,2025-12,53,threshold,479,1.5475873178503643
CAP,own_scale,F,2025-12,54,threshold,479,1.8927271748858487
CAP,own_scale,F,2025-12,55,threshold,479,1.7708042339556138
CAP,own_scale,F,2025-12,56,threshold,479,1.553440441218261
CAP,own_scale,F,2025-12,57,threshold,479,1.7785980212590513
CAP,own_scale,F,2025-12,58,threshold,479,1.7138914605937052
CAP,own_scale,F,2025-12,59,threshold,479,1.459219001749874
CAP,own_scale,F,2026-01,0,linear,445,1.7886280399666385
CAP,own_scale,F,2026-01,1,linear,445,1.881863807581006
CAP,own_scale,F,2026-01,2,linear,445,1.8686884857944495
CAP,own_scale,F,2026-01,3,linear,445,1.7886280399666334
CAP,own_scale,F,2026-01,4,linear,445,1.757783741456923
CAP,own_scale,F,2026-01,5,linear,445,1.6663095810088513
CAP,own_scale,F,2026-01,6,linear,445,1.8652667159860779
CAP,own_scale,F,2026-01,7,linear,445,1.906358539052476
CAP,own_scale,F,2026-01,8,linear,445,1.8845319423108133
CAP,own_scale,F,2026-01,9,linear,445,1.8652667159860796
CAP,own_scale,F,2026-01,10,linear,445,1.8029509616296562
CAP,own_scale,F,2026-01,11,linear,445,1.7669228660398726
CAP,own_scale,F,2026-01,12,qrf,445,1.9114932964403695
CAP,own_scale,F,2026-01,13,qrf,445,1.915973987685451
CAP,own_scale,F,2026-01,14,qrf,445,1.879478963577769
CAP,own_scale,F,2026-01,15,qrf,445,1.4576226744448706
CAP,own_scale,F,2026-01,16,qrf,445,1.4293945021382155
CAP,own_scale,F,2026-01,17,qrf,445,1.444617479082881
CAP,own_scale,F,2026-01,18,qrf,445,1.9598142087218635
CAP,own_scale,F,2026-01,19,qrf,445,1.944955492593456
CAP,own_scale,F,2026-01,20,qrf,445,1.8986618180034012
CAP,own_scale,F,2026-01,21,qrf,445,1.499494544795786
CAP,own_scale,F,2026-01,22,qrf,445,1.4396634653986689
CAP,own_scale,F,2026-01,23,qrf,445,1.4438317284925313
CAP,own_scale,F,2026-01,24,boosting,445,1.8767599476237273
CAP,own_scale,F,2026-01,25,boosting,445,1.8934211522488253
CAP,own_scale,F,2026-01,26,boosting,445,1.9739212129864192
CAP,own_scale,F,2026-01,27,boosting,445,1.3755914349338552
CAP,own_scale,F,2026-01,28,boosting,445,1.413192480173445
CAP,own_scale,F,2026-01,29,boosting,445,1.4343870455194174
CAP,own_scale,F,2026-01,30,boosting,445,1.9350955327718178
CAP,own_scale,F,2026-01,31,boosting,445,1.9689505705408028
CAP,own_scale,F,2026-01,32,boosting,445,1.9785177320963585
CAP,own_scale,F,2026-01,33,boosting,445,1.4201549152945723
CAP,own_scale,F,2026-01,34,boosting,445,1.4273600498377568
CAP,own_scale,F,2026-01,35,boosting,445,1.4461022738471232
CAP,own_scale,F,2026-01,36,threshold,445,1.9468762711813983
CAP,own_scale,F,2026-01,37,threshold,445,1.8885767692271358
CAP,own_scale,F,2026-01,38,threshold,445,1.9106618953621262
CAP,own_scale,F,2026-01,39,threshold,445,1.9663015909565116
CAP,own_scale,F,2026-01,40,threshold,445,1.9322228626883275
CAP,own_scale,F,2026-01,41,threshold,445,1.9367634006087002
CAP,own_scale,F,2026-01,42,threshold,445,1.9468762711813843
CAP,own_scale,F,2026-01,43,threshold,445,1.8250707254107734
CAP,own_scale,F,2026-01,44,threshold,445,1.7544497426066286
CAP,own_scale,F,2026-01,45,threshold,445,1.9663015909565376
CAP,own_scale,F,2026-01,46,threshold,445,1.858078851617552
CAP,own_scale,F,2026-01,47,threshold,445,1.7696618635086148
CAP,own_scale,F,2026-01,48,threshold,445,2.2997210514779485
CAP,own_scale,F,2026-01,49,threshold,445,2.2173460139925756
CAP,own_scale,F,2026-01,50,threshold,445,1.9654180536655663
CAP,own_scale,F,2026-01,51,threshold,445,2.2026098913673153
CAP,own_scale,F,2026-01,52,threshold,445,2.1001649325686826
CAP,own_scale,F,2026-01,53,threshold,445,1.8885649662227653
CAP,own_scale,F,2026-01,54,threshold,445,2.2997210514779627
CAP,own_scale,F,2026-01,55,threshold,445,2.2227754121637497
CAP,own_scale,F,2026-01,56,threshold,445,1.9123421273300973
CAP,own_scale,F,2026-01,57,threshold,445,2.202609891367313
CAP,own_scale,F,2026-01,58,threshold,445,2.121309384389099
CAP,own_scale,F,2026-01,59,threshold,445,1.7864497913202357
CAP,own_scale,F,2026-02,0,linear,400,1.8859454400171567
CAP,own_scale,F,2026-02,1,linear,400,1.9369124434847635
CAP,own_scale,F,2026-02,2,linear,400,1.8877210994954245
CAP,own_scale,F,2026-02,3,linear,400,1.8859454400171507
CAP,own_scale,F,2026-02,4,linear,400,1.8005598803096754
CAP,own_scale,F,2026-02,5,linear,400,1.7164350853591623
CAP,own_scale,F,2026-02,6,linear,400,2.000422002525732
CAP,own_scale,F,2026-02,7,linear,400,2.0398987944243805
CAP,own_scale,F,2026-02,8,linear,400,1.911180083448088
CAP,own_scale,F,2026-02,9,linear,400,2.000422002525733
CAP,own_scale,F,2026-02,10,linear,400,1.9333982259041647
CAP,own_scale,F,2026-02,11,linear,400,1.9060684492142712
CAP,own_scale,F,2026-02,12,qrf,400,2.0502458425976458
CAP,own_scale,F,2026-02,13,qrf,400,2.0349170980861744
CAP,own_scale,F,2026-02,14,qrf,400,1.9089884269873267
CAP,own_scale,F,2026-02,15,qrf,400,1.4404199564766782
CAP,own_scale,F,2026-02,16,qrf,400,1.4156652108004648
CAP,own_scale,F,2026-02,17,qrf,400,1.4183825861336918
CAP,own_scale,F,2026-02,18,qrf,400,2.1769632102943954
CAP,own_scale,F,2026-02,19,qrf,400,2.128075870048411
CAP,own_scale,F,2026-02,20,qrf,400,1.962301557791087
CAP,own_scale,F,2026-02,21,qrf,400,1.510321896063459
CAP,own_scale,F,2026-02,22,qrf,400,1.4441951830577426
CAP,own_scale,F,2026-02,23,qrf,400,1.440423135078364
CAP,own_scale,F,2026-02,24,boosting,400,1.973900824587265
CAP,own_scale,F,2026-02,25,boosting,400,1.9962185472794887
CAP,own_scale,F,2026-02,26,boosting,400,2.067305845701555
CAP,own_scale,F,2026-02,27,boosting,400,1.3775407811066258
CAP,own_scale,F,2026-02,28,boosting,400,1.4103517050726344
CAP,own_scale,F,2026-02,29,boosting,400,1.4211944680422954
CAP,own_scale,F,2026-02,30,boosting,400,2.101316912019218
CAP,own_scale,F,2026-02,31,boosting,400,2.150302624169588
CAP,own_scale,F,2026-02,32,boosting,400,2.094987808921665
CAP,own_scale,F,2026-02,33,boosting,400,1.4420642551833374
CAP,own_scale,F,2026-02,34,boosting,400,1.4357234022393248
CAP,own_scale,F,2026-02,35,boosting,400,1.4884720745793023
CAP,own_scale,F,2026-02,36,threshold,400,1.8514425407821142
CAP,own_scale,F,2026-02,37,threshold,400,1.909936868089905
CAP,own_scale,F,2026-02,38,threshold,400,1.9409882912734566
CAP,own_scale,F,2026-02,39,threshold,400,1.9606033759400392
CAP,own_scale,F,2026-02,40,threshold,400,1.9467945078260207
CAP,own_scale,F,2026-02,41,threshold,400,1.9615517826974658
CAP,own_scale,F,2026-02,42,threshold,400,1.8514425407820994
CAP,own_scale,F,2026-02,43,threshold,400,1.8399411036398698
CAP,own_scale,F,2026-02,44,threshold,400,1.7897558766268327
CAP,own_scale,F,2026-02,45,threshold,400,1.9606033759400647
CAP,own_scale,F,2026-02,46,threshold,400,1.8777575139886142
CAP,own_scale,F,2026-02,47,threshold,400,1.8425360630097507
CAP,own_scale,F,2026-02,48,threshold,400,2.4579762155693867
CAP,own_scale,F,2026-02,49,threshold,400,2.4807818304461615
CAP,own_scale,F,2026-02,50,threshold,400,2.0853362030324267
CAP,own_scale,F,2026-02,51,threshold,400,2.281937754888232
CAP,own_scale,F,2026-02,52,threshold,400,2.195402191247195
CAP,own_scale,F,2026-02,53,threshold,400,1.94854403659328
CAP,own_scale,F,2026-02,54,threshold,400,2.4579762155694014
CAP,own_scale,F,2026-02,55,threshold,400,2.4555293132160028
CAP,own_scale,F,2026-02,56,threshold,400,1.9843188216139904
CAP,own_scale,F,2026-02,57,threshold,400,2.2819377548882316
CAP,own_scale,F,2026-02,58,threshold,400,2.2009207109854345
CAP,own_scale,F,2026-02,59,threshold,400,1.8771113335240963
CAP,own_scale,F,2026-03,0,linear,404,1.5118063032663718
CAP,own_scale,F,2026-03,1,linear,404,1.487141820240677
CAP,own_scale,F,2026-03,2,linear,404,1.4331516959770914
CAP,own_scale,F,2026-03,3,linear,404,1.5118063032663729
CAP,own_scale,F,2026-03,4,linear,404,1.444485614716899
CAP,own_scale,F,2026-03,5,linear,404,1.4612585626631438
CAP,own_scale,F,2026-03,6,linear,404,1.7430196217302865
CAP,own_scale,F,2026-03,7,linear,404,1.6741771708933881
