scope,sample,h,method,model,q,term,n,status,coef_raw,effect_bp_per_sd
core,all,1,ae_tanh_1,M1,0.9,btc_vol,2523,estimated,1152.7855540699763,2.286621483927316
core,all,1,ae_tanh_1,M1,0.9,btc_ret,2523,estimated,-30.85697950249327,-0.16174401048914688
core,all,1,ae_tanh_1,M2,0.1,e_origin,2523,estimated,0.8916182394490181,50.550454717672494
core,all,1,ae_tanh_1,M2,0.1,downside,2523,estimated,-27330.71080718292,-0.47924002811841715
core,all,1,ae_tanh_1,M2,0.1,btc_vol,2523,estimated,-511.9331078410759,-1.0154509991821306
core,all,1,ae_tanh_1,M2,0.1,btc_ret,2523,estimated,140.7723892635094,0.737891108356201
core,all,1,ae_tanh_1,M2,0.1,account_ls,2523,estimated,1.1888482358375205,0.7073033590339868
core,all,1,ae_tanh_1,M2,0.5,e_origin,2523,estimated,0.9538051297231446,54.07615152573431
core,all,1,ae_tanh_1,M2,0.5,downside,2523,estimated,-68646.81566503884,-1.203711901298478
core,all,1,ae_tanh_1,M2,0.5,btc_vol,2523,estimated,352.322868919147,0.698854213175303
core,all,1,ae_tanh_1,M2,0.5,btc_ret,2523,estimated,119.98675469806247,0.6289383868202005
core,all,1,ae_tanh_1,M2,0.5,account_ls,2523,estimated,0.7898834046818799,0.4699398699810588
core,all,1,ae_tanh_1,M2,0.9,e_origin,2523,estimated,1.0373312821328862,58.81168159714609
core,all,1,ae_tanh_1,M2,0.9,downside,2523,estimated,-51198.300269320134,-0.8977547285098654
core,all,1,ae_tanh_1,M2,0.9,btc_vol,2523,estimated,1261.1175938947604,2.5015047887939064
core,all,1,ae_tanh_1,M2,0.9,btc_ret,2523,estimated,-50.81218222527259,-0.2663438310336521
core,all,1,ae_tanh_1,M2,0.9,account_ls,2523,estimated,-0.8734004482699235,-0.5196282016668909
core,all,1,ae_tanh_2,M0,0.1,e_origin,2523,estimated,0.8920788574731349,50.45090073154354
core,all,1,ae_tanh_2,M0,0.1,downside,2523,estimated,-49221.93471424418,-0.8630994467329294
core,all,1,ae_tanh_2,M0,0.5,e_origin,2523,estimated,0.9538010993482905,53.94155928900809
core,all,1,ae_tanh_2,M0,0.5,downside,2523,estimated,-13996.632964106111,-0.24542891776962056
core,all,1,ae_tanh_2,M0,0.9,e_origin,2523,estimated,1.0380982540205963,58.708926373988184
core,all,1,ae_tanh_2,M0,0.9,downside,2523,estimated,41271.53521317769,0.7236903509606237
core,all,1,ae_tanh_2,M1,0.1,e_origin,2523,estimated,0.8910847101914,50.39467742190765
core,all,1,ae_tanh_2,M1,0.1,downside,2523,estimated,-47216.51770171944,-0.8279347518864666
core,all,1,ae_tanh_2,M1,0.1,btc_vol,2523,estimated,-173.15563355159276,-0.34346491447973426
core,all,1,ae_tanh_2,M1,0.1,btc_ret,2523,estimated,177.10588703199755,0.9283415587542673
core,all,1,ae_tanh_2,M1,0.5,e_origin,2523,estimated,0.9522654639358237,53.85471249390115
core,all,1,ae_tanh_2,M1,0.5,downside,2523,estimated,-62495.11723876575,-1.0958427665517767
core,all,1,ae_tanh_2,M1,0.5,btc_vol,2523,estimated,550.1777090173297,1.0913115322926499
core,all,1,ae_tanh_2,M1,0.5,btc_ret,2523,estimated,82.86058775296128,0.43433297719787956
core,all,1,ae_tanh_2,M1,0.9,e_origin,2523,estimated,1.036838914524532,58.637705302699466
core,all,1,ae_tanh_2,M1,0.9,downside,2523,estimated,-61093.78132664645,-1.0712705457022955
core,all,1,ae_tanh_2,M1,0.9,btc_vol,2523,estimated,1281.8878196114797,2.5427038168197096
core,all,1,ae_tanh_2,M1,0.9,btc_ret,2523,estimated,-81.78150065955374,-0.42867669207312487
core,all,1,ae_tanh_2,M2,0.1,e_origin,2523,estimated,0.8896487265953786,50.313466366126995
core,all,1,ae_tanh_2,M2,0.1,downside,2523,estimated,-48230.61317531853,-0.8457167681212827
core,all,1,ae_tanh_2,M2,0.1,btc_vol,2523,estimated,-220.28703763716544,-0.4369529710998367
core,all,1,ae_tanh_2,M2,0.1,btc_ret,2523,estimated,154.78976369077992,0.811366425543729
core,all,1,ae_tanh_2,M2,0.1,account_ls,2523,estimated,1.0809874713899457,0.6431317695055737
core,all,1,ae_tanh_2,M2,0.5,e_origin,2523,estimated,0.9527756987499965,53.88356846974225
core,all,1,ae_tanh_2,M2,0.5,downside,2523,estimated,-68606.14421310567,-1.2029987333203167
core,all,1,ae_tanh_2,M2,0.5,btc_vol,2523,estimated,376.49664506079847,0.7468043940896922
core,all,1,ae_tanh_2,M2,0.5,btc_ret,2523,estimated,102.80862806261835,0.5388952542938084
core,all,1,ae_tanh_2,M2,0.5,account_ls,2523,estimated,1.0483037878378363,0.6236866641799766
core,all,1,ae_tanh_2,M2,0.9,e_origin,2523,estimated,1.0376432149881984,58.68319195728257
core,all,1,ae_tanh_2,M2,0.9,downside,2523,estimated,-48645.895303381054,-0.8529986796724983
core,all,1,ae_tanh_2,M2,0.9,btc_vol,2523,estimated,1301.7603896215994,2.582122289202155
core,all,1,ae_tanh_2,M2,0.9,btc_ret,2523,estimated,-62.24186379092874,-0.32625515627835794
core,all,1,ae_tanh_2,M2,0.9,account_ls,2523,estimated,-0.9431415855316696,-0.5611205798873394
core,all,1,conditional_neural,M0,0.1,e_origin,2523,estimated,0.30792481877306804,3.00270425492972
core,all,1,conditional_neural,M0,0.1,downside,2523,estimated,-46763.849583390715,-0.8199972824482714
core,all,1,conditional_neural,M0,0.5,e_origin,2523,estimated,0.2615395785530326,2.5503822929339126
