scope,method,variant,n,status,term,coef_raw,effect_bp_per_sd
core,ae_reconstruction_selected,Dec_Mar,803,estimated,downside,-227842.20720689982,-3.924552566543921
core,ae_reconstruction_selected,Dec_Mar,803,estimated,btc_vol,781.3788861927849,1.5292245744910469
core,ae_reconstruction_selected,Dec_Mar,803,estimated,account_ls,-1.0793259670972093,-0.6543184827621947
core,ae_reconstruction_selected,exclude_top1_downside_days,1719,estimated,e_origin,0.6599199915654349,30.810196852839837
core,ae_reconstruction_selected,exclude_top1_downside_days,1719,estimated,downside,-62148.68029930082,-1.0705029843502691
core,ae_reconstruction_selected,exclude_top1_downside_days,1719,estimated,btc_vol,-38.311749419951774,-0.07497933427686512
core,ae_reconstruction_selected,exclude_top1_downside_days,1719,estimated,account_ls,0.23572876775471915,0.14290556732874182
core,ae_reconstruction_selected,exclude_top5_downside_days,1679,estimated,e_origin,0.6489451650682254,30.297806609891335
core,ae_reconstruction_selected,exclude_top5_downside_days,1679,estimated,downside,88892.65288964959,1.5311644550922672
core,ae_reconstruction_selected,exclude_top5_downside_days,1679,estimated,btc_vol,-353.1778178007973,-0.6911988635598326
core,ae_reconstruction_selected,exclude_top5_downside_days,1679,estimated,account_ls,-0.1219384285332813,-0.07392258685565097
full_macro,sequential_ols,Aug_Nov,152,estimated,e_origin,0.23914351781299828,1.9757817207672042
full_macro,sequential_ols,Aug_Nov,152,estimated,downside,367362.53513668454,5.883400808070972
full_macro,sequential_ols,Aug_Nov,152,estimated,btc_vol,-3212.43845003694,-6.0083646963943895
full_macro,sequential_ols,Aug_Nov,152,estimated,account_ls,3.20048427464034,1.7997579872179772
full_macro,sequential_ols,Dec_Mar,85,insufficient,,,
full_macro,sequential_ols,exclude_top1_downside_days,236,estimated,e_origin,0.4815520877403742,3.9785390014155007
full_macro,sequential_ols,exclude_top1_downside_days,236,estimated,downside,-104420.50835971037,-1.6723199687037258
full_macro,sequential_ols,exclude_top1_downside_days,236,estimated,btc_vol,-1127.6610734913588,-2.109114023145181
full_macro,sequential_ols,exclude_top1_downside_days,236,estimated,account_ls,2.8918791776950368,1.6262172226141882
full_macro,sequential_ols,exclude_top5_downside_days,232,estimated,e_origin,0.4210269007999686,3.4784854808497365
full_macro,sequential_ols,exclude_top5_downside_days,232,estimated,downside,114491.35483309472,1.8336070369602173
full_macro,sequential_ols,exclude_top5_downside_days,232,estimated,btc_vol,-1752.5596132038568,-3.2778892022599138
full_macro,sequential_ols,exclude_top5_downside_days,232,estimated,account_ls,2.3920645820935986,1.345151848323949
full_macro,pca_1,Aug_Nov,152,estimated,e_origin,0.24977512143548442,2.0636314747695113
full_macro,pca_1,Aug_Nov,152,estimated,downside,362259.3605626397,5.801672219712087
full_macro,pca_1,Aug_Nov,152,estimated,btc_vol,-3135.0171373083344,-5.863560215504891
full_macro,pca_1,Aug_Nov,152,estimated,account_ls,3.1564731507301325,1.7750088039735954
full_macro,pca_1,Dec_Mar,85,insufficient,,,
full_macro,pca_1,exclude_top1_downside_days,236,estimated,e_origin,0.480883204249205,3.9730366670365034
full_macro,pca_1,exclude_top1_downside_days,236,estimated,downside,-104166.11855548242,-1.6682458537992138
full_macro,pca_1,exclude_top1_downside_days,236,estimated,btc_vol,-1076.5265840485126,-2.0134749421433282
full_macro,pca_1,exclude_top1_downside_days,236,estimated,account_ls,2.7663955676874687,1.5556528611000402
full_macro,pca_1,exclude_top5_downside_days,232,estimated,e_origin,0.44891296609529285,3.7088999134193856
full_macro,pca_1,exclude_top5_downside_days,232,estimated,downside,127656.99388477612,2.0444579649314463
full_macro,pca_1,exclude_top5_downside_days,232,estimated,btc_vol,-1711.0334199556546,-3.200220939546498
full_macro,pca_1,exclude_top5_downside_days,232,estimated,account_ls,2.1842472110335667,1.228287979811436
full_macro,pca_2,Aug_Nov,152,estimated,e_origin,0.6513632400519215,4.757357607960131
full_macro,pca_2,Aug_Nov,152,estimated,downside,-115847.62113456089,-1.8553279733399617
full_macro,pca_2,Aug_Nov,152,estimated,btc_vol,1088.9052262663465,2.036627260249244
full_macro,pca_2,Aug_Nov,152,estimated,account_ls,2.4231258565458536,1.3626188226914133
full_macro,pca_2,Dec_Mar,85,insufficient,,,
full_macro,pca_2,exclude_top1_downside_days,236,estimated,e_origin,0.6305708561093678,4.605496403866312
full_macro,pca_2,exclude_top1_downside_days,236,estimated,downside,-108358.122225652,-1.735381817381716
full_macro,pca_2,exclude_top1_downside_days,236,estimated,btc_vol,-549.1608333418069,-1.0271196211262799
full_macro,pca_2,exclude_top1_downside_days,236,estimated,account_ls,1.5674932792478689,0.8814630247023719
full_macro,pca_2,exclude_top5_downside_days,232,estimated,e_origin,0.5344261173970677,3.903284679204295
full_macro,pca_2,exclude_top5_downside_days,232,estimated,downside,32840.64543721506,0.5259509651167722
full_macro,pca_2,exclude_top5_downside_days,232,estimated,btc_vol,-1462.8974146950154,-2.7361212728602102
full_macro,pca_2,exclude_top5_downside_days,232,estimated,account_ls,2.34013822221712,1.3159516170728989
full_macro,conditional_linear,Aug_Nov,152,estimated,e_origin,0.3160898237005028,3.1317693419522143
full_macro,conditional_linear,Aug_Nov,152,estimated,downside,214780.4922112184,3.439762089411761
full_macro,conditional_linear,Aug_Nov,152,estimated,btc_vol,-949.8136611016987,-1.7764781981895803
full_macro,conditional_linear,Aug_Nov,152,estimated,account_ls,1.5185355236514548,0.853932156211911
full_macro,conditional_linear,Dec_Mar,85,insufficient,,,
full_macro,conditional_linear,exclude_top1_downside_days,236,estimated,e_origin,0.41997079686109157,4.1610060416592765
full_macro,conditional_linear,exclude_top1_downside_days,236,estimated,downside,-167879.7313836753,-2.688634939090776
full_macro,conditional_linear,exclude_top1_downside_days,236,estimated,btc_vol,-709.0413650734139,-1.3261512002327696
full_macro,conditional_linear,exclude_top1_downside_days,236,estimated,account_ls,2.1836679551697378,1.227962241492448
full_macro,conditional_linear,exclude_top5_downside_days,232,estimated,e_origin,0.4648287877530294,4.605452113893645
full_macro,conditional_linear,exclude_top5_downside_days,232,estimated,downside,110096.79114816673,1.763227025222208
full_macro,conditional_linear,exclude_top5_downside_days,232,estimated,btc_vol,-1710.978601081854,-3.200118409399644
full_macro,conditional_linear,exclude_top5_downside_days,232,estimated,account_ls,3.419086514768852,1.9226866111179475
