definition,learner,seed,sample,minimum_gap_bp,block_days,n,quantity,estimate,lo,hi,bootstrap_valid,p
EQ,linear,20260926,without_2026-01,5,5,241,excess,4.464522303015666,1.3209973279854463,8.101822256434346,1.0,0.0055
EQ,linear,20260926,without_2026-01,5,5,241,cross,0.2507706598778324,0.09273875907966493,0.4224329677703326,1.0,0.0035
EQ,linear,20260926,without_2026-01,5,5,241,overshot,0.030187763131271354,-0.12710193110847764,0.19077314793054928,1.0,0.7315
EQ,linear,20260926,2026-02,5,5,80,gap,-0.6991858772279013,-6.110273702664609,3.288479504737252,1.0,0.7875
EQ,linear,20260926,2026-02,5,5,80,excess,8.372672789438914,1.8511653615788728,16.761313648463304,1.0,0.0305
EQ,linear,20260926,2026-02,5,5,80,cross,0.2496605172361308,-0.05649822466099762,0.6051931187235406,1.0,0.1205
EQ,linear,20260926,2026-02,5,5,80,overshot,0.08367124668495518,-0.07547784939694986,0.29868062098331954,1.0,0.385
EQ,linear,20260926,without_2026-02,5,5,238,gap,5.557585199222815,0.3893103718442281,12.083689103932638,1.0,0.0585
EQ,linear,20260926,without_2026-02,5,5,238,excess,2.6351670707408656,-0.654349174007625,6.16126883051915,1.0,0.142
EQ,linear,20260926,without_2026-02,5,5,238,cross,0.25330578077327837,0.06059976472590158,0.45345731165690983,1.0,0.011
EQ,linear,20260926,without_2026-02,5,5,238,overshot,0.0349924953817729,-0.14322010605815155,0.21250672852674035,1.0,0.719
EQ,linear,20260926,2026-03,5,5,77,gap,1.432317078318021,-1.1359263482471933,4.615343644469784,1.0,0.329
EQ,linear,20260926,2026-03,5,5,77,excess,7.00579540446557,3.4330502081795036,10.200631149501714,1.0,0.0005
EQ,linear,20260926,2026-03,5,5,77,cross,0.35219720474106864,0.18839853140263835,0.46428658252756894,1.0,0.0005
EQ,linear,20260926,2026-03,5,5,77,overshot,0.1581059243451936,0.06374140616639529,0.27376873641183985,1.0,0.002
EQ,linear,20260926,without_2026-03,5,5,241,gap,4.792174411701255,-0.7261941629794509,11.403113288917172,1.0,0.148
EQ,linear,20260926,without_2026-03,5,5,241,excess,3.1268691126550974,-0.7105939692098185,7.504350787464426,1.0,0.1335
EQ,linear,20260926,without_2026-03,5,5,241,cross,0.21663434385581215,0.0016592666286684152,0.4516183883440497,1.0,0.056
EQ,linear,20260926,without_2026-03,5,5,241,overshot,0.008397225155168967,-0.1706257663780404,0.19717340763503324,1.0,0.9375
PCA,forest20,20260926,full,5,1,317,gap,1.557967420823889,-1.2616929162834845,4.78451708896193,1.0,0.3145
PCA,forest20,20260926,full,5,1,317,excess,2.363069303114084,-0.6970637987852616,5.502243048917728,1.0,0.1385
PCA,forest20,20260926,full,5,1,317,cross,0.29088296715869655,0.12794242998101618,0.4371433281629207,1.0,0.0005
PCA,forest20,20260926,full,5,1,317,overshot,0.1079529798820331,0.02143136159611959,0.18821439913972018,1.0,0.0125
PCA,forest20,20260926,full,5,5,317,gap,1.557967420823889,-0.7085874234637134,4.003254997115283,1.0,0.2035
PCA,forest20,20260926,full,5,5,317,excess,2.363069303114084,-0.8021945818479935,5.421216179087997,1.0,0.1415
PCA,forest20,20260926,full,5,5,317,cross,0.29088296715869655,0.15235846333432373,0.42698829615383765,1.0,0.0005
PCA,forest20,20260926,full,5,5,317,overshot,0.1079529798820331,0.031992243883344616,0.1780816958474698,1.0,0.0035
PCA,forest20,20260926,full,5,10,317,gap,1.557967420823889,-0.3548857143645491,3.6040855121747932,1.0,0.137
PCA,forest20,20260926,full,5,10,317,excess,2.363069303114084,-0.5145940030145127,5.164063458277096,1.0,0.1
PCA,forest20,20260926,full,5,10,317,cross,0.29088296715869655,0.17068387429084655,0.4201319459036666,1.0,0.0005
PCA,forest20,20260926,full,5,10,317,overshot,0.1079529798820331,0.04329480408888018,0.16872799489991736,1.0,0.0005
PCA,forest20,20260926,full,0,5,509,gap,0.7498014608585567,-0.5902323635009104,2.262845001311129,1.0,0.288
PCA,forest20,20260926,full,0,5,509,excess,3.1866145862443287,1.3396103622798676,5.084216522602651,1.0,0.002
PCA,forest20,20260926,full,0,5,509,cross,0.22057656849694524,0.10595588045072984,0.33138645953714857,1.0,0.0005
PCA,forest20,20260926,full,0,5,509,overshot,0.14193159462297875,0.06419015590218206,0.2172160080083313,1.0,0.0005
PCA,forest20,20260926,full,10,5,173,gap,2.5032264231604477,-1.2943858753178659,6.718446790964897,1.0,0.2515
PCA,forest20,20260926,full,10,5,173,excess,0.47927835528058854,-3.241000284422049,4.443729040946096,1.0,0.798
PCA,forest20,20260926,full,10,5,173,cross,0.34732445309519905,0.199007521791721,0.5121360993084267,1.0,0.0005
PCA,forest20,20260926,full,10,5,173,overshot,0.08436517316494606,0.019258295461151202,0.1614588039978122,1.0,0.0225
PCA,forest20,20260926,nonoverlap,5,5,115,gap,1.2245612635951981,-2.381611373599284,5.253705430866632,1.0,0.542
PCA,forest20,20260926,nonoverlap,5,5,115,excess,3.3155834303979566,-0.4718429204949996,7.249666749497253,1.0,0.086
PCA,forest20,20260926,nonoverlap,5,5,115,cross,0.2780796631643837,0.06217232075152509,0.5171750682325879,1.0,0.018
PCA,forest20,20260926,nonoverlap,5,5,115,overshot,0.17289848832593854,0.05382829931461579,0.29852269514511276,1.0,0.0035
PCA,forest20,20260926,overlap,5,5,247,gap,1.3988884855287964,-1.1156089916892873,4.0668864672536795,1.0,0.31
PCA,forest20,20260926,overlap,5,5,247,excess,2.5801393616790422,-0.7457728415718622,5.730211867704629,1.0,0.1175
PCA,forest20,20260926,overlap,5,5,247,cross,0.28416840439972013,0.14835306045491634,0.4215183362948932,1.0,0.0005
PCA,forest20,20260926,overlap,5,5,247,overshot,0.10138610682964042,0.017971843966061857,0.17639212897233042,1.0,0.011
PCA,forest20,20260926,2025-12,5,5,84,gap,7.338540427676953,1.5954270734044982,13.520437830158953,1.0,0.012
PCA,forest20,20260926,2025-12,5,5,84,excess,-4.596200914400414,-9.97313902844783,3.1148674588467062,1.0,0.1675
PCA,forest20,20260926,2025-12,5,5,84,cross,0.20820888966562723,-0.055344666066172485,0.5123107433464251,1.0,0.158
PCA,forest20,20260926,2025-12,5,5,84,overshot,-0.024677424824400895,-0.1615532836524403,0.08884081601462095,1.0,0.6785
PCA,forest20,20260926,without_2025-12,5,5,233,gap,-0.12796605483512896,-2.0852198318931023,1.9418189483672585,1.0,0.9
PCA,forest20,20260926,without_2025-12,5,5,233,excess,4.392775806596488,0.973875503507289,7.399485595338414,1.0,0.0095
PCA,forest20,20260926,without_2025-12,5,5,233,cross,0.31499528174231123,0.1507067704497561,0.483935534478061,1.0,0.001
PCA,forest20,20260926,without_2025-12,5,5,233,overshot,0.14663531101420418,0.049522707940534164,0.2284994646737213,1.0,0.0025
PCA,forest20,20260926,2026-01,5,5,77,gap,1.9447831734806866,-2.3719001179195307,5.846345787833983,1.0,0.3495
PCA,forest20,20260926,2026-01,5,5,77,excess,-0.3237530515997531,-6.989627548108627,4.812190981231424,1.0,0.925
PCA,forest20,20260926,2026-01,5,5,77,cross,0.27431098399801557,-0.07511039275218538,0.6283878821584425,1.0,0.135
PCA,forest20,20260926,2026-01,5,5,77,overshot,0.06707338262615035,-0.13255955233174818,0.21558842192359565,1.0,0.515
PCA,forest20,20260926,without_2026-01,5,5,240,gap,1.4011124040955532,-1.1558357911878698,4.376248950250632,1.0,0.368
PCA,forest20,20260926,without_2026-01,5,5,240,excess,3.452584304765611,0.09130932363452769,7.03008535576216,1.0,0.051
PCA,forest20,20260926,without_2026-01,5,5,240,cross,0.2976029589843568,0.15362219207425912,0.4404573284910201,1.0,0.0005
PCA,forest20,20260926,without_2026-01,5,5,240,overshot,0.12452978645564841,0.056583853826765375,0.19294282618086725,1.0,0.001
PCA,forest20,20260926,2026-02,5,5,80,gap,-2.6796087684308483,-5.5874991210323195,0.2585944380641826,1.0,0.08
PCA,forest20,20260926,2026-02,5,5,80,excess,8.790838166140434,4.404129957667426,13.821202777964233,1.0,0.002
PCA,forest20,20260926,2026-02,5,5,80,cross,0.22359775366583615,-0.06302646508928905,0.6091128665625651,1.0,0.1445
PCA,forest20,20260926,2026-02,5,5,80,overshot,0.16065449977635063,0.01438218632041783,0.3323767076850937,1.0,0.047
PCA,forest20,20260926,without_2026-02,5,5,237,gap,2.778050463168549,0.05632035543744784,5.604279242830231,1.0,0.0485
PCA,forest20,20260926,without_2026-02,5,5,237,excess,0.5123859313848514,-3.2288225745258536,4.062292770225688,1.0,0.7875
PCA,forest20,20260926,without_2026-02,5,5,237,cross,0.3102557275096122,0.14722801637943134,0.46578976447483367,1.0,0.001
PCA,forest20,20260926,without_2026-02,5,5,237,overshot,0.09277915695658498,0.001355189810536194,0.1689803637026823,1.0,0.028
PCA,forest20,20260926,2026-03,5,5,76,gap,-0.23318044807690097,-2.856793081823887,2.2018771132722996,1.0,0.796
PCA,forest20,20260926,2026-03,5,5,76,excess,5.833120380831767,-1.0989148787689336,10.541817720685808,1.0,0.062
PCA,forest20,20260926,2026-03,5,5,76,cross,0.43771889400535946,0.28692196779589985,0.5385666202031509,1.0,0.0005
PCA,forest20,20260926,2026-03,5,5,76,overshot,0.22224685011078799,0.13888939976695716,0.2934989459917044,1.0,0.0005
PCA,forest20,20260926,without_2026-03,5,5,241,gap,2.1942938439308333,-0.7653558108755066,5.284936336924738,1.0,0.157
PCA,forest20,20260926,without_2026-03,5,5,241,excess,1.1302926973291205,-2.465529071433548,4.771197683863327,1.0,0.548
PCA,forest20,20260926,without_2026-03,5,5,241,cross,0.23871777089755805,0.054201126678900965,0.42544167684582956,1.0,0.0125
PCA,forest20,20260926,without_2026-03,5,5,241,overshot,0.0673487333603066,-0.02632661090953552,0.1582397999349921,1.0,0.166
PCA,forest20,20260927,full,5,1,317,gap,1.6536353308745275,-1.2261638539078148,5.038252799164853,1.0,0.294
PCA,forest20,20260927,full,5,1,317,excess,2.2369136691219347,-0.8819803033234451,5.4372983422049455,1.0,0.1645
PCA,forest20,20260927,full,5,1,317,cross,0.28788215368809295,0.12291313110537647,0.43721058429727033,1.0,0.0005
PCA,forest20,20260927,full,5,1,317,overshot,0.10504425307098854,0.016801720964361912,0.1856431723780523,1.0,0.0165
PCA,forest20,20260927,full,5,5,317,gap,1.6536353308745275,-0.6955468376139727,4.152899649232189,1.0,0.185
PCA,forest20,20260927,full,5,5,317,excess,2.2369136691219347,-1.0718407287485998,5.386334551328386,1.0,0.1785
PCA,forest20,20260927,full,5,5,317,cross,0.28788215368809295,0.14864997807545197,0.4305201767606616,1.0,0.0005
PCA,forest20,20260927,full,5,5,317,overshot,0.10504425307098854,0.026931403129234862,0.17772519466465786,1.0,0.006
PCA,forest20,20260927,full,5,10,317,gap,1.6536353308745275,-0.3391441153994392,3.7619077509033256,1.0,0.123
PCA,forest20,20260927,full,5,10,317,excess,2.2369136691219347,-0.7252301660579338,5.157321287529145,1.0,0.137
PCA,forest20,20260927,full,5,10,317,cross,0.28788215368809295,0.1661805084046558,0.41960852448440256,1.0,0.0005
PCA,forest20,20260927,full,5,10,317,overshot,0.10504425307098854,0.03995743453820172,0.16755571698315602,1.0,0.001
PCA,forest20,20260927,full,0,5,509,gap,0.7981644904754353,-0.5478711607261764,2.3328214471805757,1.0,0.2665
PCA,forest20,20260927,full,0,5,509,excess,3.1136014257657654,1.2607401847664925,5.047895354603953,1.0,0.0025
PCA,forest20,20260927,full,0,5,509,cross,0.21804660236083312,0.10222373940280337,0.33037722528104246,1.0,0.0005
PCA,forest20,20260927,full,0,5,509,overshot,0.1392780406700607,0.06244684233150175,0.21315580456582608,1.0,0.0005
PCA,forest20,20260927,full,10,5,173,gap,2.6487066434691524,-1.253758971510275,7.022641445846299,1.0,0.241
PCA,forest20,20260927,full,10,5,173,excess,0.3791610445965373,-3.426866231127725,4.429946538135549,1.0,0.8415
PCA,forest20,20260927,full,10,5,173,cross,0.3388902317379486,0.18976139045540316,0.5112604997054944,1.0,0.001
PCA,forest20,20260927,full,10,5,173,overshot,0.08524166463665134,0.019819636061933828,0.16262580875895558,1.0,0.023
PCA,forest20,20260927,nonoverlap,5,5,115,gap,1.3276058251061085,-2.4232023550804462,5.4138836537134845,1.0,0.5225
PCA,forest20,20260927,nonoverlap,5,5,115,excess,3.262224398464545,-0.6158055889742021,7.342249422416123,1.0,0.099
PCA,forest20,20260927,nonoverlap,5,5,115,cross,0.27611960677801145,0.06152210527134055,0.5214163118047315,1.0,0.02
PCA,forest20,20260927,nonoverlap,5,5,115,overshot,0.1724372068837133,0.05291336372051435,0.29848364644313896,1.0,0.003
PCA,forest20,20260927,overlap,5,5,240,gap,1.617371165672112,-0.8348232114878092,4.321581511672877,1.0,0.2395
PCA,forest20,20260927,overlap,5,5,240,excess,2.37527454842599,-0.9921135985692587,5.650885508225422,1.0,0.1665
PCA,forest20,20260927,overlap,5,5,240,cross,0.27784101543586665,0.14189406188234183,0.4238190149528015,1.0,0.0005
PCA,forest20,20260927,overlap,5,5,240,overshot,0.10691623858747396,0.017889481482482348,0.18738690466775199,1.0,0.012
PCA,forest20,20260927,2025-12,5,5,84,gap,7.579648915180086,1.5645951531154145,14.04016545738629,1.0,0.012
PCA,forest20,20260927,2025-12,5,5,84,excess,-4.791600340049098,-10.28997337721275,3.250222353757089,1.0,0.163
PCA,forest20,20260927,2025-12,5,5,84,cross,0.19641016206625664,-0.08496361937301887,0.5308914649454626,1.0,0.223
PCA,forest20,20260927,2025-12,5,5,84,overshot,-0.028711030503575676,-0.17113363725370884,0.09118499883131066,1.0,0.639
PCA,forest20,20260927,without_2025-12,5,5,233,gap,-0.04946968693220355,-2.038258419295776,2.069472340816815,1.0,0.959
PCA,forest20,20260927,without_2025-12,5,5,233,excess,4.2568714883962935,0.7139307423822762,7.368244461025726,1.0,0.0135
PCA,forest20,20260927,without_2025-12,5,5,233,cross,0.31417072115484806,0.148631226096195,0.4871637661521503,1.0,0.001
PCA,forest20,20260927,without_2025-12,5,5,233,overshot,0.143484815410789,0.04479474692612196,0.22745515620919088,1.0,0.003
PCA,forest20,20260927,2026-01,5,5,77,gap,2.095245148272185,-2.2961185728429805,5.947757563278915,1.0,0.317
PCA,forest20,20260927,2026-01,5,5,77,excess,-0.7691266744111828,-7.475108725699589,4.5709090508090675,1.0,0.83
PCA,forest20,20260927,2026-01,5,5,77,cross,0.274507307427152,-0.0657487723992854,0.6331273607433083,1.0,0.132
PCA,forest20,20260927,2026-01,5,5,77,overshot,0.05588060923118422,-0.14381983987788668,0.20694053509690488,1.0,0.5875
PCA,forest20,20260927,without_2026-01,5,5,240,gap,1.469523480623787,-1.1974452845922245,4.577108146602183,1.0,0.3655
PCA,forest20,20260927,without_2026-01,5,5,240,excess,3.4901639995553495,0.05649356118912563,7.16709494551762,1.0,0.0555
PCA,forest20,20260927,without_2026-01,5,5,240,cross,0.29345826996746377,0.14337055199756799,0.4446247876917871,1.0,0.0005
PCA,forest20,20260927,without_2026-01,5,5,240,overshot,0.12554110136515603,0.0560855593379495,0.19433177893590464,1.0,0.001
PCA,forest20,20260927,2026-02,5,5,80,gap,-2.7271691315750917,-5.793846486853674,0.26058224118261863,1.0,0.0825
PCA,forest20,20260927,2026-02,5,5,80,excess,9.013137247629707,4.687364777712597,13.950216325156559,1.0,0.002
PCA,forest20,20260927,2026-02,5,5,80,cross,0.22704779219645252,-0.06433672781105132,0.6172357090387653,1.0,0.143
PCA,forest20,20260927,2026-02,5,5,80,overshot,0.1710456811262855,0.02156138777663785,0.34042224153224104,1.0,0.035
PCA,forest20,20260927,without_2026-02,5,5,237,gap,2.9222918943324565,0.122970488502414,5.821968812634879,1.0,0.0425
PCA,forest20,20260927,without_2026-02,5,5,237,excess,0.27455707639575816,-3.564468518072621,3.9290789237916637,1.0,0.882
PCA,forest20,20260927,without_2026-02,5,5,237,cross,0.305499445820549,0.14086557246564588,0.4691066141205216,1.0,0.001
PCA,forest20,20260927,without_2026-02,5,5,237,overshot,0.08593060725144246,-0.0061073674131532285,0.16433406059421746,1.0,0.0445
PCA,forest20,20260927,2026-03,5,5,76,gap,-0.16479169181023123,-2.775025206004337,2.3606698825097308,1.0,0.856
PCA,forest20,20260927,2026-03,5,5,76,excess,5.849233778506105,-1.4514459403091997,10.683402941376054,1.0,0.065
PCA,forest20,20260927,2026-03,5,5,76,cross,0.43525520680192387,0.27542750053817167,0.5363262782536794,1.0,0.0005
PCA,forest20,20260927,2026-03,5,5,76,overshot,0.21941669570642858,0.13565353456469856,0.2874262123790699,1.0,0.0005
PCA,forest20,20260927,without_2026-03,5,5,241,gap,2.285789536554452,-0.7674548870549909,5.420610738066854,1.0,0.15
PCA,forest20,20260927,without_2026-03,5,5,241,excess,0.9811341844781657,-2.7282520584524748,4.739996619978413,1.0,0.604
PCA,forest20,20260927,without_2026-03,5,5,241,cross,0.23664969059355953,0.04978584908824937,0.42797147072133174,1.0,0.0135
PCA,forest20,20260927,without_2026-03,5,5,241,overshot,0.06528405388568777,-0.028894644303911466,0.15887775348023436,1.0,0.1945
PCA,forest40,20260926,full,5,1,317,gap,1.3530462397102898,-1.298622205205712,4.309460371072891,1.0,0.341
PCA,forest40,20260926,full,5,1,317,excess,2.3092255032964792,-0.6150569142541253,5.365487327221239,1.0,0.134
PCA,forest40,20260926,full,5,1,317,cross,0.2928353759250988,0.13377423373702235,0.43887602638477896,1.0,0.0005
PCA,forest40,20260926,full,5,1,317,overshot,0.10120268929536397,0.015146316507279663,0.17779891491276928,1.0,0.016
PCA,forest40,20260926,full,5,5,317,gap,1.3530462397102898,-0.8152994329706764,3.6109603171399547,1.0,0.2375
PCA,forest40,20260926,full,5,5,317,excess,2.3092255032964792,-0.7755803965339445,5.283362448587799,1.0,0.1415
PCA,forest40,20260926,full,5,5,317,cross,0.2928353759250988,0.1567913072880172,0.431191020256352,1.0,0.0005
PCA,forest40,20260926,full,5,5,317,overshot,0.10120268929536397,0.02521097109648242,0.17063267549468758,1.0,0.007
PCA,forest40,20260926,full,5,10,317,gap,1.3530462397102898,-0.46640941272588177,3.2693671822577013,1.0,0.1675
PCA,forest40,20260926,full,5,10,317,excess,2.3092255032964792,-0.48110005553766466,5.0263048596658555,1.0,0.1025
PCA,forest40,20260926,full,5,10,317,cross,0.2928353759250988,0.17627709816533768,0.41818965069735253,1.0,0.0005
PCA,forest40,20260926,full,5,10,317,overshot,0.10120268929536397,0.039675232757485995,0.16157955650796715,1.0,0.0005
PCA,forest40,20260926,full,0,5,509,gap,0.6551556865160298,-0.6231309812150746,2.026342580706759,1.0,0.3275
PCA,forest40,20260926,full,0,5,509,excess,3.183057773253601,1.370106131931602,5.0451851102198555,1.0,0.0015
PCA,forest40,20260926,full,0,5,509,cross,0.22333256678682184,0.11059773606077299,0.33271265299171704,1.0,0.0005
PCA,forest40,20260926,full,0,5,509,overshot,0.14040719182286618,0.06296962512440979,0.21388094233764166,1.0,0.0005
PCA,forest40,20260926,full,10,5,173,gap,1.8441000941669596,-1.7529165700079616,5.597574448363246,1.0,0.3445
PCA,forest40,20260926,full,10,5,173,excess,0.6311837440285278,-2.9254188874958347,4.426052753052865,1.0,0.7245
PCA,forest40,20260926,full,10,5,173,cross,0.3518395399956714,0.20998024238933696,0.512560604382076,1.0,0.0005
PCA,forest40,20260926,full,10,5,173,overshot,0.08595239375965921,0.020230257323592744,0.16179164160716394,1.0,0.021
PCA,forest40,20260926,nonoverlap,5,5,115,gap,1.0316814365922202,-2.4610920759255484,4.834983818270108,1.0,0.589
PCA,forest40,20260926,nonoverlap,5,5,115,excess,3.3628949739815703,-0.27870660611549447,7.225497798421709,1.0,0.0765
PCA,forest40,20260926,nonoverlap,5,5,115,cross,0.29622395106217775,0.0693115004406451,0.5366375977483273,1.0,0.0115
PCA,forest40,20260926,nonoverlap,5,5,115,overshot,0.1673727184689616,0.053547973884178396,0.2904873462851456,1.0,0.0075
PCA,forest40,20260926,overlap,5,5,248,gap,0.9898447701446895,-1.2668525588243047,3.297963966051828,1.0,0.4165
PCA,forest40,20260926,overlap,5,5,248,excess,2.317775866337888,-0.8580238669992508,5.435180226837875,1.0,0.1515
PCA,forest40,20260926,overlap,5,5,248,cross,0.2689064837278885,0.12877907545102305,0.4123777545750518,1.0,0.001
PCA,forest40,20260926,overlap,5,5,248,overshot,0.0959724142182064,0.022070570338036565,0.1688144111314378,1.0,0.011
PCA,forest40,20260926,2025-12,5,5,84,gap,6.647947173499685,1.4260685695475912,12.20557767629592,1.0,0.012
PCA,forest40,20260926,2025-12,5,5,84,excess,-4.805170562988994,-10.199819477513058,2.67891351830471,1.0,0.1455
PCA,forest40,20260926,2025-12,5,5,84,cross,0.20636627070306413,-0.05699671023545632,0.5166100452117403,1.0,0.1685
PCA,forest40,20260926,2025-12,5,5,84,overshot,-0.04391549968611913,-0.18159106715557533,0.06987039238567784,1.0,0.4785
PCA,forest40,20260926,without_2025-12,5,5,233,gap,-0.19061331496778725,-2.1789708609485117,1.943660704597459,1.0,0.8615
PCA,forest40,20260926,without_2025-12,5,5,233,excess,4.383335217682778,1.0532619500051823,7.339277853218123,1.0,0.008
PCA,forest40,20260926,without_2025-12,5,5,233,cross,0.31804431979950853,0.15788429556131853,0.48193893737714183,1.0,0.001
PCA,forest40,20260926,without_2025-12,5,5,233,overshot,0.14351001133595323,0.048827490229548076,0.22363290857236368,1.0,0.0025
PCA,forest40,20260926,2026-01,5,5,77,gap,2.1101458918936244,-2.1991906066467184,5.946719869473658,1.0,0.312
PCA,forest40,20260926,2026-01,5,5,77,excess,-0.53109630368299,-7.051572075410588,4.483749054018379,1.0,0.873
PCA,forest40,20260926,2026-01,5,5,77,cross,0.2677357807347122,-0.07844405299175207,0.616372029651282,1.0,0.138
PCA,forest40,20260926,2026-01,5,5,77,overshot,0.05668683930461196,-0.14307394936905227,0.20388027553276894,1.0,0.577
PCA,forest40,20260926,without_2026-01,5,5,240,gap,1.04162051591328,-1.362370463015909,3.7419293774484013,1.0,0.4485
PCA,forest40,20260926,without_2026-01,5,5,240,excess,3.4775647991925034,0.2066671019572501,6.9903930664162655,1.0,0.047
PCA,forest40,20260926,without_2026-01,5,5,240,cross,0.30315985510909516,0.16650256372949235,0.4387125683393313,1.0,0.0005
PCA,forest40,20260926,without_2026-01,5,5,240,overshot,0.11951385977844296,0.051921539372883636,0.18629718652326316,1.0,0.001
PCA,forest40,20260926,2026-02,5,5,80,gap,-2.7715736712165113,-5.948180832961419,0.5237874299690455,1.0,0.106
PCA,forest40,20260926,2026-02,5,5,80,excess,8.86073451590921,4.340429272059166,14.087999782545632,1.0,0.002
PCA,forest40,20260926,2026-02,5,5,80,cross,0.23875250246424698,-0.014915570627969714,0.5914908098673435,1.0,0.093
PCA,forest40,20260926,2026-02,5,5,80,overshot,0.16567688022354513,0.026247074499326468,0.3307321017344484,1.0,0.0335
PCA,forest40,20260926,without_2026-02,5,5,237,gap,2.536431052937974,-0.014414252034065588,5.0249543010001965,1.0,0.0505
PCA,forest40,20260926,without_2026-02,5,5,237,excess,0.42954775439375964,-3.14685572418283,3.835277431826123,1.0,0.819
PCA,forest40,20260926,without_2026-02,5,5,237,cross,0.3083521635301183,0.14469229524835298,0.46375803769459417,1.0,0.001
PCA,forest40,20260926,without_2026-02,5,5,237,overshot,0.08270455370051152,-0.007390102103936713,0.1592862100228694,1.0,0.0475
PCA,forest40,20260926,2026-03,5,5,76,gap,-0.5567780185537557,-3.211355981245177,1.813049538208503,1.0,0.5195
PCA,forest40,20260926,2026-03,5,5,76,excess,6.053846855970062,-0.20081885992799972,10.442844841375656,1.0,0.038
PCA,forest40,20260926,2026-03,5,5,76,cross,0.44248997875576246,0.2896577472251923,0.5381589723675266,1.0,0.0005
PCA,forest40,20260926,2026-03,5,5,76,overshot,0.22186711422160796,0.1453605639394453,0.28994940554106147,1.0,0.0005
PCA,forest40,20260926,without_2026-03,5,5,241,gap,2.023626522257381,-0.8125385278594051,4.7978338952555895,1.0,0.1575
PCA,forest40,20260926,without_2026-03,5,5,241,excess,0.9944085855397709,-2.5871601464575993,4.569718700131293,1.0,0.5865
PCA,forest40,20260926,without_2026-03,5,5,241,cross,0.24028843323316837,0.06069944654336054,0.42511341762396226,1.0,0.012
PCA,forest40,20260926,without_2026-03,5,5,241,overshot,0.05883482020463846,-0.03294499871343052,0.1487951278740919,1.0,0.2285
PCA,forest40,20260927,full,5,1,317,gap,1.415720597051679,-1.2675884156927457,4.426717624408615,1.0,0.324
PCA,forest40,20260927,full,5,1,317,excess,2.115195108716376,-0.8274290316492734,5.1972927455901505,1.0,0.166
PCA,forest40,20260927,full,5,1,317,cross,0.2876606568720013,0.1272456913831592,0.43335017651574853,1.0,0.0005
PCA,forest40,20260927,full,5,1,317,overshot,0.10048401810682457,0.015481744873712483,0.17622691530839574,1.0,0.016
PCA,forest40,20260927,full,5,5,317,gap,1.415720597051679,-0.741453652589383,3.6992968480124904,1.0,0.2185
PCA,forest40,20260927,full,5,5,317,excess,2.115195108716376,-1.0736746888253257,5.111422201732561,1.0,0.183
PCA,forest40,20260927,full,5,5,317,cross,0.2876606568720013,0.15036566698162415,0.4269621629587929,1.0,0.0005
PCA,forest40,20260927,full,5,5,317,overshot,0.10048401810682457,0.02455598837601141,0.16924059877818004,1.0,0.007
PCA,forest40,20260927,full,5,10,317,gap,1.415720597051679,-0.4124710020937716,3.322611056683971,1.0,0.15
PCA,forest40,20260927,full,5,10,317,excess,2.115195108716376,-0.7413326593026369,4.924977737977851,1.0,0.1445
PCA,forest40,20260927,full,5,10,317,cross,0.2876606568720013,0.16774751931631793,0.4127760145015639,1.0,0.0005
PCA,forest40,20260927,full,5,10,317,overshot,0.10048401810682457,0.03888233499524859,0.16059692615581272,1.0,0.0005
PCA,forest40,20260927,full,0,5,509,gap,0.7128852782955796,-0.5750779910360706,2.116987728628639,1.0,0.2895
PCA,forest40,20260927,full,0,5,509,excess,3.0974389849950725,1.2744472933562137,4.960436363670958,1.0,0.0025
PCA,forest40,20260927,full,0,5,509,cross,0.2197596945134081,0.10705977359890327,0.32863970701278666,1.0,0.0005
PCA,forest40,20260927,full,0,5,509,overshot,0.13789112753193647,0.06216401762549073,0.21071939197616457,1.0,0.0005
PCA,forest40,20260927,full,10,5,173,gap,1.9502142141074166,-1.6297838204808792,5.669124499699423,1.0,0.321
PCA,forest40,20260927,full,10,5,173,excess,0.33359233939456984,-3.2936171667580565,4.170288955716667,1.0,0.8585
PCA,forest40,20260927,full,10,5,173,cross,0.3357257845282343,0.1909691917601985,0.49920732477510865,1.0,0.001
PCA,forest40,20260927,full,10,5,173,overshot,0.08572598403932248,0.023057336167306947,0.1589581422227717,1.0,0.015
PCA,forest40,20260927,nonoverlap,5,5,115,gap,0.9936791097280376,-2.519336839172446,4.7882760431786915,1.0,0.6055
PCA,forest40,20260927,nonoverlap,5,5,115,excess,3.1581832965746983,-0.6031151975868324,7.082906244631965,1.0,0.1
PCA,forest40,20260927,nonoverlap,5,5,115,cross,0.28786939291440383,0.06712751346087284,0.5289878747441349,1.0,0.016
PCA,forest40,20260927,nonoverlap,5,5,115,overshot,0.16849994733314191,0.0537605920128755,0.2907898474065483,1.0,0.0055
PCA,forest40,20260927,overlap,5,5,243,gap,1.1065947688048685,-1.2660370227053952,3.5465319910530426,1.0,0.3755
PCA,forest40,20260927,overlap,5,5,243,excess,2.0709505491012403,-1.184810782436124,5.2711053512199975,1.0,0.2095
PCA,forest40,20260927,overlap,5,5,243,cross,0.25964458531041246,0.11522021458531534,0.40384322502535563,1.0,0.0015
PCA,forest40,20260927,overlap,5,5,243,overshot,0.10299867555959714,0.02430406541382824,0.17933095810874408,1.0,0.0095
PCA,forest40,20260927,2025-12,5,5,84,gap,6.7126796785066425,1.462240999547909,12.37536067300199,1.0,0.014
