month,method,feature,bin,n,residual_mean_bp,cuts
2025-12,seq_spline,g,3,76,-0.8476645658095064,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_spline,g,4,52,0.26140625543402424,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_xgb,m,1,14,3.638203258559486,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,joint_xgb,m,2,221,1.7627377182650013,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,joint_xgb,m,3,120,-4.768752340063068,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,joint_xgb,m,4,10,-48.81689363401574,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,joint_xgb,g,0,21,-8.568889735582777,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_xgb,g,1,53,-2.540535860007376,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_xgb,g,2,163,-1.1568828169718457,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_xgb,g,3,76,-1.3734039329390213,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_xgb,g,4,52,-0.2379548594984938,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_mlp,m,1,14,4.3419478504498565,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,joint_mlp,m,2,221,0.8325604181459253,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,joint_mlp,m,3,120,-6.236261638274902,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,joint_mlp,m,4,10,-51.28806849690441,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,joint_mlp,g,0,21,-10.27300599427845,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_mlp,g,1,53,-4.176620346849107,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_mlp,g,2,163,-2.502195244692967,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_mlp,g,3,76,-1.79223575773397,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_mlp,g,4,52,-0.6786002405749895,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_tensor,m,1,14,7.860694453265921,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,joint_tensor,m,2,221,2.1967571833555173,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,joint_tensor,m,3,120,-4.99432622519572,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,joint_tensor,m,4,10,-49.25900261824593,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,joint_tensor,g,0,21,-8.6480461923605,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_tensor,g,1,53,-2.74189053691747,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_tensor,g,2,163,-1.6461241996413625,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_tensor,g,3,76,-1.1800417346996164,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,joint_tensor,g,4,52,3.626047529543382,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_selected,m,1,14,4.642700688929287,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,seq_selected,m,2,221,1.5164912213986463,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,seq_selected,m,3,120,-5.109910109251382,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,seq_selected,m,4,10,-50.38794624104263,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,seq_selected,g,0,21,-9.608509300879096,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_selected,g,1,53,-3.404714676163634,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_selected,g,2,163,-1.7415236262110076,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_selected,g,3,76,-0.8476645658095064,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_selected,g,4,52,0.26140625543402424,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_shrunk,m,1,14,4.642700688929287,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,seq_shrunk,m,2,221,1.5164912213986463,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
