scenario,model,period,n,days,mae_bp,rmse_bp,residual_mean_bp,residual_q10_bp,residual_q50_bp,residual_q90_bp,residual_lag1h_corr,exact_1h_pairs
clock_NY_macro_end1h_quote,rolling_ols,2026-02,324,20,8.44772798951385,10.456488392425937,0.35190260559699826,-13.121508635194091,0.08703653321099125,13.827367645510488,0.1093213783655007,300
clock_NY_macro_end1h_quote,quadratic_ridge,2026-02,324,20,8.46257142190715,10.566187407869835,1.6952145309435014,-12.025633162366525,1.3090060651974085,15.130714397997908,0.12276543823428164,300
clock_NY_macro_end1h_quote,linear_plus_spline,2026-02,324,20,8.677949060336775,10.941825622582568,1.8738442407180231,-12.097206634052126,1.3624985716378006,15.782215607901728,0.1716580531114274,300
clock_NY_macro_end1h_quote,linear_plus_svr,2026-02,324,20,8.489697173776182,10.579184593444479,0.8183106575113724,-13.25384145870778,0.3364804118109248,14.526425612061377,0.13791696969957626,300
clock_NY_macro_end1h_quote,linear_plus_rf,2026-02,324,20,8.403839254979172,10.393920449554862,1.2875225697513832,-12.099471264638154,1.0871098092667282,14.891270928982188,0.11510518393642498,300
clock_NY_macro_end1h_quote,lightgbm,2026-02,324,20,8.741241258925758,10.852203602625401,1.2323608775985648,-13.078052978247989,1.2788913800989974,15.084280247319423,0.1427990731693573,300
clock_NY_macro_end1h_quote,linear_plus_lightgbm,2026-02,324,20,8.414948498214669,10.395577601749196,0.7042624178630288,-13.362621727426259,0.10782405730378741,14.185746969133552,0.11470199412230549,300
clock_NY_macro_end1h_quote,past_selected,2026-02,324,20,8.46257142190715,10.566187407869835,1.6952145309435014,-12.025633162366525,1.3090060651974085,15.130714397997908,0.12276543823428164,300
clock_NY_macro_end1h_quote,sequential_ols,2026-03,236,14,9.28259964457321,11.433797081152342,-3.9113700926864547,-17.570237361968708,-3.7123660334118327,9.777440193373948,0.31212595269346033,218
clock_NY_macro_end1h_quote,joint_ols,2026-03,236,14,9.294941842529697,11.448995957136544,-3.961657744861987,-17.613568434383772,-3.767562630215835,9.7247947494306,0.31212454463362416,218
clock_NY_macro_end1h_quote,rolling_ols,2026-03,236,14,9.720436312684237,11.987521995759552,-5.47616184982618,-19.28668332437113,-5.151270499935528,8.333107140440362,0.3145898171200964,218
clock_NY_macro_end1h_quote,quadratic_ridge,2026-03,236,14,9.840821621819723,12.144583336352177,-5.836321778324131,-19.538564097506054,-5.7413965803404885,8.18290871155359,0.32600580820596076,218
clock_NY_macro_end1h_quote,linear_plus_spline,2026-03,236,14,9.553251260808443,11.782681469167283,-4.580115022303202,-18.248996137984903,-4.007141187040805,9.140378698196535,0.3279635931317696,218
