mode,definition,model,info,calibration,reference_model,reference_info,reference_calibration,block_days,comparison,n,difference_bp,difference_lo,difference_hi,improvement_pct,improvement_lo,improvement_hi,p_centered_boot,winning_months,months
strict,CAP,qrf,history,raw,qrf,base,raw,1,position_all,467,0.006885749335529032,-0.02429181296070257,0.03885128721945054,-0.543288696887112,-3.1494646211314605,1.8279845912303645,0.6715,1,4
strict,CAP,qrf,history,raw,qrf,base,raw,5,position_all,467,0.006885749335529032,-0.02203199216259321,0.03551513415860999,-0.543288696887112,-2.8866731401399846,1.697503005332862,0.623,1,4
strict,CAP,qrf,history,raw,qrf,base,raw,10,position_all,467,0.006885749335529032,-0.016120700551009667,0.030642005284802216,-0.543288696887112,-2.465069780620121,1.2276439412690896,0.581,1,4
strict,CAP,boosting,base,calibrated,linear,base,calibrated,1,algorithm_vs_linear,467,-0.20610881599184622,-0.3296661019687919,-0.0936345103150029,13.891020590758085,6.8105468659006485,20.468108759678977,0.001,1,4
strict,CAP,boosting,base,calibrated,linear,base,calibrated,5,algorithm_vs_linear,467,-0.20610881599184622,-0.36842090547966305,-0.04458231241667742,13.891020590758085,3.464706471185493,22.19690205378118,0.0065,1,4
strict,CAP,boosting,base,calibrated,linear,base,calibrated,10,algorithm_vs_linear,467,-0.20610881599184622,-0.3886273105948701,-0.03676209238922843,13.891020590758085,2.828533267439695,23.087416570135048,0.021,1,4
strict,CAP,qrf,base,calibrated,linear,base,calibrated,1,algorithm_vs_linear,467,-0.24109871161457241,-0.3625262988634146,-0.13207509398750875,16.249218410801834,9.591065672263174,22.533944298017857,0.0005,3,4
strict,CAP,qrf,base,calibrated,linear,base,calibrated,5,algorithm_vs_linear,467,-0.24109871161457241,-0.40384270428756375,-0.08472626336494792,16.249218410801834,6.30791504964781,24.299012869171587,0.0025,3,4
strict,CAP,qrf,base,calibrated,linear,base,calibrated,10,algorithm_vs_linear,467,-0.24109871161457241,-0.4287156344226702,-0.07376657108283158,16.249218410801834,5.731692261044812,25.45471901852284,0.0065,3,4
strict,CAP,boosting,full,calibrated,linear,full,calibrated,1,algorithm_vs_linear,467,-0.19268556539549864,-0.3229244971191875,-0.06772627274573213,12.814595136116125,4.842216201011292,19.83365618937989,0.003,1,4
strict,CAP,boosting,full,calibrated,linear,full,calibrated,5,algorithm_vs_linear,467,-0.19268556539549864,-0.3766189527609214,-0.014506369817824664,12.814595136116125,1.0770716033702952,22.0922332904705,0.0375,1,4
strict,CAP,boosting,full,calibrated,linear,full,calibrated,10,algorithm_vs_linear,467,-0.19268556539549864,-0.4006122975252818,-0.00039071656557426086,12.814595136116125,0.03212316503272065,23.118917681496026,0.061,1,4
strict,CAP,qrf,full,calibrated,linear,full,calibrated,1,algorithm_vs_linear,467,-0.2534553483173606,-0.3836806631559559,-0.13131873680486206,16.856102672266616,9.54913772282556,23.688172495434785,0.0005,3,4
strict,CAP,qrf,full,calibrated,linear,full,calibrated,5,algorithm_vs_linear,467,-0.2534553483173606,-0.4512984918722039,-0.06369038957602655,16.856102672266616,5.007822580088172,26.271472223187388,0.0045,3,4
strict,CAP,qrf,full,calibrated,linear,full,calibrated,10,algorithm_vs_linear,467,-0.2534553483173606,-0.4752362881508523,-0.050513138596624325,16.856102672266616,4.007507097280714,27.444718656558283,0.0155,3,4
strict,CAP,boosting,history,calibrated,linear,history,calibrated,1,algorithm_vs_linear,467,-0.19301015840575556,-0.3268662241417843,-0.07006313253398036,12.858663717313823,5.069352146188538,19.96050456563087,0.003,1,4
strict,CAP,boosting,history,calibrated,linear,history,calibrated,5,algorithm_vs_linear,467,-0.19301015840575556,-0.3724469693890366,-0.01456734966268891,12.858663717313823,1.147140098430266,22.105134551086554,0.033,1,4
strict,CAP,boosting,history,calibrated,linear,history,calibrated,10,algorithm_vs_linear,467,-0.19301015840575556,-0.39672712523233455,-0.004384835333777603,12.858663717313823,0.3562546830951605,22.94109301343943,0.0545,1,4
strict,CAP,qrf,history,calibrated,linear,history,calibrated,1,algorithm_vs_linear,467,-0.2612099166173662,-0.39302851122717697,-0.1425168232371952,17.402247141568772,10.276405768547376,24.007871284668465,0.0005,4,4
strict,CAP,qrf,history,calibrated,linear,history,calibrated,5,algorithm_vs_linear,467,-0.2612099166173662,-0.4440882660492608,-0.07790666191698262,17.402247141568772,5.952757145008397,26.149541156763256,0.003,4,4
strict,CAP,qrf,history,calibrated,linear,history,calibrated,10,algorithm_vs_linear,467,-0.2612099166173662,-0.4779761586322694,-0.06602717343676723,17.402247141568772,5.239617733046116,27.374954380284976,0.011,4,4
strict,CAP,linear,full,calibrated,linear,base,calibrated,1,position_levels,467,0.019885715433237815,-0.004095315670052514,0.04006432063865375,-1.34022837022163,-2.6678406871713496,0.28917833235643936,0.0755,1,4
strict,CAP,linear,full,calibrated,linear,base,calibrated,5,position_levels,467,0.019885715433237815,-0.009530707537324079,0.049934496228858094,-1.34022837022163,-3.1002969254119233,0.7146790591098572,0.1945,1,4
strict,CAP,linear,full,calibrated,linear,base,calibrated,10,position_levels,467,0.019885715433237815,-0.011361673495710748,0.052985306129913166,-1.34022837022163,-3.1618921106101374,0.8663528718427554,0.222,1,4
strict,CAP,linear,history,calibrated,linear,full,calibrated,1,position_changes,467,-0.002628892510831379,-0.021565908029289517,0.02163960194226331,0.17483506412908634,-1.445900275412233,1.4483266696354447,0.818,3,4
strict,CAP,linear,history,calibrated,linear,full,calibrated,5,position_changes,467,-0.002628892510831379,-0.024375816359214285,0.01815985806606934,0.17483506412908634,-1.2451482333831092,1.603544456940761,0.816,3,4
strict,CAP,linear,history,calibrated,linear,full,calibrated,10,position_changes,467,-0.002628892510831379,-0.023310347338430588,0.018324783154271822,0.17483506412908634,-1.3232954145805274,1.5247546741982654,0.821,3,4
strict,CAP,linear,history,calibrated,linear,base,calibrated,1,position_all,467,0.017256822922406434,-0.0017362573360948318,0.03646406844296747,-1.1630501169620056,-2.3351386280390485,0.1217188489400408,0.0815,2,4
strict,CAP,linear,history,calibrated,linear,base,calibrated,5,position_all,467,0.017256822922406434,-0.007035944274841078,0.04140202546870077,-1.1630501169620056,-2.5788637467206144,0.515951702688249,0.1655,2,4
strict,CAP,linear,history,calibrated,linear,base,calibrated,10,position_all,467,0.017256822922406434,-0.007616430332892625,0.0433401761763391,-1.1630501169620056,-2.6516593779607294,0.5640374151902107,0.2075,2,4
strict,CAP,boosting,full,calibrated,boosting,base,calibrated,1,position_levels,467,0.03330896602958544,0.019359019864935507,0.049013124110304576,-2.60705561803396,-3.8230070412317256,-1.4900770770167293,0.0005,0,4
strict,CAP,boosting,full,calibrated,boosting,base,calibrated,5,position_levels,467,0.03330896602958544,0.023549584596922503,0.043245511099428785,-2.60705561803396,-3.5271228153573397,-1.819355953164828,0.0005,0,4
strict,CAP,boosting,full,calibrated,boosting,base,calibrated,10,position_levels,467,0.03330896602958544,0.0247232809573742,0.042131783109426856,-2.60705561803396,-3.3871873009208704,-1.9016981500810237,0.0005,0,4
strict,CAP,boosting,history,calibrated,boosting,full,calibrated,1,position_changes,467,-0.002953485521088299,-0.018409023851565297,0.013600325220650241,0.22529251619252122,-1.0149149206866688,1.403820965304497,0.7125,3,4
strict,CAP,boosting,history,calibrated,boosting,full,calibrated,5,position_changes,467,-0.002953485521088299,-0.017717189513544066,0.011153968346798396,0.22529251619252122,-0.8423750478877772,1.3927821196487427,0.679,3,4
strict,CAP,boosting,history,calibrated,boosting,full,calibrated,10,position_changes,467,-0.002953485521088299,-0.015898685317084136,0.008872668500310288,0.22529251619252122,-0.6577339339771698,1.252031769402296,0.666,3,4
strict,CAP,boosting,history,calibrated,boosting,base,calibrated,1,position_all,467,0.030355480508497148,0.011927312154796232,0.05132460430701465,-2.3758896006410346,-3.990433758837521,-0.9089675465321224,0.0045,1,4
strict,CAP,boosting,history,calibrated,boosting,base,calibrated,5,position_all,467,0.030355480508497148,0.01424444850433073,0.04549264580224778,-2.3758896006410346,-3.5145724284003776,-1.132138782978921,0.0005,1,4
strict,CAP,boosting,history,calibrated,boosting,base,calibrated,10,position_all,467,0.030355480508497148,0.01781248922472739,0.04189525877192313,-2.3758896006410346,-3.2308613300303763,-1.4383226108863814,0.0005,1,4
strict,CAP,qrf,full,calibrated,qrf,base,calibrated,1,position_levels,467,0.007529078730449604,-0.005258911681958879,0.021376236921898526,-0.6058854962314841,-1.7215951021207967,0.43237419328714216,0.2645,2,4
strict,CAP,qrf,full,calibrated,qrf,base,calibrated,5,position_levels,467,0.007529078730449604,-0.006626439480907402,0.021920081273263357,-0.6058854962314841,-1.7523458844201512,0.54185399723897,0.3045,2,4
strict,CAP,qrf,full,calibrated,qrf,base,calibrated,10,position_levels,467,0.007529078730449604,-0.006348338474577963,0.022545182786855182,-0.6058854962314841,-1.7916450712952994,0.5081024116099522,0.3285,2,4
strict,CAP,qrf,history,calibrated,qrf,full,calibrated,1,position_changes,467,-0.010383460810836903,-0.04095074342763862,0.01927696220189843,0.830553204355311,-1.5627534956060156,3.227483904160041,0.5135,2,4
strict,CAP,qrf,history,calibrated,qrf,full,calibrated,5,position_changes,467,-0.010383460810836903,-0.039154843996088054,0.020624210631236452,0.830553204355311,-1.7220348422517966,3.1157363636666244,0.503,2,4
strict,CAP,qrf,history,calibrated,qrf,full,calibrated,10,position_changes,467,-0.010383460810836903,-0.04059667724936445,0.019050863815743457,0.830553204355311,-1.589792905056538,3.1021328537621353,0.503,2,4
strict,CAP,qrf,history,calibrated,qrf,base,calibrated,1,position_all,467,-0.0028543820803873013,-0.032183870869766464,0.02502229613014127,0.2296999095275143,-2.0771556687604504,2.5129100613771995,0.843,2,4
strict,CAP,qrf,history,calibrated,qrf,base,calibrated,5,position_all,467,-0.0028543820803873013,-0.030947889857075323,0.026130356452738094,0.2296999095275143,-2.1932730970474865,2.4705307781522716,0.851,2,4
strict,CAP,qrf,history,calibrated,qrf,base,calibrated,10,position_all,467,-0.0028543820803873013,-0.029782475255845684,0.02480770251113423,0.2296999095275143,-2.0772949352242893,2.3090783296930715,0.846,2,4
strict,CAP,linear,base,calibrated,linear,base,raw,1,online_correction,467,0.16912967004053509,0.04502931002747384,0.30597193583198934,-12.86523014567338,-24.090613207228717,-3.3192020610538906,0.0095,2,4
strict,CAP,linear,base,calibrated,linear,base,raw,5,online_correction,467,0.16912967004053509,-0.011863358719196594,0.36067045031561695,-12.86523014567338,-28.542449355339837,0.9325476427853434,0.0715,2,4
strict,CAP,linear,base,calibrated,linear,base,raw,10,online_correction,467,0.16912967004053509,-0.018415966409904387,0.38207199120027713,-12.86523014567338,-29.061496498148358,1.3529832239255006,0.099,2,4
strict,CAP,linear,full,calibrated,linear,full,raw,1,online_correction,467,0.19203319243983033,0.053723334783038916,0.342046789545215,-14.641047726823174,-26.968944616669063,-3.978246146580944,0.006,2,4
strict,CAP,linear,full,calibrated,linear,full,raw,5,online_correction,467,0.19203319243983033,-0.008957514964173362,0.39921930047061877,-14.641047726823174,-31.874584962715478,0.6398853810345143,0.068,2,4
strict,CAP,linear,full,calibrated,linear,full,raw,10,online_correction,467,0.19203319243983033,-0.019408693551495455,0.431358219727374,-14.641047726823174,-32.96684624121118,1.4488660500489154,0.1005,2,4
strict,CAP,linear,history,calibrated,linear,history,raw,1,online_correction,467,0.17859689436968257,0.042971483477594656,0.32870059155152603,-13.505352212802734,-25.86944249266529,-3.1481989986533936,0.01,3,4
strict,CAP,linear,history,calibrated,linear,history,raw,5,online_correction,467,0.17859689436968257,-0.019471033205051506,0.38619866444622514,-13.505352212802734,-30.38530774330883,1.4845647888087505,0.078,3,4
strict,CAP,linear,history,calibrated,linear,history,raw,10,online_correction,467,0.17859689436968257,-0.0289507677113974,0.4143757663006748,-13.505352212802734,-31.26738779436629,2.169993089890044,0.115,3,4
strict,CAP,boosting,base,calibrated,boosting,base,raw,1,online_correction,467,-0.04173315045787928,-0.11904520332402366,0.03429476956175641,3.1630878108328764,-2.7332252868762943,8.498915228565208,0.3125,3,4
strict,CAP,boosting,base,calibrated,boosting,base,raw,5,online_correction,467,-0.04173315045787928,-0.11619289609099578,0.03181208200436117,3.1630878108328764,-2.6364542150595254,8.331871402289538,0.27,3,4
strict,CAP,boosting,base,calibrated,boosting,base,raw,10,online_correction,467,-0.04173315045787928,-0.09673598865334601,0.017610387877499314,3.1630878108328764,-1.4625741500890561,6.989812193838681,0.158,3,4
strict,CAP,boosting,full,calibrated,boosting,full,raw,1,online_correction,467,-0.026081912418875586,-0.10665196783894325,0.04617044263953598,1.9507236281739448,-3.725900407414593,7.455162240921884,0.5035,3,4
strict,CAP,boosting,full,calibrated,boosting,full,raw,5,online_correction,467,-0.026081912418875586,-0.09865064756715708,0.047944667051945035,1.9507236281739448,-3.7999912162090363,6.928268424230192,0.497,3,4
strict,CAP,boosting,full,calibrated,boosting,full,raw,10,online_correction,467,-0.026081912418875586,-0.08073678004688709,0.03381377583780401,1.9507236281739448,-2.674236025760039,5.745355189501612,0.387,3,4
strict,CAP,boosting,history,calibrated,boosting,history,raw,1,online_correction,467,-0.016341548096042338,-0.09519303417505198,0.055733982081447406,1.233935338902925,-4.511825378000074,6.6984544631335865,0.6765,2,4
strict,CAP,boosting,history,calibrated,boosting,history,raw,5,online_correction,467,-0.016341548096042338,-0.0915855458462485,0.060082867267575314,1.233935338902925,-4.68666754522718,6.421219355275013,0.673,2,4
strict,CAP,boosting,history,calibrated,boosting,history,raw,10,online_correction,467,-0.016341548096042338,-0.07317772867118613,0.04611305948646459,1.233935338902925,-3.603035393340234,5.35332170752851,0.6055,2,4
strict,CAP,qrf,base,calibrated,qrf,base,raw,1,online_correction,467,-0.024762918001925375,-0.1045844758232003,0.04467041192712361,1.9538052863719457,-3.7250784168948003,7.683633649841833,0.5125,3,4
strict,CAP,qrf,base,calibrated,qrf,base,raw,5,online_correction,467,-0.024762918001925375,-0.09497244351995349,0.044732125845510756,1.9538052863719457,-3.8526828547434873,7.017491147215445,0.493,3,4
strict,CAP,qrf,base,calibrated,qrf,base,raw,10,online_correction,467,-0.024762918001925375,-0.07696762890878235,0.03077684004632003,1.9538052863719457,-2.5473853289957034,5.876108956487705,0.3895,3,4
strict,CAP,qrf,full,calibrated,qrf,full,raw,1,online_correction,467,-0.041289937905633345,-0.12305087764146537,0.03032704729323732,3.1971121662974222,-2.541886855405567,8.830789447391805,0.298,4,4
strict,CAP,qrf,full,calibrated,qrf,full,raw,5,online_correction,467,-0.041289937905633345,-0.11706284092216887,0.030871568344155883,3.1971121662974222,-2.6483608415819977,8.492600127032178,0.2745,4,4
strict,CAP,qrf,full,calibrated,qrf,full,raw,10,online_correction,467,-0.041289937905633345,-0.10093806625921795,0.020184463993803147,3.1971121662974222,-1.6383755840350929,7.5264311720491115,0.194,4,4
strict,CAP,qrf,history,calibrated,qrf,history,raw,1,online_correction,467,-0.03450304941784171,-0.1120580319705124,0.03367283346330798,2.7075959411060335,-2.792759748718537,8.119187904666445,0.345,3,4
strict,CAP,qrf,history,calibrated,qrf,history,raw,5,online_correction,467,-0.03450304941784171,-0.10708272681446487,0.03898681169584343,2.7075959411060335,-3.304869258249936,7.795740015404994,0.3515,3,4
strict,CAP,qrf,history,calibrated,qrf,history,raw,10,online_correction,467,-0.03450304941784171,-0.09013669771449234,0.027393776183276063,2.7075959411060335,-2.2435786084087592,6.748882108091168,0.2695,3,4
strict,EQ,boosting,base,raw,linear,base,raw,1,algorithm_vs_linear,467,-0.010370982824048093,-0.19075761249675516,0.13602968789671802,0.5208312737940091,-7.403907467660733,8.181443769415012,0.881,2,4
strict,EQ,boosting,base,raw,linear,base,raw,5,algorithm_vs_linear,467,-0.010370982824048093,-0.16216446887815772,0.12967529638339667,0.5208312737940091,-7.013627319300309,7.152936658541033,0.886,2,4
strict,EQ,boosting,base,raw,linear,base,raw,10,algorithm_vs_linear,467,-0.010370982824048093,-0.14083536887360695,0.10940817264008633,0.5208312737940091,-6.056206538613278,6.437767579154051,0.873,2,4
strict,EQ,qrf,base,raw,linear,base,raw,1,algorithm_vs_linear,467,-0.18068974291226433,-0.32926812409780554,-0.047830075321999455,9.074247885579956,2.549780141832009,14.880857904127305,0.013,3,4
strict,EQ,qrf,base,raw,linear,base,raw,5,algorithm_vs_linear,467,-0.18068974291226433,-0.2976913596763196,-0.05930968790410103,9.074247885579956,3.311958452118317,13.59325002305084,0.003,3,4
strict,EQ,qrf,base,raw,linear,base,raw,10,algorithm_vs_linear,467,-0.18068974291226433,-0.3011906639838724,-0.06740973945095446,9.074247885579956,3.663820361334438,13.6696208865144,0.0025,3,4
strict,EQ,boosting,full,raw,linear,full,raw,1,algorithm_vs_linear,467,-0.012028960224256646,-0.1649524955736873,0.11527109537930379,0.6152840930056969,-6.2303310979432736,7.531648670042173,0.861,2,4
strict,EQ,boosting,full,raw,linear,full,raw,5,algorithm_vs_linear,467,-0.012028960224256646,-0.14007868691510764,0.09874887977325054,0.6152840930056969,-5.673631969857298,6.182200698319332,0.8655,2,4
strict,EQ,boosting,full,raw,linear,full,raw,10,algorithm_vs_linear,467,-0.012028960224256646,-0.12627548504446107,0.09520632962474684,0.6152840930056969,-5.451486526315537,5.750464675060591,0.826,2,4
strict,EQ,qrf,full,raw,linear,full,raw,1,algorithm_vs_linear,467,-0.1646383178101834,-0.30419655215116104,-0.04413993693651337,8.421287971636193,2.428458262821592,13.695688938866741,0.0135,3,4
strict,EQ,qrf,full,raw,linear,full,raw,5,algorithm_vs_linear,467,-0.1646383178101834,-0.2748485059553802,-0.05489986208661034,8.421287971636193,3.1688806686311146,12.636199556413313,0.0025,3,4
strict,EQ,qrf,full,raw,linear,full,raw,10,algorithm_vs_linear,467,-0.1646383178101834,-0.2794034125942012,-0.05419792172725021,8.421287971636193,3.100801788900546,12.696782769349378,0.0035,3,4
strict,EQ,boosting,history,raw,linear,history,raw,1,algorithm_vs_linear,467,-0.1110886443244864,-0.3005345125780889,0.04633676231101573,5.423544395039215,-2.4618905277973173,12.775796458997466,0.197,3,4
strict,EQ,boosting,history,raw,linear,history,raw,5,algorithm_vs_linear,467,-0.1110886443244864,-0.24653775160091435,0.009050140764580676,5.423544395039215,-0.49791419519388475,10.68021780636682,0.1,3,4
strict,EQ,boosting,history,raw,linear,history,raw,10,algorithm_vs_linear,467,-0.1110886443244864,-0.22440230131553274,-0.006287443386555201,5.423544395039215,0.330288378195032,9.818439958326096,0.0445,3,4
strict,EQ,qrf,history,raw,linear,history,raw,1,algorithm_vs_linear,467,-0.2545042874424329,-0.42574602932930217,-0.10241411147373584,12.42535013425854,5.32149480980844,19.189004662679874,0.0045,4,4
strict,EQ,qrf,history,raw,linear,history,raw,5,algorithm_vs_linear,467,-0.2545042874424329,-0.3722262711162071,-0.1362403897716366,12.42535013425854,7.33970093338894,16.951358046509267,0.0005,4,4
strict,EQ,qrf,history,raw,linear,history,raw,10,algorithm_vs_linear,467,-0.2545042874424329,-0.35883700236562877,-0.1535811819297472,12.42535013425854,8.256634563008904,16.21884363933013,0.0005,4,4
strict,EQ,linear,full,raw,linear,base,raw,1,position_levels,467,-0.03621118857368097,-0.12407364317801019,0.05713357240739894,1.818527693122085,-3.069103131006442,6.106455871314266,0.4545,2,4
strict,EQ,linear,full,raw,linear,base,raw,5,position_levels,467,-0.03621118857368097,-0.10579628370750115,0.04738488055944909,1.818527693122085,-2.445711246445508,5.485578216767083,0.383,2,4
strict,EQ,linear,full,raw,linear,base,raw,10,position_levels,467,-0.03621118857368097,-0.10010272416776411,0.025150331950816993,1.818527693122085,-1.2952712268779716,5.2531090034188805,0.3475,2,4
strict,EQ,linear,history,raw,linear,full,raw,1,position_changes,467,0.09324113760708268,-0.011057629493092526,0.20189832296156945,-4.769305718353456,-10.524489523818307,0.528967262810194,0.085,1,4
strict,EQ,linear,history,raw,linear,full,raw,5,position_changes,467,0.09324113760708268,0.014025255958016764,0.17191736525717868,-4.769305718353456,-9.393339983034316,-0.7221837966226968,0.0165,1,4
strict,EQ,linear,history,raw,linear,full,raw,10,position_changes,467,0.09324113760708268,0.015461277199203092,0.16494507818679724,-4.769305718353456,-9.29709317653718,-0.8183713204314194,0.0135,1,4
strict,EQ,linear,history,raw,linear,base,raw,1,position_all,467,0.0570299490334017,-0.011864482358422844,0.12410253903226234,-2.8640468799734586,-6.409084165337922,0.6353681400532194,0.0995,1,4
strict,EQ,linear,history,raw,linear,base,raw,5,position_all,467,0.0570299490334017,-0.01835347188057471,0.12665352518043702,-2.8640468799734586,-6.652457751842468,0.9357428519504799,0.132,1,4
strict,EQ,linear,history,raw,linear,base,raw,10,position_all,467,0.0570299490334017,-0.016200600005778942,0.1316902641873917,-2.8640468799734586,-6.871584913015284,0.8319745188379506,0.1385,1,4
strict,EQ,boosting,full,raw,boosting,base,raw,1,position_levels,467,-0.03786916597388954,-0.1364569626167703,0.051658876083613886,1.9117483841721072,-2.6850535637763917,6.838738575699584,0.4265,2,4
strict,EQ,boosting,full,raw,boosting,base,raw,5,position_levels,467,-0.03786916597388954,-0.11926832666703668,0.03646861065039293,1.9117483841721072,-1.82157302227577,6.061596056324428,0.3355,2,4
strict,EQ,boosting,full,raw,boosting,base,raw,10,position_levels,467,-0.03786916597388954,-0.10205087107553924,0.024394186349312195,1.9117483841721072,-1.2466597705224634,5.093482048709741,0.242,2,4
strict,EQ,boosting,history,raw,boosting,full,raw,1,position_changes,467,-0.005818546493147045,-0.05284707715045542,0.03524879101520995,0.2994625420357444,-1.902331036754818,2.673902531040681,0.801,3,4
strict,EQ,boosting,history,raw,boosting,full,raw,5,position_changes,467,-0.005818546493147045,-0.05432885860358574,0.0372295975982629,0.2994625420357444,-2.0304837149307264,2.648770281749843,0.814,3,4
strict,EQ,boosting,history,raw,boosting,full,raw,10,position_changes,467,-0.005818546493147045,-0.04517703564513002,0.033834195915728824,0.2994625420357444,-1.914515190764827,2.2963311797634733,0.7905,3,4
strict,EQ,boosting,history,raw,boosting,base,raw,1,position_all,467,-0.04368771246703659,-0.16276704516703153,0.0559868051019192,2.205485955899289,-2.834429340789972,7.987197896239529,0.414,3,4
strict,EQ,boosting,history,raw,boosting,base,raw,5,position_all,467,-0.04368771246703659,-0.15026568571180937,0.045583957918430486,2.205485955899289,-2.34681955136507,7.40218869659332,0.376,3,4
strict,EQ,boosting,history,raw,boosting,base,raw,10,position_all,467,-0.04368771246703659,-0.12346403201899007,0.040172855399107005,2.205485955899289,-2.076717263537442,6.236352665913176,0.2965,3,4
strict,EQ,qrf,full,raw,qrf,base,raw,1,position_levels,467,-0.020159763471600017,-0.05197427268651578,0.00959458802777678,1.1134626898906874,-0.5646393252211385,2.829982198729174,0.2095,2,4
strict,EQ,qrf,full,raw,qrf,base,raw,5,position_levels,467,-0.020159763471600017,-0.04947325624151047,0.009731838330375175,1.1134626898906874,-0.5162952820161424,2.8070305126767523,0.1935,2,4
strict,EQ,qrf,full,raw,qrf,base,raw,10,position_levels,467,-0.020159763471600017,-0.04375233797801202,0.0037719873465966807,1.1134626898906874,-0.22719328620674417,2.4744183188951663,0.108,2,4
strict,EQ,qrf,history,raw,qrf,full,raw,1,position_changes,467,0.0033751679748331544,-0.05065831173083439,0.058284828331233364,-0.18851610535757235,-3.345727792549701,2.9046519635774652,0.913,1,4
strict,EQ,qrf,history,raw,qrf,full,raw,5,position_changes,467,0.0033751679748331544,-0.03401743763323221,0.037895414198162114,-0.18851610535757235,-2.1612737120652037,1.8848220605185664,0.862,1,4
strict,EQ,qrf,history,raw,qrf,full,raw,10,position_changes,467,0.0033751679748331544,-0.02191838040161209,0.0281073711266616,-0.18851610535757235,-1.5666151319256807,1.26627517431899,0.811,1,4
strict,EQ,qrf,history,raw,qrf,base,raw,1,position_all,467,-0.01678459549676686,-0.0671388886050397,0.03448719878488422,0.9270456410307104,-1.876652969599445,3.6196067928133258,0.5115,1,4
strict,EQ,qrf,history,raw,qrf,base,raw,5,position_all,467,-0.01678459549676686,-0.051936362338106695,0.01618085643148966,0.9270456410307104,-0.9323743157029389,2.819628845206308,0.35,1,4
strict,EQ,qrf,history,raw,qrf,base,raw,10,position_all,467,-0.01678459549676686,-0.04605774416402466,0.012521268829072386,0.9270456410307104,-0.7095971344093699,2.6089093520493654,0.256,1,4
strict,EQ,boosting,base,calibrated,linear,base,calibrated,1,algorithm_vs_linear,467,-0.07777985273918013,-0.18167865224402757,0.020775766131084394,4.095821889153406,-1.1393431461495414,9.01143264297902,0.1345,2,4
strict,EQ,boosting,base,calibrated,linear,base,calibrated,5,algorithm_vs_linear,467,-0.07777985273918013,-0.16617677626413574,0.013109526531712433,4.095821889153406,-0.7372145387573052,8.446043933203718,0.1015,2,4
strict,EQ,boosting,base,calibrated,linear,base,calibrated,10,algorithm_vs_linear,467,-0.07777985273918013,-0.1611894690864161,0.00889073301142855,4.095821889153406,-0.5141760707966816,8.050784340303837,0.069,2,4
strict,EQ,qrf,base,calibrated,linear,base,calibrated,1,algorithm_vs_linear,467,-0.12365439338718368,-0.22250852339574217,-0.035204029281451645,6.511536770628146,1.8329027692739654,11.140077666113942,0.009,2,4
strict,EQ,qrf,base,calibrated,linear,base,calibrated,5,algorithm_vs_linear,467,-0.12365439338718368,-0.2086478223743655,-0.040681772792308155,6.511536770628146,2.202616130974989,10.870599696064387,0.003,2,4
strict,EQ,qrf,base,calibrated,linear,base,calibrated,10,algorithm_vs_linear,467,-0.12365439338718368,-0.1999283854503161,-0.03955374116180016,6.511536770628146,2.1379548949727263,10.575512702555399,0.003,2,4
strict,EQ,boosting,full,calibrated,linear,full,calibrated,1,algorithm_vs_linear,467,-0.08364263260894986,-0.17674164431570363,0.009185525215057557,4.421283103059248,-0.4936516675011353,9.181073314674508,0.0815,3,4
strict,EQ,boosting,full,calibrated,linear,full,calibrated,5,algorithm_vs_linear,467,-0.08364263260894986,-0.17748468048535077,0.012328501067049536,4.421283103059248,-0.6173398315178635,9.402412951170005,0.088,3,4
strict,EQ,boosting,full,calibrated,linear,full,calibrated,10,algorithm_vs_linear,467,-0.08364263260894986,-0.17516101104652973,0.006716760301093324,4.421283103059248,-0.3521236400057133,9.356184748266898,0.077,3,4
strict,EQ,qrf,full,calibrated,linear,full,calibrated,1,algorithm_vs_linear,467,-0.1118694960635044,-0.22298298007277564,-0.00138299803996945,5.913332678153916,0.06969924407574535,11.767736663059404,0.05,3,4
strict,EQ,qrf,full,calibrated,linear,full,calibrated,5,algorithm_vs_linear,467,-0.1118694960635044,-0.22946270507748623,0.00944115025030884,5.913332678153916,-0.49113016784061503,12.070086407122757,0.0685,3,4
strict,EQ,qrf,full,calibrated,linear,full,calibrated,10,algorithm_vs_linear,467,-0.1118694960635044,-0.21887496241623972,-0.0030711427743586217,5.913332678153916,0.16336283134007493,11.679697829640817,0.041,3,4
strict,EQ,boosting,history,calibrated,linear,history,calibrated,1,algorithm_vs_linear,467,-0.08382043367624442,-0.15912414442212622,-0.008494930020778764,4.429278198400654,0.4982352796667343,7.955402903337865,0.031,2,4
strict,EQ,boosting,history,calibrated,linear,history,calibrated,5,algorithm_vs_linear,467,-0.08382043367624442,-0.14934847367397955,-0.023304133420029897,4.429278198400654,1.303654276202031,7.5712157314961335,0.0115,2,4
strict,EQ,boosting,history,calibrated,linear,history,calibrated,10,algorithm_vs_linear,467,-0.08382043367624442,-0.1405982046145944,-0.027048821932021055,4.429278198400654,1.5639729098993103,6.99003833377954,0.004,2,4
strict,EQ,qrf,history,calibrated,linear,history,calibrated,1,algorithm_vs_linear,467,-0.1218976481666888,-0.21189322414311249,-0.03463952503030679,6.441372011345803,1.8922457731167774,10.80725839046087,0.0095,3,4
strict,EQ,qrf,history,calibrated,linear,history,calibrated,5,algorithm_vs_linear,467,-0.1218976481666888,-0.19119682537287777,-0.05602085263267003,6.441372011345803,2.950029480801004,10.061997820595815,0.001,3,4
