datetime_utc,BTC_BINANCE_OPEN,BTC_BINANCE_HIGH,BTC_BINANCE_LOW,BTC_BINANCE_CLOSE,BTC_BINANCE_VOLUME,ETH_BINANCE_OPEN,ETH_BINANCE_HIGH,ETH_BINANCE_LOW,ETH_BINANCE_CLOSE,ETH_BINANCE_VOLUME,XRP_BINANCE_OPEN,XRP_BINANCE_HIGH,XRP_BINANCE_LOW,XRP_BINANCE_CLOSE,XRP_BINANCE_VOLUME,SOL_BINANCE_OPEN,SOL_BINANCE_HIGH,SOL_BINANCE_LOW,SOL_BINANCE_CLOSE,SOL_BINANCE_VOLUME,DOGE_BINANCE_OPEN,DOGE_BINANCE_HIGH,DOGE_BINANCE_LOW,DOGE_BINANCE_CLOSE,DOGE_BINANCE_VOLUME,USDT_BINANCE_OPEN,USDT_BINANCE_HIGH,USDT_BINANCE_LOW,USDT_BINANCE_CLOSE,USDT_BINANCE_VOLUME
2025-12-14 04:00:00+00:00,90258.99,90329.24,90127.99,90201.5,114.76912,3118.97,3122.1,3106.34,3111.31,4537.6238,2.0245,2.0253,2.0149,2.0169,1041364.7,132.95,133.19,132.42,132.49,34080.841,0.13883,0.13891,0.13824,0.13845,8982514.0,0.9997,0.9998,0.9997,0.9997,8071203.0
2025-12-14 05:00:00+00:00,90201.5,90228.66,90050.74,90199.06,171.7819,3111.31,3115.0,3104.59,3111.63,4137.322,2.017,2.0175,2.0103,2.0158,1070290.1,132.49,132.69,132.08,132.66,75660.187,0.13844,0.13844,0.13765,0.13804,12155552.0,0.9997,0.9998,0.9997,0.9998,7773588.0
2025-12-14 06:00:00+00:00,90199.06,90245.34,90092.86,90145.26,269.9029,3111.62,3115.12,3105.21,3110.72,2039.8465,2.0159,2.0181,2.0114,2.0172,800512.7,132.66,133.04,132.46,132.92,28830.814,0.13803,0.13819,0.13753,0.13802,7767278.0,0.9998,0.9998,0.9997,0.9997,7707423.0
2025-12-14 07:00:00+00:00,90145.27,90279.42,90072.97,90245.6,133.38192,3110.73,3117.71,3108.61,3115.3,2045.0745,2.0172,2.0206,2.0155,2.0192,676787.6,132.92,133.39,132.83,133.29,28413.23,0.13803,0.13844,0.13799,0.13824,6848591.0,0.9998,0.9998,0.9997,0.9997,4827513.0
2025-12-14 08:00:00+00:00,90245.6,90280.01,90108.27,90108.28,116.0796,3115.3,3119.9,3109.34,3111.02,4691.8527,2.0193,2.0232,2.0145,2.0147,917235.5,133.28,133.5,132.67,132.69,73454.401,0.13825,0.13844,0.1378,0.13787,5232357.0,0.9997,0.9998,0.9997,0.9997,3473244.0
2025-12-14 09:00:00+00:00,90108.28,90151.02,90001.1,90020.06,187.97686,3111.03,3113.67,3107.45,3109.16,7021.1647,2.0147,2.0156,2.0112,2.0124,1037710.4,132.68,132.8,132.33,132.34,57177.31,0.13787,0.13787,0.13746,0.13763,6442031.0,0.9998,0.9998,0.9997,0.9998,8739223.0
2025-12-14 10:00:00+00:00,90020.07,90136.22,89785.0,89853.69,322.19368,3109.15,3112.77,3093.8,3107.57,8170.3076,2.0124,2.0129,2.003,2.0067,1766109.8,132.33,132.59,130.98,131.8,200109.285,0.13764,0.13771,0.13682,0.13748,18480855.0,0.9997,0.9998,0.9997,0.9997,14308161.0
2025-12-14 11:00:00+00:00,89853.69,89853.7,88687.27,89360.0,1409.87783,3107.57,3109.59,3050.01,3084.84,35845.2638,2.0067,2.0099,1.99,2.0012,3831318.4,131.8,131.98,130.14,131.47,152416.354,0.13748,0.13764,0.13573,0.13679,32254546.0,0.9998,0.9998,0.9997,0.9998,21831081.0
2025-12-14 12:00:00+00:00,89360.01,89666.0,89101.0,89431.65,410.39848,3084.84,3108.18,3070.42,3098.54,15421.0747,2.0011,2.008,1.997,2.0041,3295067.7,131.46,131.9,130.88,131.38,80797.062,0.13679,0.13723,0.13628,0.13694,13820230.0,0.9997,0.9998,0.9996,0.9996,19288763.0
2025-12-14 13:00:00+00:00,89431.66,89500.0,89088.0,89489.5,410.01233,3098.53,3102.89,3077.52,3101.54,10811.8607,2.0041,2.0041,1.9966,2.0032,2588741.2,131.38,131.65,130.94,131.64,51900.833,0.13694,0.13695,0.13636,0.13691,10758538.0,0.9997,0.9997,0.9996,0.9996,15215497.0
2025-12-14 14:00:00+00:00,89489.51,89556.83,88884.26,89118.04,568.79065,3101.55,3107.63,3074.64,3085.84,10637.6878,2.0032,2.008,1.9875,1.9947,2937582.8,131.64,131.79,130.42,130.9,59571.11,0.13691,0.13711,0.13513,0.13556,25707590.0,0.9996,0.9998,0.9996,0.9997,13217314.0
2025-12-14 15:00:00+00:00,89118.04,89176.69,88882.66,89022.91,340.50491,3085.84,3087.86,3070.5,3084.51,9488.6069,1.9946,1.997,1.9897,1.9913,1611376.5,130.89,131.06,130.33,130.67,45214.435,0.13557,0.13568,0.13494,0.13548,25808200.0,0.9998,0.9998,0.9997,0.9998,9686756.0
2025-12-14 16:00:00+00:00,89022.92,89398.71,88531.34,88836.98,723.59164,3084.51,3107.89,3078.0,3097.75,12759.4593,1.9913,2.0046,1.9892,1.997,1260370.0,130.67,131.6,130.5,131.02,56464.967,0.13547,0.13617,0.13513,0.13555,21548355.0,0.9997,0.9998,0.9997,0.9998,7657203.0
2025-12-14 17:00:00+00:00,88836.99,89032.39,88606.73,88810.67,407.9248,3097.76,3103.94,3074.29,3084.95,21260.5988,1.9971,1.9997,1.9838,1.9872,2203674.4,131.02,131.24,129.4,130.04,151996.633,0.13556,0.13584,0.13332,0.13386,93464560.0,0.9998,0.9998,0.9997,0.9998,17861786.0
2025-12-14 18:00:00+00:00,88810.67,89073.18,88722.19,88997.28,248.72689,3084.96,3105.19,3080.74,3101.73,35792.0783,1.9873,1.9935,1.9841,1.993,1283110.8,130.04,130.73,129.89,130.64,45145.613,0.13385,0.13492,0.13367,0.13485,17928647.0,0.9998,0.9998,0.9996,0.9997,65040560.0
2025-12-14 19:00:00+00:00,88997.27,88997.28,88497.02,88644.88,304.96489,3101.73,3101.91,3086.26,3093.71,18679.8231,1.9929,1.9929,1.9823,1.9886,1589580.1,130.63,130.64,130.0,130.31,38429.111,0.13485,0.13494,0.13396,0.13432,13477956.0,0.9997,0.9997,0.9996,0.9997,14219421.0
2025-12-14 20:00:00+00:00,88644.88,88827.71,88356.9,88558.97,585.18797,3093.71,3097.1,3063.15,3082.89,16032.5725,1.9886,1.995,1.9824,1.9876,2407895.6,130.3,130.71,129.86,130.04,68699.112,0.13432,0.13481,0.13352,0.13389,25866747.0,0.9996,0.9997,0.9996,0.9997,10510024.0
2025-12-14 21:00:00+00:00,88558.97,88714.66,88345.94,88443.85,309.77088,3082.88,3091.19,3077.1,3081.86,3985.5076,1.9875,1.9918,1.9831,1.9872,1159188.7,130.03,130.32,129.57,129.89,42527.44,0.13388,0.13443,0.13343,0.13383,11806936.0,0.9997,0.9997,0.9996,0.9997,11045816.0
2025-12-14 22:00:00+00:00,88443.85,88605.06,88017.0,88415.29,614.71972,3081.86,3089.47,3054.41,3074.24,12384.411,1.9873,1.9936,1.9818,1.9923,1364706.1,129.89,130.3,129.58,130.19,51409.045,0.13384,0.13443,0.13346,0.13426,13289044.0,0.9997,0.9998,0.9996,0.9997,15328242.0
2025-12-14 23:00:00+00:00,88415.29,88609.22,87577.36,88172.17,1055.44176,3074.24,3091.2,3024.44,3063.5,25997.3433,1.9924,1.9974,1.9527,1.9784,9130864.2,130.19,130.8,127.98,129.4,208751.841,0.13427,0.13477,0.13261,0.13408,49519874.0,0.9998,0.9998,0.9997,0.9998,15507869.0
2025-12-15 00:00:00+00:00,88172.16,88692.3,88074.37,88465.9,626.14158,3063.49,3084.84,3056.7,3074.72,16308.539,1.9784,1.9904,1.9747,1.9841,2770709.8,129.39,130.38,129.29,130.14,93547.4,0.13407,0.1353,0.13404,0.13503,27154651.0,0.9998,0.9998,0.9997,0.9997,9307877.0
2025-12-15 01:00:00+00:00,88465.9,89338.01,88428.07,89242.32,767.16149,3074.72,3120.22,3066.42,3108.54,16865.6862,1.9841,2.0047,1.9787,1.9984,3145758.2,130.14,131.59,129.81,131.17,87035.374,0.13504,0.13683,0.13485,0.13639,28946766.0,0.9998,0.9998,0.9997,0.9997,23813802.0
2025-12-15 02:00:00+00:00,89242.33,90052.64,89235.72,89321.85,985.6588,3108.54,3150.92,3107.0,3120.27,26297.9234,1.9983,2.0143,1.9932,1.9957,3069614.6,131.17,133.25,131.17,131.53,205586.311,0.1364,0.13845,0.1364,0.13662,39048296.0,0.9997,0.9998,0.9997,0.9997,36874915.0
2025-12-15 03:00:00+00:00,89321.85,89543.88,89225.91,89282.6,320.69878,3120.26,3126.16,3107.15,3108.68,8757.7559,1.9956,2.0009,1.9921,1.9951,1344766.8,131.53,131.71,130.93,131.16,50659.997,0.13662,0.13725,0.13612,0.13619,13334322.0,0.9997,0.9998,0.9997,0.9997,30787513.0
2025-12-15 04:00:00+00:00,89282.6,89786.89,89272.88,89667.64,408.51835,3108.68,3127.13,3104.02,3123.79,6208.1048,1.9952,2.0043,1.9928,2.0007,1288251.1,131.17,132.0,130.88,131.82,74916.787,0.13619,0.13688,0.13601,0.13662,15944055.0,0.9998,0.9999,0.9997,0.9998,51949030.0
2025-12-15 05:00:00+00:00,89667.64,89749.47,89492.0,89615.24,221.82498,3123.8,3124.97,3115.01,3120.28,4944.1022,2.0006,2.0038,1.9965,2.0008,1672473.3,131.83,132.15,131.67,131.98,51082.245,0.13662,0.13694,0.13655,0.13678,8301519.0,0.9999,0.9999,0.9998,0.9999,9042232.0
2025-12-15 06:00:00+00:00,89615.25,89918.48,89476.98,89735.88,262.41654,3120.29,3145.0,3115.47,3137.28,12918.5564,2.0008,2.0055,1.9959,2.0018,1395642.6,131.98,132.71,131.69,132.41,86380.985,0.13678,0.13727,0.13639,0.13688,7769853.0,0.9999,0.9999,0.9998,0.9998,36098750.0
2025-12-15 07:00:00+00:00,89735.89,89824.47,89516.0,89753.42,424.17802,3137.29,3142.01,3122.87,3128.9,10307.326,2.0019,2.0032,1.9929,1.9952,1147842.1,132.42,132.65,131.82,132.34,66388.442,0.13689,0.1371,0.13601,0.13635,13824029.0,0.9999,1.0,0.9998,1.0,69425962.0
2025-12-15 08:00:00+00:00,89753.43,89900.0,89655.52,89770.01,250.02319,3128.91,3144.57,3125.86,3139.84,9672.2921,1.9952,1.9988,1.9906,1.9938,1759711.6,132.34,132.71,132.13,132.39,68974.719,0.13635,0.13682,0.13614,0.13633,8000412.0,0.9999,1.0,0.9998,0.9999,95717667.0
2025-12-15 09:00:00+00:00,89770.0,89986.68,89770.0,89865.12,310.4569,3139.84,3161.25,3139.06,3153.79,12759.9658,1.9938,2.0024,1.9915,1.9982,2475872.5,132.4,133.02,132.14,132.74,57055.973,0.13633,0.13738,0.13629,0.13711,11923962.0,0.9999,1.0,0.9998,0.9998,93891085.0
2025-12-15 10:00:00+00:00,89865.13,89981.64,89717.34,89858.95,470.70514,3153.79,3177.5,3151.21,3159.67,15779.2613,1.9983,2.001,1.9931,1.9943,2991079.7,132.73,133.03,132.32,132.64,51911.349,0.13711,0.13774,0.13691,0.13708,13688093.0,0.9998,0.9999,0.9998,0.9999,62688596.0
2025-12-15 11:00:00+00:00,89858.96,89900.0,89572.05,89641.28,493.20463,3159.67,3162.75,3146.0,3156.73,7654.9311,1.9943,1.9955,1.9838,1.9875,2683254.1,132.64,132.8,132.06,132.26,77651.495,0.13708,0.13721,0.1365,0.13682,5652872.0,0.9998,0.9999,0.9998,0.9998,24398249.0
2025-12-15 12:00:00+00:00,89641.28,89762.56,89431.52,89695.75,392.24774,3156.73,3159.14,3148.29,3155.96,7691.8744,1.9876,1.9877,1.9823,1.9835,1931341.0,132.25,133.14,131.79,132.77,84917.128,0.13682,0.1371,0.13645,0.13693,6484143.0,0.9998,0.9999,0.9998,0.9998,38288518.0
2025-12-15 13:00:00+00:00,89695.76,89736.9,89274.44,89432.0,415.38225,3155.97,3156.96,3126.55,3132.18,15044.0757,1.9835,1.9847,1.9556,1.9645,8363683.2,132.76,133.29,131.72,132.66,160328.652,0.13692,0.1371,0.13593,0.13638,20885179.0,0.9999,0.9999,0.9998,0.9999,25326488.0
2025-12-15 14:00:00+00:00,89432.01,89876.42,87840.0,88050.01,1787.73645,3132.19,3146.91,3032.26,3048.72,54144.5747,1.9645,1.9808,1.93,1.9411,11727035.5,132.67,135.43,129.6,130.49,476708.472,0.13637,0.13749,0.13272,0.13362,81944008.0,0.9999,0.9999,0.9998,0.9999,61303503.0
2025-12-15 15:00:00+00:00,88050.0,88184.28,86621.91,87033.22,3292.66278,3048.72,3060.0,2986.05,3010.96,88432.8149,1.9411,1.9431,1.9127,1.9256,17386575.6,130.48,130.6,126.45,126.89,713478.624,0.13362,0.13374,0.12977,0.13076,208790407.0,0.9999,0.9999,0.9998,0.9999,67033163.0
2025-12-15 16:00:00+00:00,87033.21,87220.0,86062.67,86400.01,1613.2235,3010.97,3017.77,2967.28,2988.94,41650.2336,1.9256,1.9309,1.907,1.913,6980313.5,126.89,127.3,125.57,126.48,325704.662,0.13076,0.13121,0.12872,0.12967,66954982.0,0.9999,0.9999,0.9998,0.9999,57650751.0
2025-12-15 17:00:00+00:00,86400.0,86496.89,85599.99,85762.87,1557.3817,2988.94,2993.62,2932.74,2937.19,31850.6551,1.9129,1.9152,1.89,1.8915,9574888.3,126.49,126.78,124.51,124.94,244364.057,0.12966,0.12991,0.12785,0.12793,55198795.0,0.9999,0.9999,0.9998,0.9999,70427208.0
2025-12-15 18:00:00+00:00,85762.86,86272.23,85146.64,86185.39,1482.06005,2937.18,2944.23,2894.57,2938.0,39517.0161,1.8915,1.8967,1.8695,1.8921,8527574.0,124.93,125.29,123.63,124.89,206717.639,0.12793,0.12848,0.12661,0.12839,41797142.0,0.9999,0.9999,0.9998,0.9998,38177622.0
2025-12-15 19:00:00+00:00,86185.4,86560.4,85880.0,86149.96,1136.56389,2938.0,2964.5,2927.12,2940.3,33704.8848,1.892,1.9084,1.8909,1.8961,7893404.6,124.89,125.85,124.68,125.02,219099.535,0.1284,0.12942,0.1281,0.12889,32633817.0,0.9999,1.0,0.9998,0.9999,78858224.0
2025-12-15 20:00:00+00:00,86149.96,86199.63,85610.88,85787.04,692.94245,2940.29,2947.36,2916.67,2929.18,20884.8857,1.8962,1.8962,1.8795,1.8831,4789015.0,125.01,125.62,123.88,125.0,197066.679,0.12888,0.12888,0.12752,0.12796,24081384.0,1.0,1.0,0.9999,0.9999,37046925.0
2025-12-15 21:00:00+00:00,85787.04,86307.36,85530.01,86243.78,691.57648,2929.08,2947.73,2919.25,2946.23,15259.1559,1.8832,1.8998,1.8801,1.8915,4068654.5,125.0,126.44,124.96,125.85,129629.747,0.12797,0.12904,0.12769,0.12884,18889717.0,0.9999,1.0,0.9999,1.0,20562683.0
2025-12-15 22:00:00+00:00,86243.77,86259.32,85827.98,86259.31,440.84932,2946.23,2952.66,2936.07,2952.03,9322.146,1.8915,1.8919,1.8805,1.8909,4717688.7,125.86,126.42,125.6,126.37,77418.026,0.12885,0.1289,0.12824,0.1289,15853474.0,0.9999,1.0,0.9999,1.0,31554687.0
2025-12-15 23:00:00+00:00,86259.32,86472.7,86103.67,86432.08,735.07689,2952.03,2969.29,2949.42,2964.85,14533.1944,1.8909,1.8994,1.89,1.8981,4041208.3,126.38,127.87,126.3,127.81,115806.702,0.1289,0.12979,0.12883,0.12975,17302558.0,0.9999,1.0,0.9999,0.9999,18225511.0
2025-12-16 00:00:00+00:00,86432.08,86535.22,85836.6,85865.48,556.05003,2964.85,2978.26,2940.39,2942.3,12091.7904,1.8981,1.8986,1.8782,1.8791,5129397.2,127.81,128.03,126.14,126.2,118382.961,0.12975,0.13014,0.12876,0.12889,19145820.0,1.0,1.0,0.9999,0.9999,14804505.0
2025-12-16 01:00:00+00:00,85865.49,86169.62,85651.92,85891.02,527.35929,2942.29,2961.94,2935.25,2946.73,14433.8663,1.8791,1.8931,1.8682,1.8726,6265670.3,126.2,126.86,125.54,126.37,103837.069,0.12889,0.12977,0.12876,0.12926,25624334.0,1.0,1.0,0.9999,0.9999,15587597.0
2025-12-16 02:00:00+00:00,85891.02,86227.99,85800.0,85944.01,492.40216,2946.73,2966.34,2938.59,2945.85,10843.6435,1.8725,1.8769,1.8596,1.8691,7321566.1,126.38,127.34,125.95,126.76,64733.645,0.12927,0.12993,0.12882,0.12936,12388242.0,1.0,1.0001,0.9999,1.0,46250798.0
2025-12-16 03:00:00+00:00,85944.01,86019.76,85386.0,85875.92,697.04602,2945.85,2950.5,2922.64,2937.0,12783.1493,1.8692,1.8735,1.8552,1.8726,3936948.5,126.77,126.94,124.94,126.51,91693.529,0.12937,0.12956,0.12834,0.12925,20094663.0,1.0,1.0001,1.0,1.0,34973472.0
2025-12-16 04:00:00+00:00,85875.91,85925.77,85266.0,85838.51,611.35109,2936.99,2939.99,2876.0,2918.17,29622.0453,1.8726,1.8758,1.852,1.8729,5165876.3,126.5,126.8,124.87,126.13,106519.599,0.12925,0.12942,0.12716,0.12898,28654350.0,1.0,1.0001,1.0,1.0,50694984.0
2025-12-16 05:00:00+00:00,85838.5,86200.0,85812.61,86028.11,355.99172,2918.17,2927.92,2912.58,2922.85,14274.6107,1.8728,1.8841,1.8686,1.882,2516368.4,126.12,126.69,125.92,126.39,70907.226,0.12898,0.12945,0.1287,0.12905,11332260.0,1.0001,1.0001,0.9999,1.0,69260341.0
2025-12-16 06:00:00+00:00,86028.12,86611.69,86028.12,86508.0,522.6826,2922.85,2951.45,2922.85,2945.7,9617.916,1.882,1.8975,1.881,1.8946,3278819.2,126.4,127.48,126.3,127.34,65033.567,0.12905,0.1302,0.12902,0.12993,11346048.0,1.0001,1.0001,1.0,1.0001,32580848.0
2025-12-16 07:00:00+00:00,86508.01,86615.38,85850.0,86021.51,943.04227,2945.7,2948.21,2918.21,2924.11,12179.6667,1.8947,1.8978,1.8747,1.8754,2467099.6,127.35,127.4,125.55,125.57,70942.935,0.12994,0.13001,0.12831,0.12843,15672375.0,1.0,1.0001,1.0,1.0001,34608108.0
2025-12-16 08:00:00+00:00,86021.51,86380.0,85930.97,86281.18,426.54563,2924.1,2940.32,2920.02,2931.45,16878.1945,1.8754,1.886,1.8743,1.877,1997223.5,125.57,126.61,125.43,126.0,86247.055,0.12843,0.12917,0.12837,0.12869,8857227.0,1.0001,1.0001,0.9999,1.0001,108533381.0
2025-12-16 09:00:00+00:00,86281.17,86426.07,86201.1,86350.0,366.58293,2931.45,2935.62,2923.59,2926.93,7998.238,1.877,1.8822,1.8756,1.8793,1232139.7,125.99,126.5,125.9,126.29,63073.32,0.12868,0.12921,0.12867,0.12892,7563063.0,1.0,1.0001,1.0,1.0,42388209.0
2025-12-16 10:00:00+00:00,86350.0,87327.7,86275.06,86980.01,956.84103,2926.93,2964.14,2921.26,2947.98,14783.6144,1.8793,1.912,1.8776,1.9067,4276466.7,126.3,128.87,126.14,128.46,149600.918,0.12893,0.13149,0.12874,0.13087,20511636.0,1.0,1.0001,1.0,1.0,53698734.0
2025-12-16 11:00:00+00:00,86980.01,87330.0,86820.0,87261.45,667.2763,2947.98,2962.7,2938.01,2957.93,11141.8232,1.9067,1.9253,1.9047,1.9208,6138739.1,128.46,129.04,127.94,128.63,143255.845,0.13087,0.13205,0.13056,0.13165,39848545.0,1.0,1.0001,1.0,1.0,40994154.0
2025-12-16 12:00:00+00:00,87261.46,87480.0,87077.41,87212.98,861.57452,2957.93,2964.17,2947.59,2951.95,9704.4341,1.9207,1.939,1.92,1.9353,5113368.5,128.62,128.99,128.23,128.63,89149.627,0.13166,0.13191,0.13103,0.1314,17166764.0,1.0001,1.0001,1.0,1.0001,22833261.0
2025-12-16 13:00:00+00:00,87212.98,87786.88,86410.01,86443.02,2144.73917,2951.94,2981.87,2908.79,2910.67,40517.8998,1.9352,1.9491,1.9078,1.9086,11170804.6,128.64,129.9,126.77,126.77,259611.98,0.13139,0.13263,0.12975,0.12983,74773378.0,1.0001,1.0001,1.0,1.0001,54608209.0
2025-12-16 14:00:00+00:00,86443.02,87763.92,86107.43,87297.99,1799.42456,2910.67,2960.16,2886.75,2941.35,41038.7185,1.9087,1.935,1.899,1.9238,9148597.0,126.78,129.8,126.11,128.57,399245.369,0.12984,0.13258,0.12888,0.13136,74157609.0,1.0,1.0002,1.0,1.0001,190144961.0
2025-12-16 15:00:00+00:00,87298.0,88175.98,86839.35,87977.43,1924.39377,2941.36,2975.99,2914.26,2963.31,26510.3098,1.9238,1.946,1.9149,1.9411,6355332.3,128.58,130.14,127.27,129.75,216346.145,0.13137,0.13305,0.13069,0.13268,44459394.0,1.0,1.0001,1.0,1.0,32471482.0
2025-12-16 16:00:00+00:00,87977.44,88050.17,87333.08,87588.26,1300.81662,2963.31,2964.19,2925.29,2938.59,20784.9065,1.9411,1.943,1.9179,1.9282,3931790.9,129.75,129.85,127.77,128.33,171956.817,0.13269,0.13282,0.13124,0.13164,32015104.0,1.0001,1.0001,1.0,1.0,21575319.0
2025-12-16 17:00:00+00:00,87588.26,87844.01,87093.79,87131.99,779.27901,2938.58,2954.68,2917.01,2919.62,13023.1875,1.9282,1.9349,1.9148,1.9165,3715857.0,128.33,128.59,127.13,127.27,97656.937,0.13164,0.13225,0.13102,0.13113,14808173.0,1.0,1.0001,1.0,1.0,31515453.0
2025-12-16 18:00:00+00:00,87132.0,88019.88,87061.23,87781.35,863.99314,2919.62,2968.0,2912.15,2952.13,16235.164,1.9165,1.9387,1.9141,1.9306,2960562.7,127.27,128.61,126.97,128.03,130625.462,0.13114,0.133,0.13095,0.13233,19667409.0,1.0,1.0001,1.0,1.0001,29444645.0
2025-12-16 19:00:00+00:00,87781.35,87800.0,87294.11,87585.77,553.66943,2952.13,2961.38,2920.64,2945.58,20513.2742,1.9306,1.9336,1.9157,1.927,2665617.9,128.02,128.09,126.77,127.73,90369.237,0.13232,0.13257,0.13137,0.13207,10530391.0,1.0,1.0001,1.0,1.0,44526899.0
2025-12-16 20:00:00+00:00,87585.76,87836.47,87343.75,87573.23,378.71665,2945.57,2963.33,2943.21,2947.53,8975.2641,1.9269,1.9335,1.9223,1.9276,2472196.1,127.72,128.93,127.43,128.42,104872.398,0.13206,0.13248,0.1318,0.13192,7187192.0,1.0001,1.0001,1.0,1.0,26839826.0
2025-12-16 21:00:00+00:00,87573.22,87906.29,87496.05,87768.59,268.86536,2947.53,2957.97,2938.08,2951.44,5973.681,1.9275,1.9307,1.9187,1.9265,1543997.3,128.41,128.73,127.99,128.48,57537.469,0.13192,0.13238,0.13179,0.13214,5496427.0,1.0001,1.0001,1.0,1.0,23538156.0
2025-12-16 22:00:00+00:00,87768.6,87931.48,87636.37,87783.34,255.6448,2951.43,2961.0,2944.35,2954.23,3780.5902,1.9264,1.9307,1.923,1.9269,1161872.2,128.47,129.0,128.27,128.61,51838.891,0.13213,0.13227,0.13175,0.13199,5548270.0,1.0001,1.0001,1.0,1.0,16897851.0
2025-12-16 23:00:00+00:00,87783.35,87874.66,87602.34,87863.42,201.76207,2954.24,2965.73,2948.07,2962.3,4587.1279,1.9269,1.9314,1.9228,1.9297,1317083.7,128.61,129.52,128.16,129.15,81345.997,0.13199,0.13203,0.1314,0.13179,10827881.0,1.0001,1.0001,1.0,1.0001,9941551.0
2025-12-17 00:00:00+00:00,87863.43,87863.43,87426.06,87537.21,344.84512,2962.3,2962.3,2944.16,2949.68,4382.7677,1.9297,1.9297,1.9194,1.924,1872909.1,129.15,129.16,128.26,128.91,58279.876,0.13179,0.13179,0.13109,0.13144,10832990.0,1.0001,1.0001,1.0,1.0001,7856463.0
2025-12-17 01:00:00+00:00,87537.22,87950.0,87489.12,87552.3,293.20917,2949.68,2974.27,2948.79,2954.11,6871.786,1.9241,1.9401,1.9205,1.9226,2828654.0,128.91,129.82,128.76,129.19,68442.12,0.13145,0.13244,0.13145,0.13173,12836515.0,1.0,1.0001,1.0,1.0001,6963830.0
2025-12-17 02:00:00+00:00,87552.3,87587.14,87188.37,87483.04,275.84035,2954.12,2964.66,2938.38,2959.38,5415.3603,1.9226,1.9344,1.9126,1.9311,3021753.5,129.18,129.5,128.45,129.29,85791.883,0.13174,0.13211,0.13101,0.13187,5435868.0,1.0001,1.0001,1.0,1.0,20216760.0
2025-12-17 03:00:00+00:00,87483.04,87615.27,87150.01,87213.59,265.7567,2959.38,2961.99,2942.75,2947.8,4393.4811,1.9311,1.9374,1.9252,1.9253,1903030.7,129.3,129.64,128.21,128.24,62167.346,0.13188,0.13208,0.13115,0.13125,4572849.0,1.0001,1.0001,1.0,1.0,12185889.0
2025-12-17 04:00:00+00:00,87213.6,87398.54,86721.86,86752.26,378.79516,2947.8,2951.25,2926.99,2932.31,8358.8644,1.9253,1.9292,1.9178,1.9186,1780715.5,128.25,128.46,127.43,127.87,68742.926,0.13125,0.13127,0.13063,0.13099,8437046.0,1.0001,1.0001,1.0,1.0001,8603505.0
2025-12-17 05:00:00+00:00,86752.27,86756.74,86209.11,86626.39,634.29318,2932.3,2937.65,2913.95,2930.45,12956.1094,1.9185,1.922,1.9061,1.9203,3414085.1,127.86,128.09,127.02,127.62,58618.593,0.13099,0.13112,0.13,0.13099,13736062.0,1.0001,1.0001,1.0,1.0,22185061.0
2025-12-17 06:00:00+00:00,86626.4,87005.27,86587.82,86777.98,454.66393,2930.44,2944.26,2930.22,2936.47,6953.0754,1.9204,1.9303,1.92,1.9223,2465375.7,127.61,128.01,127.57,127.76,33550.566,0.13099,0.13136,0.13081,0.1309,8851618.0,1.0,1.0002,1.0,1.0001,64682484.0
2025-12-17 07:00:00+00:00,86777.98,87169.37,86593.55,87045.59,627.05868,2936.48,2953.98,2932.09,2947.92,12038.3922,1.9223,1.932,1.9186,1.9233,3175968.4,127.76,128.57,127.64,128.27,52066.856,0.1309,0.13142,0.13044,0.13091,11832102.0,1.0001,1.0002,1.0001,1.0002,30990115.0
2025-12-17 08:00:00+00:00,87045.59,87045.59,86326.8,86395.66,456.87442,2947.92,2947.92,2922.61,2926.0,8342.0117,1.9234,1.9236,1.9051,1.9074,2540311.1,128.26,128.26,126.8,126.92,72606.734,0.13091,0.13091,0.13016,0.13029,9977303.0,1.0002,1.0002,1.0001,1.0001,40434357.0
2025-12-17 09:00:00+00:00,86395.67,86615.38,86262.85,86417.46,334.04163,2926.0,2933.26,2918.63,2923.25,5255.5069,1.9074,1.9078,1.8988,1.902,3096064.8,126.92,127.03,125.96,126.75,77685.204,0.1303,0.1303,0.12949,0.1297,22066053.0,1.0001,1.0002,1.0001,1.0001,37936010.0
2025-12-17 10:00:00+00:00,86417.45,86837.63,86238.91,86624.49,386.26358,2923.25,2928.22,2908.56,2920.44,8242.0425,1.9021,1.9092,1.8965,1.9071,2886119.4,126.74,126.95,126.28,126.58,72126.437,0.12971,0.13019,0.12935,0.12979,11122758.0,1.0001,1.0002,1.0,1.0001,86315309.0
2025-12-17 11:00:00+00:00,86624.5,87137.42,86565.23,86983.26,504.05307,2920.43,2934.42,2917.56,2928.71,6559.3813,1.9072,1.9175,1.9064,1.9133,1558502.8,126.58,127.93,126.5,127.62,125998.954,0.12979,0.13053,0.12973,0.1303,7005593.0,1.0002,1.0002,1.0,1.0001,37832103.0
2025-12-17 12:00:00+00:00,86983.26,87215.97,86828.0,87029.55,620.91109,2928.71,2935.96,2919.64,2925.36,8398.4676,1.9134,1.916,1.9068,1.9113,2315242.5,127.62,128.17,127.39,127.97,146429.615,0.13029,0.13033,0.12966,0.13015,15023776.0,1.0001,1.0002,1.0,1.0002,89277582.0
