scenario,scope,method,variant,n,status,term,coef_raw,effect_bp_per_sd
clock_NY_macro_end1h_quote,core,linear,Aug_Nov,926,estimated,account_ls,2.359693201135915,1.4305139709591173
clock_NY_macro_end1h_quote,core,linear,Dec_Mar,803,estimated,e_origin,0.2706691335672008,2.54267760882068
clock_NY_macro_end1h_quote,core,linear,Dec_Mar,803,estimated,downside,-321235.82521011005,-5.533245563888715
clock_NY_macro_end1h_quote,core,linear,Dec_Mar,803,estimated,btc_vol,1060.3195360648351,2.075135020941988
clock_NY_macro_end1h_quote,core,linear,Dec_Mar,803,estimated,account_ls,4.716693697719434,2.8593955468763648
clock_NY_macro_end1h_quote,core,linear,exclude_top1_downside_days,1719,estimated,e_origin,0.3746616029059932,3.5195873871499828
clock_NY_macro_end1h_quote,core,linear,exclude_top1_downside_days,1719,estimated,downside,-148517.98717214697,-2.558203130489755
clock_NY_macro_end1h_quote,core,linear,exclude_top1_downside_days,1719,estimated,btc_vol,-830.0331014016197,-1.6244449891511497
clock_NY_macro_end1h_quote,core,linear,exclude_top1_downside_days,1719,estimated,account_ls,2.1282262208569955,1.290192021925523
clock_NY_macro_end1h_quote,core,linear,exclude_top5_downside_days,1679,estimated,e_origin,0.3277620896924059,3.079011320935285
clock_NY_macro_end1h_quote,core,linear,exclude_top5_downside_days,1679,estimated,downside,122524.71082274092,2.1104723054573613
clock_NY_macro_end1h_quote,core,linear,exclude_top5_downside_days,1679,estimated,btc_vol,-1640.0643145508088,-3.209744591099843
clock_NY_macro_end1h_quote,core,linear,exclude_top5_downside_days,1679,estimated,account_ls,1.23078081152634,0.7461347709224587
clock_NY_macro_end1h_quote,core,pca,Aug_Nov,926,estimated,e_origin,0.3962463716050454,3.704147298532976
clock_NY_macro_end1h_quote,core,pca,Aug_Nov,926,estimated,downside,4141.114234448181,0.0713301573768418
clock_NY_macro_end1h_quote,core,pca,Aug_Nov,926,estimated,btc_vol,-1056.8632425325734,-2.068370762143107
clock_NY_macro_end1h_quote,core,pca,Aug_Nov,926,estimated,account_ls,2.3314893129586265,1.4134159617545483
clock_NY_macro_end1h_quote,core,pca,Dec_Mar,803,estimated,e_origin,0.2704046912570591,2.527767768757848
clock_NY_macro_end1h_quote,core,pca,Dec_Mar,803,estimated,downside,-323196.91197098524,-5.567025029839987
clock_NY_macro_end1h_quote,core,pca,Dec_Mar,803,estimated,btc_vol,1107.1011127896088,2.1666905236885925
clock_NY_macro_end1h_quote,core,pca,Dec_Mar,803,estimated,account_ls,4.808258341839904,2.914904670942654
clock_NY_macro_end1h_quote,core,pca,exclude_top1_downside_days,1719,estimated,e_origin,0.3782182006776174,3.5356183089353506
clock_NY_macro_end1h_quote,core,pca,exclude_top1_downside_days,1719,estimated,downside,-145680.78899556884,-2.509332758655742
clock_NY_macro_end1h_quote,core,pca,exclude_top1_downside_days,1719,estimated,btc_vol,-805.7668743376948,-1.5769539301885225
clock_NY_macro_end1h_quote,core,pca,exclude_top1_downside_days,1719,estimated,account_ls,2.0710157186344604,1.2555093679790152
clock_NY_macro_end1h_quote,core,pca,exclude_top5_downside_days,1679,estimated,e_origin,0.3294693179781708,3.07990929783142
clock_NY_macro_end1h_quote,core,pca,exclude_top5_downside_days,1679,estimated,downside,122197.56737778938,2.1048373019070894
clock_NY_macro_end1h_quote,core,pca,exclude_top5_downside_days,1679,estimated,btc_vol,-1645.473867573952,-3.220331543942029
clock_NY_macro_end1h_quote,core,pca,exclude_top5_downside_days,1679,estimated,account_ls,1.2356080666877776,0.7490611920124958
clock_NY_macro_end1h_quote,core,ml,Aug_Nov,926,estimated,e_origin,0.3733202611420285,3.5114131562738358
clock_NY_macro_end1h_quote,core,ml,Aug_Nov,926,estimated,downside,31976.84557527897,0.5507970314669569
clock_NY_macro_end1h_quote,core,ml,Aug_Nov,926,estimated,btc_vol,-1399.7217030798752,-2.739373770678129
clock_NY_macro_end1h_quote,core,ml,Aug_Nov,926,estimated,account_ls,2.966473199517228,1.798361479510303
clock_NY_macro_end1h_quote,core,ml,Dec_Mar,803,estimated,e_origin,0.3211045674972846,3.0202775477557573
clock_NY_macro_end1h_quote,core,ml,Dec_Mar,803,estimated,downside,-280702.9151473719,-4.8350714276464295
clock_NY_macro_end1h_quote,core,ml,Dec_Mar,803,estimated,btc_vol,1144.0600943028014,2.239022376745843
clock_NY_macro_end1h_quote,core,ml,Dec_Mar,803,estimated,account_ls,5.803870263389396,3.518473288568199
clock_NY_macro_end1h_quote,core,ml,exclude_top1_downside_days,1719,estimated,e_origin,0.3809203368496904,3.5828987106525947
clock_NY_macro_end1h_quote,core,ml,exclude_top1_downside_days,1719,estimated,downside,-138556.09191448547,-2.386610772425936
clock_NY_macro_end1h_quote,core,ml,exclude_top1_downside_days,1719,estimated,btc_vol,-838.7326214697755,-1.6414706857876715
clock_NY_macro_end1h_quote,core,ml,exclude_top1_downside_days,1719,estimated,account_ls,2.764964170342804,1.6762009031397571
clock_NY_macro_end1h_quote,core,ml,exclude_top5_downside_days,1679,estimated,e_origin,0.3280736584931937,3.085828122844943
clock_NY_macro_end1h_quote,core,ml,exclude_top5_downside_days,1679,estimated,downside,47429.6843438785,0.8169701817060849
clock_NY_macro_end1h_quote,core,ml,exclude_top5_downside_days,1679,estimated,btc_vol,-1348.62303328465,-2.639369351624268
clock_NY_macro_end1h_quote,core,ml,exclude_top5_downside_days,1679,estimated,account_ls,2.462967172133839,1.4931216261737188
clock_NY_macro_end1h_quote,core,joint_linear,Aug_Nov,926,estimated,e_origin,0.4078152244816846,3.847715576017067
clock_NY_macro_end1h_quote,core,joint_linear,Aug_Nov,926,estimated,downside,5956.098306059213,0.1025930233918692
clock_NY_macro_end1h_quote,core,joint_linear,Aug_Nov,926,estimated,btc_vol,-1036.8423531155595,-2.029188188054317
clock_NY_macro_end1h_quote,core,joint_linear,Aug_Nov,926,estimated,account_ls,2.224419539109918,1.3485071815435112
clock_NY_macro_end1h_quote,core,joint_linear,Dec_Mar,803,estimated,e_origin,0.2684873987447467,2.533164737602539
clock_NY_macro_end1h_quote,core,joint_linear,Dec_Mar,803,estimated,downside,-322778.2829176546,-5.559814198511502
clock_NY_macro_end1h_quote,core,joint_linear,Dec_Mar,803,estimated,btc_vol,1074.3813848918958,2.10265524854104
clock_NY_macro_end1h_quote,core,joint_linear,Dec_Mar,803,estimated,account_ls,4.781058140089629,2.8984151253534454
clock_NY_macro_end1h_quote,core,joint_linear,exclude_top1_downside_days,1719,estimated,e_origin,0.3805004427027459,3.5900020209630434
clock_NY_macro_end1h_quote,core,joint_linear,exclude_top1_downside_days,1719,estimated,downside,-144212.71572231827,-2.4840453862981784
clock_NY_macro_end1h_quote,core,joint_linear,exclude_top1_downside_days,1719,estimated,btc_vol,-831.7124662143879,-1.6277316481415578
clock_NY_macro_end1h_quote,core,joint_linear,exclude_top1_downside_days,1719,estimated,account_ls,2.041529729904574,1.2376341124986243
clock_NY_macro_end1h_quote,core,joint_linear,exclude_top5_downside_days,1679,estimated,e_origin,0.3386486402849429,3.195132427136486
clock_NY_macro_end1h_quote,core,joint_linear,exclude_top5_downside_days,1679,estimated,downside,131873.03403442458,2.2714959643441426
clock_NY_macro_end1h_quote,core,joint_linear,exclude_top5_downside_days,1679,estimated,btc_vol,-1720.7416814229296,-3.367637022295684
clock_NY_macro_end1h_quote,core,joint_linear,exclude_top5_downside_days,1679,estimated,account_ls,1.2201695050025123,0.7397018913323673
clock_NY_macro_end1h_quote,full_macro,linear,Aug_Nov,152,estimated,e_origin,0.2391435178129989,1.9757817207672093
clock_NY_macro_end1h_quote,full_macro,linear,Aug_Nov,152,estimated,downside,367362.5351366827,5.883400808070943
clock_NY_macro_end1h_quote,full_macro,linear,Aug_Nov,152,estimated,btc_vol,-3212.438450036939,-6.008364696394387
clock_NY_macro_end1h_quote,full_macro,linear,Aug_Nov,152,estimated,account_ls,3.200484274640369,1.7997579872179934
clock_NY_macro_end1h_quote,full_macro,linear,Dec_Mar,85,insufficient,,,
clock_NY_macro_end1h_quote,full_macro,linear,exclude_top1_downside_days,236,estimated,e_origin,0.4815520877403752,3.978539001415509
clock_NY_macro_end1h_quote,full_macro,linear,exclude_top1_downside_days,236,estimated,downside,-104420.50835971037,-1.6723199687037258
clock_NY_macro_end1h_quote,full_macro,linear,exclude_top1_downside_days,236,estimated,btc_vol,-1127.661073491365,-2.1091140231451924
clock_NY_macro_end1h_quote,full_macro,linear,exclude_top1_downside_days,236,estimated,account_ls,2.891879177695053,1.626217222614197
clock_NY_macro_end1h_quote,full_macro,linear,exclude_top5_downside_days,232,estimated,e_origin,0.4210269007999679,3.4784854808497307
clock_NY_macro_end1h_quote,full_macro,linear,exclude_top5_downside_days,232,estimated,downside,114491.3548330927,1.833607036960185
clock_NY_macro_end1h_quote,full_macro,linear,exclude_top5_downside_days,232,estimated,btc_vol,-1752.559613203865,-3.2778892022599293
clock_NY_macro_end1h_quote,full_macro,linear,exclude_top5_downside_days,232,estimated,account_ls,2.392064582093666,1.345151848323987
clock_NY_macro_end1h_quote,full_macro,pca,Aug_Nov,152,estimated,e_origin,0.2391070374301013,1.9672751769760028
clock_NY_macro_end1h_quote,full_macro,pca,Aug_Nov,152,estimated,downside,369499.8486463642,5.917630406430183
clock_NY_macro_end1h_quote,full_macro,pca,Aug_Nov,152,estimated,btc_vol,-3225.244675485815,-6.032316742193182
clock_NY_macro_end1h_quote,full_macro,pca,Aug_Nov,152,estimated,account_ls,3.1979655601818986,1.7983416151707778
clock_NY_macro_end1h_quote,full_macro,pca,Dec_Mar,85,insufficient,,,
clock_NY_macro_end1h_quote,full_macro,pca,exclude_top1_downside_days,236,estimated,e_origin,0.4792507695620447,3.943079855111638
clock_NY_macro_end1h_quote,full_macro,pca,exclude_top1_downside_days,236,estimated,downside,-104465.6993654822,-1.6730437137088514
clock_NY_macro_end1h_quote,full_macro,pca,exclude_top1_downside_days,236,estimated,btc_vol,-1067.9638659816246,-1.9974597145402355
clock_NY_macro_end1h_quote,full_macro,pca,exclude_top1_downside_days,236,estimated,account_ls,2.749318035139845,1.5460494939321092
clock_NY_macro_end1h_quote,full_macro,pca,exclude_top5_downside_days,232,estimated,e_origin,0.420551273571055,3.4601243444532184
clock_NY_macro_end1h_quote,full_macro,pca,exclude_top5_downside_days,232,estimated,downside,108642.7749030698,1.7399405995986243
clock_NY_macro_end1h_quote,full_macro,pca,exclude_top5_downside_days,232,estimated,btc_vol,-1685.7302890662654,-3.1528953827432837
clock_NY_macro_end1h_quote,full_macro,pca,exclude_top5_downside_days,232,estimated,account_ls,2.406263109730556,1.353136237975175
clock_NY_macro_end1h_quote,full_macro,ml,Aug_Nov,152,estimated,e_origin,0.2800354957585819,2.2903245911680847
clock_NY_macro_end1h_quote,full_macro,ml,Aug_Nov,152,estimated,downside,316514.95354577457,5.069064358358953
clock_NY_macro_end1h_quote,full_macro,ml,Aug_Nov,152,estimated,btc_vol,-2607.0257128332546,-4.876034669364521
clock_NY_macro_end1h_quote,full_macro,ml,Aug_Nov,152,estimated,account_ls,3.803458245233837,2.138833929024358
clock_NY_macro_end1h_quote,full_macro,ml,Dec_Mar,85,insufficient,,,
clock_NY_macro_end1h_quote,full_macro,ml,exclude_top1_downside_days,236,estimated,e_origin,0.4309469745438978,3.524583376881172
clock_NY_macro_end1h_quote,full_macro,ml,exclude_top1_downside_days,236,estimated,downside,-57287.13228847334,-0.9174674283883334
clock_NY_macro_end1h_quote,full_macro,ml,exclude_top1_downside_days,236,estimated,btc_vol,-995.5253134350348,-1.8619747088200995
clock_NY_macro_end1h_quote,full_macro,ml,exclude_top1_downside_days,236,estimated,account_ls,3.3774347206068565,1.899264171639336
clock_NY_macro_end1h_quote,full_macro,ml,exclude_top5_downside_days,232,estimated,e_origin,0.4670109478257679,3.819539573912364
clock_NY_macro_end1h_quote,full_macro,ml,exclude_top5_downside_days,232,estimated,downside,116245.05464511384,1.861692968170672
clock_NY_macro_end1h_quote,full_macro,ml,exclude_top5_downside_days,232,estimated,btc_vol,-1222.8045256444923,-2.28706499960775
clock_NY_macro_end1h_quote,full_macro,ml,exclude_top5_downside_days,232,estimated,account_ls,3.602808043352962,2.0260004411883377
clock_NY_macro_end1h_quote,full_macro,joint_linear,Aug_Nov,152,estimated,e_origin,0.2599556343334864,2.160054356638343
clock_NY_macro_end1h_quote,full_macro,joint_linear,Aug_Nov,152,estimated,downside,355921.4759103788,5.70016944760524
clock_NY_macro_end1h_quote,full_macro,joint_linear,Aug_Nov,152,estimated,btc_vol,-3056.7162696614005,-5.7171106644289855
clock_NY_macro_end1h_quote,full_macro,joint_linear,Aug_Nov,152,estimated,account_ls,3.046961975689394,1.7134263698617007
clock_NY_macro_end1h_quote,full_macro,joint_linear,Dec_Mar,85,insufficient,,,
clock_NY_macro_end1h_quote,full_macro,joint_linear,exclude_top1_downside_days,236,estimated,e_origin,0.4878392377492894,4.053611969370345
clock_NY_macro_end1h_quote,full_macro,joint_linear,exclude_top1_downside_days,236,estimated,downside,-106988.67447583686,-1.7134497768842396
clock_NY_macro_end1h_quote,full_macro,joint_linear,exclude_top1_downside_days,236,estimated,btc_vol,-1093.6154089164947,-2.0454369216914405
clock_NY_macro_end1h_quote,full_macro,joint_linear,exclude_top1_downside_days,236,estimated,account_ls,2.867766839006685,1.6126579077040275
clock_NY_macro_end1h_quote,full_macro,joint_linear,exclude_top5_downside_days,232,estimated,e_origin,0.4621209721393708,3.839910689848854
clock_NY_macro_end1h_quote,full_macro,joint_linear,exclude_top5_downside_days,232,estimated,downside,138368.20897721782,2.2160006931708573
clock_NY_macro_end1h_quote,full_macro,joint_linear,exclude_top5_downside_days,232,estimated,btc_vol,-1839.814314705841,-3.441085501972029
clock_NY_macro_end1h_quote,full_macro,joint_linear,exclude_top5_downside_days,232,estimated,account_ls,2.180528441119165,1.2261967694564582
