scenario,scope,sample,h,method,model,q,term,n,status,coef_raw,effect_bp_per_sd
clock_FXKST_USNY_quote,core,all,1,linear,M1,0.9,downside,2516,estimated,-109014.11866838916,-1.5886776292632352
clock_FXKST_USNY_quote,core,all,1,linear,M1,0.9,btc_vol,2516,estimated,1021.5576018767688,1.972240653112094
clock_FXKST_USNY_quote,core,all,1,linear,M1,0.9,btc_ret,2516,estimated,110.24330563216569,0.5823851389207163
clock_FXKST_USNY_quote,core,all,1,linear,M2,0.1,e_origin,2516,estimated,0.4603813813926075,4.528103784029189
clock_FXKST_USNY_quote,core,all,1,linear,M2,0.1,downside,2516,estimated,-222087.3110953115,-3.236508694379371
clock_FXKST_USNY_quote,core,all,1,linear,M2,0.1,btc_vol,2516,estimated,65.3812320629672,0.1262263856568068
clock_FXKST_USNY_quote,core,all,1,linear,M2,0.1,btc_ret,2516,estimated,177.05788536615756,0.9353482333887114
clock_FXKST_USNY_quote,core,all,1,linear,M2,0.1,account_ls,2516,estimated,0.4563419583038187,0.2746898213765713
clock_FXKST_USNY_quote,core,all,1,linear,M2,0.5,e_origin,2516,estimated,0.3578092446245544,3.519250473692346
clock_FXKST_USNY_quote,core,all,1,linear,M2,0.5,downside,2516,estimated,-113622.92856665589,-1.655842444906756
clock_FXKST_USNY_quote,core,all,1,linear,M2,0.5,btc_vol,2516,estimated,394.0953528986864,0.760848800656379
clock_FXKST_USNY_quote,core,all,1,linear,M2,0.5,btc_ret,2516,estimated,134.77296031960896,0.7119685750387251
clock_FXKST_USNY_quote,core,all,1,linear,M2,0.5,account_ls,2516,estimated,-0.0555618771643233,-0.0334448363467244
clock_FXKST_USNY_quote,core,all,1,linear,M2,0.9,e_origin,2516,estimated,0.2638283110530449,2.5948963661381144
clock_FXKST_USNY_quote,core,all,1,linear,M2,0.9,downside,2516,estimated,-121538.86249850168,-1.771202430437656
clock_FXKST_USNY_quote,core,all,1,linear,M2,0.9,btc_vol,2516,estimated,1041.3606201417504,2.010472777864301
clock_FXKST_USNY_quote,core,all,1,linear,M2,0.9,btc_ret,2516,estimated,109.5987933517514,0.5789803573622101
clock_FXKST_USNY_quote,core,all,1,linear,M2,0.9,account_ls,2516,estimated,0.7677098124925102,0.4621141392442588
clock_FXKST_USNY_quote,core,all,1,pca,M0,0.1,e_origin,2516,estimated,0.4341802137715256,4.253519214037075
clock_FXKST_USNY_quote,core,all,1,pca,M0,0.1,downside,2516,estimated,-227770.06549935436,-3.3193242498741826
clock_FXKST_USNY_quote,core,all,1,pca,M0,0.5,e_origin,2516,estimated,0.3658107157133732,3.5837259705396822
clock_FXKST_USNY_quote,core,all,1,pca,M0,0.5,downside,2516,estimated,-89249.64051667532,-1.3006471917636322
clock_FXKST_USNY_quote,core,all,1,pca,M0,0.9,e_origin,2516,estimated,0.2845693539881354,2.78783135786008
clock_FXKST_USNY_quote,core,all,1,pca,M0,0.9,downside,2516,estimated,1353.4584634621706,0.0197241349038474
clock_FXKST_USNY_quote,core,all,1,pca,M1,0.1,e_origin,2516,estimated,0.462819128066807,4.534085136574122
clock_FXKST_USNY_quote,core,all,1,pca,M1,0.1,downside,2516,estimated,-201241.4173555441,-2.9327186399268186
clock_FXKST_USNY_quote,core,all,1,pca,M1,0.1,btc_vol,2516,estimated,-34.35844626911847,-0.0663331410634417
clock_FXKST_USNY_quote,core,all,1,pca,M1,0.1,btc_ret,2516,estimated,187.02995663597596,0.988027950116164
clock_FXKST_USNY_quote,core,all,1,pca,M1,0.5,e_origin,2516,estimated,0.3639263868181392,3.565265826785501
clock_FXKST_USNY_quote,core,all,1,pca,M1,0.5,downside,2516,estimated,-116103.623350892,-1.6919939485549595
clock_FXKST_USNY_quote,core,all,1,pca,M1,0.5,btc_vol,2516,estimated,415.1484320055032,0.801494319236405
clock_FXKST_USNY_quote,core,all,1,pca,M1,0.5,btc_ret,2516,estimated,129.7827394765371,0.6856066073684678
clock_FXKST_USNY_quote,core,all,1,pca,M1,0.9,e_origin,2516,estimated,0.2625310238993157,2.5719291644740543
clock_FXKST_USNY_quote,core,all,1,pca,M1,0.9,downside,2516,estimated,-107550.75324602154,-1.5673518052474975
clock_FXKST_USNY_quote,core,all,1,pca,M1,0.9,btc_vol,2516,estimated,1003.1925717790012,1.9367847386458887
clock_FXKST_USNY_quote,core,all,1,pca,M1,0.9,btc_ret,2516,estimated,107.54273893779528,0.5681187859621684
clock_FXKST_USNY_quote,core,all,1,pca,M2,0.1,e_origin,2516,estimated,0.4643869623144351,4.549444687482218
clock_FXKST_USNY_quote,core,all,1,pca,M2,0.1,downside,2516,estimated,-216320.492512034,-3.1524680601277537
clock_FXKST_USNY_quote,core,all,1,pca,M2,0.1,btc_vol,2516,estimated,33.90469346035628,0.0654571163201864
clock_FXKST_USNY_quote,core,all,1,pca,M2,0.1,btc_ret,2516,estimated,182.6134651935485,0.96469683746954
clock_FXKST_USNY_quote,core,all,1,pca,M2,0.1,account_ls,2516,estimated,0.3843112566406803,0.2313317645215327
clock_FXKST_USNY_quote,core,all,1,pca,M2,0.5,e_origin,2516,estimated,0.3597848102198326,3.524692177691088
clock_FXKST_USNY_quote,core,all,1,pca,M2,0.5,downside,2516,estimated,-118014.0297136879,-1.719834561206319
clock_FXKST_USNY_quote,core,all,1,pca,M2,0.5,btc_vol,2516,estimated,427.468341927141,0.8252793971855037
clock_FXKST_USNY_quote,core,all,1,pca,M2,0.5,btc_ret,2516,estimated,123.55947460255425,0.652730806362756
clock_FXKST_USNY_quote,core,all,1,pca,M2,0.5,account_ls,2516,estimated,-0.0694978720584186,-0.0418334490493399
clock_FXKST_USNY_quote,core,all,1,pca,M2,0.9,e_origin,2516,estimated,0.2643478910500592,2.5897284079446625
clock_FXKST_USNY_quote,core,all,1,pca,M2,0.9,downside,2516,estimated,-121647.93037536366,-1.7727918914924117
clock_FXKST_USNY_quote,core,all,1,pca,M2,0.9,btc_vol,2516,estimated,1039.600969004276,2.007075558263325
clock_FXKST_USNY_quote,core,all,1,pca,M2,0.9,btc_ret,2516,estimated,113.15437368333184,0.5977635127971562
clock_FXKST_USNY_quote,core,all,1,pca,M2,0.9,account_ls,2516,estimated,0.7471844287072014,0.4497591192793439
clock_FXKST_USNY_quote,core,all,1,ml,M0,0.1,e_origin,2516,estimated,0.4553504196941054,4.4803474601856985
clock_FXKST_USNY_quote,core,all,1,ml,M0,0.1,downside,2516,estimated,-208173.75853114531,-3.0337445939832777
clock_FXKST_USNY_quote,core,all,1,ml,M0,0.5,e_origin,2516,estimated,0.3790455254603412,3.729557685335712
clock_FXKST_USNY_quote,core,all,1,ml,M0,0.5,downside,2516,estimated,-52412.88532712409,-0.763820131020206
clock_FXKST_USNY_quote,core,all,1,ml,M0,0.9,e_origin,2516,estimated,0.3053095482344337,3.004044357577421
clock_FXKST_USNY_quote,core,all,1,ml,M0,0.9,downside,2516,estimated,39258.765419467854,0.5721233463724452
clock_FXKST_USNY_quote,core,all,1,ml,M1,0.1,e_origin,2516,estimated,0.4613475081008156,4.53935485020757
clock_FXKST_USNY_quote,core,all,1,ml,M1,0.1,downside,2516,estimated,-210713.03635009265,-3.070749836191557
clock_FXKST_USNY_quote,core,all,1,ml,M1,0.1,btc_vol,2516,estimated,88.2860415521015,0.1704468939700597
clock_FXKST_USNY_quote,core,all,1,ml,M1,0.1,btc_ret,2516,estimated,193.31192571439647,1.0212138693286967
clock_FXKST_USNY_quote,core,all,1,ml,M1,0.5,e_origin,2516,estimated,0.3761851949672544,3.701413921970781
clock_FXKST_USNY_quote,core,all,1,ml,M1,0.5,downside,2516,estimated,-78966.35461819009,-1.150787462934042
clock_FXKST_USNY_quote,core,all,1,ml,M1,0.5,btc_vol,2516,estimated,247.5944552428404,0.4780110776112442
clock_FXKST_USNY_quote,core,all,1,ml,M1,0.5,btc_ret,2516,estimated,131.17761670323256,0.6929753610790726
clock_FXKST_USNY_quote,core,all,1,ml,M1,0.9,e_origin,2516,estimated,0.2834710976050302,2.789168423395636
clock_FXKST_USNY_quote,core,all,1,ml,M1,0.9,downside,2516,estimated,-64467.85044096806,-0.9394987828485036
clock_FXKST_USNY_quote,core,all,1,ml,M1,0.9,btc_vol,2516,estimated,865.0560330728692,1.6700954234120615
clock_FXKST_USNY_quote,core,all,1,ml,M1,0.9,btc_ret,2516,estimated,94.84549660480684,0.5010427381458924
clock_FXKST_USNY_quote,core,all,1,ml,M2,0.1,e_origin,2516,estimated,0.4447145672446677,4.375697694976829
clock_FXKST_USNY_quote,core,all,1,ml,M2,0.1,downside,2516,estimated,-240363.87952244587,-3.502855620397373
clock_FXKST_USNY_quote,core,all,1,ml,M2,0.1,btc_vol,2516,estimated,181.89478012316195,0.3511698990724761
clock_FXKST_USNY_quote,core,all,1,ml,M2,0.1,btc_ret,2516,estimated,181.38642415667917,0.9582147163047144
clock_FXKST_USNY_quote,core,all,1,ml,M2,0.1,account_ls,2516,estimated,1.2048691391324198,0.7252571949346829
clock_FXKST_USNY_quote,core,all,1,ml,M2,0.5,e_origin,2516,estimated,0.3821757966520113,3.76035748693184
clock_FXKST_USNY_quote,core,all,1,ml,M2,0.5,downside,2516,estimated,-102345.5135769976,-1.4914951371558465
clock_FXKST_USNY_quote,core,all,1,ml,M2,0.5,btc_vol,2516,estimated,287.848099059578,0.5557256114029873
clock_FXKST_USNY_quote,core,all,1,ml,M2,0.5,btc_ret,2516,estimated,137.07860371652362,0.7241486565621695
clock_FXKST_USNY_quote,core,all,1,ml,M2,0.5,account_ls,2516,estimated,0.4837646510371894,0.2911965975594861
clock_FXKST_USNY_quote,core,all,1,ml,M2,0.9,e_origin,2516,estimated,0.2786914635762073,2.7421399805624453
clock_FXKST_USNY_quote,core,all,1,ml,M2,0.9,downside,2516,estimated,-102108.48508410252,-1.4880408885799723
clock_FXKST_USNY_quote,core,all,1,ml,M2,0.9,btc_vol,2516,estimated,1000.7172781311092,1.9320058845198036
clock_FXKST_USNY_quote,core,all,1,ml,M2,0.9,btc_ret,2516,estimated,91.89119173803934,0.4854359560344483
clock_FXKST_USNY_quote,core,all,1,ml,M2,0.9,account_ls,2516,estimated,1.2442050005261092,0.748934966709358
clock_FXKST_USNY_quote,core,all,1,joint_linear,M0,0.1,e_origin,2516,estimated,0.4364191667353331,4.297452454121482
clock_FXKST_USNY_quote,core,all,1,joint_linear,M0,0.1,downside,2516,estimated,-227816.0166473497,-3.3199939022251894
clock_FXKST_USNY_quote,core,all,1,joint_linear,M0,0.5,e_origin,2516,estimated,0.3639750567832614,3.584089838934187
clock_FXKST_USNY_quote,core,all,1,joint_linear,M0,0.5,downside,2516,estimated,-91013.78644427656,-1.3263563311317297
clock_FXKST_USNY_quote,core,all,1,joint_linear,M0,0.9,e_origin,2516,estimated,0.2791053962637297,2.7483718900446843
clock_FXKST_USNY_quote,core,all,1,joint_linear,M0,0.9,downside,2516,estimated,-3977.026906940977,-0.057957755887148
clock_FXKST_USNY_quote,core,all,1,joint_linear,M1,0.1,e_origin,2516,estimated,0.4668781111981651,4.597383977777795
clock_FXKST_USNY_quote,core,all,1,joint_linear,M1,0.1,downside,2516,estimated,-203721.9442246615,-2.96886769652508
clock_FXKST_USNY_quote,core,all,1,joint_linear,M1,0.1,btc_vol,2516,estimated,-31.585490142413203,-0.0609796134773937
clock_FXKST_USNY_quote,core,all,1,joint_linear,M1,0.1,btc_ret,2516,estimated,190.5329411589374,1.0065332563235896
clock_FXKST_USNY_quote,core,all,1,joint_linear,M1,0.5,e_origin,2516,estimated,0.3605140973421744,3.550009510256198
clock_FXKST_USNY_quote,core,all,1,joint_linear,M1,0.5,downside,2516,estimated,-117180.08483418012,-1.7076813686630414
clock_FXKST_USNY_quote,core,all,1,joint_linear,M1,0.5,btc_vol,2516,estimated,402.0326000622848,0.776172617444672
clock_FXKST_USNY_quote,core,all,1,joint_linear,M1,0.5,btc_ret,2516,estimated,129.15209008125646,0.6822750596289049
clock_FXKST_USNY_quote,core,all,1,joint_linear,M1,0.9,e_origin,2516,estimated,0.2620517723239897,2.5804435687481413
clock_FXKST_USNY_quote,core,all,1,joint_linear,M1,0.9,downside,2516,estimated,-107812.99364770556,-1.5711734704109956
clock_FXKST_USNY_quote,core,all,1,joint_linear,M1,0.9,btc_vol,2516,estimated,1003.4463653817564,1.937274717928441
clock_FXKST_USNY_quote,core,all,1,joint_linear,M1,0.9,btc_ret,2516,estimated,103.32286848888702,0.5458263680822585
clock_FXKST_USNY_quote,core,all,1,joint_linear,M2,0.1,e_origin,2516,estimated,0.4616271813117673,4.545677675106618
clock_FXKST_USNY_quote,core,all,1,joint_linear,M2,0.1,downside,2516,estimated,-220060.785517534,-3.206975860560494
clock_FXKST_USNY_quote,core,all,1,joint_linear,M2,0.1,btc_vol,2516,estimated,51.796466329464366,0.0999993503986909
clock_FXKST_USNY_quote,core,all,1,joint_linear,M2,0.1,btc_ret,2516,estimated,176.62270883636631,0.9330493151704649
clock_FXKST_USNY_quote,core,all,1,joint_linear,M2,0.1,account_ls,2516,estimated,0.4302733222032829,0.2589981040937621
clock_FXKST_USNY_quote,core,all,1,joint_linear,M2,0.5,e_origin,2516,estimated,0.3586823014605502,3.531971678036722
clock_FXKST_USNY_quote,core,all,1,joint_linear,M2,0.5,downside,2516,estimated,-115987.6244410213,-1.6903034806102422
clock_FXKST_USNY_quote,core,all,1,joint_linear,M2,0.5,btc_vol,2516,estimated,405.8962545104829,0.7836318702154549
clock_FXKST_USNY_quote,core,all,1,joint_linear,M2,0.5,btc_ret,2516,estimated,132.03463079581448,0.6975027314123848
clock_FXKST_USNY_quote,core,all,1,joint_linear,M2,0.5,account_ls,2516,estimated,-0.0462879464344193,-0.0278624998350333
clock_FXKST_USNY_quote,core,all,1,joint_linear,M2,0.9,e_origin,2516,estimated,0.267306145874832,2.6321837814428606
clock_FXKST_USNY_quote,core,all,1,joint_linear,M2,0.9,downside,2516,estimated,-124678.71084315996,-1.8169598688811248
clock_FXKST_USNY_quote,core,all,1,joint_linear,M2,0.9,btc_vol,2516,estimated,1055.508587206912,2.03778714149249
clock_FXKST_USNY_quote,core,all,1,joint_linear,M2,0.9,btc_ret,2516,estimated,109.65643682774216,0.5792848720316519
clock_FXKST_USNY_quote,core,all,1,joint_linear,M2,0.9,account_ls,2516,estimated,0.7193207791163094,0.4329869141604673
clock_FXKST_USNY_quote,core,matched,1,linear,M0,0.1,e_origin,723,estimated,0.5070351696032036,4.644134031261113
clock_FXKST_USNY_quote,core,matched,1,linear,M0,0.1,downside,723,estimated,-175596.41190358778,-2.1448034850123405
clock_FXKST_USNY_quote,core,matched,1,linear,M0,0.5,e_origin,723,estimated,0.3676851622830071,3.367772646391765
clock_FXKST_USNY_quote,core,matched,1,linear,M0,0.5,downside,723,estimated,-69389.65118332609,-0.8475524304192666
clock_FXKST_USNY_quote,core,matched,1,linear,M0,0.9,e_origin,723,estimated,0.2418831740432435,2.2155028832473014
clock_FXKST_USNY_quote,core,matched,1,linear,M0,0.9,downside,723,estimated,97893.68475723546,1.1957118824460904
clock_FXKST_USNY_quote,core,matched,1,linear,M1,0.1,e_origin,723,estimated,0.4673004032045208,4.2801877176341
clock_FXKST_USNY_quote,core,matched,1,linear,M1,0.1,downside,723,estimated,-78192.56026259645,-0.9550746164752796
clock_FXKST_USNY_quote,core,matched,1,linear,M1,0.1,btc_vol,723,estimated,-924.777439628976,-1.7573639897713542
clock_FXKST_USNY_quote,core,matched,1,linear,M1,0.1,btc_ret,723,estimated,285.6234510849253,1.2824632084221106
clock_FXKST_USNY_quote,core,matched,1,linear,M1,0.5,e_origin,723,estimated,0.3633232046704405,3.32781976539676
clock_FXKST_USNY_quote,core,matched,1,linear,M1,0.5,downside,723,estimated,-32522.97296830187,-0.397248354958845
clock_FXKST_USNY_quote,core,matched,1,linear,M1,0.5,btc_vol,723,estimated,-186.91898118611851,-0.3552040442001085
clock_FXKST_USNY_quote,core,matched,1,linear,M1,0.5,btc_ret,723,estimated,79.9850934304254,0.3591369656696215
clock_FXKST_USNY_quote,core,matched,1,linear,M1,0.9,e_origin,723,estimated,0.2574426639343795,2.3580183552391905
clock_FXKST_USNY_quote,core,matched,1,linear,M1,0.9,downside,723,estimated,-87912.70413992288,-1.0738002683089722
clock_FXKST_USNY_quote,core,matched,1,linear,M1,0.9,btc_vol,723,estimated,1155.678184095606,2.196147026801163
clock_FXKST_USNY_quote,core,matched,1,linear,M1,0.9,btc_ret,723,estimated,-31.936043574094263,-0.1433943912895424
clock_FXKST_USNY_quote,core,matched,1,linear,M2,0.1,e_origin,723,estimated,0.4692534164371473,4.298076132010252
clock_FXKST_USNY_quote,core,matched,1,linear,M2,0.1,downside,723,estimated,-83098.5781238784,-1.0149986439217384
clock_FXKST_USNY_quote,core,matched,1,linear,M2,0.1,btc_vol,723,estimated,-862.4003072940421,-1.6388280897232357
clock_FXKST_USNY_quote,core,matched,1,linear,M2,0.1,btc_ret,723,estimated,290.8533984030959,1.3059459266375189
clock_FXKST_USNY_quote,core,matched,1,linear,M2,0.1,account_ls,723,estimated,0.2358573992506264,0.1316142188063072
clock_FXKST_USNY_quote,core,matched,1,linear,M2,0.5,e_origin,723,estimated,0.3615411339658986,3.3114970806970905
clock_FXKST_USNY_quote,core,matched,1,linear,M2,0.5,downside,723,estimated,-30723.304621123258,-0.3752664995151563
clock_FXKST_USNY_quote,core,matched,1,linear,M2,0.5,btc_vol,723,estimated,-198.9290256521216,-0.3780268540521463
clock_FXKST_USNY_quote,core,matched,1,linear,M2,0.5,btc_ret,723,estimated,74.82419509183825,0.3359642807359994
clock_FXKST_USNY_quote,core,matched,1,linear,M2,0.5,account_ls,723,estimated,-0.02730206560198,-0.0152352228398177
clock_FXKST_USNY_quote,core,matched,1,linear,M2,0.9,e_origin,723,estimated,0.2534227594007577,2.3211984725836663
clock_FXKST_USNY_quote,core,matched,1,linear,M2,0.9,downside,723,estimated,-67991.22219388893,-0.8304714699510429
clock_FXKST_USNY_quote,core,matched,1,linear,M2,0.9,btc_vol,723,estimated,1081.4389033743664,2.0550693653279586
clock_FXKST_USNY_quote,core,matched,1,linear,M2,0.9,btc_ret,723,estimated,-31.98556110855672,-0.1436167274313356
clock_FXKST_USNY_quote,core,matched,1,linear,M2,0.9,account_ls,723,estimated,0.2655295815475905,0.1481720249455306
clock_FXKST_USNY_quote,core,matched,1,pca,M0,0.1,e_origin,723,estimated,0.4970755728835512,4.531365814253911
clock_FXKST_USNY_quote,core,matched,1,pca,M0,0.1,downside,723,estimated,-179653.50775654148,-2.194358445903124
clock_FXKST_USNY_quote,core,matched,1,pca,M0,0.5,e_origin,723,estimated,0.367067697908736,3.34620751563302
clock_FXKST_USNY_quote,core,matched,1,pca,M0,0.5,downside,723,estimated,-68872.30400517807,-0.8412333489606865
clock_FXKST_USNY_quote,core,matched,1,pca,M0,0.9,e_origin,723,estimated,0.240768599472178,2.194858609657748
clock_FXKST_USNY_quote,core,matched,1,pca,M0,0.9,downside,723,estimated,96936.42797452224,1.184019572441816
clock_FXKST_USNY_quote,core,matched,1,pca,M1,0.1,e_origin,723,estimated,0.4703244724320101,4.287501442933891
clock_FXKST_USNY_quote,core,matched,1,pca,M1,0.1,downside,723,estimated,-76727.39159069715,-0.9371784713345352
clock_FXKST_USNY_quote,core,matched,1,pca,M1,0.1,btc_vol,723,estimated,-909.2426522888846,-1.7278430751270852
clock_FXKST_USNY_quote,core,matched,1,pca,M1,0.1,btc_ret,723,estimated,280.6139348180284,1.2599702363643746
clock_FXKST_USNY_quote,core,matched,1,pca,M1,0.5,e_origin,723,estimated,0.3646943507404584,3.3245719639978786
clock_FXKST_USNY_quote,core,matched,1,pca,M1,0.5,downside,723,estimated,-27095.297801429097,-0.3309526004657783
clock_FXKST_USNY_quote,core,matched,1,pca,M1,0.5,btc_vol,723,estimated,-220.6532733405152,-0.419309663251918
clock_FXKST_USNY_quote,core,matched,1,pca,M1,0.5,btc_ret,723,estimated,97.47483501049152,0.4376667573097906
clock_FXKST_USNY_quote,core,matched,1,pca,M1,0.9,e_origin,723,estimated,0.2614470482241305,2.3833643839866547
clock_FXKST_USNY_quote,core,matched,1,pca,M1,0.9,downside,723,estimated,-100691.8017390738,-1.2298891813388162
clock_FXKST_USNY_quote,core,matched,1,pca,M1,0.9,btc_vol,723,estimated,1188.3192317510602,2.258175142194116
clock_FXKST_USNY_quote,core,matched,1,pca,M1,0.9,btc_ret,723,estimated,-20.465594436862872,-0.0918915159244432
clock_FXKST_USNY_quote,core,matched,1,pca,M2,0.1,e_origin,723,estimated,0.4712131223664106,4.29560242023644
clock_FXKST_USNY_quote,core,matched,1,pca,M2,0.1,downside,723,estimated,-79230.68858232813,-0.9677547231694472
clock_FXKST_USNY_quote,core,matched,1,pca,M2,0.1,btc_vol,723,estimated,-881.1571966108272,-1.674471997579238
clock_FXKST_USNY_quote,core,matched,1,pca,M2,0.1,btc_ret,723,estimated,283.33105960278044,1.2721702590022226
clock_FXKST_USNY_quote,core,matched,1,pca,M2,0.1,account_ls,723,estimated,0.1347388364872648,0.0751875784414044
clock_FXKST_USNY_quote,core,matched,1,pca,M2,0.5,e_origin,723,estimated,0.3622250330988146,3.3020615407216574
clock_FXKST_USNY_quote,core,matched,1,pca,M2,0.5,downside,723,estimated,-25571.30830553454,-0.3123379946974582
clock_FXKST_USNY_quote,core,matched,1,pca,M2,0.5,btc_vol,723,estimated,-228.80796952936728,-0.4348061154962158
clock_FXKST_USNY_quote,core,matched,1,pca,M2,0.5,btc_ret,723,estimated,92.58222745017048,0.4156987110393394
clock_FXKST_USNY_quote,core,matched,1,pca,M2,0.5,account_ls,723,estimated,-0.0553964627923034,-0.0309125861567487
clock_FXKST_USNY_quote,core,matched,1,pca,M2,0.9,e_origin,723,estimated,0.2562113251291725,2.3356352700658825
clock_FXKST_USNY_quote,core,matched,1,pca,M2,0.9,downside,723,estimated,-77448.02325199412,-0.9459805492460622
clock_FXKST_USNY_quote,core,matched,1,pca,M2,0.9,btc_vol,723,estimated,1086.795254341575,2.065248093639201
clock_FXKST_USNY_quote,core,matched,1,pca,M2,0.9,btc_ret,723,estimated,-25.79130143696253,-0.1158041997762783
clock_FXKST_USNY_quote,core,matched,1,pca,M2,0.9,account_ls,723,estimated,0.2594662775952056,0.1447885524930494
clock_FXKST_USNY_quote,core,matched,1,ml,M0,0.1,e_origin,723,estimated,0.5072345961038452,4.663485861270177
clock_FXKST_USNY_quote,core,matched,1,ml,M0,0.1,downside,723,estimated,-184174.7114762828,-2.2495822024106094
clock_FXKST_USNY_quote,core,matched,1,ml,M0,0.5,e_origin,723,estimated,0.3863854537345877,3.5524057592530847
clock_FXKST_USNY_quote,core,matched,1,ml,M0,0.5,downside,723,estimated,-61456.24604095548,-0.7506507066715523
clock_FXKST_USNY_quote,core,matched,1,ml,M0,0.9,e_origin,723,estimated,0.2307969069657657,2.121933560382353
clock_FXKST_USNY_quote,core,matched,1,ml,M0,0.9,downside,723,estimated,116804.15719549725,1.4266918139214726
clock_FXKST_USNY_quote,core,matched,1,ml,M1,0.1,e_origin,723,estimated,0.4857153667004116,4.465639297098129
clock_FXKST_USNY_quote,core,matched,1,ml,M1,0.1,downside,723,estimated,-65219.983203567,-0.7966224693945394
clock_FXKST_USNY_quote,core,matched,1,ml,M1,0.1,btc_vol,723,estimated,-904.7825811869762,-1.7193675565747963
clock_FXKST_USNY_quote,core,matched,1,ml,M1,0.1,btc_ret,723,estimated,279.40084276103204,1.2545233939373348
clock_FXKST_USNY_quote,core,matched,1,ml,M1,0.5,e_origin,723,estimated,0.3854120035612061,3.5434559140432227
clock_FXKST_USNY_quote,core,matched,1,ml,M1,0.5,downside,723,estimated,22324.45554727405,0.2726796609322867
clock_FXKST_USNY_quote,core,matched,1,ml,M1,0.5,btc_vol,723,estimated,-413.6203399299959,-0.7860069457593912
clock_FXKST_USNY_quote,core,matched,1,ml,M1,0.5,btc_ret,723,estimated,105.8024708229488,0.4750582477565583
clock_FXKST_USNY_quote,core,matched,1,ml,M1,0.9,e_origin,723,estimated,0.2726386429424934,2.506624087482206
clock_FXKST_USNY_quote,core,matched,1,ml,M1,0.9,downside,723,estimated,-59759.52234252108,-0.7299262575666172
clock_FXKST_USNY_quote,core,matched,1,ml,M1,0.9,btc_vol,723,estimated,1073.0912353586405,2.0392062067551366
clock_FXKST_USNY_quote,core,matched,1,ml,M1,0.9,btc_ret,723,estimated,-59.764087055442985,-0.2683436620571907
clock_FXKST_USNY_quote,core,matched,1,ml,M2,0.1,e_origin,723,estimated,0.4619727669846691,4.247351193458025
clock_FXKST_USNY_quote,core,matched,1,ml,M2,0.1,downside,723,estimated,-94869.6835702522,-1.1587755452270574
clock_FXKST_USNY_quote,core,matched,1,ml,M2,0.1,btc_vol,723,estimated,-802.4180628740304,-1.5248432195779569
clock_FXKST_USNY_quote,core,matched,1,ml,M2,0.1,btc_ret,723,estimated,261.02065370636734,1.171995449761485
clock_FXKST_USNY_quote,core,matched,1,ml,M2,0.1,account_ls,723,estimated,0.9541469501911276,0.5324374214030189
clock_FXKST_USNY_quote,core,matched,1,ml,M2,0.5,e_origin,723,estimated,0.3920944522460416,3.60489396499591
clock_FXKST_USNY_quote,core,matched,1,ml,M2,0.5,downside,723,estimated,-1508.4306153080706,-0.0184245634950013
clock_FXKST_USNY_quote,core,matched,1,ml,M2,0.5,btc_vol,723,estimated,-355.4925249236076,-0.6755460667209695
clock_FXKST_USNY_quote,core,matched,1,ml,M2,0.5,btc_ret,723,estimated,82.28073799733883,0.369444521598582
clock_FXKST_USNY_quote,core,matched,1,ml,M2,0.5,account_ls,723,estimated,0.3754168835778814,0.2094918370837163
clock_FXKST_USNY_quote,core,matched,1,ml,M2,0.9,e_origin,723,estimated,0.296745672723595,2.7282627402967505
clock_FXKST_USNY_quote,core,matched,1,ml,M2,0.9,downside,723,estimated,-71236.37514678328,-0.8701090416264108
clock_FXKST_USNY_quote,core,matched,1,ml,M2,0.9,btc_vol,723,estimated,1135.6502503202864,2.15808774021174
clock_FXKST_USNY_quote,core,matched,1,ml,M2,0.9,btc_ret,723,estimated,-29.14914240350934,-0.1308810692804158
clock_FXKST_USNY_quote,core,matched,1,ml,M2,0.9,account_ls,723,estimated,0.9730867458858694,0.5430062923506106
clock_FXKST_USNY_quote,core,matched,1,joint_linear,M0,0.1,e_origin,723,estimated,0.5026017789621341,4.609666182347801
clock_FXKST_USNY_quote,core,matched,1,joint_linear,M0,0.1,downside,723,estimated,-182270.3655590789,-2.226321774047583
clock_FXKST_USNY_quote,core,matched,1,joint_linear,M0,0.5,e_origin,723,estimated,0.3730827194840129,3.421768221304632
clock_FXKST_USNY_quote,core,matched,1,joint_linear,M0,0.5,downside,723,estimated,-68677.03765288998,-0.8388482891046621
clock_FXKST_USNY_quote,core,matched,1,joint_linear,M0,0.9,e_origin,723,estimated,0.2453267015061963,2.2500401846871423
clock_FXKST_USNY_quote,core,matched,1,joint_linear,M0,0.9,downside,723,estimated,96415.27002295371,1.1776539447012004
clock_FXKST_USNY_quote,core,matched,1,joint_linear,M1,0.1,e_origin,723,estimated,0.4699208398231795,4.309929439936559
clock_FXKST_USNY_quote,core,matched,1,joint_linear,M1,0.1,downside,723,estimated,-79039.50397977604,-0.9654195194065164
clock_FXKST_USNY_quote,core,matched,1,joint_linear,M1,0.1,btc_vol,723,estimated,-898.4775131554605,-1.7073859715611202
clock_FXKST_USNY_quote,core,matched,1,joint_linear,M1,0.1,btc_ret,723,estimated,289.6664310876129,1.3006163855724404
clock_FXKST_USNY_quote,core,matched,1,joint_linear,M1,0.5,e_origin,723,estimated,0.3659459292519996,3.3563123833826967
clock_FXKST_USNY_quote,core,matched,1,joint_linear,M1,0.5,downside,723,estimated,-30722.706024662457,-0.3752591880230744
