scenario,method,info,algorithm,q,period,n,days,pinball,below_rate
clock_FXKST_USNY_quote,ml,with_positioning,linear_qr,0.9,2026-02,204,20,2.0318971823642715,0.7990196078431373
clock_FXKST_USNY_quote,ml,with_positioning,linear_qr,0.9,2026-03,153,14,1.7814550539428695,0.9019607843137256
clock_FXKST_USNY_quote,ml,with_positioning,quantile_lightgbm,0.1,all,577,55,1.8635861914361316,0.1629116117850953
clock_FXKST_USNY_quote,ml,with_positioning,quantile_lightgbm,0.1,2026-01,220,21,1.6927750005070612,0.1909090909090909
clock_FXKST_USNY_quote,ml,with_positioning,quantile_lightgbm,0.1,2026-02,204,20,1.990806905951,0.1274509803921568
clock_FXKST_USNY_quote,ml,with_positioning,quantile_lightgbm,0.1,2026-03,153,14,1.9395694348567996,0.1699346405228758
clock_FXKST_USNY_quote,ml,with_positioning,quantile_lightgbm,0.5,all,577,55,3.9202025170161696,0.5164644714038128
clock_FXKST_USNY_quote,ml,with_positioning,quantile_lightgbm,0.5,2026-01,220,21,3.4518565412226865,0.6227272727272727
clock_FXKST_USNY_quote,ml,with_positioning,quantile_lightgbm,0.5,2026-02,204,20,4.43319632957164,0.392156862745098
clock_FXKST_USNY_quote,ml,with_positioning,quantile_lightgbm,0.5,2026-03,153,14,3.9096494249459095,0.5294117647058824
clock_FXKST_USNY_quote,ml,with_positioning,quantile_lightgbm,0.9,all,577,55,1.7922103975469503,0.8700173310225303
clock_FXKST_USNY_quote,ml,with_positioning,quantile_lightgbm,0.9,2026-01,220,21,1.4855711868286747,0.9136363636363636
clock_FXKST_USNY_quote,ml,with_positioning,quantile_lightgbm,0.9,2026-02,204,20,2.1752497160446955,0.7990196078431373
clock_FXKST_USNY_quote,ml,with_positioning,quantile_lightgbm,0.9,2026-03,153,14,1.7224104327396328,0.9019607843137256
clock_FXKST_USNY_quote,joint_linear,without_positioning,linear_qr,0.1,all,577,55,1.717939063536729,0.1681109185441941
clock_FXKST_USNY_quote,joint_linear,without_positioning,linear_qr,0.1,2026-01,220,21,1.5247016715104422,0.1909090909090909
clock_FXKST_USNY_quote,joint_linear,without_positioning,linear_qr,0.1,2026-02,204,20,1.9309147263343611,0.1470588235294117
clock_FXKST_USNY_quote,joint_linear,without_positioning,linear_qr,0.1,2026-03,153,14,1.7118292010208225,0.1633986928104575
clock_FXKST_USNY_quote,joint_linear,without_positioning,linear_qr,0.5,all,577,55,3.926935739273213,0.5095320623916811
clock_FXKST_USNY_quote,joint_linear,without_positioning,linear_qr,0.5,2026-01,220,21,3.42665586165494,0.6045454545454545
clock_FXKST_USNY_quote,joint_linear,without_positioning,linear_qr,0.5,2026-02,204,20,4.458188641625358,0.4313725490196078
clock_FXKST_USNY_quote,joint_linear,without_positioning,linear_qr,0.5,2026-03,153,14,3.937955222908393,0.477124183006536
clock_FXKST_USNY_quote,joint_linear,without_positioning,linear_qr,0.9,all,577,55,1.7268087534506318,0.878682842287695
clock_FXKST_USNY_quote,joint_linear,without_positioning,linear_qr,0.9,2026-01,220,21,1.565166791874507,0.9272727272727272
clock_FXKST_USNY_quote,joint_linear,without_positioning,linear_qr,0.9,2026-02,204,20,1.8661750635398195,0.8284313725490197
clock_FXKST_USNY_quote,joint_linear,without_positioning,linear_qr,0.9,2026-03,153,14,1.7734133566437889,0.8758169934640523
clock_FXKST_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.1,all,577,55,1.8737776489409443,0.1819757365684575
clock_FXKST_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.1,2026-01,220,21,1.7216990379603054,0.2136363636363636
clock_FXKST_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.1,2026-02,204,20,1.9835167512097127,0.1470588235294117
clock_FXKST_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.1,2026-03,153,14,1.946133972816185,0.1830065359477124
clock_FXKST_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.5,all,577,55,3.888130683458062,0.5355285961871751
clock_FXKST_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.5,2026-01,220,21,3.4857027050072538,0.6272727272727273
clock_FXKST_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.5,2026-02,204,20,4.274580463432,0.446078431372549
clock_FXKST_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.5,2026-03,153,14,3.9515189196965896,0.5228758169934641
clock_FXKST_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.9,all,577,55,1.7435970893898394,0.8613518197573656
clock_FXKST_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.9,2026-01,220,21,1.4887789744406694,0.8954545454545455
clock_FXKST_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.9,2026-02,204,20,1.9872639061397015,0.8137254901960784
clock_FXKST_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.9,2026-03,153,14,1.7851131329966716,0.8758169934640523
clock_FXKST_USNY_quote,joint_linear,with_positioning,linear_qr,0.1,all,577,55,1.719162665630897,0.1646447140381282
clock_FXKST_USNY_quote,joint_linear,with_positioning,linear_qr,0.1,2026-01,220,21,1.524701671510443,0.1909090909090909
clock_FXKST_USNY_quote,joint_linear,with_positioning,linear_qr,0.1,2026-02,204,20,1.9306124865418703,0.1372549019607843
clock_FXKST_USNY_quote,joint_linear,with_positioning,linear_qr,0.1,2026-03,153,14,1.7168466868116898,0.1633986928104575
clock_FXKST_USNY_quote,joint_linear,with_positioning,linear_qr,0.5,all,577,55,3.908485179632263,0.511265164644714
clock_FXKST_USNY_quote,joint_linear,with_positioning,linear_qr,0.5,2026-01,220,21,3.4119603202442508,0.5954545454545455
clock_FXKST_USNY_quote,joint_linear,with_positioning,linear_qr,0.5,2026-02,204,20,4.409526091625323,0.4411764705882353
clock_FXKST_USNY_quote,joint_linear,with_positioning,linear_qr,0.5,2026-03,153,14,3.95438794446088,0.4836601307189542
clock_FXKST_USNY_quote,joint_linear,with_positioning,linear_qr,0.9,all,577,55,1.7268087534506318,0.878682842287695
clock_FXKST_USNY_quote,joint_linear,with_positioning,linear_qr,0.9,2026-01,220,21,1.565166791874507,0.9272727272727272
clock_FXKST_USNY_quote,joint_linear,with_positioning,linear_qr,0.9,2026-02,204,20,1.8661750635398195,0.8284313725490197
clock_FXKST_USNY_quote,joint_linear,with_positioning,linear_qr,0.9,2026-03,153,14,1.7734133566437889,0.8758169934640523
clock_FXKST_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.1,all,577,55,1.8462113120855448,0.1802426343154246
clock_FXKST_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.1,2026-01,220,21,1.6944906390294654,0.209090909090909
clock_FXKST_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.1,2026-02,204,20,1.9142831324955407,0.142156862745098
clock_FXKST_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.1,2026-03,153,14,1.9736093297894568,0.1895424836601307
clock_FXKST_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.5,all,577,55,3.86639588060316,0.5285961871750433
clock_FXKST_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.5,2026-01,220,21,3.447933704982448,0.6045454545454545
clock_FXKST_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.5,2026-02,204,20,4.255276746279488,0.446078431372549
clock_FXKST_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.5,2026-03,153,14,3.9495983775873817,0.5294117647058824
clock_FXKST_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.9,all,577,55,1.7370167264675815,0.8596187175043327
clock_FXKST_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.9,2026-01,220,21,1.5054699316797748,0.8863636363636364
clock_FXKST_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.9,2026-02,204,20,1.969601811089528,0.8186274509803921
clock_FXKST_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.9,2026-03,153,14,1.75984638392144,0.8758169934640523
clock_NY_macro_end1h_quote,linear,without_positioning,linear_qr,0.1,all,576,55,1.9585064798565643,0.1805555555555555
clock_NY_macro_end1h_quote,linear,without_positioning,linear_qr,0.1,2026-01,220,21,1.548302218358395,0.1318181818181818
clock_NY_macro_end1h_quote,linear,without_positioning,linear_qr,0.1,2026-02,204,20,2.0558453324709203,0.1470588235294117
clock_NY_macro_end1h_quote,linear,without_positioning,linear_qr,0.1,2026-03,152,14,2.421584187726754,0.2960526315789473
clock_NY_macro_end1h_quote,linear,without_positioning,linear_qr,0.5,all,576,55,3.8769465907098826,0.5833333333333334
clock_NY_macro_end1h_quote,linear,without_positioning,linear_qr,0.5,2026-01,220,21,3.282327915547946,0.6863636363636364
clock_NY_macro_end1h_quote,linear,without_positioning,linear_qr,0.5,2026-02,204,20,4.262908267874483,0.5441176470588235
clock_NY_macro_end1h_quote,linear,without_positioning,linear_qr,0.5,2026-03,152,14,4.219577685407566,0.4868421052631579
clock_NY_macro_end1h_quote,linear,without_positioning,linear_qr,0.9,all,576,55,1.7599993659347433,0.90625
clock_NY_macro_end1h_quote,linear,without_positioning,linear_qr,0.9,2026-01,220,21,1.5883020401309016,0.9590909090909092
clock_NY_macro_end1h_quote,linear,without_positioning,linear_qr,0.9,2026-02,204,20,1.9324630273011845,0.8480392156862745
clock_NY_macro_end1h_quote,linear,without_positioning,linear_qr,0.9,2026-03,152,14,1.7770442656590268,0.9078947368421052
clock_NY_macro_end1h_quote,linear,without_positioning,quantile_lightgbm,0.1,all,576,55,2.02191847520641,0.1909722222222222
clock_NY_macro_end1h_quote,linear,without_positioning,quantile_lightgbm,0.1,2026-01,220,21,1.731446444275307,0.2136363636363636
clock_NY_macro_end1h_quote,linear,without_positioning,quantile_lightgbm,0.1,2026-02,204,20,2.1622312608085785,0.1617647058823529
clock_NY_macro_end1h_quote,linear,without_positioning,quantile_lightgbm,0.1,2026-03,152,14,2.2540239919300955,0.1973684210526315
clock_NY_macro_end1h_quote,linear,without_positioning,quantile_lightgbm,0.5,all,576,55,3.990910719719006,0.5868055555555556
clock_NY_macro_end1h_quote,linear,without_positioning,quantile_lightgbm,0.5,2026-01,220,21,3.508892880651465,0.6363636363636364
clock_NY_macro_end1h_quote,linear,without_positioning,quantile_lightgbm,0.5,2026-02,204,20,4.294533968111061,0.553921568627451
clock_NY_macro_end1h_quote,linear,without_positioning,quantile_lightgbm,0.5,2026-03,152,14,4.281073758685321,0.5592105263157895
clock_NY_macro_end1h_quote,linear,without_positioning,quantile_lightgbm,0.9,all,576,55,1.7555140785843375,0.8923611111111112
clock_NY_macro_end1h_quote,linear,without_positioning,quantile_lightgbm,0.9,2026-01,220,21,1.459933621441793,0.9409090909090908
clock_NY_macro_end1h_quote,linear,without_positioning,quantile_lightgbm,0.9,2026-02,204,20,2.037891843588775,0.8186274509803921
clock_NY_macro_end1h_quote,linear,without_positioning,quantile_lightgbm,0.9,2026-03,152,14,1.8043472135215373,0.9210526315789472
clock_NY_macro_end1h_quote,linear,with_positioning,linear_qr,0.1,all,576,55,1.9585064798565643,0.1805555555555555
clock_NY_macro_end1h_quote,linear,with_positioning,linear_qr,0.1,2026-01,220,21,1.548302218358395,0.1318181818181818
clock_NY_macro_end1h_quote,linear,with_positioning,linear_qr,0.1,2026-02,204,20,2.0558453324709203,0.1470588235294117
clock_NY_macro_end1h_quote,linear,with_positioning,linear_qr,0.1,2026-03,152,14,2.421584187726754,0.2960526315789473
clock_NY_macro_end1h_quote,linear,with_positioning,linear_qr,0.5,all,576,55,3.8773508020425607,0.5833333333333334
clock_NY_macro_end1h_quote,linear,with_positioning,linear_qr,0.5,2026-01,220,21,3.282327915547946,0.6863636363636364
clock_NY_macro_end1h_quote,linear,with_positioning,linear_qr,0.5,2026-02,204,20,4.262908267874483,0.5441176470588235
clock_NY_macro_end1h_quote,linear,with_positioning,linear_qr,0.5,2026-03,152,14,4.221109433615606,0.4868421052631579
clock_NY_macro_end1h_quote,linear,with_positioning,linear_qr,0.9,all,576,55,1.7599993659347433,0.90625
clock_NY_macro_end1h_quote,linear,with_positioning,linear_qr,0.9,2026-01,220,21,1.5883020401309016,0.9590909090909092
clock_NY_macro_end1h_quote,linear,with_positioning,linear_qr,0.9,2026-02,204,20,1.9324630273011845,0.8480392156862745
clock_NY_macro_end1h_quote,linear,with_positioning,linear_qr,0.9,2026-03,152,14,1.7770442656590268,0.9078947368421052
clock_NY_macro_end1h_quote,linear,with_positioning,quantile_lightgbm,0.1,all,576,55,2.056745597432121,0.2013888888888889
clock_NY_macro_end1h_quote,linear,with_positioning,quantile_lightgbm,0.1,2026-01,220,21,1.7613587635403922,0.2181818181818181
clock_NY_macro_end1h_quote,linear,with_positioning,quantile_lightgbm,0.1,2026-02,204,20,2.1627111378194277,0.1715686274509804
clock_NY_macro_end1h_quote,linear,with_positioning,quantile_lightgbm,0.1,2026-03,152,14,2.342062263334553,0.2171052631578947
clock_NY_macro_end1h_quote,linear,with_positioning,quantile_lightgbm,0.5,all,576,55,3.9905876553070607,0.5798611111111112
clock_NY_macro_end1h_quote,linear,with_positioning,quantile_lightgbm,0.5,2026-01,220,21,3.524935695825257,0.6272727272727273
clock_NY_macro_end1h_quote,linear,with_positioning,quantile_lightgbm,0.5,2026-02,204,20,4.235637270326419,0.5294117647058824
clock_NY_macro_end1h_quote,linear,with_positioning,quantile_lightgbm,0.5,2026-03,152,14,4.335675218610006,0.5789473684210527
clock_NY_macro_end1h_quote,linear,with_positioning,quantile_lightgbm,0.9,all,576,55,1.7486183097672017,0.9010416666666666
clock_NY_macro_end1h_quote,linear,with_positioning,quantile_lightgbm,0.9,2026-01,220,21,1.4794411044723257,0.9545454545454546
clock_NY_macro_end1h_quote,linear,with_positioning,quantile_lightgbm,0.9,2026-02,204,20,1.9955172981980256,0.8284313725490197
clock_NY_macro_end1h_quote,linear,with_positioning,quantile_lightgbm,0.9,2026-03,152,14,1.806852464536837,0.9210526315789472
clock_NY_macro_end1h_quote,pca,without_positioning,linear_qr,0.1,all,576,55,1.935715099473764,0.1788194444444444
clock_NY_macro_end1h_quote,pca,without_positioning,linear_qr,0.1,2026-01,220,21,1.53781896654502,0.1318181818181818
clock_NY_macro_end1h_quote,pca,without_positioning,linear_qr,0.1,2026-02,204,20,2.026413985011596,0.142156862745098
clock_NY_macro_end1h_quote,pca,without_positioning,linear_qr,0.1,2026-03,152,14,2.3898899454909084,0.2960526315789473
clock_NY_macro_end1h_quote,pca,without_positioning,linear_qr,0.5,all,576,55,3.8375263417594647,0.5833333333333334
clock_NY_macro_end1h_quote,pca,without_positioning,linear_qr,0.5,2026-01,220,21,3.2617928118292565,0.6863636363636364
clock_NY_macro_end1h_quote,pca,without_positioning,linear_qr,0.5,2026-02,204,20,4.206356216575814,0.5441176470588235
clock_NY_macro_end1h_quote,pca,without_positioning,linear_qr,0.5,2026-03,152,14,4.175816355720715,0.4868421052631579
clock_NY_macro_end1h_quote,pca,without_positioning,linear_qr,0.9,all,576,55,1.745580542170935,0.9079861111111112
clock_NY_macro_end1h_quote,pca,without_positioning,linear_qr,0.9,2026-01,220,21,1.5819114094115332,0.9590909090909092
clock_NY_macro_end1h_quote,pca,without_positioning,linear_qr,0.9,2026-02,204,20,1.909352732100543,0.8529411764705882
clock_NY_macro_end1h_quote,pca,without_positioning,linear_qr,0.9,2026-03,152,14,1.7626705583645417,0.9078947368421052
clock_NY_macro_end1h_quote,pca,without_positioning,quantile_lightgbm,0.1,all,576,55,1.9918321042348768,0.1875
clock_NY_macro_end1h_quote,pca,without_positioning,quantile_lightgbm,0.1,2026-01,220,21,1.7166654173631233,0.2045454545454545
clock_NY_macro_end1h_quote,pca,without_positioning,quantile_lightgbm,0.1,2026-02,204,20,2.125531103973324,0.1617647058823529
clock_NY_macro_end1h_quote,pca,without_positioning,quantile_lightgbm,0.1,2026-03,152,14,2.210661546110815,0.1973684210526315
clock_NY_macro_end1h_quote,pca,without_positioning,quantile_lightgbm,0.5,all,576,55,3.9688606725604783,0.5798611111111112
clock_NY_macro_end1h_quote,pca,without_positioning,quantile_lightgbm,0.5,2026-01,220,21,3.53432789690705,0.6227272727272727
clock_NY_macro_end1h_quote,pca,without_positioning,quantile_lightgbm,0.5,2026-02,204,20,4.2348011241112005,0.5490196078431373
clock_NY_macro_end1h_quote,pca,without_positioning,quantile_lightgbm,0.5,2026-03,152,14,4.240869610240786,0.5592105263157895
clock_NY_macro_end1h_quote,pca,without_positioning,quantile_lightgbm,0.9,all,576,55,1.7476195694597518,0.8940972222222222
clock_NY_macro_end1h_quote,pca,without_positioning,quantile_lightgbm,0.9,2026-01,220,21,1.4755095394300508,0.9409090909090908
clock_NY_macro_end1h_quote,pca,without_positioning,quantile_lightgbm,0.9,2026-02,204,20,2.019289725857846,0.8235294117647058
clock_NY_macro_end1h_quote,pca,without_positioning,quantile_lightgbm,0.9,2026-03,152,14,1.7768530872316148,0.9210526315789472
clock_NY_macro_end1h_quote,pca,with_positioning,linear_qr,0.1,all,576,55,1.9357150994737635,0.1788194444444444
clock_NY_macro_end1h_quote,pca,with_positioning,linear_qr,0.1,2026-01,220,21,1.5378189665450197,0.1318181818181818
clock_NY_macro_end1h_quote,pca,with_positioning,linear_qr,0.1,2026-02,204,20,2.026413985011596,0.142156862745098
clock_NY_macro_end1h_quote,pca,with_positioning,linear_qr,0.1,2026-03,152,14,2.3898899454909084,0.2960526315789473
clock_NY_macro_end1h_quote,pca,with_positioning,linear_qr,0.5,all,576,55,3.837586903524424,0.5833333333333334
clock_NY_macro_end1h_quote,pca,with_positioning,linear_qr,0.5,2026-01,220,21,3.2617928118292565,0.6863636363636364
clock_NY_macro_end1h_quote,pca,with_positioning,linear_qr,0.5,2026-02,204,20,4.206356216575818,0.5441176470588235
clock_NY_macro_end1h_quote,pca,with_positioning,linear_qr,0.5,2026-03,152,14,4.176045852935297,0.4868421052631579
clock_NY_macro_end1h_quote,pca,with_positioning,linear_qr,0.9,all,576,55,1.745580542170935,0.9079861111111112
clock_NY_macro_end1h_quote,pca,with_positioning,linear_qr,0.9,2026-01,220,21,1.5819114094115332,0.9590909090909092
clock_NY_macro_end1h_quote,pca,with_positioning,linear_qr,0.9,2026-02,204,20,1.909352732100543,0.8529411764705882
clock_NY_macro_end1h_quote,pca,with_positioning,linear_qr,0.9,2026-03,152,14,1.7626705583645417,0.9078947368421052
clock_NY_macro_end1h_quote,pca,with_positioning,quantile_lightgbm,0.1,all,576,55,2.028045094340877,0.2013888888888889
clock_NY_macro_end1h_quote,pca,with_positioning,quantile_lightgbm,0.1,2026-01,220,21,1.7272979825338155,0.209090909090909
clock_NY_macro_end1h_quote,pca,with_positioning,quantile_lightgbm,0.1,2026-02,204,20,2.119734302860437,0.1715686274509804
clock_NY_macro_end1h_quote,pca,with_positioning,quantile_lightgbm,0.1,2026-03,152,14,2.3402803973643187,0.2302631578947368
clock_NY_macro_end1h_quote,pca,with_positioning,quantile_lightgbm,0.5,all,576,55,3.960325505587152,0.5885416666666666
clock_NY_macro_end1h_quote,pca,with_positioning,quantile_lightgbm,0.5,2026-01,220,21,3.509776250744639,0.6227272727272727
clock_NY_macro_end1h_quote,pca,with_positioning,quantile_lightgbm,0.5,2026-02,204,20,4.197203768702832,0.5490196078431373
clock_NY_macro_end1h_quote,pca,with_positioning,quantile_lightgbm,0.5,2026-03,152,14,4.294520705519748,0.5921052631578947
clock_NY_macro_end1h_quote,pca,with_positioning,quantile_lightgbm,0.9,all,576,55,1.7845563858547644,0.8888888888888888
clock_NY_macro_end1h_quote,pca,with_positioning,quantile_lightgbm,0.9,2026-01,220,21,1.4707313855134123,0.9545454545454546
clock_NY_macro_end1h_quote,pca,with_positioning,quantile_lightgbm,0.9,2026-02,204,20,2.115579071563179,0.7941176470588235
clock_NY_macro_end1h_quote,pca,with_positioning,quantile_lightgbm,0.9,2026-03,152,14,1.7945094923717442,0.9210526315789472
clock_NY_macro_end1h_quote,ml,without_positioning,linear_qr,0.1,all,576,55,2.0306586018727035,0.1892361111111111
clock_NY_macro_end1h_quote,ml,without_positioning,linear_qr,0.1,2026-01,220,21,1.448571741944669,0.1272727272727272
clock_NY_macro_end1h_quote,ml,without_positioning,linear_qr,0.1,2026-02,204,20,2.010092718151757,0.1274509803921568
clock_NY_macro_end1h_quote,ml,without_positioning,linear_qr,0.1,2026-03,152,14,2.900754322025604,0.3618421052631579
clock_NY_macro_end1h_quote,ml,without_positioning,linear_qr,0.5,all,576,55,3.755055524397825,0.5798611111111112
clock_NY_macro_end1h_quote,ml,without_positioning,linear_qr,0.5,2026-01,220,21,3.088355205967087,0.6545454545454545
clock_NY_macro_end1h_quote,ml,without_positioning,linear_qr,0.5,2026-02,204,20,4.152808531815356,0.5
clock_NY_macro_end1h_quote,ml,without_positioning,linear_qr,0.5,2026-03,152,14,4.186190106908259,0.5789473684210527
clock_NY_macro_end1h_quote,ml,without_positioning,linear_qr,0.9,all,576,55,1.767030872321336,0.8993055555555556
clock_NY_macro_end1h_quote,ml,without_positioning,linear_qr,0.9,2026-01,220,21,1.525671699981384,0.968181818181818
clock_NY_macro_end1h_quote,ml,without_positioning,linear_qr,0.9,2026-02,204,20,2.008483681781871,0.8186274509803921
clock_NY_macro_end1h_quote,ml,without_positioning,linear_qr,0.9,2026-03,152,14,1.7923114301163383,0.9078947368421052
clock_NY_macro_end1h_quote,ml,without_positioning,quantile_lightgbm,0.1,all,576,55,2.002751629391961,0.1909722222222222
clock_NY_macro_end1h_quote,ml,without_positioning,quantile_lightgbm,0.1,2026-01,220,21,1.5521997437663784,0.1863636363636363
clock_NY_macro_end1h_quote,ml,without_positioning,quantile_lightgbm,0.1,2026-02,204,20,2.0322537174265776,0.1519607843137254
clock_NY_macro_end1h_quote,ml,without_positioning,quantile_lightgbm,0.1,2026-03,152,14,2.615271293066741,0.25
clock_NY_macro_end1h_quote,ml,without_positioning,quantile_lightgbm,0.5,all,576,55,3.936455709054445,0.5920138888888888
clock_NY_macro_end1h_quote,ml,without_positioning,quantile_lightgbm,0.5,2026-01,220,21,3.298313769451016,0.6318181818181818
clock_NY_macro_end1h_quote,ml,without_positioning,quantile_lightgbm,0.5,2026-02,204,20,4.2407529123600245,0.5245098039215687
clock_NY_macro_end1h_quote,ml,without_positioning,quantile_lightgbm,0.5,2026-03,152,14,4.451683322465075,0.625
clock_NY_macro_end1h_quote,ml,without_positioning,quantile_lightgbm,0.9,all,576,55,1.7531814368441383,0.8836805555555556
clock_NY_macro_end1h_quote,ml,without_positioning,quantile_lightgbm,0.9,2026-01,220,21,1.3875060182964762,0.9318181818181818
clock_NY_macro_end1h_quote,ml,without_positioning,quantile_lightgbm,0.9,2026-02,204,20,2.07079479696539,0.7941176470588235
clock_NY_macro_end1h_quote,ml,without_positioning,quantile_lightgbm,0.9,2026-03,152,14,1.856177927737234,0.9342105263157896
clock_NY_macro_end1h_quote,ml,with_positioning,linear_qr,0.1,all,576,55,2.0369752449597547,0.1892361111111111
clock_NY_macro_end1h_quote,ml,with_positioning,linear_qr,0.1,2026-01,220,21,1.465109862027131,0.1272727272727272
clock_NY_macro_end1h_quote,ml,with_positioning,linear_qr,0.1,2026-02,204,20,2.010092718151757,0.1274509803921568
clock_NY_macro_end1h_quote,ml,with_positioning,linear_qr,0.1,2026-03,152,14,2.900754322025604,0.3618421052631579
clock_NY_macro_end1h_quote,ml,with_positioning,linear_qr,0.5,all,576,55,3.759874051590799,0.5833333333333334
clock_NY_macro_end1h_quote,ml,with_positioning,linear_qr,0.5,2026-01,220,21,3.100970986254147,0.6636363636363637
clock_NY_macro_end1h_quote,ml,with_positioning,linear_qr,0.5,2026-02,204,20,4.152808531815356,0.5
clock_NY_macro_end1h_quote,ml,with_positioning,linear_qr,0.5,2026-03,152,14,4.186190106908259,0.5789473684210527
clock_NY_macro_end1h_quote,ml,with_positioning,linear_qr,0.9,all,576,55,1.7670308723213362,0.8993055555555556
clock_NY_macro_end1h_quote,ml,with_positioning,linear_qr,0.9,2026-01,220,21,1.525671699981384,0.968181818181818
clock_NY_macro_end1h_quote,ml,with_positioning,linear_qr,0.9,2026-02,204,20,2.008483681781871,0.8186274509803921
clock_NY_macro_end1h_quote,ml,with_positioning,linear_qr,0.9,2026-03,152,14,1.7923114301163383,0.9078947368421052
clock_NY_macro_end1h_quote,ml,with_positioning,quantile_lightgbm,0.1,all,576,55,2.0200978447927347,0.1979166666666666
clock_NY_macro_end1h_quote,ml,with_positioning,quantile_lightgbm,0.1,2026-01,220,21,1.5570968839389476,0.1909090909090909
clock_NY_macro_end1h_quote,ml,with_positioning,quantile_lightgbm,0.1,2026-02,204,20,2.0216860604327884,0.1568627450980392
clock_NY_macro_end1h_quote,ml,with_positioning,quantile_lightgbm,0.1,2026-03,152,14,2.688099261879985,0.2631578947368421
clock_NY_macro_end1h_quote,ml,with_positioning,quantile_lightgbm,0.5,all,576,55,3.90806512322725,0.5868055555555556
clock_NY_macro_end1h_quote,ml,with_positioning,quantile_lightgbm,0.5,2026-01,220,21,3.3006302769301468,0.6272727272727273
clock_NY_macro_end1h_quote,ml,with_positioning,quantile_lightgbm,0.5,2026-02,204,20,4.1327701325836905,0.5245098039215687
clock_NY_macro_end1h_quote,ml,with_positioning,quantile_lightgbm,0.5,2026-03,152,14,4.485669361889412,0.6118421052631579
clock_NY_macro_end1h_quote,ml,with_positioning,quantile_lightgbm,0.9,all,576,55,1.7628018561871868,0.8871527777777778
clock_NY_macro_end1h_quote,ml,with_positioning,quantile_lightgbm,0.9,2026-01,220,21,1.4341067445829674,0.9409090909090908
clock_NY_macro_end1h_quote,ml,with_positioning,quantile_lightgbm,0.9,2026-02,204,20,2.065000562389049,0.7990196078431373
clock_NY_macro_end1h_quote,ml,with_positioning,quantile_lightgbm,0.9,2026-03,152,14,1.8329623067644785,0.9276315789473684
clock_NY_macro_end1h_quote,joint_linear,without_positioning,linear_qr,0.1,all,576,55,1.9604608614901773,0.1805555555555555
clock_NY_macro_end1h_quote,joint_linear,without_positioning,linear_qr,0.1,2026-01,220,21,1.545569500008413,0.1318181818181818
clock_NY_macro_end1h_quote,joint_linear,without_positioning,linear_qr,0.1,2026-02,204,20,2.0599999201714647,0.1470588235294117
clock_NY_macro_end1h_quote,joint_linear,without_positioning,linear_qr,0.1,2026-03,152,14,2.4273696217204765,0.2960526315789473
clock_NY_macro_end1h_quote,joint_linear,without_positioning,linear_qr,0.5,all,576,55,3.879960341362303,0.5833333333333334
clock_NY_macro_end1h_quote,joint_linear,without_positioning,linear_qr,0.5,2026-01,220,21,3.292800970271685,0.6909090909090909
clock_NY_macro_end1h_quote,joint_linear,without_positioning,linear_qr,0.5,2026-02,204,20,4.2588647376120505,0.5441176470588235
clock_NY_macro_end1h_quote,joint_linear,without_positioning,linear_qr,0.5,2026-03,152,14,4.221266688763534,0.4802631578947368
clock_NY_macro_end1h_quote,joint_linear,without_positioning,linear_qr,0.9,all,576,55,1.7630072768055212,0.90625
clock_NY_macro_end1h_quote,joint_linear,without_positioning,linear_qr,0.9,2026-01,220,21,1.5971529754402984,0.9590909090909092
clock_NY_macro_end1h_quote,joint_linear,without_positioning,linear_qr,0.9,2026-02,204,20,1.933245467339964,0.8480392156862745
clock_NY_macro_end1h_quote,joint_linear,without_positioning,linear_qr,0.9,2026-03,152,14,1.7745819835905392,0.9078947368421052
clock_NY_macro_end1h_quote,joint_linear,without_positioning,quantile_lightgbm,0.1,all,576,55,2.030787945474956,0.1927083333333333
clock_NY_macro_end1h_quote,joint_linear,without_positioning,quantile_lightgbm,0.1,2026-01,220,21,1.7328880970453693,0.209090909090909
clock_NY_macro_end1h_quote,joint_linear,without_positioning,quantile_lightgbm,0.1,2026-02,204,20,2.155698554753502,0.1617647058823529
