scenario,method,q,contrast,conditioning,block_days,delta_pinball_bp,relative_change_pct,ci_low,ci_high,n,repetitions
clock_FXKST_USNY_quote,joint_linear,0.1,add_positioning,linear_qr,3,0.0012236020941678,0.0712249997766972,-0.0013167290134406,0.0038246536422191,577,2000
clock_FXKST_USNY_quote,joint_linear,0.1,add_positioning,quantile_lightgbm,3,-0.0275663368553995,-1.4711637141674732,-0.0630723826061423,0.0107609463819492,577,2000
clock_FXKST_USNY_quote,joint_linear,0.1,ML_minus_linear,without_positioning,3,0.1558385854042152,9.071252217956417,0.0815228079287335,0.2317840059899923,577,2000
clock_FXKST_USNY_quote,joint_linear,0.1,ML_minus_linear,with_positioning,3,0.1270486464546478,7.390146900847434,0.0414409626272754,0.2109981970132213,577,2000
clock_FXKST_USNY_quote,joint_linear,0.1,add_positioning,linear_qr,7,0.0012236020941678,0.0712249997766972,-0.000877338838933,0.0034100328124201,577,2000
clock_FXKST_USNY_quote,joint_linear,0.1,add_positioning,quantile_lightgbm,7,-0.0275663368553995,-1.4711637141674732,-0.0604411533629976,0.0055612775957275,577,2000
clock_FXKST_USNY_quote,joint_linear,0.1,ML_minus_linear,without_positioning,7,0.1558385854042152,9.071252217956417,0.0936531138699525,0.2189728717457748,577,2000
clock_FXKST_USNY_quote,joint_linear,0.1,ML_minus_linear,with_positioning,7,0.1270486464546478,7.390146900847434,0.0547883522820209,0.1986695802464034,577,2000
clock_FXKST_USNY_quote,joint_linear,0.5,add_positioning,linear_qr,3,-0.0184505596409501,-0.4698462329400095,-0.0473886022515051,0.0049508088446148,577,2000
clock_FXKST_USNY_quote,joint_linear,0.5,add_positioning,quantile_lightgbm,3,-0.0217348028549015,-0.5590039179334088,-0.0657814609346421,0.0240107961338484,577,2000
clock_FXKST_USNY_quote,joint_linear,0.5,ML_minus_linear,without_positioning,3,-0.0388050558151511,-0.9881764915850924,-0.2111281950228621,0.0860970107512687,577,2000
clock_FXKST_USNY_quote,joint_linear,0.5,ML_minus_linear,with_positioning,3,-0.0420892990291026,-1.0768698637629908,-0.212131505775178,0.0932268479908918,577,2000
clock_FXKST_USNY_quote,joint_linear,0.5,add_positioning,linear_qr,7,-0.0184505596409501,-0.4698462329400095,-0.0464448270891886,0.0058182270669387,577,2000
clock_FXKST_USNY_quote,joint_linear,0.5,add_positioning,quantile_lightgbm,7,-0.0217348028549015,-0.5590039179334088,-0.0595802447712115,0.0146528954402824,577,2000
clock_FXKST_USNY_quote,joint_linear,0.5,ML_minus_linear,without_positioning,7,-0.0388050558151511,-0.9881764915850924,-0.1923333077838024,0.0858459564738582,577,2000
clock_FXKST_USNY_quote,joint_linear,0.5,ML_minus_linear,with_positioning,7,-0.0420892990291026,-1.0768698637629908,-0.1940054298639854,0.0842669406148287,577,2000
clock_FXKST_USNY_quote,joint_linear,0.9,add_positioning,linear_qr,3,0.0,0.0,0.0,0.0,577,2000
clock_FXKST_USNY_quote,joint_linear,0.9,add_positioning,quantile_lightgbm,3,-0.0065803629222578,-0.3774015775950043,-0.0411307328885117,0.0172684521049834,577,2000
clock_FXKST_USNY_quote,joint_linear,0.9,ML_minus_linear,without_positioning,3,0.0167883359392075,0.9722174447899888,-0.0373704726449567,0.0920167978185259,577,2000
clock_FXKST_USNY_quote,joint_linear,0.9,ML_minus_linear,with_positioning,3,0.0102079730169497,0.5911467032206931,-0.0334835803730401,0.0595124845737299,577,2000
clock_FXKST_USNY_quote,joint_linear,0.9,add_positioning,linear_qr,7,0.0,0.0,0.0,0.0,577,2000
clock_FXKST_USNY_quote,joint_linear,0.9,add_positioning,quantile_lightgbm,7,-0.0065803629222578,-0.3774015775950043,-0.0315585335499911,0.0145890036244379,577,2000
clock_FXKST_USNY_quote,joint_linear,0.9,ML_minus_linear,without_positioning,7,0.0167883359392075,0.9722174447899888,-0.0351962283283236,0.0747867859764718,577,2000
clock_FXKST_USNY_quote,joint_linear,0.9,ML_minus_linear,with_positioning,7,0.0102079730169497,0.5911467032206931,-0.0293287955965368,0.0504262938164974,577,2000
clock_NY_macro_end1h_quote,linear,0.1,add_positioning,linear_qr,3,0.0,0.0,0.0,0.0,576,2000
clock_NY_macro_end1h_quote,linear,0.1,add_positioning,quantile_lightgbm,3,0.0348271222257108,1.7224790540654935,0.0066873134506874,0.0660400650553094,576,2000
clock_NY_macro_end1h_quote,linear,0.1,ML_minus_linear,without_positioning,3,0.0634119953498457,3.237773068511363,-0.0442516372342368,0.1596234699770331,576,2000
clock_NY_macro_end1h_quote,linear,0.1,ML_minus_linear,with_positioning,3,0.0982391175755565,5.016022085500139,-0.0038656537297415,0.1934677030488187,576,2000
clock_NY_macro_end1h_quote,linear,0.1,add_positioning,linear_qr,7,0.0,0.0,0.0,0.0,576,2000
clock_NY_macro_end1h_quote,linear,0.1,add_positioning,quantile_lightgbm,7,0.0348271222257108,1.7224790540654935,0.0068605903966113,0.0643592167416157,576,2000
clock_NY_macro_end1h_quote,linear,0.1,ML_minus_linear,without_positioning,7,0.0634119953498457,3.237773068511363,-0.0194401556200798,0.145357381658734,576,2000
clock_NY_macro_end1h_quote,linear,0.1,ML_minus_linear,with_positioning,7,0.0982391175755565,5.016022085500139,0.0196872082000263,0.1760644742185947,576,2000
clock_NY_macro_end1h_quote,linear,0.5,add_positioning,linear_qr,3,0.000404211332678,0.0104260227274392,-0.0029012116057142,0.0035505954253681,576,2000
clock_NY_macro_end1h_quote,linear,0.5,add_positioning,quantile_lightgbm,3,-0.0003230644119454,-0.0080950047403754,-0.0692970447149799,0.0668135091869514,576,2000
clock_NY_macro_end1h_quote,linear,0.5,ML_minus_linear,without_positioning,3,0.1139641290091235,2.9395331182072417,-0.0090592469163014,0.2412367827498841,576,2000
clock_NY_macro_end1h_quote,linear,0.5,ML_minus_linear,with_positioning,3,0.1132368532645,2.9204696465650644,-0.0234757631596246,0.2426953063765223,576,2000
clock_NY_macro_end1h_quote,linear,0.5,add_positioning,linear_qr,7,0.000404211332678,0.0104260227274392,-0.0015553640575541,0.002649026851358,576,2000
clock_NY_macro_end1h_quote,linear,0.5,add_positioning,quantile_lightgbm,7,-0.0003230644119454,-0.0080950047403754,-0.0710157247911458,0.0684506468256416,576,2000
clock_NY_macro_end1h_quote,linear,0.5,ML_minus_linear,without_positioning,7,0.1139641290091235,2.9395331182072417,0.0180316303691767,0.2113544250734392,576,2000
clock_NY_macro_end1h_quote,linear,0.5,ML_minus_linear,with_positioning,7,0.1132368532645,2.9204696465650644,0.0075588448429955,0.2153203833337069,576,2000
clock_NY_macro_end1h_quote,linear,0.9,add_positioning,linear_qr,3,0.0,0.0,0.0,0.0,576,2000
clock_NY_macro_end1h_quote,linear,0.9,add_positioning,quantile_lightgbm,3,-0.006895768817136,-0.392806238426573,-0.0344325132235893,0.0171926793271123,576,2000
clock_NY_macro_end1h_quote,linear,0.9,ML_minus_linear,without_positioning,3,-0.0044852873504057,-0.2548459639940614,-0.0585727653998445,0.0451368547180281,576,2000
clock_NY_macro_end1h_quote,linear,0.9,ML_minus_linear,with_positioning,3,-0.0113810561675418,-0.6466511515756874,-0.0646835523067287,0.0367744888443241,576,2000
clock_NY_macro_end1h_quote,linear,0.9,add_positioning,linear_qr,7,0.0,0.0,0.0,0.0,576,2000
clock_NY_macro_end1h_quote,linear,0.9,add_positioning,quantile_lightgbm,7,-0.006895768817136,-0.392806238426573,-0.0277061396066647,0.0135782302328742,576,2000
clock_NY_macro_end1h_quote,linear,0.9,ML_minus_linear,without_positioning,7,-0.0044852873504057,-0.2548459639940614,-0.0510268831007128,0.0379920019376328,576,2000
clock_NY_macro_end1h_quote,linear,0.9,ML_minus_linear,with_positioning,7,-0.0113810561675418,-0.6466511515756874,-0.0583587932585183,0.0336519930508925,576,2000
clock_NY_macro_end1h_quote,pca,0.1,add_positioning,linear_qr,3,-4.440892098500626e-16,-2.2941868355048272e-14,-4.440892098500626e-16,0.0,576,2000
clock_NY_macro_end1h_quote,pca,0.1,add_positioning,quantile_lightgbm,3,0.0362129901060002,1.8180744265044728,0.0081062532841015,0.066431661436138,576,2000
clock_NY_macro_end1h_quote,pca,0.1,ML_minus_linear,without_positioning,3,0.0561170047611128,2.8990322375626745,-0.050077795691888,0.1530457138240353,576,2000
clock_NY_macro_end1h_quote,pca,0.1,ML_minus_linear,with_positioning,3,0.0923299948671134,4.769813227794419,-0.0044947381396221,0.1820309645396079,576,2000
clock_NY_macro_end1h_quote,pca,0.1,add_positioning,linear_qr,7,-4.440892098500626e-16,-2.2941868355048272e-14,-4.440892098500626e-16,0.0,576,2000
clock_NY_macro_end1h_quote,pca,0.1,add_positioning,quantile_lightgbm,7,0.0362129901060002,1.8180744265044728,0.0154495011549049,0.0595351069006046,576,2000
clock_NY_macro_end1h_quote,pca,0.1,ML_minus_linear,without_positioning,7,0.0561170047611128,2.8990322375626745,-0.0278873225886724,0.1397522630553824,576,2000
clock_NY_macro_end1h_quote,pca,0.1,ML_minus_linear,with_positioning,7,0.0923299948671134,4.769813227794419,0.0149100437140731,0.166654143096668,576,2000
clock_NY_macro_end1h_quote,pca,0.5,add_positioning,linear_qr,3,6.056176495938814e-05,0.0015781459087423,-0.002826602140521,0.002713916074523,576,2000
clock_NY_macro_end1h_quote,pca,0.5,add_positioning,quantile_lightgbm,3,-0.008535166973326,-0.2150533283351471,-0.0691456946627737,0.0463018354978942,576,2000
clock_NY_macro_end1h_quote,pca,0.5,ML_minus_linear,without_positioning,3,0.1313343308010135,3.422369492864462,0.0097584603164846,0.2543287107995906,576,2000
clock_NY_macro_end1h_quote,pca,0.5,ML_minus_linear,with_positioning,3,0.1227386020627281,3.198327624841681,-0.0085746539359071,0.2538183422836789,576,2000
clock_NY_macro_end1h_quote,pca,0.5,add_positioning,linear_qr,7,6.056176495938814e-05,0.0015781459087423,-0.0018841482419893,0.0020407494787199,576,2000
clock_NY_macro_end1h_quote,pca,0.5,add_positioning,quantile_lightgbm,7,-0.008535166973326,-0.2150533283351471,-0.0736480997587035,0.0516312842803964,576,2000
clock_NY_macro_end1h_quote,pca,0.5,ML_minus_linear,without_positioning,7,0.1313343308010135,3.422369492864462,0.0412742993423155,0.2243175395774836,576,2000
clock_NY_macro_end1h_quote,pca,0.5,ML_minus_linear,with_positioning,7,0.1227386020627281,3.198327624841681,0.0178053226578762,0.2255111636940352,576,2000
clock_NY_macro_end1h_quote,pca,0.9,add_positioning,linear_qr,3,0.0,0.0,0.0,0.0,576,2000
clock_NY_macro_end1h_quote,pca,0.9,add_positioning,quantile_lightgbm,3,0.0369368163950125,2.1135501707863678,-0.0121055038080674,0.0912343895124947,576,2000
clock_NY_macro_end1h_quote,pca,0.9,ML_minus_linear,without_positioning,3,0.0020390272888168,0.1168108396923924,-0.0477093305912958,0.0480954234528382,576,2000
clock_NY_macro_end1h_quote,pca,0.9,ML_minus_linear,with_positioning,3,0.0389758436838294,2.2328298661805754,-0.0307732695111366,0.1098473453099366,576,2000
clock_NY_macro_end1h_quote,pca,0.9,add_positioning,linear_qr,7,0.0,0.0,0.0,0.0,576,2000
clock_NY_macro_end1h_quote,pca,0.9,add_positioning,quantile_lightgbm,7,0.0369368163950125,2.1135501707863678,-0.0080733706138134,0.0870545182533921,576,2000
clock_NY_macro_end1h_quote,pca,0.9,ML_minus_linear,without_positioning,7,0.0020390272888168,0.1168108396923924,-0.0389358313751845,0.0418004063194854,576,2000
clock_NY_macro_end1h_quote,pca,0.9,ML_minus_linear,with_positioning,7,0.0389758436838294,2.2328298661805754,-0.0299297820646608,0.1051131767026474,576,2000
clock_NY_macro_end1h_quote,ml,0.1,add_positioning,linear_qr,3,0.0063166430870511,0.3110637642992206,-0.0001909243692103,0.0134090395083679,576,2000
clock_NY_macro_end1h_quote,ml,0.1,add_positioning,quantile_lightgbm,3,0.0173462154007735,0.8661191505828341,-0.006411040964125,0.0416832528025737,576,2000
clock_NY_macro_end1h_quote,ml,0.1,ML_minus_linear,without_positioning,3,-0.0279069724807423,-1.374281844077884,-0.1494965980941703,0.0819404457924855,576,2000
clock_NY_macro_end1h_quote,ml,0.1,ML_minus_linear,with_positioning,3,-0.0168774001670199,-0.8285520508303207,-0.1464906273222097,0.0994203454862173,576,2000
clock_NY_macro_end1h_quote,ml,0.1,add_positioning,linear_qr,7,0.0063166430870511,0.3110637642992206,9.405871991666763e-05,0.0128842940514349,576,2000
clock_NY_macro_end1h_quote,ml,0.1,add_positioning,quantile_lightgbm,7,0.0173462154007735,0.8661191505828341,-0.0041867225937837,0.037865926284101,576,2000
clock_NY_macro_end1h_quote,ml,0.1,ML_minus_linear,without_positioning,7,-0.0279069724807423,-1.374281844077884,-0.1318854709145728,0.0765107351252751,576,2000
clock_NY_macro_end1h_quote,ml,0.1,ML_minus_linear,with_positioning,7,-0.0168774001670199,-0.8285520508303207,-0.1351934158140755,0.096806665991647,576,2000
clock_NY_macro_end1h_quote,ml,0.5,add_positioning,linear_qr,3,0.0048185271929739,0.1283210637410388,-0.0014790147749039,0.0112248148564693,576,2000
clock_NY_macro_end1h_quote,ml,0.5,add_positioning,quantile_lightgbm,3,-0.0283905858271946,-0.7212220313286396,-0.085466904742565,0.0226021393933677,576,2000
clock_NY_macro_end1h_quote,ml,0.5,ML_minus_linear,without_positioning,3,0.1814001846566193,4.830825629022073,0.084247475887792,0.2739932164657595,576,2000
clock_NY_macro_end1h_quote,ml,0.5,ML_minus_linear,with_positioning,3,0.1481910716364507,3.9413839294364457,0.0286358563897316,0.2598341659892211,576,2000
clock_NY_macro_end1h_quote,ml,0.5,add_positioning,linear_qr,7,0.0048185271929739,0.1283210637410388,-0.0014480492707411,0.0116262531704459,576,2000
clock_NY_macro_end1h_quote,ml,0.5,add_positioning,quantile_lightgbm,7,-0.0283905858271946,-0.7212220313286396,-0.0888951934862009,0.0225337902154118,576,2000
clock_NY_macro_end1h_quote,ml,0.5,ML_minus_linear,without_positioning,7,0.1814001846566193,4.830825629022073,0.1070050722926438,0.2590068080270197,576,2000
clock_NY_macro_end1h_quote,ml,0.5,ML_minus_linear,with_positioning,7,0.1481910716364507,3.9413839294364457,0.0627959270780291,0.2318524941718611,576,2000
clock_NY_macro_end1h_quote,ml,0.9,add_positioning,linear_qr,3,2.220446049250313e-16,1.2565972015719956e-14,-2.220446049250313e-16,4.440892098500626e-16,576,2000
clock_NY_macro_end1h_quote,ml,0.9,add_positioning,quantile_lightgbm,3,0.0096204193430484,0.5487406574624681,-0.0123006287780244,0.0334685198079834,576,2000
clock_NY_macro_end1h_quote,ml,0.9,ML_minus_linear,without_positioning,3,-0.0138494354771976,-0.7837687328577192,-0.0795932925904129,0.0453827194276645,576,2000
clock_NY_macro_end1h_quote,ml,0.9,ML_minus_linear,with_positioning,3,-0.0042290161341493,-0.2393289330929322,-0.0640986458857331,0.0454492698990292,576,2000
clock_NY_macro_end1h_quote,ml,0.9,add_positioning,linear_qr,7,2.220446049250313e-16,1.2565972015719956e-14,-2.220446049250313e-16,4.440892098500626e-16,576,2000
clock_NY_macro_end1h_quote,ml,0.9,add_positioning,quantile_lightgbm,7,0.0096204193430484,0.5487406574624681,-0.0113083948057989,0.0312159435745038,576,2000
clock_NY_macro_end1h_quote,ml,0.9,ML_minus_linear,without_positioning,7,-0.0138494354771976,-0.7837687328577192,-0.0717895322348076,0.0429498023190719,576,2000
clock_NY_macro_end1h_quote,ml,0.9,ML_minus_linear,with_positioning,7,-0.0042290161341493,-0.2393289330929322,-0.0560777300546128,0.0435075929208724,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.1,add_positioning,linear_qr,3,0.0,0.0,-2.220446049250313e-16,4.440892098500626e-16,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.1,add_positioning,quantile_lightgbm,3,0.0207108057152103,1.019840883010882,-0.0039165682331528,0.0488077762994579,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.1,ML_minus_linear,without_positioning,3,0.070327083984778,3.587273042080591,-0.0418897557259673,0.172789658768862,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.1,ML_minus_linear,with_positioning,3,0.0910378896999883,4.643698402159839,-0.0133478677727911,0.1871034306576274,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.1,add_positioning,linear_qr,7,0.0,0.0,0.0,4.440892098500626e-16,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.1,add_positioning,quantile_lightgbm,7,0.0207108057152103,1.019840883010882,-0.0011887012910731,0.0459258711099938,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.1,ML_minus_linear,without_positioning,7,0.070327083984778,3.587273042080591,-0.0174677354684265,0.1564105742758524,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.1,ML_minus_linear,with_positioning,7,0.0910378896999883,4.643698402159839,0.007858801876245,0.1700649157547518,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.5,add_positioning,linear_qr,3,0.1608596667582689,4.145910076539314,0.0857652020051485,0.2416794791056049,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.5,add_positioning,quantile_lightgbm,3,0.0082488027058786,0.2060443737946177,-0.0396192021225538,0.0536161762352469,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.5,ML_minus_linear,without_positioning,3,0.1234504550426431,3.1817452803988755,0.0008504955380063,0.2497586079208452,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.5,ML_minus_linear,with_positioning,3,-0.029160409009747,-0.7216458281028422,-0.1548766475792912,0.0938000819821376,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.5,add_positioning,linear_qr,7,0.1608596667582689,4.145910076539314,0.0990257942666594,0.2309218914591422,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.5,add_positioning,quantile_lightgbm,7,0.0082488027058786,0.2060443737946177,-0.0396215833507071,0.0531230865873608,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.5,ML_minus_linear,without_positioning,7,0.1234504550426431,3.1817452803988755,0.026600487955677,0.2222971232241481,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.5,ML_minus_linear,with_positioning,7,-0.029160409009747,-0.7216458281028422,-0.1281882569325223,0.067013108992048,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.9,add_positioning,linear_qr,3,0.0,0.0,0.0,0.0,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.9,add_positioning,quantile_lightgbm,3,-0.0034751168992417,-0.1997336119667087,-0.0275107273812345,0.0183818337321401,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.9,ML_minus_linear,without_positioning,3,-0.0231314166418525,-1.3120431745333194,-0.0784119290515561,0.0285938446887054,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.9,ML_minus_linear,with_positioning,3,-0.0266065335410943,-1.50915619527697,-0.0794861103832867,0.0185021812232376,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.9,add_positioning,linear_qr,7,0.0,0.0,0.0,0.0,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.9,add_positioning,quantile_lightgbm,7,-0.0034751168992417,-0.1997336119667087,-0.0248791644582721,0.0171816618330989,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.9,ML_minus_linear,without_positioning,7,-0.0231314166418525,-1.3120431745333194,-0.0695549121634768,0.021852696628018,576,2000
clock_NY_macro_end1h_quote,joint_linear,0.9,ML_minus_linear,with_positioning,7,-0.0266065335410943,-1.50915619527697,-0.0700424552068358,0.0140044276423312,576,2000
