scenario,definition,projection,h,q,model,info,reference_model,reference_info,contrast,block_days,n,difference_bp,difference_lo,difference_hi,improvement_pct,improvement_lo,improvement_hi,p_centered_boot,winning_months,months
NY_delay1,EQ,sequential,1,0.1,linear,full,linear,base,position_bundle,1,467,0.016568709614028922,-0.016275829443615938,0.0625402171650988,-0.829047744479916,-2.5007519073105478,0.9308396457662741,0.3955,2,4
NY_delay1,EQ,sequential,1,0.1,linear,full,linear,base,position_bundle,5,467,0.016568709614028922,-0.01437912626169279,0.051175692183797264,-0.829047744479916,-2.127008025946305,0.8544246789291571,0.344,2,4
NY_delay1,EQ,sequential,1,0.1,linear,full,linear,base,position_bundle,10,467,0.016568709614028922,-0.010516250300303535,0.04347989130457871,-0.829047744479916,-1.841310184000925,0.6060828392403663,0.2475,2,4
NY_delay1,EQ,sequential,1,0.1,linear,account,linear,base,account_only,1,467,0.01777220969456598,-0.008055500715711008,0.04760360387190078,-0.8892672214635633,-2.192341465255425,0.4595433450178109,0.2275,2,4
NY_delay1,EQ,sequential,1,0.1,linear,account,linear,base,account_only,5,467,0.01777220969456598,-0.0055500340243085705,0.04162538084936676,-0.8892672214635633,-1.9331140425475482,0.29473242336515065,0.1355,2,4
NY_delay1,EQ,sequential,1,0.1,linear,account,linear,base,account_only,10,467,0.01777220969456598,-0.0031677081643424693,0.03738262237692426,-0.8892672214635633,-1.761753894979424,0.17669855366858467,0.0875,2,4
NY_delay1,EQ,sequential,1,0.1,linear,full,linear,account,other_position_given_account,1,467,-0.0012035000805370563,-0.025858927444274597,0.028229991835913626,0.059688685072356584,-1.1582484087499816,1.3877944604026224,0.9385,2,4
NY_delay1,EQ,sequential,1,0.1,linear,full,linear,account,other_position_given_account,5,467,-0.0012035000805370563,-0.023017311805603527,0.02289830537348745,0.059688685072356584,-0.9057828994726504,1.3412261813203374,0.925,2,4
NY_delay1,EQ,sequential,1,0.1,linear,full,linear,account,other_position_given_account,10,467,-0.0012035000805370563,-0.018658266738306315,0.014936371491902896,0.059688685072356584,-0.6602143810503535,1.0875519349965588,0.899,2,4
NY_delay1,EQ,sequential,1,0.1,interaction,full,interaction,base,position_bundle,1,467,0.37405917225218693,0.10040357410324402,0.8668552880197559,-15.562744112073656,-24.302556970121227,-5.333887048657248,0.0635,0,4
NY_delay1,EQ,sequential,1,0.1,interaction,full,interaction,base,position_bundle,5,467,0.37405917225218693,0.0750339281805305,0.8014367617665994,-15.562744112073656,-23.727051865300417,-4.0929471537234905,0.045,0,4
NY_delay1,EQ,sequential,1,0.1,interaction,full,interaction,base,position_bundle,10,467,0.37405917225218693,0.05951280842196445,0.7429735178426052,-15.562744112073656,-23.402913911521573,-3.2315327734269705,0.0235,0,4
NY_delay1,EQ,sequential,1,0.1,interaction,account,interaction,base,account_only,1,467,-0.0012585313826559855,-0.03573216729624911,0.030498251805699254,0.052361239392595404,-1.5773224291466448,1.1822120871482735,0.928,1,4
NY_delay1,EQ,sequential,1,0.1,interaction,account,interaction,base,account_only,5,467,-0.0012585313826559855,-0.02813822415902879,0.026162816593822316,0.052361239392595404,-1.3805364944420544,1.0376200323022402,0.924,1,4
NY_delay1,EQ,sequential,1,0.1,interaction,account,interaction,base,account_only,10,467,-0.0012585313826559855,-0.026924770822983238,0.025551589079504465,0.052361239392595404,-1.2525683362939104,0.9830167648993263,0.914,1,4
NY_delay1,EQ,sequential,1,0.1,interaction,full,interaction,account,other_position_given_account,1,467,0.37531770363484296,0.09361284012169055,0.8859065340965457,-15.623285897596073,-25.18070054266738,-4.912323858710522,0.0725,0,4
NY_delay1,EQ,sequential,1,0.1,interaction,full,interaction,account,other_position_given_account,5,467,0.37531770363484296,0.08307148096641802,0.8128643234444162,-15.623285897596073,-23.8028560292245,-4.562274022973517,0.0495,0,4
NY_delay1,EQ,sequential,1,0.1,interaction,full,interaction,account,other_position_given_account,10,467,0.37531770363484296,0.0678075006662664,0.750321813934504,-15.623285897596073,-23.066463832688665,-3.6949126261793155,0.0255,0,4
NY_delay1,EQ,sequential,1,0.1,spline,full,spline,base,position_bundle,1,467,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,EQ,sequential,1,0.1,spline,full,spline,base,position_bundle,5,467,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,EQ,sequential,1,0.1,spline,full,spline,base,position_bundle,10,467,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,EQ,sequential,1,0.1,spline,account,spline,base,account_only,1,467,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,EQ,sequential,1,0.1,spline,account,spline,base,account_only,5,467,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,EQ,sequential,1,0.1,spline,account,spline,base,account_only,10,467,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,EQ,sequential,1,0.1,spline,full,spline,account,other_position_given_account,1,467,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,EQ,sequential,1,0.1,spline,full,spline,account,other_position_given_account,5,467,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,EQ,sequential,1,0.1,spline,full,spline,account,other_position_given_account,10,467,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,boosting,base,position_bundle,1,467,0.0006525599810642643,-0.05351728092860352,0.04926829512309036,-0.028826133728032666,-2.316794154884554,2.4266952770571235,0.9795,1,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,boosting,base,position_bundle,5,467,0.0006525599810642643,-0.028308292292701043,0.031728413840509374,-0.028826133728032666,-1.4361936092408238,1.3085551032756115,0.9695,1,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,boosting,base,position_bundle,10,467,0.0006525599810642643,-0.02275960931560217,0.023894214492005402,-0.028826133728032666,-1.1479005166731089,1.0239694376144388,0.9535,1,4
NY_delay1,EQ,sequential,1,0.1,boosting,account,boosting,base,account_only,1,467,0.00682121148551078,-0.03723892100225711,0.05004047114297713,-0.3013196643594007,-2.190761140672514,1.744540133242836,0.7695,1,4
NY_delay1,EQ,sequential,1,0.1,boosting,account,boosting,base,account_only,5,467,0.00682121148551078,-0.02498678166802416,0.04423668088812712,-0.3013196643594007,-1.939806610842187,1.2152466957166932,0.693,1,4
NY_delay1,EQ,sequential,1,0.1,boosting,account,boosting,base,account_only,10,467,0.00682121148551078,-0.02433236665091078,0.04093694149370624,-0.3013196643594007,-1.8601931392397106,1.1659687113435677,0.7005,1,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,boosting,account,other_position_given_account,1,467,-0.006168651504446514,-0.07508089913652145,0.0527326352572487,0.2716749206722602,-2.5149254739760147,3.188650749932903,0.8445,2,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,boosting,account,other_position_given_account,5,467,-0.006168651504446514,-0.04956134079344722,0.03912306452502381,0.2716749206722602,-1.8627624428498872,2.0410296426584504,0.7665,2,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,boosting,account,other_position_given_account,10,467,-0.006168651504446514,-0.040866888731418506,0.029287546737090366,0.2716749206722602,-1.4684384783296642,1.7776817319863858,0.7495,2,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,persistence,base,vs_persistence,1,467,-0.061189942411049,-0.45706455435821275,0.4753718511327789,2.631122071846137,-19.62510143857046,19.32774594131983,0.815,2,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,persistence,base,vs_persistence,5,467,-0.061189942411049,-0.38579092694343453,0.39075985238749855,2.631122071846137,-15.515413168110342,16.853442015468627,0.7845,2,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,persistence,base,vs_persistence,10,467,-0.061189942411049,-0.3587581499534943,0.3124040421414756,2.631122071846137,-12.752832223417494,15.975931424316709,0.7215,2,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,constant,base,vs_constant,1,467,-0.216772588798166,-0.6998272264391983,0.11158629828561797,8.73658796196457,-6.094643042795833,19.839817674678848,0.3155,2,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,constant,base,vs_constant,5,467,-0.216772588798166,-0.700816149250963,0.10975138553924128,8.73658796196457,-5.750734425673726,19.664599770391554,0.3825,2,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,constant,base,vs_constant,10,467,-0.216772588798166,-0.6267777692200941,0.08661963367340263,8.73658796196457,-4.55335101253634,18.154227863256335,0.3265,2,4
NY_delay1,EQ,sequential,1,0.5,boosting,base,linear,base,algorithm_vs_linear,1,467,0.23013041647918986,0.08841629195361357,0.41868029576605287,-5.63614632213556,-9.604765811824308,-2.2591241579173267,0.0125,2,4
NY_delay1,EQ,sequential,1,0.5,boosting,base,linear,base,algorithm_vs_linear,5,467,0.23013041647918986,0.08277130246110216,0.4076103146995319,-5.63614632213556,-9.125358243422918,-2.0642145376982244,0.0055,2,4
NY_delay1,EQ,sequential,1,0.5,boosting,base,linear,base,algorithm_vs_linear,10,467,0.23013041647918986,0.08552948929419806,0.38946270133637223,-5.63614632213556,-8.859587615386161,-2.185345418124734,0.002,2,4
NY_delay1,EQ,sequential,1,0.5,boosting,full,linear,full,algorithm_vs_linear,1,467,0.2136498326489841,0.06634008202035734,0.40975979828975534,-5.161008905850428,-9.18993719410921,-1.6565071703667953,0.0205,2,4
NY_delay1,EQ,sequential,1,0.5,boosting,full,linear,full,algorithm_vs_linear,5,467,0.2136498326489841,0.06935552284669073,0.38990513664804793,-5.161008905850428,-8.681475766987068,-1.7442822279697294,0.0085,2,4
NY_delay1,EQ,sequential,1,0.5,boosting,full,linear,full,algorithm_vs_linear,10,467,0.2136498326489841,0.06743327598567726,0.369174718883609,-5.161008905850428,-8.226073270276032,-1.6866715639445082,0.0035,2,4
NY_delay1,EQ,sequential,1,0.5,linear,full,linear,base,position_bundle,1,467,0.056574792465804394,0.024261189535873917,0.09047344017383542,-1.3855787225351968,-2.225045353387972,-0.6039000497136489,0.001,0,4
NY_delay1,EQ,sequential,1,0.5,linear,full,linear,base,position_bundle,5,467,0.056574792465804394,0.024457057948775215,0.08813243694727317,-1.3855787225351968,-2.1553272952132354,-0.6102284508212721,0.0015,0,4
NY_delay1,EQ,sequential,1,0.5,linear,full,linear,base,position_bundle,10,467,0.056574792465804394,0.027120953621841023,0.08464536829466274,-1.3855787225351968,-2.0858301831109736,-0.6803326888544001,0.0005,0,4
NY_delay1,EQ,sequential,1,0.5,boosting,full,boosting,base,position_bundle,1,467,0.04009420863559862,-0.007363720148387562,0.08919217741526486,-0.9295597971959779,-2.035835662517667,0.1742809486763888,0.1095,2,4
NY_delay1,EQ,sequential,1,0.5,boosting,full,boosting,base,position_bundle,5,467,0.04009420863559862,-0.0020125289326415503,0.08079224128176825,-0.9295597971959779,-1.8171167594013937,0.049882080266446784,0.062,2,4
NY_delay1,EQ,sequential,1,0.5,boosting,full,boosting,base,position_bundle,10,467,0.04009420863559862,0.004293169786068468,0.07377438323113295,-0.9295597971959779,-1.6792672842771614,-0.0982255797196953,0.025,2,4
NY_delay1,EQ,sequential,1,0.5,boosting,full,persistence,base,vs_persistence,1,467,-0.5033062063409064,-0.9633851573742621,0.1266845170285528,10.363244009295325,-2.598993786394747,19.351498592681896,0.066,4,4
NY_delay1,EQ,sequential,1,0.5,boosting,full,persistence,base,vs_persistence,5,467,-0.5033062063409064,-0.9597477935602751,0.04509377726666938,10.363244009295325,-0.9118368194223653,19.2920289983502,0.0545,4,4
NY_delay1,EQ,sequential,1,0.5,boosting,full,persistence,base,vs_persistence,10,467,-0.5033062063409064,-0.9311685219707632,-0.015256656379200149,10.363244009295325,0.3134615681545359,18.906720115230605,0.029,4,4
NY_delay1,EQ,sequential,1,0.5,boosting,full,constant,base,vs_constant,1,467,-0.08569810577904981,-0.22460586959494147,0.052868772481324065,1.9305552999046238,-1.2949538858457412,4.847862676708334,0.2305,3,4
NY_delay1,EQ,sequential,1,0.5,boosting,full,constant,base,vs_constant,5,467,-0.08569810577904981,-0.20674042017138722,0.039224698788675294,1.9305552999046238,-0.9264746042920936,4.415355398683237,0.175,3,4
NY_delay1,EQ,sequential,1,0.5,boosting,full,constant,base,vs_constant,10,467,-0.08569810577904981,-0.17388962238249414,0.004418269242566924,1.9305552999046238,-0.10930800326971052,3.7581376716878534,0.067,3,4
NY_delay1,EQ,sequential,6,0.1,interaction,base,linear,base,algorithm_vs_linear,1,85,-0.28640702712886923,-0.5834368186300362,-0.009272919825771109,9.109640852729562,0.3708241990602407,18.847895761212772,0.053,2,4
NY_delay1,EQ,sequential,6,0.1,interaction,base,linear,base,algorithm_vs_linear,5,85,-0.28640702712886923,-0.6142187528833408,0.0010992735356691967,9.109640852729562,-0.04989853166617346,20.839043092898265,0.0665,2,4
NY_delay1,EQ,sequential,6,0.1,interaction,base,linear,base,algorithm_vs_linear,10,85,-0.28640702712886923,-0.5698240236089691,-0.010466636417666281,9.109640852729562,0.4289945981535024,19.392968600142613,0.0465,2,4
NY_delay1,EQ,sequential,6,0.1,spline,base,linear,base,algorithm_vs_linear,1,85,-0.28640702712886923,-0.5834368186300362,-0.009272919825771109,9.109640852729562,0.3708241990602407,18.847895761212772,0.053,2,4
NY_delay1,EQ,sequential,6,0.1,spline,base,linear,base,algorithm_vs_linear,5,85,-0.28640702712886923,-0.6142187528833408,0.0010992735356691967,9.109640852729562,-0.04989853166617346,20.839043092898265,0.0665,2,4
NY_delay1,EQ,sequential,6,0.1,spline,base,linear,base,algorithm_vs_linear,10,85,-0.28640702712886923,-0.5698240236089691,-0.010466636417666281,9.109640852729562,0.4289945981535024,19.392968600142613,0.0465,2,4
NY_delay1,EQ,sequential,6,0.1,boosting,base,linear,base,algorithm_vs_linear,1,85,-0.3020537240380508,-0.592973377119822,-0.02710701374227189,9.607309470720649,1.0179992740593773,20.463047655144546,0.0375,3,4
NY_delay1,EQ,sequential,6,0.1,boosting,base,linear,base,algorithm_vs_linear,5,85,-0.3020537240380508,-0.6167878616174917,-0.0054560737275947254,9.607309470720649,0.25543784173716627,21.483882080318484,0.051,3,4
NY_delay1,EQ,sequential,6,0.1,boosting,base,linear,base,algorithm_vs_linear,10,85,-0.3020537240380508,-0.5857026084725874,-0.028528470302796566,9.607309470720649,1.0688010284701979,20.240404765849462,0.0345,3,4
NY_delay1,EQ,sequential,6,0.1,spline,base,interaction,base,algorithm_vs_interaction,1,85,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,EQ,sequential,6,0.1,spline,base,interaction,base,algorithm_vs_interaction,5,85,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,EQ,sequential,6,0.1,spline,base,interaction,base,algorithm_vs_interaction,10,85,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,EQ,sequential,6,0.1,boosting,base,interaction,base,algorithm_vs_interaction,1,85,-0.01564669690918152,-0.23394028849192802,0.20239713901395498,0.5475483017783112,-7.899939203510218,9.547880396466248,0.883,1,4
NY_delay1,EQ,sequential,6,0.1,boosting,base,interaction,base,algorithm_vs_interaction,5,85,-0.01564669690918152,-0.20558053682943309,0.17449021378196514,0.5475483017783112,-7.177596651661715,9.252475641109028,0.874,1,4
NY_delay1,EQ,sequential,6,0.1,boosting,base,interaction,base,algorithm_vs_interaction,10,85,-0.01564669690918152,-0.1769377209766022,0.15168365138346115,0.5475483017783112,-6.712477704486405,7.315896626450772,0.851,1,4
NY_delay1,EQ,sequential,6,0.1,interaction,full,linear,full,algorithm_vs_linear,1,85,-0.061182526487439506,-0.2464390407355261,0.11411932492890248,2.0737820527189754,-5.410544510023063,8.402829182125824,0.527,2,4
NY_delay1,EQ,sequential,6,0.1,interaction,full,linear,full,algorithm_vs_linear,5,85,-0.061182526487439506,-0.21236386374214514,0.06948547884034163,2.0737820527189754,-3.5322490207370607,6.607248512671978,0.394,2,4
NY_delay1,EQ,sequential,6,0.1,interaction,full,linear,full,algorithm_vs_linear,10,85,-0.061182526487439506,-0.19553571493845356,0.07102332945170618,2.0737820527189754,-3.5972955319054045,6.272308741199504,0.372,2,4
NY_delay1,EQ,sequential,6,0.1,spline,full,linear,full,algorithm_vs_linear,1,85,-0.09269512083587679,-0.23144751125470964,0.012686927192910188,3.1419016016528967,-0.6436330036638706,7.375522045263419,0.143,2,4
NY_delay1,EQ,sequential,6,0.1,spline,full,linear,full,algorithm_vs_linear,5,85,-0.09269512083587679,-0.22574529085797704,0.0161227577977474,3.1419016016528967,-0.8554604494248046,7.208717425557313,0.1305,2,4
NY_delay1,EQ,sequential,6,0.1,spline,full,linear,full,algorithm_vs_linear,10,85,-0.09269512083587679,-0.21184303896263032,0.019430547626247928,3.1419016016528967,-1.0220163396399546,7.090264817371892,0.1355,2,4
NY_delay1,EQ,sequential,6,0.1,boosting,full,linear,full,algorithm_vs_linear,1,85,-0.11793029780087205,-0.39816914019538074,0.15421265412053756,3.9972480558065793,-6.73353690550051,14.581931474791922,0.4255,3,4
NY_delay1,EQ,sequential,6,0.1,boosting,full,linear,full,algorithm_vs_linear,5,85,-0.11793029780087205,-0.3799642314706959,0.15002397486304345,3.9972480558065793,-6.83833092687041,14.125541467327837,0.392,3,4
NY_delay1,EQ,sequential,6,0.1,boosting,full,linear,full,algorithm_vs_linear,10,85,-0.11793029780087205,-0.35323124992949234,0.13131447177579236,3.9972480558065793,-5.9818410437880445,13.084085506737908,0.3445,3,4
NY_delay1,EQ,sequential,6,0.1,spline,full,interaction,full,algorithm_vs_interaction,1,85,-0.031512594348437256,-0.17746197780925915,0.10885598336171279,1.0907391006450884,-4.499770201830767,6.9285335961777434,0.6545,1,4
NY_delay1,EQ,sequential,6,0.1,spline,full,interaction,full,algorithm_vs_interaction,5,85,-0.031512594348437256,-0.10609430936471514,0.03759458944528792,1.0907391006450884,-1.3622949309761214,4.379542911552499,0.397,1,4
NY_delay1,EQ,sequential,6,0.1,spline,full,interaction,full,algorithm_vs_interaction,10,85,-0.031512594348437256,-0.084963576879336,0.028167171530180366,1.0907391006450884,-1.0240787887733538,3.7183956062259576,0.2585,1,4
NY_delay1,EQ,sequential,6,0.1,boosting,full,interaction,full,algorithm_vs_interaction,1,85,-0.05674777131343252,-0.36901121844317586,0.2771708082406959,1.9641992138643705,-11.465446534115797,14.210951367474143,0.7295,1,4
NY_delay1,EQ,sequential,6,0.1,boosting,full,interaction,full,algorithm_vs_interaction,5,85,-0.05674777131343252,-0.278586144664846,0.18016196771956372,1.9641992138643705,-8.02543364920712,12.237092902626092,0.6385,1,4
NY_delay1,EQ,sequential,6,0.1,boosting,full,interaction,full,algorithm_vs_interaction,10,85,-0.05674777131343252,-0.24490033557249097,0.14271723664049096,1.9641992138643705,-6.203766223097644,10.772277973667528,0.591,1,4
NY_delay1,EQ,sequential,6,0.1,linear,full,linear,base,position_bundle,1,85,-0.19371190629299243,-0.4614352337199116,0.04622269805531381,6.161321923266783,-1.9138769368861837,16.02102501915159,0.131,2,4
NY_delay1,EQ,sequential,6,0.1,linear,full,linear,base,position_bundle,5,85,-0.19371190629299243,-0.5322801917058617,0.07056888530671378,6.161321923266783,-3.051593690659263,18.90514826979725,0.2205,2,4
NY_delay1,EQ,sequential,6,0.1,linear,full,linear,base,position_bundle,10,85,-0.19371190629299243,-0.497844244716623,0.0661277088461958,6.161321923266783,-2.487074641979974,17.87664477486397,0.1895,2,4
NY_delay1,EQ,sequential,6,0.1,interaction,full,interaction,base,position_bundle,1,85,0.031512594348437256,-0.10885598336171282,0.17746197780925915,-1.1027674160410283,-7.444315651509603,4.306009596941846,0.6545,0,4
NY_delay1,EQ,sequential,6,0.1,interaction,full,interaction,base,position_bundle,5,85,0.031512594348437256,-0.03759458944528792,0.10609430936471513,-1.1027674160410283,-4.580133178104386,1.3439858775885047,0.397,0,4
NY_delay1,EQ,sequential,6,0.1,interaction,full,interaction,base,position_bundle,10,85,0.031512594348437256,-0.028167171530180366,0.08496357687933599,-1.1027674160410283,-3.862000372181758,1.0136975076248784,0.2585,0,4
NY_delay1,EQ,sequential,6,0.1,spline,full,spline,base,position_bundle,1,85,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,EQ,sequential,6,0.1,spline,full,spline,base,position_bundle,5,85,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,EQ,sequential,6,0.1,spline,full,spline,base,position_bundle,10,85,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,EQ,sequential,6,0.1,boosting,full,boosting,base,position_bundle,1,85,-0.009588480055813722,-0.12191230627562716,0.10218315653715174,0.3373914259850008,-4.575999115430736,4.408122163581411,0.8715,3,4
NY_delay1,EQ,sequential,6,0.1,boosting,full,boosting,base,position_bundle,5,85,-0.009588480055813722,-0.11010684439997587,0.09009163093323219,0.3373914259850008,-3.881916138806994,4.45239412965969,0.8365,3,4
NY_delay1,EQ,sequential,6,0.1,boosting,full,boosting,base,position_bundle,10,85,-0.009588480055813722,-0.0897627538038273,0.06356750842626215,0.3373914259850008,-2.5337720029931976,4.34821419124102,0.8165,3,4
NY_delay1,EQ,sequential,6,0.1,boosting,full,persistence,base,vs_persistence,1,85,0.3897986560460939,-0.4387609637960817,1.5024335085187712,-15.958622744321783,-47.34066616709409,20.325484187939495,0.445,1,4
NY_delay1,EQ,sequential,6,0.1,boosting,full,persistence,base,vs_persistence,5,85,0.3897986560460939,-0.4486134160273367,1.5221863399463882,-15.958622744321783,-49.567709240042355,21.02117875355222,0.4805,1,4
NY_delay1,EQ,sequential,6,0.1,boosting,full,persistence,base,vs_persistence,10,85,0.3897986560460939,-0.4269243108941224,1.2981729851451476,-15.958622744321783,-45.404214699487596,20.58000889253899,0.415,1,4
NY_delay1,EQ,sequential,6,0.1,boosting,full,constant,base,vs_constant,1,85,-0.03322199715635697,-0.2795641230508931,0.22035661160891237,1.159346795405325,-9.112240449341577,11.401948983427094,0.802,1,4
NY_delay1,EQ,sequential,6,0.1,boosting,full,constant,base,vs_constant,5,85,-0.03322199715635697,-0.2531569241532878,0.21288934316568625,1.159346795405325,-8.289806105416545,10.782009027232078,0.775,1,4
NY_delay1,EQ,sequential,6,0.1,boosting,full,constant,base,vs_constant,10,85,-0.03322199715635697,-0.22049655981762267,0.16660169012081202,1.159346795405325,-7.19422683690321,9.633919691188304,0.7445,1,4
NY_delay1,EQ,sequential,6,0.5,boosting,base,linear,base,algorithm_vs_linear,1,85,-0.1638676607550064,-0.3951987502678832,0.0529534496921878,3.455737438038009,-1.1177719220018638,8.115605039336582,0.146,1,4
NY_delay1,EQ,sequential,6,0.5,boosting,base,linear,base,algorithm_vs_linear,5,85,-0.1638676607550064,-0.38551394896766794,0.029507995675074915,3.455737438038009,-0.6931287365351338,8.110213824758054,0.1165,1,4
NY_delay1,EQ,sequential,6,0.5,boosting,base,linear,base,algorithm_vs_linear,10,85,-0.1638676607550064,-0.3521611458551003,0.00033869372727164383,3.455737438038009,-0.00839284918024918,7.464950650376571,0.068,1,4
NY_delay1,EQ,sequential,6,0.5,boosting,full,linear,full,algorithm_vs_linear,1,85,-0.1844360506564386,-0.43465972524482477,0.06354368460419711,3.8030357177522234,-1.343655794072565,8.955692710151872,0.136,3,4
NY_delay1,EQ,sequential,6,0.5,boosting,full,linear,full,algorithm_vs_linear,5,85,-0.1844360506564386,-0.42008810332431495,0.010164438278913501,3.8030357177522234,-0.21594976554106846,8.668009816982977,0.086,3,4
NY_delay1,EQ,sequential,6,0.5,boosting,full,linear,full,algorithm_vs_linear,10,85,-0.1844360506564386,-0.35608576006366505,-0.03621304163464926,3.8030357177522234,0.7783772464363141,7.303939683408291,0.0235,3,4
NY_delay1,EQ,sequential,6,0.5,linear,full,linear,base,position_bundle,1,85,0.10780461553158145,-0.04221473969450424,0.25473599228067667,-2.2734470252965933,-5.588172218854612,0.8749358264482685,0.16,1,4
NY_delay1,EQ,sequential,6,0.5,linear,full,linear,base,position_bundle,5,85,0.10780461553158145,-0.012946016316842706,0.24190345296052562,-2.2734470252965933,-5.449317873224715,0.29141128096260766,0.1035,1,4
NY_delay1,EQ,sequential,6,0.5,linear,full,linear,base,position_bundle,10,85,0.10780461553158145,0.006758587053460076,0.21607367739228683,-2.2734470252965933,-4.704217492574225,-0.15194200977174974,0.043,1,4
NY_delay1,EQ,sequential,6,0.5,boosting,full,boosting,base,position_bundle,1,85,0.08723622563014924,-0.07033942133663157,0.24201615187866327,-1.9055391738120875,-5.5845231402591535,1.498921464983452,0.2745,2,4
NY_delay1,EQ,sequential,6,0.5,boosting,full,boosting,base,position_bundle,5,85,0.08723622563014924,-0.060871183398225295,0.24289846983374813,-1.9055391738120875,-5.59021387189097,1.3926859301895913,0.259,2,4
NY_delay1,EQ,sequential,6,0.5,boosting,full,boosting,base,position_bundle,10,85,0.08723622563014924,-0.04559548051402408,0.22067845493262725,-1.9055391738120875,-5.262048088636641,0.9851739766883579,0.2235,2,4
NY_delay1,EQ,sequential,6,0.5,boosting,full,persistence,base,vs_persistence,1,85,-0.1836982918050643,-1.0376862146941366,0.7132340310750133,3.78839958102668,-15.149756101851272,20.340509177019758,0.678,2,4
NY_delay1,EQ,sequential,6,0.5,boosting,full,persistence,base,vs_persistence,5,85,-0.1836982918050643,-0.957486133611124,0.5787713113911338,3.78839958102668,-12.97450263262415,19.436307530255654,0.6445,2,4
NY_delay1,EQ,sequential,6,0.5,boosting,full,persistence,base,vs_persistence,10,85,-0.1836982918050643,-0.7480216382541434,0.3274692110532468,3.78839958102668,-6.919996127668755,15.462078571270496,0.525,2,4
NY_delay1,EQ,sequential,6,0.5,boosting,full,constant,base,vs_constant,1,85,0.2415224865700472,0.10094375760113905,0.380160966554739,-5.459680726574501,-9.664855131837943,-2.1534460235323825,0.001,2,4
NY_delay1,EQ,sequential,6,0.5,boosting,full,constant,base,vs_constant,5,85,0.2415224865700472,0.10722430898112494,0.3730343644443088,-5.459680726574501,-9.469170945821759,-2.2387269967411445,0.0005,2,4
NY_delay1,EQ,sequential,6,0.5,boosting,full,constant,base,vs_constant,10,85,0.2415224865700472,0.12729524642104173,0.36201455706949776,-5.459680726574501,-9.576633296011908,-2.626037703390373,0.0005,2,4
NY_delay1,EQ,sequential,12,0.1,interaction,base,linear,base,algorithm_vs_linear,1,269,0.4820034509704653,0.06842416335795631,1.0295617749761923,-25.12340869755958,-51.820350943484236,-3.6415265548430917,0.041,1,4
NY_delay1,EQ,sequential,12,0.1,interaction,base,linear,base,algorithm_vs_linear,5,269,0.4820034509704653,0.09291058770297828,0.947331199783022,-25.12340869755958,-48.12811498494592,-4.807022815575464,0.0235,1,4
NY_delay1,EQ,sequential,12,0.1,interaction,base,linear,base,algorithm_vs_linear,10,269,0.4820034509704653,0.08312844172885772,0.878492479948861,-25.12340869755958,-46.14707204247135,-4.486807426074629,0.011,1,4
NY_delay1,EQ,sequential,12,0.1,spline,base,linear,base,algorithm_vs_linear,1,269,0.10535696710218619,-0.02297856573705954,0.27420298480144106,-5.491508698359393,-13.796589012702107,1.2497063663749084,0.1685,2,4
NY_delay1,EQ,sequential,12,0.1,spline,base,linear,base,algorithm_vs_linear,5,269,0.10535696710218619,-0.01122023454147079,0.24688471683700314,-5.491508698359393,-12.660138547881639,0.6192904540516365,0.114,2,4
NY_delay1,EQ,sequential,12,0.1,spline,base,linear,base,algorithm_vs_linear,10,269,0.10535696710218619,-0.0015491251345226523,0.21500333908122796,-5.491508698359393,-11.075288838452527,0.07660939462697704,0.0575,2,4
NY_delay1,EQ,sequential,12,0.1,boosting,base,linear,base,algorithm_vs_linear,1,269,0.03788528043197654,-0.10693311295410332,0.20546691290156918,-1.974689977836941,-10.166240318021543,5.679403380586056,0.6215,2,4
